user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,1,0
AAF0535,1,8,1
AAF0791,1,4,1
AAL0706,3,9,2
AAM0658,2,6,3
AAN0823,2,1,0
AAS0442,1,3,1
AAV0450,2,8,1
AAW0353,1,8,1
ABC0174,0,2,1
ABC0253,1,4,1
ABH0663,0,5,3
ABM0845,0,4,1
ABN0239,0,7,3
ACC0042,0,4,1
ACV0812,0,5,1
ADC0391,0,5,2
ADD0846,9,44,43
ADF0397,1,8,1
AES0827,1,5,1
AGB0186,1,6,3
AGB0643,1,1,0
AHC0142,1,6,2
AHD0848,0,6,1
AHG0634,0,8,1
AHM0410,1,2,1
AIB0948,3,4,3
AIH0675,0,2,1
AIM0627,1,2,1
AIP0394,0,3,1
AIP0982,1,7,1
AIS0405,1,6,2
AJC0840,6,49,42
AJD0074,1,5,0
AJF0370,1,6,0
AJH0175,0,8,2
AJL0462,1,2,1
AJN0607,1,3,1
AJP0723,0,5,1
AJR0319,1,5,2
AJR0932,0,6,1
AKC0924,1,2,0
AKF0709,1,2,1
AKH0758,0,4,2
AKK0329,1,3,2
AKR0057,1,8,1
AKW0167,0,6,1
ALB0892,1,10,7
ALC0788,1,9,4
ALD0529,0,2,1
ALD0544,1,7,1
ALH0402,0,6,2
AMD0077,1,5,2
AMH0464,0,6,2
AMH0794,0,11,5
AMJ0297,1,7,1
AMM0014,1,11,4
AMR0318,1,7,1
AMR0400,0,3,1
AMV0036,0,5,4
AMW0392,0,8,1
ANM0123,13,49,48
ANP0555,19,39,32
ANT0430,0,8,2
AOB0019,2,5,1
AOK0844,1,4,1
AOS0987,2,10,3
APG0307,1,3,1
AQD0820,0,7,2
ARA0252,8,42,36
ARB0834,1,2,1
ARB0881,1,8,1
ARD0509,0,7,4
ARL0034,0,5,1
ASB0796,1,1,0
ASD0577,0,1,0
ASG0048,1,6,0
ASG0692,0,5,1
ASL0378,0,7,0
ASM0575,1,4,1
ASS0206,4,10,3
ASS0517,0,8,1
ASV0946,0,5,1
ATE0869,3,10,3
ATF0274,0,4,0
ATP0662,0,4,1
AVM0947,1,5,2
AWM0764,1,8,1
BAH0875,1,6,1
BAJ0654,0,3,0
BAK0964,1,5,1
BAL0044,0,3,1
BAM0611,1,8,4
BAM0636,1,9,2
BBG0325,1,7,5
BBH0810,1,4,1
BBS0039,0,5,0
BBS0422,1,2,1
BCB0679,0,5,1
BCM0653,1,7,0
BCR0581,0,3,1
BDB0453,1,2,1
BDI0533,1,2,1
BDV0168,0,9,3
BEC0505,1,8,1
BEH0615,0,7,1
BER0314,1,6,1
BHC0665,1,5,1
BHW0458,1,8,5
BIH0745,1,6,2
BIS0247,1,4,1
BJH0354,4,8,1
BJH0811,1,2,0
BJM0111,0,4,0
BJP0134,0,2,0
BJW0619,0,8,1
BKW0374,1,6,1
BLB0114,0,5,1
BLL0929,1,5,1
BLS0678,2,4,1
BMC0547,1,7,1
BMG0917,1,6,2
BMM0112,0,2,0
BMS0877,1,2,0
BMT0528,9,38,36
BNG0237,2,4,1
BNR0965,1,4,0
BQS0525,1,8,2
BRB0355,1,9,2
BRM0995,0,6,0
BRS0734,4,42,41
BSA0431,4,45,39
BSB0990,1,6,1
BSH0445,0,3,1
BSS0369,1,6,1
BSS0463,2,5,1
BTL0226,1,7,0
BTL0722,1,9,2
BTN0061,0,4,1
BTR0403,0,8,1
BTS0011,0,8,1
BTW0005,1,2,1
BVC0790,0,4,1
BVN0514,1,2,0
BWH0813,14,58,57
BWP0202,1,3,1
BXJ0010,0,4,0
BYP0070,0,2,1
CAA0612,1,3,1
CAB0388,1,1,0
CAB0614,3,7,0
CAC0889,1,5,3
CAH0936,1,4,1
CAM0102,0,8,1
CAM0681,6,55,53
CAN0842,0,3,1
CAS0507,1,2,1
CBB0365,0,6,5
CBG0398,1,4,1
CBG0490,1,2,1
CCA0046,1,8,1
CCC0393,0,8,2
CCH0182,1,5,2
CCH0685,2,3,0
CCL0068,1,5,1
CCM0136,1,6,1
CCM0467,1,8,2
CCM0855,1,7,2
CCR0863,1,2,1
CCW0031,1,7,6
CCW0524,1,7,1
CEB0210,1,5,1
CEJ0109,0,3,0
CEL0561,1,3,1
CFG0959,1,6,1
CFM0767,0,7,0
CFW0264,0,8,1
CGA0629,2,7,1
CGB0637,0,6,1
CGF0337,0,8,1
CHG0146,2,7,1
CHM0821,1,7,0
CIG0052,0,5,1
CIM0271,2,6,1
CIM0926,1,2,1
CJC0494,0,8,1
CJF0802,2,5,2
CJG0470,1,4,1
CJH0702,1,6,1
CJK0200,2,9,2
CJM0138,0,9,4
CJM0521,0,5,1
CJP0952,1,5,0
CJV0286,1,3,1
CKB0427,2,7,2
CKB0482,3,4,2
CKD0680,0,11,5
CKH0144,1,6,2
CKP0721,0,3,0
CLB0774,1,12,6
CLD0894,0,6,0
CLF0852,0,8,1
CLH0703,0,5,3
CLS0296,3,9,5
CMB0912,1,7,2
CMM0487,1,2,0
CMS0454,1,8,1
CMW0783,1,5,3
CNB0900,1,5,1
CNE0352,1,7,1
CNM0800,1,8,1
COF0120,16,30,28
COM0321,1,1,0
CPG0322,2,4,0
CQH0701,1,3,2
CQH0730,2,10,5
CQW0652,1,2,0
CRD0624,1,8,1
CRK0916,0,8,1
CRO0027,1,5,2
CRP0456,1,7,1
CSB0080,0,3,1
CSC0217,1,4,1
CSH0626,0,5,3
CSJ0340,1,3,1
CSL0949,1,4,1
CSP0197,1,5,1
CTA0020,10,42,37
CTR0341,1,3,1
CTR0697,0,3,1
CTW0500,2,4,2
CUD0795,1,5,1
CWB0065,3,8,2
CWR0502,2,8,2
CXC0336,10,48,45
CYA0506,0,9,4
DAG0558,2,9,3
DAL0673,1,2,0
DAR0885,1,6,1
DBB0384,0,2,1
DBG0261,7,74,69
DBS0235,0,8,2
DBW0483,1,8,1
DCC0160,7,48,43
DCH0843,1,5,3
DDA0476,0,8,1
DDM0579,1,4,1
DEB0782,0,5,1
DFH0188,1,4,1
DFR0218,0,6,1
DGF0443,10,63,58
DGM0754,0,7,1
DGN0480,0,4,2
DGW0752,12,57,53
DHM0937,3,3,2
DIB0081,3,8,2
DIB0285,0,6,1
DIC0988,1,9,2
DID0650,0,10,3
DIW0118,1,9,6
DJB0159,0,6,0
DJS0682,11,53,47
DKB0631,1,7,2
DLF0377,14,60,57
DLH0029,9,50,46
DLM0051,0,9,2
DLS0383,0,7,0
DMG0358,0,5,3
DMK0257,1,9,5
DMM0623,1,6,1
DOL0332,0,3,2
DOP0562,1,7,1
DPM0423,4,4,1
DPS0262,14,54,50
DRR0162,18,50,49
DRR0242,1,2,0
DSB0731,7,34,29
DSM0591,1,6,4
DTP0379,1,5,0
DTT0076,1,3,2
DVM0265,0,8,1
DVW0103,1,5,2
DZC0228,1,5,1
EAH0466,1,4,1
EBC0390,8,39,38
ECF0828,1,8,1
ECL0930,1,7,1
ECR0822,1,5,2
EDA0684,0,6,1
EDB0714,0,4,1
EFS0882,1,2,0
EGD0132,5,56,51
EGD0409,3,8,1
EGK0893,0,5,1
EHB0420,15,31,26
EHB0824,0,3,0
EHD0584,1,8,1
EHR0096,0,8,1
EIM0156,1,10,4
EIP0997,0,10,3
EIS0041,0,5,2
EJW0884,0,4,1
ELB0847,1,8,3
ELH0960,2,4,0
ELT0769,1,8,1
EMB0531,5,57,52
EMS0317,2,7,1
EMW0105,1,3,2
EMW0772,1,5,1
ENC0234,0,2,0
ENL0100,0,8,3
EPW0434,1,9,4
ERH0449,1,6,1
ESA0642,2,4,0
ESH0135,1,3,2
ESH0283,0,4,1
ESJ0670,0,6,0
ESR0693,1,3,2
ETR0177,1,8,3
