user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,5,0
AAF0535,1,2,1
AAF0791,1,7,1
AAL0706,2,6,1
AAM0658,1,8,2
AAN0823,2,2,0
AAS0442,1,3,1
AAV0450,4,6,3
AAW0353,1,3,1
ABC0174,0,4,1
ABC0253,1,2,1
ABH0663,0,6,3
ABM0845,0,7,1
ABN0239,0,3,2
ACC0042,1,9,2
ACV0812,0,8,1
ADC0391,0,8,2
ADD0846,12,54,47
ADF0397,1,3,1
AES0827,1,4,1
AGB0186,1,5,4
AGB0643,1,4,0
AHC0142,1,7,1
AHD0848,0,7,1
AHG0634,0,2,1
AHM0410,1,3,1
AIB0948,1,5,1
AIH0675,0,2,1
AIM0627,2,6,2
AIP0394,0,3,1
AIP0982,1,4,1
AIS0405,1,4,1
AJC0840,8,65,59
AJD0074,1,5,0
AJF0370,1,1,0
AJH0175,0,9,2
AJL0462,1,5,1
AJN0607,1,6,1
AJP0723,0,6,1
AJR0319,1,8,2
AJR0932,0,9,2
AKC0924,1,4,0
AKF0709,1,4,1
AKH0758,0,5,2
AKK0329,1,7,1
AKR0057,1,4,1
AKW0167,0,2,1
ALB0892,1,6,5
ALC0788,1,6,4
ALD0529,0,5,1
ALD0544,1,7,1
ALH0402,0,4,1
AMD0077,1,9,3
AMH0464,0,8,2
AMH0794,0,10,4
AMJ0297,3,8,2
AMM0014,1,9,5
AMR0318,1,2,1
AMR0400,0,2,1
AMV0036,0,5,3
AMW0392,0,5,1
ANM0123,10,67,60
ANP0555,12,34,30
ANT0430,0,4,1
AOB0019,2,5,1
AOK0844,1,8,1
AOS0987,1,9,2
APG0307,1,5,1
AQD0820,0,8,3
ARA0252,9,39,36
ARB0834,1,3,1
ARB0881,2,6,2
ARD0509,0,10,3
ARL0034,0,5,1
ASB0796,1,4,0
ASD0577,0,4,0
ASG0048,1,1,0
ASG0692,0,8,1
ASL0378,0,6,0
ASM0575,1,5,1
ASS0206,2,6,1
ASS0517,0,8,1
ASV0946,0,8,1
ATE0869,1,8,1
ATF0274,0,4,0
ATP0662,0,2,1
AVM0947,1,8,3
AWM0764,1,6,1
BAH0875,1,4,1
BAJ0654,0,7,0
BAK0964,2,5,2
BAL0044,0,9,2
BAM0611,3,9,6
BAM0636,1,7,2
BBG0325,1,11,4
BBH0810,1,3,1
BBS0039,0,1,0
BBS0422,1,3,1
BCB0679,0,8,1
BCM0653,1,2,0
