user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,1,0
AAF0535,1,8,1
AAF0791,1,4,1
AAL0706,1,8,1
AAM0658,2,9,3
AAN0823,2,3,0
AAS0442,1,8,1
AAV0450,2,7,1
AAW0353,1,2,1
ABC0174,0,5,2
ABC0253,1,8,1
ABH0663,0,4,3
ABM0845,0,5,1
ABN0239,0,3,2
ACC0042,0,6,1
ACV0812,0,3,1
ADC0391,0,8,2
ADD0846,10,44,37
ADF0397,1,5,1
AES0827,1,8,1
AGB0186,1,10,4
AGB0643,1,7,0
AHC0142,1,5,1
AHD0848,0,8,1
AHG0634,0,4,1
AHM0410,1,3,1
AIB0948,1,2,1
AIH0675,0,5,1
AIM0627,1,8,1
AIP0394,0,5,2
AIP0982,1,8,1
AIS0405,1,5,1
AJC0840,7,58,54
AJD0074,1,6,0
AJF0370,1,4,0
AJH0175,0,5,2
AJL0462,1,8,1
AJN0607,1,5,1
AJP0723,1,5,3
AJR0319,1,3,2
AJR0932,0,7,1
AKC0924,1,2,0
AKF0709,1,2,1
AKH0758,0,8,2
AKK0329,2,6,3
AKR0057,1,6,1
AKW0167,1,4,3
ALB0892,1,10,5
ALC0788,1,4,3
ALD0529,0,8,1
ALD0544,1,8,1
ALH0402,0,3,1
AMD0077,1,7,2
AMH0464,0,7,1
AMH0794,0,9,4
AMJ0297,1,7,1
AMM0014,1,10,3
AMR0318,1,3,1
AMR0400,0,3,1
AMV0036,0,6,3
AMW0392,0,7,1
ANM0123,14,59,57
ANP0555,13,32,28
ANT0430,0,8,1
AOB0019,2,5,1
AOK0844,2,4,3
AOS0987,1,3,2
APG0307,1,5,2
AQD0820,0,7,2
ARA0252,9,37,31
ARB0834,1,7,1
ARB0881,1,4,1
ARD0509,0,9,4
ARL0034,1,3,2
ASB0796,1,1,0
ASD0577,0,6,0
ASG0048,1,1,0
ASG0692,0,2,1
ASL0378,0,4,0
ASM0575,1,2,1
ASS0206,2,3,1
ASS0517,0,5,1
ASV0946,0,2,1
ATE0869,1,3,1
ATF0274,0,4,0
ATP0662,0,5,1
AVM0947,1,7,2
AWM0764,1,2,1
BAH0875,1,2,1
BAJ0654,0,1,0
BAK0964,1,3,1
BAL0044,0,2,1
BAM0611,2,10,5
BAM0636,1,8,3
BBG0325,1,11,4
BBH0810,2,7,1
BBS0039,0,1,0
BBS0422,1,5,1
BCB0679,0,3,1
BCM0653,1,1,0
BCR0581,0,5,1
BDB0453,1,5,1
BDI0533,1,4,1
BDV0168,0,6,3
BEC0505,1,3,1
BEH0615,0,5,1
BER0314,1,7,1
BHC0665,2,6,2
BHW0458,1,10,5
BIH0745,1,5,2
BIS0247,1,5,1
BJH0354,5,6,1
BJH0811,1,6,0
BJM0111,0,7,0
BJP0134,0,4,0
BJW0619,0,3,1
BKW0374,1,4,1
BLB0114,0,9,2
BLL0929,1,7,1
BLS0678,2,3,1
BMC0547,1,5,1
BMG0917,1,9,2
BMM0112,0,5,0
BMS0877,1,3,0
BMT0528,10,40,37
BNG0237,1,6,1
BNR0965,2,5,0
BQS0525,1,6,2
BRB0355,1,5,2
BRM0995,0,4,0
BRS0734,5,41,39
BSA0431,5,40,39
BSB0990,0,3,0
BSH0445,0,7,1
BSS0369,1,8,1
BSS0463,2,2,1
BTL0226,1,1,0
BTL0722,1,9,2
BTN0061,0,6,1
BTR0403,0,5,1
BTS0011,1,4,3
BTW0005,1,7,1
BVC0790,0,2,1
BVN0514,1,1,0
BWH0813,13,59,54
BWP0202,1,5,1
BXJ0010,0,2,0
BYP0070,0,8,1
CAA0612,1,8,1
CAB0388,1,5,0
CAB0614,2,3,0
CAC0889,1,7,3
CAH0936,1,8,1
CAM0102,0,8,1
CAM0681,7,68,63
CAN0842,0,4,1
CAS0507,1,2,1
CBB0365,0,9,3
CBG0398,1,4,1
CBG0490,1,3,1
CCA0046,1,4,1
CCC0393,0,7,2
CCH0182,1,4,2
CCH0685,1,3,0
CCL0068,1,8,1
CCM0136,1,8,1
CCM0467,1,9,2
CCM0855,1,9,2
CCR0863,1,6,1
CCW0031,0,11,5
CCW0524,1,7,1
CEB0210,1,5,1
CEJ0109,0,4,0
CEL0561,1,4,2
CFG0959,2,9,3
CFM0767,0,1,0
CFW0264,0,4,1
CGA0629,1,3,1
CGB0637,0,3,1
CGF0337,0,3,1
CHG0146,3,3,2
CHM0821,1,5,0
CIG0052,0,4,1
CIM0271,2,2,1
CIM0926,1,6,1
CJC0494,0,7,1
CJF0802,3,4,3
CJG0470,1,7,1
CJH0702,1,3,1
CJK0200,3,6,3
CJM0138,0,4,3
CJM0521,0,8,2
CJP0952,1,7,0
CJV0286,1,2,1
CKB0427,2,6,2
CKB0482,3,9,2
CKD0680,0,11,4
CKH0144,2,9,3
CKP0721,0,5,0
CLB0774,1,9,8
CLD0894,0,6,0
CLF0852,0,8,1
CLH0703,0,9,2
CLS0296,2,10,3
CMB0912,1,5,1
CMM0487,1,3,0
CMS0454,1,4,1
CMW0783,1,7,2
CNB0900,1,6,1
CNE0352,1,3,1
CNM0800,1,3,1
COF0120,16,36,34
COM0321,1,5,0
CPG0322,1,1,0
CQH0701,1,5,2
CQH0730,1,10,3
CQW0652,1,7,0
CRD0624,1,4,1
CRK0916,0,5,1
CRO0027,1,2,1
CRP0456,2,6,2
CSB0080,0,2,1
CSC0217,1,6,1
CSH0626,0,7,3
CSJ0340,1,5,1
CSL0949,1,3,2
CSP0197,0,3,0
CTA0020,9,32,28
CTR0341,2,5,1
CTR0697,0,8,1
CTW0500,1,2,1
CUD0795,1,8,1
CWB0065,4,9,2
CWR0502,2,7,2
CXC0336,10,50,45
CYA0506,0,6,4
DAG0558,1,5,1
DAL0673,1,6,0
DAR0885,1,7,1
DBB0384,0,3,1
DBG0261,5,57,55
DBS0235,0,4,2
DBW0483,0,5,0
DCC0160,6,44,42
DCH0843,1,7,2
DDA0476,0,5,1
DDM0579,1,7,1
DEB0782,0,2,1
DFH0188,1,6,1
DFR0218,0,2,1
DGF0443,9,76,72
DGM0754,0,7,1
DGN0480,0,8,2
DGW0752,15,53,50
DHM0937,1,6,1
DIB0081,2,2,1
DIB0285,0,8,1
DIC0988,1,7,2
DID0650,0,5,3
DIW0118,2,11,7
DJB0159,0,5,0
DJS0682,13,50,46
DKB0631,1,10,3
DLF0377,18,89,86
DLH0029,10,57,52
DLM0051,0,4,1
DLS0383,0,5,0
DMG0358,0,9,3
DMK0257,1,10,4
DMM0623,2,9,2
DOL0332,0,4,2
DOP0562,1,6,1
DPM0423,4,7,1
DPS0262,15,52,46
DRR0162,15,45,41
DRR0242,1,3,0
DSB0731,5,33,26
DSM0591,1,5,4
DTP0379,1,5,0
DTT0076,1,5,2
DVM0265,0,3,2
DVW0103,2,11,4
DZC0228,1,8,1
EAH0466,1,8,1
EBC0390,13,75,68
ECF0828,1,8,1
ECL0930,2,8,2
ECR0822,0,6,1
EDA0684,0,3,1
EDB0714,1,5,3
EFS0882,1,2,0
EGD0132,6,50,45
EGD0409,3,2,1
EGK0893,0,2,1
EHB0420,12,33,26
EHB0824,0,6,0
EHD0584,2,3,1
EHR0096,0,4,1
EIM0156,0,9,2
EIP0997,0,6,5
EIS0041,0,6,3
EJW0884,0,4,1
ELB0847,0,5,1
ELH0960,2,7,0
ELT0769,1,2,1
EMB0531,5,51,46
EMS0317,2,8,1
EMW0105,1,8,2
EMW0772,1,7,1
ENC0234,0,3,0
ENL0100,0,7,2
EPW0434,1,8,4
ERH0449,1,3,1
ESA0642,3,1,0
ESH0135,1,9,2
ESH0283,0,3,1
ESJ0670,0,4,0
ESR0693,1,3,1
ETR0177,1,10,5
