user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,4,0
AAF0535,1,5,1
AAF0791,1,2,1
AAL0706,1,5,1
AAM0658,1,8,2
AAN0823,2,2,0
AAS0442,1,3,1
AAV0450,2,5,1
AAW0353,1,7,1
ABC0174,0,6,2
ABC0253,1,6,1
ABH0663,0,8,5
ABM0845,0,4,1
ABN0239,0,9,2
ACC0042,0,3,1
ACV0812,0,5,1
ADC0391,0,7,2
ADD0846,8,40,39
ADF0397,1,3,1
AES0827,1,4,1
AGB0186,1,9,3
AGB0643,1,7,0
AHC0142,1,7,1
AHD0848,0,2,1
AHG0634,0,2,1
AHM0410,1,2,1
AIB0948,1,2,1
AIH0675,0,2,1
AIM0627,2,6,2
AIP0394,0,4,1
AIP0982,1,2,1
AIS0405,1,2,1
AJC0840,7,53,50
AJD0074,1,2,0
AJF0370,1,5,0
AJH0175,0,7,2
AJL0462,1,2,1
AJN0607,1,7,2
AJP0723,1,4,3
AJR0319,1,9,2
AJR0932,0,8,1
AKC0924,1,3,0
AKF0709,1,8,1
AKH0758,0,4,2
AKK0329,1,3,2
AKR0057,1,7,1
AKW0167,0,9,2
ALB0892,1,7,5
ALC0788,1,6,3
ALD0529,0,8,1
ALD0544,1,2,1
ALH0402,0,2,1
AMD0077,1,6,2
AMH0464,0,5,1
AMH0794,0,8,4
AMJ0297,1,3,1
AMM0014,1,4,3
AMR0318,1,3,1
AMR0400,0,4,1
AMV0036,0,9,5
AMW0392,0,7,1
ANM0123,18,78,72
ANP0555,15,33,29
ANT0430,0,3,2
AOB0019,2,2,1
AOK0844,1,2,1
AOS0987,2,10,3
APG0307,1,7,1
AQD0820,0,5,2
ARA0252,8,38,31
ARB0834,1,8,1
ARB0881,1,3,1
ARD0509,0,4,3
ARL0034,0,2,1
ASB0796,1,4,0
ASD0577,0,5,0
ASG0048,1,2,0
ASG0692,0,6,1
ASL0378,0,3,0
ASM0575,1,5,1
ASS0206,3,4,2
ASS0517,0,8,1
ASV0946,0,4,1
ATE0869,1,3,1
ATF0274,0,7,0
ATP0662,0,4,2
AVM0947,1,9,2
AWM0764,1,8,1
BAH0875,1,8,1
BAJ0654,0,7,0
BAK0964,1,2,1
BAL0044,0,8,1
BAM0611,1,9,4
BAM0636,1,9,2
BBG0325,1,12,5
BBH0810,1,5,1
BBS0039,0,2,0
BBS0422,1,5,1
BCB0679,0,7,1
BCM0653,1,3,0
BCR0581,0,7,1
BDB0453,1,7,1
BDI0533,1,5,1
BDV0168,0,7,2
BEC0505,1,3,1
BEH0615,0,2,1
BER0314,1,4,1
BHC0665,1,6,1
BHW0458,1,11,4
BIH0745,1,8,2
BIS0247,1,3,1
BJH0354,5,7,1
BJH0811,1,1,0
BJM0111,0,2,0
BJP0134,0,3,0
BJW0619,0,2,1
BKW0374,1,5,1
BLB0114,0,5,1
BLL0929,1,5,1
BLS0678,2,2,1
BMC0547,1,3,1
BMG0917,2,11,4
BMM0112,0,1,0
BMS0877,1,2,0
BMT0528,10,36,34
BNG0237,2,8,1
BNR0965,1,6,0
BQS0525,1,7,2
BRB0355,1,6,3
BRM0995,0,5,0
BRS0734,5,52,45
BSA0431,5,49,45
BSB0990,1,7,1
BSH0445,0,8,1
BSS0369,1,7,1
BSS0463,2,7,1
BTL0226,1,7,0
BTL0722,1,9,2
BTN0061,0,5,1
BTR0403,0,6,1
