user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,3,0
AAF0535,1,8,1
AAF0791,1,5,1
AAL0706,1,7,1
AAM0658,1,4,2
AAN0823,2,1,0
AAS0442,1,8,1
AAV0450,2,7,1
AAW0353,1,3,1
ABC0174,0,4,1
ABC0253,1,5,1
ABH0663,0,8,4
ABM0845,0,3,1
ABN0239,0,5,2
ACC0042,0,5,1
ACV0812,0,3,1
ADC0391,0,7,2
ADD0846,11,54,50
ADF0397,1,6,1
AES0827,1,3,2
AGB0186,1,6,3
AGB0643,1,7,0
AHC0142,1,8,1
AHD0848,0,3,1
AHG0634,0,4,1
AHM0410,1,4,1
AIB0948,1,7,1
AIH0675,0,3,1
AIM0627,2,5,2
AIP0394,0,4,1
AIP0982,1,5,1
AIS0405,1,2,1
AJC0840,6,47,46
AJD0074,1,3,0
AJF0370,1,2,0
AJH0175,0,8,2
AJL0462,1,8,1
AJN0607,1,7,1
AJP0723,0,2,1
AJR0319,1,5,2
AJR0932,0,2,1
AKC0924,1,1,0
AKF0709,1,7,1
AKH0758,0,7,2
AKK0329,1,2,1
AKR0057,2,3,2
AKW0167,0,5,1
ALB0892,1,6,5
ALC0788,1,7,4
ALD0529,0,5,2
ALD0544,1,6,1
ALH0402,0,8,1
AMD0077,1,8,2
AMH0464,0,4,1
AMH0794,0,7,6
AMJ0297,1,3,1
AMM0014,1,9,3
AMR0318,1,8,1
AMR0400,0,3,1
AMV0036,0,5,3
AMW0392,0,7,1
ANM0123,15,66,65
ANP0555,16,24,23
ANT0430,0,6,2
AOB0019,2,5,1
AOK0844,1,4,1
AOS0987,1,4,2
APG0307,2,9,3
AQD0820,0,4,3
ARA0252,10,33,31
ARB0834,1,3,1
ARB0881,1,7,1
ARD0509,0,11,4
ARL0034,0,6,1
ASB0796,1,6,0
ASD0577,0,4,0
ASG0048,1,4,0
ASG0692,0,4,1
ASL0378,0,6,0
ASM0575,2,4,1
ASS0206,2,4,1
ASS0517,0,4,1
ASV0946,0,3,1
ATE0869,2,3,2
ATF0274,0,5,0
ATP0662,0,3,1
AVM0947,1,8,2
AWM0764,1,6,1
BAH0875,1,3,1
BAJ0654,0,2,0
BAK0964,1,6,1
BAL0044,0,3,2
BAM0611,2,10,5
BAM0636,1,6,2
BBG0325,1,10,5
BBH0810,1,6,1
BBS0039,0,3,0
BBS0422,1,2,1
BCB0679,0,4,1
BCM0653,1,2,0
BCR0581,0,8,1
BDB0453,1,4,1
BDI0533,1,7,2
BDV0168,0,8,2
BEC0505,1,4,1
BEH0615,0,6,1
BER0314,1,4,1
BHC0665,1,4,1
BHW0458,1,7,5
BIH0745,1,4,2
BIS0247,1,4,1
BJH0354,4,7,1
BJH0811,1,3,0
BJM0111,0,5,0
BJP0134,0,3,0
BJW0619,0,2,1
BKW0374,1,2,1
BLB0114,0,8,1
BLL0929,1,5,1
BLS0678,2,4,1
BMC0547,1,4,1
BMG0917,1,7,2
BMM0112,0,5,0
BMS0877,2,2,1
BMT0528,11,37,36
BNG0237,1,6,1
BNR0965,1,2,0
BQS0525,1,3,2
BRB0355,1,7,3
BRM0995,0,1,0
BRS0734,4,37,36
BSA0431,4,53,47
BSB0990,1,5,1
BSH0445,0,8,1
BSS0369,1,4,1
BSS0463,4,4,3
BTL0226,1,2,0
BTL0722,1,8,2
BTN0061,1,7,2
BTR0403,1,8,2
BTS0011,0,7,1
BTW0005,1,6,1
BVC0790,0,7,1
BVN0514,1,7,0
BWH0813,13,58,51
BWP0202,1,7,1
BXJ0010,0,7,0
BYP0070,0,2,1
CAA0612,1,4,1
CAB0388,2,4,0
CAB0614,2,6,0
CAC0889,1,9,5
CAH0936,1,4,1
CAM0102,1,6,2
CAM0681,6,58,57
CAN0842,0,2,1
CAS0507,1,8,1
CBB0365,0,8,4
CBG0398,1,8,1
CBG0490,1,2,1
CCA0046,1,8,2
CCC0393,0,6,2
CCH0182,1,8,2
CCH0685,1,7,0
CCL0068,1,5,1
CCM0136,1,6,1
CCM0467,1,7,2
CCM0855,1,5,3
CCR0863,2,3,2
CCW0031,0,9,3
CCW0524,2,8,2
CEB0210,1,4,2
CEJ0109,0,5,0
CEL0561,1,3,1
CFG0959,1,4,1
CFM0767,0,7,0
CFW0264,0,5,1
CGA0629,3,8,2
CGB0637,0,4,1
CGF0337,0,2,1
CHG0146,2,2,1
CHM0821,1,7,0
CIG0052,0,4,1
CIM0271,2,4,1
CIM0926,1,7,1
CJC0494,0,3,1
CJF0802,1,3,1
CJG0470,1,7,1
CJH0702,1,8,1
CJK0200,3,9,3
CJM0138,0,11,5
CJM0521,0,8,1
CJP0952,1,2,0
CJV0286,1,4,1
CKB0427,2,9,2
CKB0482,2,8,1
CKD0680,0,7,4
CKH0144,1,5,1
CKP0721,0,3,0
CLB0774,1,7,5
CLD0894,0,3,0
CLF0852,0,6,1
CLH0703,0,8,2
CLS0296,3,8,5
CMB0912,1,6,2
CMM0487,1,5,0
CMS0454,1,6,1
CMW0783,1,5,2
CNB0900,1,3,1
CNE0352,1,2,1
CNM0800,1,5,1
COF0120,16,40,34
COM0321,1,6,0
CPG0322,1,3,0
CQH0701,1,4,3
CQH0730,1,4,3
CQW0652,1,6,0
CRD0624,1,2,1
CRK0916,0,7,1
CRO0027,1,5,2
CRP0456,1,8,1
CSB0080,0,4,1
CSC0217,1,3,1
CSH0626,0,4,2
CSJ0340,1,5,1
CSL0949,1,4,1
CSP0197,0,4,0
CTA0020,7,34,31
CTR0341,1,3,1
CTR0697,0,6,1
CTW0500,1,5,1
CUD0795,1,3,1
CWB0065,4,9,2
CWR0502,2,9,2
CXC0336,10,59,55
CYA0506,0,7,3
DAG0558,1,2,1
DAL0673,2,7,1
DAR0885,1,7,1
DBB0384,0,8,1
DBG0261,4,63,56
DBS0235,0,7,2
DBW0483,0,6,0
DCC0160,7,60,57
DCH0843,1,7,3
DDA0476,0,2,1
DDM0579,1,8,1
DEB0782,0,8,1
DFH0188,1,7,1
DFR0218,0,2,1
DGF0443,10,54,53
DGM0754,0,5,1
DGN0480,0,7,2
DGW0752,13,46,44
DHM0937,1,7,1
DIB0081,1,6,1
DIB0285,0,2,1
DIC0988,1,9,2
DID0650,0,5,3
DIW0118,1,7,6
DJB0159,1,3,1
DJS0682,12,62,56
DKB0631,1,8,2
DLF0377,10,55,49
DLH0029,10,50,45
DLM0051,0,3,1
DLS0383,0,2,0
DMG0358,0,6,4
DMK0257,1,9,5
DMM0623,1,7,1
DOL0332,0,3,2
DOP0562,1,8,1
DPM0423,4,5,1
DPS0262,15,46,39
DRR0162,13,38,32
DRR0242,1,2,0
DSB0731,8,38,36
