user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,1,0
AAF0535,1,7,1
AAF0791,1,2,1
AAL0706,1,6,1
AAM0658,1,8,2
AAN0823,2,3,0
AAS0442,1,3,1
AAV0450,2,8,1
AAW0353,1,2,1
ABC0174,0,4,1
ABC0253,1,2,1
ABH0663,0,9,3
ABM0845,0,8,1
ABN0239,0,9,2
ACC0042,0,5,1
ACV0812,0,3,1
ADC0391,0,6,3
ADD0846,8,41,38
ADF0397,1,2,1
AES0827,1,4,1
AGB0186,1,6,3
AGB0643,1,3,0
AHC0142,2,8,3
AHD0848,0,3,1
AHG0634,0,2,1
AHM0410,1,3,1
AIB0948,2,6,2
AIH0675,0,2,1
AIM0627,1,4,1
AIP0394,0,9,2
AIP0982,1,4,1
AIS0405,1,4,1
AJC0840,6,63,56
AJD0074,1,3,0
AJF0370,1,6,0
AJH0175,0,5,2
AJL0462,1,4,1
AJN0607,1,4,1
AJP0723,0,5,1
AJR0319,1,4,2
AJR0932,0,2,1
AKC0924,1,3,0
AKF0709,1,8,1
AKH0758,0,6,2
AKK0329,2,6,3
AKR0057,1,2,1
AKW0167,0,8,1
ALB0892,1,8,5
ALC0788,1,7,4
ALD0529,0,3,1
ALD0544,1,6,1
ALH0402,0,7,1
AMD0077,1,3,2
AMH0464,0,6,1
AMH0794,0,11,5
AMJ0297,2,7,1
AMM0014,1,11,5
AMR0318,1,5,1
AMR0400,0,6,1
AMV0036,0,9,3
AMW0392,0,6,1
ANM0123,11,62,58
ANP0555,13,32,29
ANT0430,0,4,1
AOB0019,2,3,1
AOK0844,1,8,1
AOS0987,1,9,2
APG0307,1,3,1
AQD0820,0,6,2
ARA0252,10,38,36
ARB0834,1,2,1
ARB0881,1,6,1
ARD0509,0,9,4
ARL0034,1,8,2
ASB0796,2,5,1
ASD0577,0,4,0
ASG0048,1,5,0
ASG0692,0,2,1
ASL0378,0,4,0
ASM0575,1,7,1
ASS0206,2,5,1
ASS0517,0,4,1
ASV0946,0,4,1
ATE0869,1,6,1
ATF0274,0,7,0
ATP0662,0,2,1
AVM0947,1,6,2
AWM0764,1,4,1
BAH0875,1,8,1
BAJ0654,1,5,1
BAK0964,1,4,1
BAL0044,0,8,1
BAM0611,2,9,5
BAM0636,1,8,2
BBG0325,1,9,4
BBH0810,1,3,1
BBS0039,0,7,0
BBS0422,1,6,1
BCB0679,0,8,1
BCM0653,1,2,0
BCR0581,0,2,1
BDB0453,1,3,1
BDI0533,1,2,1
BDV0168,0,4,2
BEC0505,1,8,1
BEH0615,1,6,2
BER0314,1,6,1
BHC0665,1,2,1
BHW0458,1,7,5
BIH0745,1,9,2
BIS0247,2,6,2
BJH0354,4,2,1
BJH0811,1,2,0
BJM0111,0,4,0
BJP0134,0,2,0
BJW0619,0,5,1
BKW0374,1,2,1
BLB0114,0,6,1
BLL0929,1,8,1
BLS0678,3,4,1
BMC0547,1,2,1
BMG0917,1,9,2
BMM0112,0,4,0
BMS0877,1,5,0
BMT0528,9,42,41
BNG0237,1,2,1
BNR0965,1,5,0
BQS0525,2,8,4
BRB0355,1,8,2
BRM0995,0,6,0
