user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,5,0
AAF0535,1,7,1
AAF0791,2,9,3
AAL0706,1,3,1
AAM0658,1,4,2
AAN0823,2,2,0
AAS0442,1,3,1
AAV0450,2,4,1
AAW0353,1,2,1
ABC0174,0,6,1
ABC0253,1,9,2
ABH0663,0,5,4
ABM0845,0,8,1
ABN0239,0,7,2
ACC0042,0,4,1
ACV0812,0,8,1
ADC0391,0,6,2
ADD0846,8,34,32
ADF0397,1,8,1
AES0827,1,7,1
AGB0186,1,7,3
AGB0643,1,4,0
AHC0142,1,3,1
AHD0848,0,3,1
AHG0634,0,2,1
AHM0410,1,7,1
AIB0948,1,7,1
AIH0675,0,9,2
AIM0627,1,6,1
AIP0394,0,8,1
AIP0982,1,7,1
AIS0405,1,6,1
AJC0840,6,46,42
AJD0074,1,5,0
AJF0370,1,1,0
AJH0175,0,5,2
AJL0462,1,8,1
AJN0607,1,9,2
AJP0723,0,2,1
AJR0319,1,5,2
AJR0932,0,2,1
AKC0924,1,1,0
AKF0709,2,6,2
AKH0758,0,5,2
AKK0329,1,2,1
AKR0057,1,4,1
AKW0167,0,4,1
ALB0892,1,6,4
ALC0788,1,4,3
ALD0529,0,5,1
ALD0544,1,7,1
ALH0402,0,2,1
AMD0077,1,6,3
AMH0464,0,8,1
AMH0794,0,5,4
AMJ0297,1,8,1
AMM0014,1,5,3
AMR0318,1,2,1
AMR0400,0,5,1
AMV0036,0,8,4
AMW0392,1,4,2
ANM0123,13,51,47
ANP0555,17,42,37
ANT0430,0,5,1
AOB0019,2,8,1
AOK0844,1,3,1
AOS0987,1,7,2
APG0307,1,5,1
AQD0820,0,7,2
ARA0252,15,57,51
ARB0834,1,7,1
ARB0881,1,8,1
ARD0509,0,8,3
ARL0034,0,5,1
ASB0796,1,5,0
ASD0577,0,6,0
ASG0048,1,3,0
ASG0692,1,4,2
ASL0378,0,2,0
ASM0575,1,7,1
ASS0206,4,7,3
ASS0517,0,4,1
ASV0946,0,6,1
ATE0869,2,8,2
ATF0274,0,2,0
ATP0662,0,5,1
AVM0947,1,9,2
AWM0764,1,6,1
BAH0875,1,2,1
BAJ0654,0,2,0
BAK0964,2,7,2
BAL0044,0,2,1
BAM0611,1,6,4
BAM0636,1,9,3
BBG0325,1,7,5
BBH0810,1,3,1
BBS0039,0,2,0
BBS0422,1,4,1
BCB0679,0,6,1
BCM0653,2,3,0
BCR0581,0,5,1
BDB0453,1,8,1
BDI0533,1,2,1
BDV0168,0,7,2
BEC0505,1,3,1
BEH0615,0,8,1
BER0314,1,7,1
BHC0665,1,6,1
BHW0458,2,13,6
BIH0745,1,7,2
BIS0247,1,5,1
BJH0354,3,7,1
BJH0811,1,5,0
BJM0111,0,5,0
BJP0134,0,1,0
BJW0619,0,8,1
BKW0374,1,4,1
BLB0114,0,3,1
BLL0929,1,7,1
BLS0678,3,3,1
BMC0547,1,6,1
BMG0917,1,4,2
BMM0112,0,7,0
BMS0877,1,7,0
BMT0528,11,39,34
BNG0237,2,2,1
BNR0965,2,3,0
BQS0525,1,7,2
BRB0355,1,7,2
BRM0995,0,4,0
BRS0734,6,53,49
BSA0431,4,48,43
BSB0990,0,5,0
BSH0445,0,8,1
BSS0369,1,7,1
BSS0463,2,4,1
BTL0226,1,2,0
BTL0722,1,5,2
BTN0061,0,5,1
BTR0403,0,5,1
BTS0011,0,6,2
BTW0005,2,3,1
BVC0790,0,7,1
BVN0514,2,2,0
BWH0813,14,54,49
BWP0202,1,7,1
BXJ0010,0,1,0
BYP0070,0,5,1
CAA0612,1,6,1
CAB0388,1,6,0
CAB0614,2,5,0
CAC0889,1,11,5
CAH0936,1,2,1
CAM0102,0,4,1
CAM0681,7,73,70
CAN0842,0,6,1
CAS0507,1,2,1
CBB0365,0,8,3
CBG0398,1,6,1
CBG0490,1,5,1
CCA0046,2,10,3
CCC0393,0,7,2
CCH0182,1,4,2
CCH0685,3,2,1
CCL0068,1,8,1
CCM0136,1,7,1
CCM0467,1,7,2
CCM0855,1,6,2
CCR0863,1,4,1
CCW0031,0,4,3
CCW0524,1,2,1
CEB0210,1,6,1
CEJ0109,0,6,0
CEL0561,1,6,1
CFG0959,1,4,2
CFM0767,0,3,0
CFW0264,0,5,1
CGA0629,1,8,1
CGB0637,0,3,1
CGF0337,0,7,1
CHG0146,2,2,1
CHM0821,1,1,0
CIG0052,0,7,1
CIM0271,2,3,1
CIM0926,1,5,1
CJC0494,0,4,1
CJF0802,2,4,2
CJG0470,1,2,1
CJH0702,1,2,1
CJK0200,1,6,1
CJM0138,0,4,3
