user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,6,0
AAF0535,1,2,1
AAF0791,1,3,1
AAL0706,1,7,1
AAM0658,1,3,2
AAN0823,2,3,0
AAS0442,1,8,1
AAV0450,3,8,2
AAW0353,1,6,1
ABC0174,0,2,1
ABC0253,1,8,1
ABH0663,0,7,4
ABM0845,0,8,1
ABN0239,0,4,2
ACC0042,0,4,1
ACV0812,0,6,1
ADC0391,0,4,2
ADD0846,12,50,46
ADF0397,1,7,1
AES0827,1,5,1
AGB0186,1,7,4
AGB0643,1,7,0
AHC0142,1,2,1
AHD0848,0,6,1
AHG0634,0,4,1
AHM0410,1,8,1
AIB0948,1,6,1
AIH0675,0,6,1
AIM0627,1,2,1
AIP0394,0,6,1
AIP0982,2,8,2
AIS0405,1,4,1
AJC0840,10,77,72
AJD0074,1,4,0
AJF0370,1,7,0
AJH0175,0,6,2
AJL0462,1,3,1
AJN0607,1,4,1
AJP0723,0,7,1
AJR0319,1,4,2
AJR0932,0,6,2
AKC0924,1,4,0
AKF0709,1,6,1
AKH0758,0,8,2
AKK0329,1,4,1
AKR0057,1,2,1
AKW0167,0,6,1
ALB0892,1,8,4
ALC0788,1,5,3
ALD0529,0,6,1
ALD0544,1,5,1
ALH0402,0,5,1
AMD0077,1,7,2
AMH0464,0,2,1
AMH0794,0,10,7
AMJ0297,1,8,1
AMM0014,1,10,4
AMR0318,2,3,2
AMR0400,0,4,1
AMV0036,0,9,5
AMW0392,1,7,2
ANM0123,14,59,57
ANP0555,13,31,27
ANT0430,0,3,1
AOB0019,2,2,1
AOK0844,1,3,1
AOS0987,1,7,2
APG0307,1,8,1
AQD0820,0,7,3
ARA0252,10,33,32
ARB0834,2,8,2
ARB0881,1,8,1
ARD0509,0,9,4
ARL0034,0,2,1
ASB0796,1,5,0
ASD0577,0,1,0
ASG0048,1,6,0
ASG0692,0,5,1
ASL0378,0,6,0
ASM0575,1,6,1
ASS0206,2,5,1
ASS0517,0,8,1
ASV0946,0,5,1
ATE0869,1,6,1
ATF0274,0,6,0
ATP0662,0,7,1
AVM0947,1,7,2
AWM0764,1,6,1
BAH0875,1,4,1
BAJ0654,0,4,0
BAK0964,1,8,1
BAL0044,0,6,1
BAM0611,2,10,5
BAM0636,1,5,2
BBG0325,1,13,6
BBH0810,1,4,1
BBS0039,0,3,0
BBS0422,1,5,1
BCB0679,0,2,1
BCM0653,1,7,0
BCR0581,0,8,1
BDB0453,1,5,1
BDI0533,1,3,2
BDV0168,0,4,2
BEC0505,1,6,1
BEH0615,0,5,1
BER0314,1,6,1
BHC0665,1,4,1
BHW0458,1,11,5
BIH0745,1,5,2
BIS0247,1,5,1
BJH0354,3,6,1
BJH0811,1,1,0
BJM0111,0,2,0
BJP0134,0,5,0
BJW0619,0,7,1
BKW0374,1,6,1
BLB0114,0,2,1
BLL0929,1,3,1
BLS0678,2,4,1
BMC0547,1,2,1
BMG0917,2,6,4
BMM0112,0,1,0
BMS0877,1,3,0
BMT0528,10,40,35
BNG0237,1,8,1
BNR0965,2,1,0
BQS0525,1,7,3
BRB0355,1,4,2
BRM0995,0,7,0
BRS0734,5,45,43
BSA0431,6,54,50
BSB0990,0,7,0
BSH0445,0,2,1
BSS0369,1,5,1
BSS0463,2,5,1
BTL0226,2,8,1
BTL0722,1,9,2
BTN0061,0,5,1
BTR0403,0,4,1
BTS0011,0,7,1
BTW0005,1,3,1
BVC0790,0,3,1
BVN0514,2,6,0
BWH0813,16,64,60
BWP0202,1,3,1
BXJ0010,0,3,0
BYP0070,0,6,1
CAA0612,3,9,2
CAB0388,1,5,0
CAB0614,2,1,0
CAC0889,2,11,6
CAH0936,1,2,1
CAM0102,1,7,2
CAM0681,6,68,61
CAN0842,0,5,1
CAS0507,1,7,1
CBB0365,0,8,4
CBG0398,1,4,1
CBG0490,1,5,1
CCA0046,1,2,1
CCC0393,0,9,2
CCH0182,1,7,2
CCH0685,1,4,0
CCL0068,1,8,1
CCM0136,1,4,1
CCM0467,1,8,2
CCM0855,1,6,3
CCR0863,1,3,1
CCW0031,0,8,4
CCW0524,1,6,1
CEB0210,1,4,1
CEJ0109,0,1,0
CEL0561,1,5,1
CFG0959,1,6,1
CFM0767,0,1,0
CFW0264,0,8,1
CGA0629,1,4,1
CGB0637,0,5,1
CGF0337,0,6,1
CHG0146,2,8,1
CHM0821,1,4,0
CIG0052,0,8,1
CIM0271,2,7,1
CIM0926,1,3,2
CJC0494,0,5,1
CJF0802,1,3,1
CJG0470,1,6,1
CJH0702,1,5,1
CJK0200,1,2,1
CJM0138,0,4,3
CJM0521,0,9,2
CJP0952,1,5,0
CJV0286,1,5,1
CKB0427,3,9,3
CKB0482,2,3,1
CKD0680,0,6,5
CKH0144,1,6,1
CKP0721,0,4,0
CLB0774,1,7,6
CLD0894,0,7,0
CLF0852,0,3,1
CLH0703,0,6,3
CLS0296,2,9,3
CMB0912,1,4,1
CMM0487,1,2,0
CMS0454,1,8,1
CMW0783,1,3,2
CNB0900,1,4,1
CNE0352,1,8,1
CNM0800,1,9,2
COF0120,12,34,30
COM0321,1,7,0
CPG0322,1,6,0
CQH0701,1,8,2
CQH0730,1,9,4
CQW0652,1,2,0
CRD0624,1,3,1
CRK0916,0,6,2
CRO0027,1,8,1
CRP0456,1,7,1
CSB0080,0,8,1
CSC0217,2,9,2
CSH0626,0,9,2
CSJ0340,1,8,1
CSL0949,1,6,2
CSP0197,0,5,0
CTA0020,9,25,22
CTR0341,1,2,1
CTR0697,0,7,1
CTW0500,1,4,1
CUD0795,2,9,2
CWB0065,3,4,2
CWR0502,2,3,2
CXC0336,9,67,60
CYA0506,0,7,3
DAG0558,1,9,2
DAL0673,1,6,0
DAR0885,1,8,1
DBB0384,0,8,1
DBG0261,5,49,45
DBS0235,0,10,3
DBW0483,1,6,1
DCC0160,6,51,44
DCH0843,1,5,3
DDA0476,0,3,1
DDM0579,1,8,1
DEB0782,0,5,1
DFH0188,1,8,1
DFR0218,0,7,1
DGF0443,10,63,56
DGM0754,0,4,2
DGN0480,0,9,2
DGW0752,16,60,54
DHM0937,2,2,1
DIB0081,1,5,1
DIB0285,0,7,1
DIC0988,1,8,2
DID0650,0,10,3
DIW0118,2,8,7
DJB0159,0,6,0
DJS0682,14,53,51
DKB0631,1,8,3
DLF0377,14,66,65
DLH0029,11,48,43
DLM0051,0,3,1
DLS0383,0,6,0
DMG0358,0,4,3
DMK0257,1,9,5
DMM0623,2,8,2
DOL0332,0,7,2
DOP0562,1,2,1
DPM0423,5,3,2
DPS0262,17,64,59
DRR0162,15,39,35
DRR0242,1,5,0
DSB0731,8,44,37
DSM0591,1,8,7
DTP0379,1,7,0
DTT0076,1,6,2
DVM0265,0,8,1
DVW0103,1,8,2
DZC0228,1,8,1
EAH0466,1,3,1
EBC0390,7,49,44
ECF0828,1,6,1
ECL0930,1,2,1
ECR0822,1,9,2
EDA0684,0,7,1
EDB0714,0,8,1
EFS0882,1,6,0
EGD0132,5,54,53
EGD0409,3,8,1
EGK0893,0,2,1
EHB0420,14,22,19
EHB0824,0,5,0
EHD0584,1,7,1
