user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,4,0
AAF0535,1,6,1
AAF0791,1,7,1
AAL0706,1,6,1
AAM0658,1,4,2
AAN0823,2,7,0
AAS0442,2,3,2
AAV0450,2,7,1
AAW0353,1,2,1
ABC0174,0,6,1
ABC0253,1,7,1
ABH0663,0,6,5
ABM0845,0,7,1
ABN0239,0,6,2
ACC0042,0,5,1
ACV0812,0,6,1
ADC0391,0,4,2
ADD0846,10,41,38
ADF0397,1,6,1
AES0827,1,4,1
AGB0186,1,9,4
AGB0643,1,3,0
AHC0142,1,3,1
AHD0848,0,5,1
AHG0634,0,3,1
AHM0410,1,6,1
AIB0948,3,7,3
AIH0675,0,2,1
AIM0627,2,5,2
AIP0394,0,8,1
AIP0982,1,2,1
AIS0405,1,7,1
AJC0840,7,57,54
AJD0074,2,7,1
AJF0370,1,3,0
AJH0175,0,5,3
AJL0462,1,5,2
AJN0607,1,9,2
AJP0723,0,7,1
AJR0319,1,9,2
AJR0932,0,4,1
AKC0924,1,4,0
AKF0709,1,8,1
AKH0758,0,8,2
AKK0329,1,8,1
AKR0057,1,3,1
AKW0167,0,2,1
ALB0892,1,6,5
ALC0788,1,9,5
ALD0529,0,3,1
ALD0544,1,7,1
ALH0402,0,5,1
AMD0077,1,3,2
AMH0464,0,3,1
AMH0794,0,6,5
AMJ0297,1,3,1
AMM0014,1,10,3
AMR0318,2,7,2
AMR0400,0,8,1
AMV0036,0,5,4
AMW0392,0,2,1
ANM0123,11,64,59
ANP0555,12,27,26
ANT0430,0,8,2
AOB0019,2,8,1
AOK0844,1,4,1
AOS0987,1,4,2
APG0307,1,2,1
AQD0820,0,7,2
ARA0252,9,39,36
ARB0834,1,2,1
ARB0881,1,4,1
ARD0509,0,9,5
ARL0034,0,3,1
ASB0796,1,2,0
ASD0577,0,3,0
ASG0048,1,1,0
ASG0692,0,7,1
ASL0378,0,7,0
ASM0575,1,2,1
ASS0206,3,5,2
ASS0517,0,8,1
ASV0946,0,8,1
ATE0869,1,7,1
ATF0274,0,3,0
ATP0662,0,2,1
AVM0947,1,8,2
AWM0764,1,2,1
BAH0875,1,6,1
BAJ0654,0,4,0
BAK0964,1,2,1
BAL0044,0,4,1
BAM0611,1,9,3
BAM0636,1,9,2
BBG0325,2,15,8
BBH0810,1,8,1
BBS0039,0,2,0
BBS0422,1,7,1
BCB0679,0,4,1
BCM0653,1,3,0
BCR0581,0,3,2
BDB0453,1,7,1
BDI0533,1,2,1
BDV0168,0,7,2
BEC0505,1,8,1
BEH0615,0,3,1
BER0314,1,3,1
BHC0665,1,3,1
BHW0458,2,11,6
BIH0745,1,6,2
BIS0247,1,6,1
BJH0354,5,7,1
BJH0811,1,3,0
BJM0111,0,2,0
BJP0134,0,5,0
BJW0619,0,5,1
BKW0374,1,5,1
BLB0114,0,2,1
BLL0929,1,8,2
BLS0678,2,4,1
BMC0547,1,8,1
BMG0917,1,7,2
BMM0112,0,7,0
BMS0877,1,2,0
BMT0528,10,46,41
BNG0237,1,2,1
BNR0965,1,6,0
BQS0525,1,3,2
BRB0355,1,9,3
BRM0995,0,6,0
BRS0734,5,42,38
BSA0431,6,59,53
BSB0990,0,2,0
BSH0445,0,8,1
BSS0369,1,6,1
BSS0463,2,7,1
BTL0226,1,2,0
BTL0722,1,6,2
BTN0061,0,3,1
BTR0403,0,4,1
BTS0011,0,4,1
BTW0005,1,6,1
BVC0790,0,6,1
BVN0514,1,7,0
BWH0813,13,52,48
BWP0202,1,6,1
BXJ0010,0,6,0
BYP0070,0,6,1
CAA0612,1,6,1
CAB0388,1,6,0
CAB0614,2,3,0
CAC0889,1,7,5
CAH0936,1,6,1
CAM0102,0,7,1
CAM0681,7,66,62
CAN0842,0,5,1
CAS0507,1,5,1
CBB0365,0,10,5
CBG0398,1,6,1
CBG0490,1,8,1
CCA0046,1,6,1
CCC0393,0,3,2
CCH0182,1,8,2
CCH0685,1,4,0
CCL0068,1,2,1
CCM0136,2,5,1
CCM0467,2,5,4
CCM0855,1,9,2
CCR0863,1,5,1
CCW0031,0,5,3
CCW0524,1,3,1
CEB0210,1,3,1
CEJ0109,0,4,0
CEL0561,1,6,1
CFG0959,1,4,1
CFM0767,0,7,0
CFW0264,1,9,3
CGA0629,1,2,1
CGB0637,0,4,1
CGF0337,0,7,1
CHG0146,2,5,1
CHM0821,1,4,0
CIG0052,0,2,1
CIM0271,2,2,1
CIM0926,1,5,1
CJC0494,0,8,1
CJF0802,2,3,2
CJG0470,1,8,1
CJH0702,1,7,1
CJK0200,1,4,1
CJM0138,0,8,3
CJM0521,0,2,1
CJP0952,1,4,0
CJV0286,1,6,1
CKB0427,2,9,2
CKB0482,2,8,1
CKD0680,1,13,6
CKH0144,1,4,1
CKP0721,0,4,0
CLB0774,1,8,6
CLD0894,0,3,0
CLF0852,0,4,1
CLH0703,0,3,2
CLS0296,2,7,4
CMB0912,1,2,1
CMM0487,1,1,0
CMS0454,1,4,1
CMW0783,1,8,2
CNB0900,1,7,1
CNE0352,1,6,2
CNM0800,1,4,1
COF0120,13,31,29
COM0321,1,4,0
CPG0322,1,7,0
CQH0701,1,10,3
CQH0730,1,8,4
CQW0652,2,5,1
CRD0624,1,8,1
CRK0916,0,3,1
CRO0027,1,5,1
CRP0456,1,3,1
CSB0080,0,6,1
CSC0217,1,2,1
CSH0626,0,5,2
CSJ0340,2,8,2
CSL0949,1,7,1
CSP0197,0,1,0
CTA0020,7,34,27
CTR0341,1,3,1
CTR0697,0,6,1
CTW0500,1,3,1
CUD0795,1,2,1
CWB0065,4,6,2
CWR0502,2,3,2
CXC0336,11,75,70
CYA0506,0,10,4
DAG0558,1,7,1
DAL0673,1,4,0
DAR0885,1,6,1
DBB0384,1,8,2
DBG0261,4,63,59
DBS0235,0,6,2
DBW0483,0,7,0
DCC0160,6,52,47
DCH0843,1,3,2
DDA0476,0,4,1
DDM0579,1,8,1
DEB0782,0,4,1
DFH0188,2,3,2
DFR0218,0,4,1
DGF0443,9,63,56
DGM0754,0,8,1
DGN0480,0,4,2
DGW0752,16,46,42
DHM0937,1,5,1
DIB0081,3,5,2
