user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,4,0
AAF0535,1,4,1
AAF0791,1,5,1
AAL0706,1,8,1
AAM0658,1,8,2
AAN0823,2,1,0
AAS0442,1,4,1
AAV0450,2,6,1
AAW0353,1,8,1
ABC0174,1,9,3
ABC0253,1,8,1
ABH0663,0,8,3
ABM0845,0,8,1
ABN0239,0,4,2
ACC0042,0,8,1
ACV0812,0,4,1
ADC0391,0,7,2
ADD0846,10,48,43
ADF0397,1,6,1
AES0827,1,8,1
AGB0186,1,7,3
AGB0643,2,5,0
AHC0142,1,5,1
AHD0848,0,7,1
AHG0634,0,4,1
AHM0410,1,3,1
AIB0948,1,2,1
AIH0675,0,6,1
AIM0627,1,7,1
AIP0394,0,4,2
AIP0982,1,8,1
AIS0405,1,9,2
AJC0840,7,47,44
AJD0074,1,6,0
AJF0370,1,5,0
AJH0175,0,9,2
AJL0462,1,6,2
AJN0607,1,8,1
AJP0723,0,4,1
AJR0319,1,3,2
AJR0932,0,3,1
AKC0924,1,5,0
AKF0709,1,2,1
AKH0758,0,9,2
AKK0329,1,7,1
AKR0057,1,8,1
AKW0167,0,3,2
ALB0892,1,7,5
ALC0788,1,8,4
ALD0529,0,6,1
ALD0544,1,7,1
ALH0402,0,3,1
AMD0077,1,4,2
AMH0464,0,4,1
AMH0794,0,9,7
AMJ0297,1,6,1
AMM0014,1,5,4
AMR0318,1,7,1
AMR0400,0,2,1
AMV0036,0,11,4
AMW0392,0,3,1
ANM0123,13,52,48
ANP0555,16,33,30
ANT0430,0,3,1
AOB0019,2,2,1
AOK0844,1,3,1
AOS0987,1,8,2
APG0307,1,2,1
AQD0820,0,8,3
ARA0252,9,31,28
ARB0834,1,8,1
ARB0881,2,6,2
ARD0509,0,5,3
ARL0034,0,7,1
ASB0796,1,4,0
ASD0577,0,6,0
ASG0048,1,2,0
ASG0692,0,7,1
ASL0378,0,2,0
ASM0575,1,8,1
ASS0206,2,5,1
ASS0517,0,3,1
ASV0946,0,8,1
ATE0869,1,8,1
ATF0274,0,1,0
ATP0662,0,3,1
AVM0947,1,4,2
AWM0764,1,8,1
BAH0875,1,4,1
BAJ0654,0,5,0
BAK0964,1,6,1
BAL0044,0,9,2
BAM0611,1,7,4
BAM0636,1,5,2
BBG0325,2,12,8
BBH0810,1,7,1
BBS0039,0,2,0
BBS0422,1,4,1
BCB0679,0,3,1
BCM0653,1,6,0
BCR0581,0,5,1
BDB0453,1,4,1
BDI0533,1,3,1
BDV0168,0,6,2
BEC0505,2,4,2
BEH0615,0,3,1
BER0314,1,3,1
BHC0665,1,5,1
BHW0458,1,7,5
BIH0745,2,10,3
BIS0247,1,2,1
BJH0354,5,4,1
BJH0811,1,4,0
BJM0111,0,1,0
BJP0134,0,1,0
BJW0619,0,8,1
BKW0374,1,5,1
BLB0114,0,6,2
BLL0929,1,4,1
BLS0678,2,3,1
BMC0547,1,7,1
BMG0917,1,7,2
BMM0112,0,3,0
BMS0877,1,5,0
BMT0528,10,50,43
BNG0237,2,8,1
BNR0965,1,5,0
BQS0525,1,7,2
BRB0355,1,6,2
BRM0995,0,4,0
BRS0734,5,50,46
BSA0431,5,44,43
BSB0990,0,1,0
BSH0445,0,2,1
BSS0369,1,4,1
BSS0463,2,3,1
BTL0226,1,5,0
BTL0722,1,5,2
BTN0061,0,4,1
BTR0403,0,6,1
BTS0011,0,3,1
BTW0005,1,4,1
BVC0790,0,9,2
BVN0514,1,7,0
BWH0813,13,52,48
BWP0202,1,7,1
BXJ0010,0,6,0
BYP0070,1,5,2
CAA0612,1,3,1
CAB0388,1,6,0
CAB0614,2,6,0
CAC0889,1,7,5
CAH0936,1,5,1
CAM0102,0,5,1
CAM0681,7,71,65
CAN0842,0,5,1
CAS0507,1,8,1
CBB0365,0,6,5
CBG0398,1,4,1
CBG0490,1,5,1
CCA0046,1,7,2
CCC0393,0,7,2
CCH0182,1,5,2
CCH0685,1,3,0
CCL0068,1,5,1
CCM0136,1,4,1
CCM0467,1,4,2
CCM0855,1,7,2
CCR0863,1,8,1
CCW0031,0,8,3
CCW0524,1,7,1
CEB0210,1,4,1
CEJ0109,0,2,0
CEL0561,1,4,1
CFG0959,1,4,1
CFM0767,0,5,0
CFW0264,0,7,1
CGA0629,1,8,1
CGB0637,0,4,1
CGF0337,0,3,1
CHG0146,2,5,1
CHM0821,1,7,0
CIG0052,0,4,1
CIM0271,2,5,1
CIM0926,1,6,2
CJC0494,0,3,1
CJF0802,2,7,2
CJG0470,1,6,1
CJH0702,1,7,1
CJK0200,2,4,2
CJM0138,0,11,4
CJM0521,0,8,1
CJP0952,1,6,0
CJV0286,1,5,1
CKB0427,2,6,2
CKB0482,3,5,2
CKD0680,0,9,5
CKH0144,1,8,1
CKP0721,0,3,0
CLB0774,1,10,5
CLD0894,0,2,0
CLF0852,0,8,2
CLH0703,0,9,2
CLS0296,2,5,4
CMB0912,1,5,2
CMM0487,1,1,0
CMS0454,1,2,1
CMW0783,1,5,2
CNB0900,1,3,2
CNE0352,1,6,1
CNM0800,1,7,1
COF0120,16,40,34
COM0321,1,2,0
CPG0322,1,2,0
CQH0701,1,7,2
