user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,4,0
AAF0535,2,5,2
AAF0791,1,6,1
AAL0706,1,8,1
AAM0658,1,6,2
AAN0823,2,1,0
AAS0442,1,3,1
AAV0450,2,4,1
AAW0353,1,4,1
ABC0174,0,8,1
ABC0253,1,8,2
ABH0663,0,8,4
ABM0845,0,7,1
ABN0239,0,9,2
ACC0042,0,6,1
ACV0812,0,7,1
ADC0391,0,4,2
ADD0846,9,36,34
ADF0397,1,2,1
AES0827,1,6,1
AGB0186,1,9,3
AGB0643,1,4,0
AHC0142,1,2,1
AHD0848,0,3,1
AHG0634,0,2,1
AHM0410,1,2,1
AIB0948,1,5,1
AIH0675,0,6,1
AIM0627,1,5,1
AIP0394,0,5,1
AIP0982,1,7,1
AIS0405,1,3,1
AJC0840,7,53,51
AJD0074,1,4,0
AJF0370,1,7,0
AJH0175,0,4,2
AJL0462,1,4,1
AJN0607,1,8,1
AJP0723,0,5,1
AJR0319,1,9,2
AJR0932,0,4,1
AKC0924,1,6,0
AKF0709,1,3,1
AKH0758,0,10,3
AKK0329,1,3,1
AKR0057,1,3,1
AKW0167,0,4,1
ALB0892,1,6,4
ALC0788,1,11,4
ALD0529,0,6,1
ALD0544,1,7,1
ALH0402,0,6,2
AMD0077,1,5,2
AMH0464,0,3,1
AMH0794,0,9,5
AMJ0297,1,8,1
AMM0014,1,7,5
AMR0318,1,2,1
AMR0400,0,5,1
AMV0036,0,4,3
AMW0392,0,4,1
ANM0123,19,81,78
ANP0555,16,28,24
ANT0430,1,7,3
AOB0019,2,6,1
AOK0844,1,2,1
AOS0987,1,9,2
APG0307,1,3,1
AQD0820,0,7,2
ARA0252,9,34,28
ARB0834,1,8,1
ARB0881,1,2,1
ARD0509,0,9,5
ARL0034,1,6,2
ASB0796,1,6,0
ASD0577,0,4,0
ASG0048,1,4,0
ASG0692,0,4,1
ASL0378,0,6,0
ASM0575,1,3,1
ASS0206,2,3,1
ASS0517,0,7,1
ASV0946,0,8,1
ATE0869,1,7,1
ATF0274,0,2,0
ATP0662,0,7,1
