user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,7,0
AAF0535,1,3,1
AAF0791,1,6,1
AAL0706,2,8,1
AAM0658,1,3,2
AAN0823,2,1,0
AAS0442,1,4,1
AAV0450,2,5,1
AAW0353,1,2,1
ABC0174,0,6,1
ABC0253,1,5,2
ABH0663,0,9,3
ABM0845,0,6,1
ABN0239,0,9,2
ACC0042,0,6,1
ACV0812,0,4,1
ADC0391,0,4,2
ADD0846,10,40,37
ADF0397,1,3,1
AES0827,1,8,1
AGB0186,1,4,3
AGB0643,1,6,0
AHC0142,1,3,1
AHD0848,0,3,1
AHG0634,1,7,2
AHM0410,1,2,1
AIB0948,2,3,2
AIH0675,0,5,2
AIM0627,1,7,1
AIP0394,0,3,2
AIP0982,1,7,1
AIS0405,1,3,1
AJC0840,6,54,53
AJD0074,1,1,0
AJF0370,1,3,0
AJH0175,0,5,2
AJL0462,1,4,1
AJN0607,1,8,1
AJP0723,0,4,1
AJR0319,2,9,3
AJR0932,0,4,2
AKC0924,1,3,0
AKF0709,2,8,2
AKH0758,0,4,2
AKK0329,1,2,1
AKR0057,1,2,1
AKW0167,0,5,1
ALB0892,1,5,4
ALC0788,1,8,3
ALD0529,0,2,1
ALD0544,1,5,1
ALH0402,0,7,2
AMD0077,1,5,3
AMH0464,1,8,3
AMH0794,0,6,5
AMJ0297,1,3,1
AMM0014,1,9,3
AMR0318,1,7,1
AMR0400,0,7,1
AMV0036,0,6,4
AMW0392,0,2,1
ANM0123,13,60,53
ANP0555,15,26,22
ANT0430,1,5,3
AOB0019,2,8,1
AOK0844,1,6,1
AOS0987,1,5,2
APG0307,1,8,1
AQD0820,0,3,2
ARA0252,8,35,32
ARB0834,1,5,1
ARB0881,1,2,1
ARD0509,0,5,4
ARL0034,0,8,1
ASB0796,1,5,0
ASD0577,0,4,0
ASG0048,1,5,0
ASG0692,0,2,1
ASL0378,0,3,0
ASM0575,1,2,1
ASS0206,2,2,1
ASS0517,0,6,1
ASV0946,0,8,1
ATE0869,1,4,1
ATF0274,0,7,0
ATP0662,0,6,1
AVM0947,1,4,2
AWM0764,1,4,1
BAH0875,1,6,1
BAJ0654,0,6,0
BAK0964,1,7,1
BAL0044,0,7,1
BAM0611,1,4,3
BAM0636,1,7,2
BBG0325,1,6,4
BBH0810,1,6,1
BBS0039,0,2,0
BBS0422,1,7,1
BCB0679,0,2,1
BCM0653,1,1,0
BCR0581,0,3,2
BDB0453,1,2,1
BDI0533,1,6,1
BDV0168,0,8,2
BEC0505,1,7,1
BEH0615,0,2,1
BER0314,1,3,1
BHC0665,1,6,1
BHW0458,1,5,4
BIH0745,1,9,2
BIS0247,1,7,1
BJH0354,6,6,2
BJH0811,1,4,0
BJM0111,0,3,0
BJP0134,1,8,1
BJW0619,0,6,1
BKW0374,1,5,1
BLB0114,0,8,2
BLL0929,1,5,1
BLS0678,2,8,1
BMC0547,1,4,1
BMG0917,1,8,2
BMM0112,0,5,0
BMS0877,1,3,0
BMT0528,10,34,33
BNG0237,1,7,1
BNR0965,1,4,0
BQS0525,1,7,2
BRB0355,1,4,2
BRM0995,0,1,0
BRS0734,5,51,48
BSA0431,4,48,47
BSB0990,0,1,0
BSH0445,0,8,1
BSS0369,1,4,1
BSS0463,2,8,1
BTL0226,1,6,0
BTL0722,1,9,2
BTN0061,0,4,1
BTR0403,1,7,2
BTS0011,0,4,1
BTW0005,1,7,1
BVC0790,0,5,1
BVN0514,3,8,1
BWH0813,17,72,70
BWP0202,1,8,1
BXJ0010,0,4,0
BYP0070,0,6,1
CAA0612,1,6,1
CAB0388,1,6,0
CAB0614,2,2,0
CAC0889,1,4,3
CAH0936,1,8,1
CAM0102,0,3,1
CAM0681,7,56,55
CAN0842,1,5,3
CAS0507,1,6,1
CBB0365,0,7,3
CBG0398,1,3,1
CBG0490,1,3,1
CCA0046,1,2,1
CCC0393,0,6,2
CCH0182,1,9,2
CCH0685,1,2,0
CCL0068,1,7,1
CCM0136,1,6,1
