user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,1,0
AAF0535,1,7,1
AAF0791,1,3,1
AAL0706,1,8,1
AAM0658,1,8,2
AAN0823,2,6,0
AAS0442,1,5,1
AAV0450,2,4,1
AAW0353,1,7,1
ABC0174,0,3,1
ABC0253,1,5,1
ABH0663,0,10,3
ABM0845,0,2,1
ABN0239,0,6,2
ACC0042,0,5,1
ACV0812,0,8,1
ADC0391,1,6,4
ADD0846,13,51,47
ADF0397,1,6,1
AES0827,1,4,1
AGB0186,1,9,3
AGB0643,1,2,0
AHC0142,2,9,3
AHD0848,0,8,1
AHG0634,0,5,1
AHM0410,2,4,2
AIB0948,1,2,1
AIH0675,0,5,1
AIM0627,2,9,2
AIP0394,0,4,1
AIP0982,1,2,1
AIS0405,1,2,1
AJC0840,6,57,56
AJD0074,1,7,0
AJF0370,1,4,0
AJH0175,0,4,2
AJL0462,1,3,1
AJN0607,1,5,1
AJP0723,0,5,1
AJR0319,1,6,2
AJR0932,0,8,1
AKC0924,1,6,0
AKF0709,1,5,1
AKH0758,0,5,2
AKK0329,1,6,2
AKR0057,1,8,1
AKW0167,0,4,1
ALB0892,1,11,7
ALC0788,1,4,3
ALD0529,1,6,3
ALD0544,1,5,1
ALH0402,0,8,2
AMD0077,1,7,3
AMH0464,0,7,1
AMH0794,0,5,4
AMJ0297,2,2,1
AMM0014,1,6,3
AMR0318,1,2,1
AMR0400,0,5,1
AMV0036,0,8,4
AMW0392,0,8,1
ANM0123,20,92,85
ANP0555,21,45,39
ANT0430,0,2,1
AOB0019,2,6,1
AOK0844,1,2,1
AOS0987,1,5,2
APG0307,1,3,1
AQD0820,0,4,2
ARA0252,8,36,31
ARB0834,1,2,1
ARB0881,1,8,1
ARD0509,0,6,3
ARL0034,0,4,1
ASB0796,2,5,1
ASD0577,0,2,0
ASG0048,1,1,0
ASG0692,0,5,1
ASL0378,0,5,0
ASM0575,1,7,1
ASS0206,3,4,2
ASS0517,0,3,1
ASV0946,0,8,1
ATE0869,1,7,1
ATF0274,0,1,0
ATP0662,0,4,1
AVM0947,1,7,3
AWM0764,1,2,1
BAH0875,1,3,1
BAJ0654,0,4,0
BAK0964,1,5,1
BAL0044,0,3,1
BAM0611,1,5,4
BAM0636,1,3,2
BBG0325,1,10,5
BBH0810,1,4,1
BBS0039,1,3,1
BBS0422,1,8,1
BCB0679,0,2,1
BCM0653,3,5,1
BCR0581,0,5,2
BDB0453,1,5,1
BDI0533,1,8,1
BDV0168,0,4,2
BEC0505,1,2,1
BEH0615,0,8,1
BER0314,1,9,2
BHC0665,1,6,1
BHW0458,1,10,4
BIH0745,2,4,3
BIS0247,1,8,1
BJH0354,6,5,2
BJH0811,1,2,0
BJM0111,0,1,0
BJP0134,0,1,0
BJW0619,0,2,1
BKW0374,1,6,1
BLB0114,0,7,1
BLL0929,1,4,1
BLS0678,2,8,1
BMC0547,1,7,1
BMG0917,1,8,2
BMM0112,0,5,0
BMS0877,1,6,0
BMT0528,9,40,36
BNG0237,1,6,1
BNR0965,1,2,0
BQS0525,1,6,2
BRB0355,1,4,2
BRM0995,0,4,0
