user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,7,0
AAF0535,1,2,1
AAF0791,1,9,2
AAL0706,2,6,1
AAM0658,1,7,2
AAN0823,2,6,0
AAS0442,2,6,2
AAV0450,2,3,1
AAW0353,2,5,2
ABC0174,0,8,1
ABC0253,1,8,1
ABH0663,0,10,4
ABM0845,1,7,2
ABN0239,0,5,2
ACC0042,1,8,2
ACV0812,0,5,1
ADC0391,0,3,2
ADD0846,8,37,31
ADF0397,1,7,1
AES0827,1,7,2
AGB0186,2,12,5
AGB0643,1,2,0
AHC0142,2,7,3
AHD0848,1,5,2
AHG0634,0,3,1
AHM0410,1,6,1
AIB0948,1,3,1
AIH0675,0,6,1
AIM0627,1,7,1
AIP0394,0,2,1
AIP0982,2,8,2
AIS0405,1,8,1
AJC0840,7,59,54
AJD0074,1,4,0
AJF0370,1,1,0
AJH0175,0,5,2
AJL0462,1,8,1
AJN0607,1,9,2
AJP0723,0,7,2
AJR0319,1,7,2
AJR0932,0,3,1
AKC0924,1,7,0
AKF0709,1,8,1
AKH0758,0,6,2
AKK0329,1,5,1
AKR0057,1,4,1
AKW0167,0,7,1
ALB0892,1,5,4
ALC0788,1,10,4
ALD0529,0,5,1
ALD0544,1,6,1
ALH0402,0,2,1
AMD0077,1,4,2
AMH0464,0,3,1
AMH0794,0,8,5
AMJ0297,1,8,1
AMM0014,1,5,3
AMR0318,1,8,1
AMR0400,0,4,1
AMV0036,0,10,3
AMW0392,0,4,1
ANM0123,13,58,55
ANP0555,15,32,30
ANT0430,0,7,1
AOB0019,2,7,1
AOK0844,2,6,3
AOS0987,1,6,2
APG0307,1,6,2
AQD0820,0,8,2
ARA0252,10,36,31
ARB0834,1,6,1
ARB0881,1,2,1
ARD0509,0,6,3
ARL0034,0,7,1
ASB0796,1,4,0
ASD0577,0,5,0
ASG0048,1,3,0
ASG0692,0,7,1
ASL0378,0,6,0
ASM0575,1,3,1
ASS0206,4,8,3
ASS0517,0,8,1
ASV0946,0,2,1
ATE0869,1,3,1
ATF0274,0,5,0
ATP0662,0,8,1
AVM0947,1,4,2
AWM0764,1,4,1
BAH0875,1,8,1
BAJ0654,0,1,0
BAK0964,1,2,1
BAL0044,0,5,1
BAM0611,2,12,5
BAM0636,1,5,2
BBG0325,1,8,4
BBH0810,1,8,1
BBS0039,0,4,0
BBS0422,1,3,1
BCB0679,0,8,1
BCM0653,1,7,0
BCR0581,0,5,1
BDB0453,1,8,1
BDI0533,1,4,1
BDV0168,0,6,2
BEC0505,2,6,2
BEH0615,0,7,1
BER0314,1,4,2
BHC0665,1,6,1
BHW0458,1,7,5
BIH0745,2,6,3
BIS0247,1,5,1
BJH0354,4,3,1
BJH0811,1,3,0
BJM0111,0,2,0
BJP0134,0,4,0
BJW0619,0,7,1
BKW0374,1,8,1
BLB0114,0,8,1
BLL0929,1,7,1
BLS0678,2,2,1
BMC0547,1,6,1
BMG0917,1,8,2
BMM0112,0,1,0
BMS0877,1,7,0
BMT0528,11,43,41
BNG0237,1,6,1
BNR0965,1,4,0
BQS0525,1,9,3
BRB0355,1,4,2
BRM0995,0,7,0
BRS0734,4,41,37
BSA0431,5,42,36
BSB0990,0,6,0
BSH0445,0,7,2
BSS0369,1,8,1
BSS0463,2,5,1
BTL0226,1,2,0
BTL0722,1,6,3
BTN0061,0,2,1
BTR0403,0,5,1
BTS0011,0,7,2
BTW0005,2,3,1
BVC0790,0,5,2
BVN0514,1,3,0
BWH0813,13,61,55
BWP0202,1,4,1
BXJ0010,0,3,0
BYP0070,0,5,1
CAA0612,1,4,1
CAB0388,2,2,0
CAB0614,2,4,0
CAC0889,1,6,4
CAH0936,1,5,1
CAM0102,1,6,2
CAM0681,6,74,70
CAN0842,0,8,1
CAS0507,2,6,2
CBB0365,0,7,4
CBG0398,1,7,1
CBG0490,1,8,1
CCA0046,1,6,1
CCC0393,0,3,2
CCH0182,2,6,3
CCH0685,1,5,0
CCL0068,1,7,1
CCM0136,1,7,1
CCM0467,1,3,2
CCM0855,1,6,2
CCR0863,1,3,1
CCW0031,0,6,4
CCW0524,1,8,1
CEB0210,1,4,1
CEJ0109,0,5,0
CEL0561,1,6,1
CFG0959,1,8,1
CFM0767,0,7,0
CFW0264,0,3,1
CGA0629,1,6,1
CGB0637,0,8,1
CGF0337,0,7,1
CHG0146,2,4,1
CHM0821,1,3,0
CIG0052,0,6,1
CIM0271,2,4,1
CIM0926,1,5,2
CJC0494,0,6,1
CJF0802,1,8,1
CJG0470,1,2,1
CJH0702,1,4,1
CJK0200,1,6,1
CJM0138,0,11,4
CJM0521,0,8,2
CJP0952,1,5,0
CJV0286,1,7,1
CKB0427,2,6,2
CKB0482,2,6,1
CKD0680,0,8,4
CKH0144,1,6,2
CKP0721,0,2,0
CLB0774,1,7,5
CLD0894,0,1,0
CLF0852,0,3,1
CLH0703,0,3,2
CLS0296,4,7,6
CMB0912,1,2,1
CMM0487,1,2,0
CMS0454,1,5,1
CMW0783,1,9,2
CNB0900,1,4,1
CNE0352,1,3,1
CNM0800,1,3,1
COF0120,16,32,31
COM0321,1,4,0
CPG0322,1,7,0
CQH0701,1,4,2
CQH0730,2,9,5
CQW0652,1,5,0
CRD0624,2,6,2
CRK0916,0,2,1
CRO0027,1,2,1
CRP0456,1,6,1
CSB0080,0,5,1
CSC0217,3,4,3
CSH0626,0,9,3
CSJ0340,1,4,1
CSL0949,1,3,1
CSP0197,0,5,0
CTA0020,8,31,29
CTR0341,1,6,1
CTR0697,0,8,1
CTW0500,1,7,1
CUD0795,1,7,1
CWB0065,5,8,3
CWR0502,2,8,2
CXC0336,15,88,83
CYA0506,0,11,4
DAG0558,1,3,1
DAL0673,1,5,0
DAR0885,1,8,1
DBB0384,0,5,1
DBG0261,4,63,56
DBS0235,0,4,2
DBW0483,0,1,0
DCC0160,6,47,42
DCH0843,1,8,2
DDA0476,0,8,1
DDM0579,1,2,1
DEB0782,0,6,1
DFH0188,1,5,1
DFR0218,0,3,1
DGF0443,9,74,70
DGM0754,0,8,1
DGN0480,0,8,2
DGW0752,12,50,44
DHM0937,1,3,1
DIB0081,1,2,1
DIB0285,1,10,3
DIC0988,1,7,2
DID0650,0,5,3
DIW0118,1,11,6
DJB0159,0,3,0
DJS0682,11,52,51
DKB0631,1,9,3
DLF0377,11,61,58
DLH0029,9,47,45
DLM0051,1,6,3
DLS0383,0,5,0
DMG0358,0,4,3
DMK0257,1,5,4
DMM0623,1,8,1
DOL0332,0,3,2
DOP0562,1,2,1
DPM0423,4,4,1
DPS0262,12,44,37
DRR0162,14,39,36
DRR0242,1,1,0
DSB0731,5,29,26
DSM0591,1,7,4
DTP0379,1,4,0
DTT0076,1,9,2
DVM0265,0,6,1
DVW0103,1,6,2
DZC0228,1,6,1
EAH0466,1,6,1
EBC0390,7,50,47
ECF0828,1,4,1
ECL0930,1,7,1
ECR0822,0,2,1
EDA0684,0,5,1
EDB0714,0,3,1
EFS0882,1,6,0
EGD0132,5,56,52
EGD0409,3,4,1
EGK0893,0,4,1
EHB0420,19,34,31
EHB0824,0,6,0
EHD0584,1,5,1
EHR0096,0,6,1
EIM0156,0,3,2
EIP0997,0,5,4
EIS0041,0,8,2
EJW0884,1,8,2
ELB0847,0,4,1
ELH0960,2,1,0
ELT0769,1,7,1
EMB0531,6,50,47
EMS0317,2,6,1
EMW0105,1,4,2
EMW0772,1,4,1
ENC0234,0,5,0
ENL0100,0,3,2
EPW0434,1,8,4
ERH0449,1,4,1
ESA0642,3,6,0
ESH0135,1,4,2
ESH0283,0,3,1
ESJ0670,0,7,0
ESR0693,2,7,3
ETR0177,1,9,4
ETR0428,7,28,27
EWH0191,1,3,1
EZH0736,14,41,36
EZT0640,2,4,1
FAW0032,1,5,1
FBA0348,0,3,0
FBW0747,1,4,1
FDE0117,1,7,5
FEB0306,5,8,5
FFC0891,1,5,0
FGW0853,1,10,3
FHO0630,1,6,3
FHS0837,0,4,3
FIR0920,1,4,1
FKB0163,12,89,88
FKK0055,2,6,1
FLM0213,4,53,47
FMG0527,4,6,1
FOB0756,0,2,1
FPC0954,1,6,1
FQA0854,0,4,1
FRB0023,1,6,1
FRL0511,0,3,0
FRR0832,0,5,2
FSB0399,1,6,1
FSC0601,0,11,5
FTM0406,1,5,1
FUM0015,1,5,1
FWM0707,1,4,1
FXF0957,1,2,1
GAF0060,2,7,1
GAF0570,1,5,1
GBM0603,1,4,1
GCC0744,1,3,0
GCC0945,4,5,1
GCG0951,0,7,0
GCL0016,0,7,1
GCR0554,0,3,2
GCS0518,1,5,2
GCS0571,1,10,3
GDF0704,0,9,4
GHH0288,1,9,4
GHL0460,0,5,3
GJD0298,1,5,2
GJT0386,0,5,1
GKO0078,0,8,1
GLR0975,1,9,4
GMF0738,1,2,1
GNS0178,6,58,54
GNZ0953,0,11,6
GOK0238,0,5,2
GQF0659,1,1,0
GQP0743,0,4,0
GRC0145,0,8,2
GRM0868,4,31,25
GTD0116,0,8,4
GTD0219,2,13,9
GTD0898,3,6,3
GZB0469,7,50,46
GZC0735,0,2,1
HAC0282,1,2,1
HAD0246,1,7,1
HAH0248,1,5,1
HAH0760,2,7,1
HAM0985,2,9,3
HAV0121,2,8,2
HBB0056,1,5,2
HBO0413,1,9,2
HCC0344,1,3,1
HCL0113,1,7,0
HCL0651,12,39,37
HCM0267,1,7,1
HCS0003,0,4,2
HCV0478,8,57,53
