user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,3,0
AAF0535,1,4,1
AAF0791,1,3,1
AAL0706,1,5,1
AAM0658,1,9,2
AAN0823,2,3,0
AAS0442,1,8,1
AAV0450,2,7,1
AAW0353,1,6,1
ABC0174,0,6,1
ABC0253,1,7,2
ABH0663,0,10,3
ABM0845,0,3,1
ABN0239,0,5,2
ACC0042,0,5,1
ACV0812,0,4,1
ADC0391,0,7,2
ADD0846,10,40,37
ADF0397,1,3,1
AES0827,1,3,1
AGB0186,1,5,3
AGB0643,3,6,1
AHC0142,1,6,2
AHD0848,0,2,1
AHG0634,1,6,2
AHM0410,1,4,1
AIB0948,1,4,1
AIH0675,0,8,1
AIM0627,1,4,1
AIP0394,0,2,1
AIP0982,1,7,1
AIS0405,1,3,1
AJC0840,7,56,50
AJD0074,1,7,0
AJF0370,1,2,0
AJH0175,0,3,2
AJL0462,1,5,1
AJN0607,1,4,1
AJP0723,0,5,1
AJR0319,2,5,3
AJR0932,0,8,1
AKC0924,1,3,0
AKF0709,1,4,1
AKH0758,0,4,2
AKK0329,1,4,1
AKR0057,1,8,1
AKW0167,0,6,1
ALB0892,1,8,6
ALC0788,1,10,3
ALD0529,0,3,2
ALD0544,1,3,1
ALH0402,0,5,1
AMD0077,1,6,2
AMH0464,0,4,1
AMH0794,0,10,5
AMJ0297,1,4,1
AMM0014,1,6,4
AMR0318,1,4,1
AMR0400,0,2,1
AMV0036,0,8,4
AMW0392,0,4,1
ANM0123,16,69,65
ANP0555,14,33,28
ANT0430,0,2,1
AOB0019,2,2,1
AOK0844,1,7,1
AOS0987,1,5,2
APG0307,1,5,1
AQD0820,0,4,2
ARA0252,8,34,27
ARB0834,1,2,1
ARB0881,1,2,1
ARD0509,0,6,5
ARL0034,0,4,1
ASB0796,1,1,0
ASD0577,0,6,0
ASG0048,1,1,0
ASG0692,0,2,1
ASL0378,0,7,0
ASM0575,1,8,1
ASS0206,2,5,1
ASS0517,0,5,1
ASV0946,0,4,1
ATE0869,1,3,1
ATF0274,0,7,0
ATP0662,1,10,3
AVM0947,1,5,3
AWM0764,1,3,1
BAH0875,1,7,1
BAJ0654,0,7,0
BAK0964,1,4,1
BAL0044,0,2,1
BAM0611,1,10,4
BAM0636,1,6,2
BBG0325,1,10,5
BBH0810,1,3,1
BBS0039,1,3,1
BBS0422,1,3,1
BCB0679,0,8,1
BCM0653,1,4,0
BCR0581,0,3,1
BDB0453,1,4,1
BDI0533,1,4,1
BDV0168,0,7,2
BEC0505,1,7,1
BEH0615,0,6,1
BER0314,1,2,1
BHC0665,1,2,1
BHW0458,1,7,4
BIH0745,1,4,2
BIS0247,1,8,1
BJH0354,3,6,1
BJH0811,2,2,1
BJM0111,1,4,1
BJP0134,0,4,0
BJW0619,0,7,1
BKW0374,1,8,1
BLB0114,0,2,1
BLL0929,1,2,1
BLS0678,2,2,1
BMC0547,1,7,1
BMG0917,1,7,2
BMM0112,0,2,0
BMS0877,1,3,0
BMT0528,11,39,33
BNG0237,2,5,1
BNR0965,2,2,0
BQS0525,1,5,2
BRB0355,1,6,2
BRM0995,0,2,0
BRS0734,4,44,43
BSA0431,4,43,38
BSB0990,0,4,0
BSH0445,0,8,2
BSS0369,1,2,1
BSS0463,2,2,1
BTL0226,1,1,0
BTL0722,1,5,2
BTN0061,0,3,1
BTR0403,0,5,1
BTS0011,0,6,1
BTW0005,3,6,2
BVC0790,0,4,1
BVN0514,2,1,0
BWH0813,13,51,50
BWP0202,1,7,1
BXJ0010,0,7,0
BYP0070,0,7,1
CAA0612,1,2,1
CAB0388,1,1,0
CAB0614,2,5,0
CAC0889,1,7,3
CAH0936,1,8,1
CAM0102,0,7,1
CAM0681,7,66,65
CAN0842,0,7,1
CAS0507,1,7,1
CBB0365,1,12,6
CBG0398,1,6,1
CBG0490,1,2,1
CCA0046,1,7,1
CCC0393,0,10,3
CCH0182,1,8,2
CCH0685,1,1,0
CCL0068,1,7,1
CCM0136,1,4,1
CCM0467,1,5,2
CCM0855,1,9,2
CCR0863,1,7,1
CCW0031,0,10,4
CCW0524,1,2,1
CEB0210,1,7,1
CEJ0109,0,2,0
CEL0561,1,5,1
CFG0959,1,8,1
CFM0767,0,6,0
CFW0264,0,7,1
CGA0629,1,7,1
CGB0637,0,5,1
CGF0337,0,5,2
CHG0146,2,4,1
CHM0821,1,1,0
CIG0052,0,5,1
CIM0271,2,3,1
CIM0926,1,8,1
CJC0494,0,7,1
CJF0802,1,6,1
CJG0470,1,5,1
CJH0702,1,4,1
CJK0200,1,6,1
CJM0138,0,6,4
CJM0521,0,4,1
CJP0952,1,2,0
CJV0286,1,7,1
CKB0427,2,8,2
CKB0482,2,8,1
CKD0680,0,4,3
CKH0144,1,3,1
CKP0721,1,7,1
CLB0774,1,14,7
CLD0894,0,2,0
CLF0852,0,9,2
CLH0703,0,6,2
CLS0296,2,7,3
CMB0912,1,4,1
CMM0487,1,2,0
CMS0454,1,7,1
CMW0783,1,7,2
CNB0900,1,5,1
CNE0352,1,8,1
CNM0800,1,3,1
COF0120,14,28,27
COM0321,2,8,1
CPG0322,1,6,0
CQH0701,1,7,2
CQH0730,2,8,5
CQW0652,1,5,0
CRD0624,1,2,1
CRK0916,0,4,1
CRO0027,1,3,1
CRP0456,1,6,1
CSB0080,0,3,1
CSC0217,1,7,1
CSH0626,0,3,2
CSJ0340,1,8,1
CSL0949,1,4,2
CSP0197,0,3,0
CTA0020,10,35,32
CTR0341,1,2,1
CTR0697,0,7,1
CTW0500,1,3,1
CUD0795,1,5,1
CWB0065,3,8,2
CWR0502,2,6,2
CXC0336,8,68,61
CYA0506,0,7,4
DAG0558,1,3,1
DAL0673,1,6,0
DAR0885,1,2,1
DBB0384,0,4,1
DBG0261,6,73,68
DBS0235,0,3,2
DBW0483,0,7,0
DCC0160,7,50,46
DCH0843,1,8,2
DDA0476,0,5,1
DDM0579,1,2,1
DEB0782,0,2,1
DFH0188,1,2,1
DFR0218,0,8,1
DGF0443,10,64,62
DGM0754,0,6,1
DGN0480,0,4,3
DGW0752,15,61,54
DHM0937,1,7,1
DIB0081,1,4,1
DIB0285,0,8,2
DIC0988,1,4,2
DID0650,0,7,4
DIW0118,3,12,9
DJB0159,0,5,0
DJS0682,11,55,53
DKB0631,1,9,2
DLF0377,12,65,62
DLH0029,10,55,51
DLM0051,1,5,3
DLS0383,0,5,0
DMG0358,0,10,4
DMK0257,1,11,5
DMM0623,1,7,1
DOL0332,0,3,2
DOP0562,1,5,1
DPM0423,3,7,1
DPS0262,18,60,58
DRR0162,14,35,30
DRR0242,1,5,0
DSB0731,4,27,20
DSM0591,1,10,4
DTP0379,1,6,0
DTT0076,1,3,2
DVM0265,0,7,1
DVW0103,1,3,2
DZC0228,2,7,2
EAH0466,1,5,1
EBC0390,9,42,37
ECF0828,1,8,2
ECL0930,1,4,1
ECR0822,0,6,1
EDA0684,0,6,1
EDB0714,0,4,1
EFS0882,1,3,0
EGD0132,5,56,50
EGD0409,3,7,1
EGK0893,0,5,1
EHB0420,15,32,26
EHB0824,0,3,0
EHD0584,2,3,1
EHR0096,0,4,1
EIM0156,0,9,2
EIP0997,0,11,4
EIS0041,0,3,2
EJW0884,0,6,1
ELB0847,0,2,1
ELH0960,2,1,0
ELT0769,1,7,1
EMB0531,5,52,47
EMS0317,2,4,1
EMW0105,1,4,2
EMW0772,1,7,1
ENC0234,0,5,0
ENL0100,0,6,2
EPW0434,1,11,4
ERH0449,1,3,1
ESA0642,2,6,0
ESH0135,1,5,2
ESH0283,0,8,1
ESJ0670,0,5,0
ESR0693,1,2,1
ETR0177,1,11,4
ETR0428,9,28,24
EWH0191,1,5,2
EZH0736,15,53,47
EZT0640,1,4,0
FAW0032,1,8,1
FBA0348,0,5,0
FBW0747,1,7,1
FDE0117,1,12,5
FEB0306,4,10,3
FFC0891,1,5,0
FGW0853,1,3,2
FHO0630,1,7,3
FHS0837,1,8,4
FIR0920,3,10,3
FKB0163,8,63,61
FKK0055,2,2,1
FLM0213,5,61,55
FMG0527,3,5,1
FOB0756,1,8,2
FPC0954,1,7,1
FQA0854,1,4,2
FRB0023,1,5,1
FRL0511,0,3,0
FRR0832,0,3,2
FSB0399,1,3,1
FSC0601,0,9,5
FTM0406,1,6,1
FUM0015,1,6,1
FWM0707,1,5,1
FXF0957,1,7,1
GAF0060,2,3,1
GAF0570,1,4,1
GBM0603,1,6,1
GCC0744,1,5,0
GCC0945,3,4,1
GCG0951,0,4,0
GCL0016,0,7,2
GCR0554,0,5,3
GCS0518,1,8,1
