user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,3,0
AAF0535,1,5,1
AAF0791,1,3,1
AAL0706,1,6,1
AAM0658,1,5,2
AAN0823,2,4,0
AAS0442,1,3,1
AAV0450,2,2,1
AAW0353,1,8,1
ABC0174,1,8,3
ABC0253,1,2,1
ABH0663,0,5,3
ABM0845,0,3,1
ABN0239,0,3,2
ACC0042,0,8,1
ACV0812,0,5,1
ADC0391,0,5,2
ADD0846,10,46,43
ADF0397,1,5,1
AES0827,1,6,1
AGB0186,1,8,4
AGB0643,1,3,0
AHC0142,1,2,1
AHD0848,0,7,1
AHG0634,0,8,1
AHM0410,1,8,1
AIB0948,3,7,3
AIH0675,0,4,1
AIM0627,1,7,1
AIP0394,0,2,1
AIP0982,1,8,1
AIS0405,1,7,2
AJC0840,6,57,52
AJD0074,1,1,0
AJF0370,1,2,0
AJH0175,0,7,2
AJL0462,1,5,1
AJN0607,1,8,1
AJP0723,0,6,2
AJR0319,1,9,2
AJR0932,0,7,1
AKC0924,1,2,0
AKF0709,1,8,1
AKH0758,0,7,2
AKK0329,1,7,2
AKR0057,1,7,1
AKW0167,0,6,1
ALB0892,1,6,4
ALC0788,1,8,3
ALD0529,0,4,1
ALD0544,1,4,1
ALH0402,0,6,2
AMD0077,1,8,2
AMH0464,0,2,1
AMH0794,0,9,4
AMJ0297,1,7,1
AMM0014,1,4,3
AMR0318,1,3,1
AMR0400,0,8,1
AMV0036,0,8,3
AMW0392,0,8,1
ANM0123,11,57,54
ANP0555,12,31,26
ANT0430,0,5,1
AOB0019,2,4,1
AOK0844,1,5,1
AOS0987,1,5,2
APG0307,1,4,1
AQD0820,0,4,2
ARA0252,10,33,26
ARB0834,1,3,1
ARB0881,1,2,1
ARD0509,1,10,6
ARL0034,0,3,1
ASB0796,1,5,0
ASD0577,0,5,0
ASG0048,1,4,0
ASG0692,0,7,1
ASL0378,0,3,0
ASM0575,1,6,1
ASS0206,2,6,1
ASS0517,0,2,1
ASV0946,0,5,1
ATE0869,1,8,1
ATF0274,0,6,0
ATP0662,0,4,2
AVM0947,1,7,2
AWM0764,1,4,1
BAH0875,1,3,1
BAJ0654,0,7,0
BAK0964,1,4,1
BAL0044,0,5,1
BAM0611,1,4,3
BAM0636,1,7,2
BBG0325,1,8,4
BBH0810,1,6,1
BBS0039,0,4,0
BBS0422,1,8,1
BCB0679,0,2,1
BCM0653,1,7,0
BCR0581,0,3,2
BDB0453,1,3,1
BDI0533,1,6,1
BDV0168,0,3,2
BEC0505,1,2,1
BEH0615,0,6,1
BER0314,1,3,1
BHC0665,1,3,1
BHW0458,2,10,7
BIH0745,1,3,2
BIS0247,1,6,1
BJH0354,5,6,1
BJH0811,1,4,0
BJM0111,0,2,0
BJP0134,0,2,0
BJW0619,0,6,1
BKW0374,1,4,1
BLB0114,0,7,1
BLL0929,1,8,1
BLS0678,2,8,1
BMC0547,1,4,1
BMG0917,1,3,2
BMM0112,0,4,0
BMS0877,1,4,0
BMT0528,10,45,41
BNG0237,1,4,1
BNR0965,2,5,0
BQS0525,1,8,3
BRB0355,1,6,2
BRM0995,0,4,0
BRS0734,6,59,56
BSA0431,7,59,53
BSB0990,0,6,0
BSH0445,0,6,1
BSS0369,1,6,1
BSS0463,2,5,1
BTL0226,1,1,0
BTL0722,1,3,2
BTN0061,0,4,1
BTR0403,0,6,1
BTS0011,0,5,1
BTW0005,2,6,1
BVC0790,0,7,1
BVN0514,1,5,0
BWH0813,23,93,92
BWP0202,2,3,2
BXJ0010,0,2,0
BYP0070,0,7,1
CAA0612,1,6,1
CAB0388,1,1,0
CAB0614,2,7,0
CAC0889,1,9,3
CAH0936,1,3,1
CAM0102,0,2,1
CAM0681,7,61,60
CAN0842,0,3,1
CAS0507,1,6,1
CBB0365,0,11,4
CBG0398,1,5,1
CBG0490,1,7,1
CCA0046,1,8,2
CCC0393,0,8,2
CCH0182,3,6,4
CCH0685,1,7,0
CCL0068,1,4,1
CCM0136,1,3,1
CCM0467,1,8,2
CCM0855,1,9,2
CCR0863,1,6,1
CCW0031,0,9,4
CCW0524,1,3,1
CEB0210,1,4,2
CEJ0109,0,1,0
CEL0561,1,7,1
CFG0959,1,8,1
CFM0767,0,7,0
CFW0264,0,4,1
CGA0629,3,5,2
CGB0637,0,3,1
CGF0337,0,6,1
CHG0146,2,5,1
CHM0821,1,6,0
CIG0052,0,5,1
CIM0271,2,2,1
CIM0926,1,5,1
CJC0494,0,2,1
CJF0802,1,6,1
CJG0470,1,3,1
CJH0702,1,3,1
CJK0200,1,6,1
CJM0138,0,6,3
CJM0521,0,3,1
CJP0952,1,3,0
CJV0286,1,2,1
CKB0427,2,7,2
CKB0482,3,8,2
CKD0680,0,6,5
CKH0144,1,8,2
CKP0721,0,1,0
CLB0774,1,10,7
CLD0894,0,2,0
CLF0852,0,4,2
CLH0703,0,9,2
CLS0296,2,5,4
CMB0912,1,5,2
CMM0487,1,7,0
CMS0454,1,8,1
CMW0783,1,8,2
CNB0900,1,8,1
CNE0352,1,6,1
CNM0800,1,6,2
COF0120,16,39,33
COM0321,1,3,0
CPG0322,1,2,0
CQH0701,1,5,2
CQH0730,1,10,3
CQW0652,1,4,0
CRD0624,1,2,1
CRK0916,0,8,1
CRO0027,1,4,1
CRP0456,2,5,2
CSB0080,0,3,1
CSC0217,1,7,1
CSH0626,0,7,2
CSJ0340,1,8,1
CSL0949,2,7,3
CSP0197,0,2,0
CTA0020,7,29,25
CTR0341,1,7,1
CTR0697,0,8,1
CTW0500,1,2,1
CUD0795,1,5,1
CWB0065,3,3,2
CWR0502,2,8,2
CXC0336,9,58,56
CYA0506,0,11,5
DAG0558,1,6,1
DAL0673,1,1,0
DAR0885,2,4,2
DBB0384,0,7,1
DBG0261,5,56,53
DBS0235,0,8,2
DBW0483,0,1,0
DCC0160,7,61,57
DCH0843,1,5,3
DDA0476,0,3,1
DDM0579,1,8,1
DEB0782,0,8,1
DFH0188,1,6,1
DFR0218,0,4,1
DGF0443,13,85,78
DGM0754,0,4,1
DGN0480,0,6,3
DGW0752,13,50,49
DHM0937,2,2,1
DIB0081,1,2,1
DIB0285,0,7,1
DIC0988,1,7,2
DID0650,0,9,4
DIW0118,1,9,6
DJB0159,0,5,0
DJS0682,14,49,44
DKB0631,2,9,4
DLF0377,12,56,52
DLH0029,11,49,42
DLM0051,1,6,3
DLS0383,0,3,0
DMG0358,0,6,4
DMK0257,1,11,4
DMM0623,1,5,1
DOL0332,0,4,2
DOP0562,1,8,1
DPM0423,4,5,1
DPS0262,12,49,46
DRR0162,13,43,37
DRR0242,1,6,0
DSB0731,4,33,26
DSM0591,1,11,5
DTP0379,1,3,0
DTT0076,1,9,2
DVM0265,1,9,3
DVW0103,1,8,2
DZC0228,1,6,1
EAH0466,1,5,1
EBC0390,8,39,37
ECF0828,1,8,1
ECL0930,1,4,1
ECR0822,0,7,1
EDA0684,0,5,1
EDB0714,0,5,1
EFS0882,1,4,0
EGD0132,6,46,45
EGD0409,3,2,1
EGK0893,0,2,1
EHB0420,16,27,21
EHB0824,0,5,0
EHD0584,1,8,1
EHR0096,0,4,1
EIM0156,0,9,2
EIP0997,0,7,4
EIS0041,0,9,2
EJW0884,0,8,1
ELB0847,1,7,3
ELH0960,3,2,0
ELT0769,1,6,2
EMB0531,7,58,56
EMS0317,2,2,1
EMW0105,1,5,2
EMW0772,1,4,2
ENC0234,0,6,0
ENL0100,0,5,2
EPW0434,1,11,4
ERH0449,1,7,1
ESA0642,2,4,0
ESH0135,1,4,2
ESH0283,0,5,1
ESJ0670,0,4,0
ESR0693,1,3,1
ETR0177,1,7,3
ETR0428,9,39,33
EWH0191,2,9,3
EZH0736,14,44,38
EZT0640,1,4,0
FAW0032,1,5,1
FBA0348,0,3,0
FBW0747,1,6,1
FDE0117,1,8,3
FEB0306,4,10,4
FFC0891,2,7,1
FGW0853,1,4,2
FHO0630,1,12,5
FHS0837,0,4,2
FIR0920,1,4,1
FKB0163,7,61,58
FKK0055,2,8,1
FLM0213,5,53,51
FMG0527,5,8,2
FOB0756,0,3,1
FPC0954,1,4,1
FQA0854,0,8,1
FRB0023,1,7,1
FRL0511,0,1,0
FRR0832,0,7,2
FSB0399,1,6,1
FSC0601,0,5,4
FTM0406,1,6,1
FUM0015,1,5,1
FWM0707,1,3,1
FXF0957,2,5,3
GAF0060,2,6,1
GAF0570,2,4,1
GBM0603,1,6,1
GCC0744,1,6,0
GCC0945,4,6,1
GCG0951,0,6,0
GCL0016,0,5,2
GCR0554,0,5,2
GCS0518,1,3,1
GCS0571,1,11,4
GDF0704,0,5,4
GHH0288,0,6,2
GHL0460,0,7,2
GJD0298,1,8,2
GJT0386,0,7,1
GKO0078,0,7,1
GLR0975,1,10,4
GMF0738,1,8,1
GNS0178,6,72,66
GNZ0953,1,14,8
GOK0238,0,6,1
GQF0659,1,5,0
GQP0743,0,2,0
GRC0145,0,3,1
GRM0868,4,27,24
GTD0116,0,9,3
GTD0219,1,9,7
GTD0898,2,9,2
GZB0469,8,60,53
GZC0735,0,6,1
HAC0282,1,4,1
HAD0246,1,4,1
HAH0248,1,7,1
HAH0760,2,3,1
HAM0985,2,6,4
HAV0121,2,4,2
HBB0056,1,10,3
HBO0413,1,3,1
HCC0344,1,4,1
HCL0113,1,1,0
HCL0651,15,50,43
HCM0267,2,6,1
HCS0003,0,6,2
HCV0478,8,72,70
HCW0419,0,7,1
HDD0789,1,8,3
HDD0806,2,7,4
HDH0928,5,40,36
HDJ0446,1,10,8
HDL0748,0,5,4
HDS0367,0,4,0
HFB0347,1,5,3
HGG0240,2,3,0
HGH0595,0,2,1
HGN0287,5,58,57
HIA0414,1,6,1
HIW0536,2,7,3
HJA0018,1,3,1
HJB0742,15,32,27
HJS0072,1,5,1
HKB0418,0,7,2
HKF0831,0,2,1
HKI0171,0,7,5
HKR0628,0,3,1
HLH0512,0,5,1
HLM0933,1,7,3
HMM0108,1,5,1
HMW0713,1,9,5
HOB0994,0,7,2
HPH0075,7,74,68
HPM0986,1,4,1
HPR0585,0,11,4
HRB0351,1,5,0
HRD0635,1,9,5
HRL0540,1,11,4
HRW0550,8,37,34
HSB0196,1,7,1
HSD0457,0,5,1
HSG0818,1,6,5
HSP0290,2,5,3
HTF0641,6,66,62
HTH0007,15,44,40
HVB0037,1,3,1
HVF0067,0,8,1
HWH0646,0,6,4
HWM0342,9,48,41
HWW0436,10,44,38
HWY0038,0,4,2
HXL0968,1,4,2
IAR0694,1,8,1
IAT0263,1,3,1
IBB0359,1,3,1
IBB0696,1,7,1
IBM0671,1,3,0
IBP0883,0,9,2
IBS0836,6,41,40
ICH0294,1,7,2
ICS0956,1,5,1
IDO0176,0,5,1
IEB0153,4,6,1
IHK0841,0,2,1
IIA0092,1,6,3
IIL0513,9,32,29
IIW0249,0,10,5
IJM0139,1,12,6
IJM0444,1,3,0
IJM0776,3,3,1
IJR0825,0,6,2
IJW0851,0,7,2
IKP0472,1,3,0
IKR0401,1,8,1
ILC0838,0,8,1
ILH0958,1,11,5
ILJ0526,1,7,2
ILR0304,9,53,46
IMB0481,1,5,1
