user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,2,5,1
AAF0535,1,7,1
AAF0791,1,3,1
AAL0706,1,7,1
AAM0658,1,9,2
AAN0823,2,5,0
AAS0442,1,3,1
AAV0450,2,4,1
AAW0353,1,3,1
ABC0174,0,8,1
ABC0253,1,4,1
ABH0663,1,13,6
ABM0845,0,6,1
ABN0239,0,5,2
ACC0042,0,2,1
ACV0812,0,3,1
ADC0391,0,9,2
ADD0846,10,36,32
ADF0397,1,8,1
AES0827,1,8,1
AGB0186,1,7,4
AGB0643,2,4,0
AHC0142,1,6,1
AHD0848,0,6,1
AHG0634,0,7,1
AHM0410,1,8,1
AIB0948,1,3,1
AIH0675,0,5,1
AIM0627,1,7,1
AIP0394,0,8,1
AIP0982,1,7,1
AIS0405,1,2,1
AJC0840,7,58,51
AJD0074,1,5,0
AJF0370,1,5,0
AJH0175,0,7,2
AJL0462,1,4,1
AJN0607,1,3,2
AJP0723,0,6,1
AJR0319,1,7,2
AJR0932,0,4,1
AKC0924,1,6,0
AKF0709,1,5,1
AKH0758,0,4,2
AKK0329,1,4,1
AKR0057,1,6,1
AKW0167,0,8,2
ALB0892,1,7,5
ALC0788,1,6,4
ALD0529,0,3,1
ALD0544,1,6,1
ALH0402,0,2,1
AMD0077,1,3,2
AMH0464,0,5,1
AMH0794,0,8,5
AMJ0297,1,5,1
AMM0014,1,9,4
AMR0318,1,6,1
AMR0400,0,8,1
AMV0036,0,9,3
AMW0392,0,8,1
ANM0123,12,56,53
ANP0555,13,25,22
ANT0430,0,4,1
AOB0019,4,7,3
AOK0844,1,6,1
AOS0987,2,5,3
APG0307,1,4,1
AQD0820,0,7,2
ARA0252,14,45,44
ARB0834,1,8,1
ARB0881,1,6,1
ARD0509,0,5,4
ARL0034,0,6,1
ASB0796,1,7,0
ASD0577,0,1,0
ASG0048,1,1,0
ASG0692,0,4,1
ASL0378,0,4,0
ASM0575,1,6,1
ASS0206,3,3,2
ASS0517,0,8,1
ASV0946,0,2,1
ATE0869,1,2,1
ATF0274,0,6,0
ATP0662,0,3,1
AVM0947,1,7,2
AWM0764,1,6,1
BAH0875,1,4,2
BAJ0654,0,5,0
BAK0964,1,4,1
BAL0044,0,5,2
BAM0611,2,7,5
BAM0636,1,5,2
BBG0325,1,7,4
BBH0810,1,3,1
BBS0039,0,2,0
BBS0422,1,3,1
BCB0679,0,7,1
BCM0653,2,6,0
BCR0581,0,5,1
BDB0453,1,3,1
BDI0533,1,7,1
BDV0168,0,3,2
BEC0505,1,7,1
BEH0615,0,4,1
BER0314,1,7,1
BHC0665,1,5,1
BHW0458,1,6,5
BIH0745,1,3,2
BIS0247,1,4,1
BJH0354,3,6,1
BJH0811,1,3,0
BJM0111,0,5,0
BJP0134,0,2,0
BJW0619,0,5,1
BKW0374,1,3,1
BLB0114,0,7,1
BLL0929,2,5,3
BLS0678,2,2,1
BMC0547,1,4,1
BMG0917,1,4,3
BMM0112,0,6,0
BMS0877,1,3,0
BMT0528,10,37,32
BNG0237,1,4,1
BNR0965,1,6,0
BQS0525,1,7,2
BRB0355,1,4,2
BRM0995,0,1,0
BRS0734,5,41,35
BSA0431,5,43,36
BSB0990,0,7,0
BSH0445,0,4,1
BSS0369,1,6,1
BSS0463,2,4,1
BTL0226,1,2,0
BTL0722,1,5,2
BTN0061,0,3,1
BTR0403,0,3,1
BTS0011,0,6,1
BTW0005,1,8,1
BVC0790,0,6,1
BVN0514,1,2,0
BWH0813,13,55,49
BWP0202,1,4,1
BXJ0010,0,7,0
BYP0070,0,2,1
CAA0612,1,3,1
CAB0388,1,1,0
CAB0614,2,6,0
CAC0889,1,8,3
CAH0936,1,8,1
CAM0102,0,3,1
CAM0681,7,75,72
CAN0842,0,6,1
CAS0507,1,8,1
CBB0365,0,8,5
CBG0398,1,7,1
CBG0490,1,5,1
CCA0046,1,4,1
CCC0393,0,5,2
CCH0182,1,8,2
CCH0685,2,5,0
CCL0068,1,3,1
CCM0136,1,8,1
CCM0467,1,9,2
CCM0855,1,9,3
CCR0863,1,3,1
CCW0031,0,8,5
CCW0524,1,6,1
CEB0210,1,2,1
CEJ0109,0,4,0
CEL0561,1,3,1
CFG0959,1,7,1
CFM0767,0,4,0
CFW0264,0,6,2
CGA0629,1,8,1
CGB0637,0,6,1
CGF0337,0,5,1
CHG0146,3,5,2
CHM0821,1,7,0
CIG0052,0,8,1
CIM0271,2,2,1
CIM0926,1,5,1
CJC0494,0,2,1
CJF0802,1,4,1
CJG0470,1,2,1
CJH0702,1,2,1
CJK0200,1,6,1
CJM0138,0,7,5
CJM0521,1,8,3
CJP0952,1,6,0
CJV0286,1,3,1
CKB0427,3,10,3
CKB0482,2,4,1
CKD0680,0,11,4
CKH0144,2,7,3
CKP0721,0,2,0
CLB0774,1,12,6
CLD0894,0,5,0
CLF0852,0,2,1
CLH0703,0,3,2
CLS0296,2,8,4
CMB0912,1,5,2
CMM0487,2,3,0
CMS0454,1,6,1
CMW0783,1,6,2
CNB0900,1,7,1
CNE0352,1,3,1
CNM0800,1,3,2
COF0120,13,29,27
COM0321,1,5,0
CPG0322,2,2,0
CQH0701,1,4,2
CQH0730,1,6,4
CQW0652,1,4,0
CRD0624,1,8,1
CRK0916,0,6,1
CRO0027,2,6,3
CRP0456,3,9,3
CSB0080,0,8,1
CSC0217,1,7,1
CSH0626,0,4,2
CSJ0340,1,5,1
CSL0949,2,7,3
CSP0197,0,3,0
CTA0020,7,26,22
CTR0341,1,5,1
CTR0697,0,2,1
CTW0500,1,8,1
CUD0795,1,8,1
CWB0065,4,8,2
CWR0502,4,5,4
CXC0336,10,57,54
CYA0506,1,11,6
DAG0558,1,4,2
DAL0673,2,8,1
DAR0885,1,3,1
DBB0384,0,6,1
DBG0261,7,67,66
DBS0235,0,7,2
DBW0483,0,5,0
DCC0160,6,44,42
DCH0843,1,6,2
DDA0476,0,2,1
DDM0579,1,2,1
DEB0782,0,2,1
DFH0188,2,7,2
DFR0218,0,5,1
DGF0443,16,92,90
DGM0754,0,7,1
DGN0480,0,8,2
DGW0752,14,53,52
DHM0937,2,3,1
DIB0081,1,7,1
DIB0285,0,7,1
DIC0988,1,9,2
DID0650,0,10,3
DIW0118,1,9,5
DJB0159,0,3,0
DJS0682,19,83,76
DKB0631,1,6,2
DLF0377,14,64,58
DLH0029,10,42,40
DLM0051,0,7,1
DLS0383,0,1,0
DMG0358,0,6,4
DMK0257,1,11,4
DMM0623,1,4,1
DOL0332,0,5,2
DOP0562,1,2,1
DPM0423,3,7,1
DPS0262,15,39,38
DRR0162,16,45,42
DRR0242,1,2,0
DSB0731,4,31,26
DSM0591,1,6,4
DTP0379,2,7,0
DTT0076,1,9,2
DVM0265,0,8,1
DVW0103,2,8,4
DZC0228,1,6,1
EAH0466,1,6,1
EBC0390,8,47,44
ECF0828,1,4,1
ECL0930,2,8,2
ECR0822,0,3,1
EDA0684,0,7,1
EDB0714,0,3,2
EFS0882,1,3,0
EGD0132,6,54,49
EGD0409,5,8,2
EGK0893,0,3,1
EHB0420,17,33,30
EHB0824,1,4,1
EHD0584,1,6,1
EHR0096,0,4,1
EIM0156,0,6,2
EIP0997,0,6,3
EIS0041,0,9,2
EJW0884,0,6,1
ELB0847,0,2,1
ELH0960,3,4,0
ELT0769,1,9,2
EMB0531,6,52,48
EMS0317,2,6,1
EMW0105,1,4,2
EMW0772,1,4,2
ENC0234,0,2,0
ENL0100,0,7,2
EPW0434,1,10,3
ERH0449,2,5,2
ESA0642,3,5,0
ESH0135,1,8,2
ESH0283,0,4,1
ESJ0670,0,1,0
ESR0693,1,7,1
ETR0177,1,7,3
ETR0428,9,30,27
EWH0191,1,5,2
EZH0736,15,36,35
EZT0640,1,4,0
FAW0032,1,7,1
FBA0348,0,2,0
FBW0747,1,4,1
FDE0117,1,6,4
FEB0306,3,7,3
FFC0891,2,4,1
FGW0853,1,8,2
FHO0630,1,9,4
FHS0837,0,9,2
FIR0920,1,2,1
FKB0163,8,63,57
FKK0055,2,4,1
FLM0213,5,55,54
FMG0527,5,4,2
FOB0756,0,2,1
FPC0954,1,4,1
FQA0854,0,2,1
FRB0023,2,9,2
FRL0511,0,5,0
FRR0832,0,5,3
FSB0399,1,7,1
FSC0601,0,9,4
FTM0406,1,7,2
FUM0015,3,7,3
FWM0707,1,6,1
FXF0957,1,3,1
GAF0060,2,4,1
GAF0570,1,5,1
GBM0603,1,6,1
GCC0744,1,6,0
GCC0945,3,2,1
GCG0951,0,4,0
GCL0016,0,6,2
GCR0554,0,5,2
GCS0518,1,3,1
GCS0571,1,8,4
GDF0704,0,7,4
GHH0288,0,9,2
GHL0460,0,3,2
GJD0298,1,3,2
GJT0386,0,6,1
GKO0078,0,8,1
GLR0975,1,9,4
GMF0738,1,5,1
GNS0178,6,56,49
GNZ0953,0,6,5
GOK0238,0,7,1
GQF0659,1,6,0
GQP0743,0,1,0
GRC0145,0,2,1
GRM0868,4,25,24
GTD0116,0,12,5
GTD0219,1,9,5
GTD0898,3,7,3
GZB0469,8,55,53
GZC0735,0,7,1
HAC0282,1,3,1
HAD0246,1,7,2
HAH0248,1,5,1
HAH0760,3,7,1
HAM0985,2,7,3
HAV0121,2,5,2
HBB0056,1,7,3
HBO0413,1,7,1
HCC0344,1,4,1
HCL0113,1,1,0
HCL0651,12,57,51
HCM0267,1,4,1
HCS0003,0,5,2
HCV0478,9,75,69
HCW0419,0,3,1
HDD0789,1,7,2
HDD0806,2,10,4
HDH0928,5,41,37
HDJ0446,0,10,7
HDL0748,0,8,4
HDS0367,0,6,0
HFB0347,2,5,4
HGG0240,2,2,0
HGH0595,0,5,1
HGN0287,5,56,55
HIA0414,1,3,1
HIW0536,1,4,1
HJA0018,1,6,1
HJB0742,10,24,20
HJS0072,1,2,1
HKB0418,1,10,4
HKF0831,0,3,1
HKI0171,0,7,5
HKR0628,0,3,1
HLH0512,0,8,1
HLM0933,2,8,6
HMM0108,1,7,1
HMW0713,1,10,5
HOB0994,0,3,2
HPH0075,5,47,43
HPM0986,1,6,1
HPR0585,0,8,5
HRB0351,1,4,0
HRD0635,1,10,4
HRL0540,1,7,3
HRW0550,6,33,27
HSB0196,2,6,2
HSD0457,0,7,1
HSG0818,1,9,5
HSP0290,2,6,3
HTF0641,5,48,47
HTH0007,17,59,52
HVB0037,1,7,1
HVF0067,0,2,1
HWH0646,0,7,5
HWM0342,9,57,55
HWW0436,13,47,45
HWY0038,0,7,2
HXL0968,1,3,2
IAR0694,1,6,1
IAT0263,2,7,2
IBB0359,2,6,2
IBB0696,1,3,1
IBM0671,1,1,0
IBP0883,0,4,2
IBS0836,6,41,36
ICH0294,1,6,2
ICS0956,1,8,1
IDO0176,0,7,1
IEB0153,5,6,2
IHK0841,0,2,1
IIA0092,1,11,4
IIL0513,11,34,30
IIW0249,0,6,4
IJM0139,3,10,9
IJM0444,1,4,0
IJM0776,1,5,0
IJR0825,0,5,2
IJW0851,0,8,2
IKP0472,1,5,0
IKR0401,1,5,1
ILC0838,0,7,1
ILH0958,1,10,5
ILJ0526,1,2,1
ILR0304,9,62,57
IMB0481,1,4,1
IMG0320,1,8,1
IMP0530,11,30,23
IRM0931,2,6,3
IRT0491,1,6,1
IUB0565,4,3,0
IUY0279,3,10,3
IWM0816,0,4,3
IYB0918,1,6,1
JAD0609,1,6,3
JAJ0849,1,7,1
JAM0382,1,8,2
JAV0361,1,7,1
JBD0616,2,8,4
JBM0350,0,6,2
JCC0225,1,6,0
JCG0316,1,2,0
JCR0172,0,8,1
JCR0289,0,9,5
JCR0770,0,6,0
JCR0921,0,7,1
JCV0245,0,4,3
JCW0858,0,6,2
JDB0169,4,3,1
JDC0030,0,4,0
JDF0593,1,8,1
JER0404,1,7,1
JFC0557,0,7,3
JFC0757,1,3,0
JGM0934,0,8,1
JGT0221,1,1,0
JHP0583,0,8,1
JIG0128,2,7,3
JIM0095,0,7,2
JJB0127,1,4,2
JJB0700,0,8,1
JJH0292,1,3,0
JJH0613,1,8,2
JJM0203,0,2,0
JKB0126,2,7,1
JKF0465,1,8,6
JKJ0698,2,2,1
JKM0303,0,3,1
JLM0364,1,3,1
JLW0053,0,6,2
JMB0308,0,7,3
JMC0925,1,4,1
JMD0520,1,3,1
JMH0543,1,13,7
JMK0099,0,8,1
JML0909,1,2,1
JMW0638,1,9,6
JNA0559,0,8,1
JNJ0556,1,6,0
JOL0024,1,6,1
JOM0750,1,4,3
JPA0667,1,8,3
JPW0741,0,5,1
JRF0835,1,5,1
JRG0207,1,3,1
JRH0455,0,6,4
JRL0574,14,53,47
JRS0362,0,4,1
JSA0775,9,39,35
JSH0330,6,25,20
JTM0223,0,8,1
JTS0389,0,7,1
JXH0493,2,9,4
JZD0888,0,6,1
KAC0124,0,5,4
KAL0395,0,9,5
KAT0270,2,8,3
KAT0489,2,1,0
KBB0189,2,8,1
KBC0054,0,5,4
KBG0549,0,7,1
KBL0260,0,1,0
KBP0008,1,3,0
KBS0874,1,6,2
KCB0815,1,8,3
KCF0045,14,51,50
KCO0122,2,7,1
KCS0173,1,5,1
KDS0349,3,1,0
KDT0346,0,2,1
KES0729,0,1,0
KJA0152,0,6,1
KJG0910,1,3,1
KJJ0293,1,3,1
KJM0887,1,8,1
KJP0371,1,6,2
KJS0618,0,3,2
KJW0416,1,9,2
KKC0683,1,4,1
KKS0119,9,62,55
KKW0879,1,4,2
KLH0596,1,3,0
KLM0639,1,6,0
KMB0922,1,2,0
KMS0657,1,3,1
KMW0545,1,4,1
KNB0022,2,7,1
KNG0672,0,2,1
