user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,1,0
AAF0535,3,7,3
AAF0791,1,4,1
AAL0706,1,7,1
AAM0658,3,5,4
AAN0823,2,5,0
AAS0442,1,8,1
AAV0450,2,2,1
AAW0353,1,6,1
ABC0174,0,6,1
ABC0253,1,6,1
ABH0663,0,10,3
ABM0845,0,2,1
ABN0239,0,8,2
ACC0042,0,5,1
ACV0812,0,5,1
ADC0391,0,3,2
ADD0846,10,36,34
ADF0397,1,8,1
AES0827,1,6,1
AGB0186,1,6,4
AGB0643,2,7,0
AHC0142,1,8,1
AHD0848,0,5,1
AHG0634,0,4,1
AHM0410,1,4,1
AIB0948,1,6,1
AIH0675,0,6,2
AIM0627,1,6,1
AIP0394,0,9,2
AIP0982,1,2,1
AIS0405,1,5,1
AJC0840,8,69,64
AJD0074,1,2,0
AJF0370,1,4,0
AJH0175,0,6,2
AJL0462,1,8,1
AJN0607,1,8,1
AJP0723,0,7,1
AJR0319,1,3,2
AJR0932,0,5,1
AKC0924,1,1,0
AKF0709,1,7,1
AKH0758,0,7,2
AKK0329,1,8,1
AKR0057,1,7,1
AKW0167,0,7,1
ALB0892,1,11,4
ALC0788,1,7,4
ALD0529,0,7,1
ALD0544,1,7,1
ALH0402,0,2,1
AMD0077,1,9,2
AMH0464,0,4,1
AMH0794,0,12,6
AMJ0297,1,8,1
AMM0014,2,10,6
AMR0318,1,3,1
AMR0400,0,4,1
AMV0036,0,8,3
AMW0392,0,8,1
ANM0123,13,58,53
ANP0555,12,35,31
ANT0430,0,4,1
AOB0019,2,6,1
AOK0844,1,6,1
AOS0987,1,5,2
APG0307,2,6,3
AQD0820,0,5,2
ARA0252,9,38,35
ARB0834,1,8,1
ARB0881,1,8,1
ARD0509,0,9,5
ARL0034,1,3,2
ASB0796,1,4,0
ASD0577,1,4,1
ASG0048,1,3,0
ASG0692,0,6,1
ASL0378,0,3,0
ASM0575,2,5,1
ASS0206,2,5,1
ASS0517,0,3,1
ASV0946,0,3,1
ATE0869,1,6,1
ATF0274,0,1,0
ATP0662,0,5,1
AVM0947,1,6,2
AWM0764,2,6,2
BAH0875,1,8,1
BAJ0654,0,4,0
BAK0964,1,3,1
BAL0044,0,7,1
BAM0611,1,4,3
BAM0636,1,4,2
BBG0325,1,8,5
BBH0810,1,5,1
BBS0039,0,2,0
BBS0422,1,6,1
BCB0679,0,3,1
BCM0653,1,4,0
BCR0581,0,2,1
BDB0453,2,5,2
BDI0533,1,8,1
BDV0168,0,6,2
BEC0505,1,4,1
BEH0615,0,3,1
BER0314,1,3,1
BHC0665,1,4,1
BHW0458,1,10,4
BIH0745,1,6,2
BIS0247,1,4,1
BJH0354,5,4,1
BJH0811,1,3,0
BJM0111,0,2,0
BJP0134,0,2,0
BJW0619,0,7,1
BKW0374,1,5,1
BLB0114,1,9,3
BLL0929,1,2,1
BLS0678,3,2,1
BMC0547,1,5,1
BMG0917,1,9,2
BMM0112,0,2,0
BMS0877,1,5,0
BMT0528,10,39,35
BNG0237,1,4,1
BNR0965,2,1,0
BQS0525,2,9,4
BRB0355,1,5,2
BRM0995,0,7,0
BRS0734,8,64,60
BSA0431,5,41,35
BSB0990,0,2,0
BSH0445,0,2,1
