user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,5,0
AAF0535,2,9,2
AAF0791,1,8,1
AAL0706,3,8,2
AAM0658,1,5,2
AAN0823,2,2,0
AAS0442,1,5,1
AAV0450,2,7,1
AAW0353,1,6,1
ABC0174,0,4,1
ABC0253,1,5,1
ABH0663,0,5,3
ABM0845,0,4,1
ABN0239,0,8,2
ACC0042,0,3,1
ACV0812,0,2,1
ADC0391,0,6,2
ADD0846,10,40,34
ADF0397,1,6,1
AES0827,1,8,1
AGB0186,1,7,4
AGB0643,1,1,0
AHC0142,1,3,1
AHD0848,0,7,1
AHG0634,0,3,1
AHM0410,1,6,1
AIB0948,1,8,1
AIH0675,0,8,2
AIM0627,1,5,1
AIP0394,0,6,1
AIP0982,1,4,1
AIS0405,1,4,1
AJC0840,6,47,40
AJD0074,1,4,0
AJF0370,1,4,0
AJH0175,0,4,3
AJL0462,1,6,1
AJN0607,1,5,2
AJP0723,0,6,1
AJR0319,1,3,2
AJR0932,0,4,1
AKC0924,1,4,0
AKF0709,1,2,1
AKH0758,0,4,3
AKK0329,1,8,1
AKR0057,1,8,1
AKW0167,1,6,3
ALB0892,1,6,4
ALC0788,1,9,3
ALD0529,0,7,1
ALD0544,1,7,1
ALH0402,0,7,1
AMD0077,1,8,2
AMH0464,0,3,1
AMH0794,0,7,5
AMJ0297,1,7,1
AMM0014,1,11,4
AMR0318,2,6,2
AMR0400,0,2,1
AMV0036,0,12,5
AMW0392,0,6,1
ANM0123,12,63,58
ANP0555,13,30,23
ANT0430,0,7,1
AOB0019,2,5,1
AOK0844,1,8,2
AOS0987,1,4,2
APG0307,1,5,1
AQD0820,0,9,2
ARA0252,9,39,35
ARB0834,1,8,1
ARB0881,1,4,1
ARD0509,0,9,4
ARL0034,0,4,1
ASB0796,1,2,0
ASD0577,0,4,0
ASG0048,1,4,0
ASG0692,1,5,2
ASL0378,0,2,0
ASM0575,1,8,1
ASS0206,2,8,1
ASS0517,0,3,1
ASV0946,0,6,1
ATE0869,1,7,1
ATF0274,0,3,0
ATP0662,0,4,1
AVM0947,1,6,2
AWM0764,1,7,1
