user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,2,0
AAF0535,2,5,2
AAF0791,1,6,1
AAL0706,2,2,1
AAM0658,1,8,2
AAN0823,3,1,0
AAS0442,1,8,1
AAV0450,2,2,1
AAW0353,2,7,2
ABC0174,0,6,2
ABC0253,1,6,2
ABH0663,0,11,4
ABM0845,0,3,1
ABN0239,0,5,2
ACC0042,0,6,1
ACV0812,0,8,1
ADC0391,0,6,2
ADD0846,9,39,34
ADF0397,1,7,1
AES0827,1,8,1
AGB0186,2,11,5
AGB0643,2,2,0
AHC0142,1,8,1
AHD0848,0,3,1
AHG0634,0,8,1
AHM0410,1,3,1
AIB0948,3,7,3
AIH0675,0,4,1
AIM0627,1,3,1
AIP0394,0,3,1
AIP0982,2,7,2
AIS0405,1,2,1
AJC0840,11,80,73
AJD0074,1,7,0
AJF0370,1,3,0
AJH0175,0,3,2
AJL0462,1,5,1
AJN0607,1,3,1
AJP0723,0,8,1
AJR0319,1,3,2
AJR0932,0,5,2
AKC0924,1,2,0
AKF0709,1,4,1
AKH0758,0,8,3
AKK0329,1,6,1
AKR0057,1,8,1
AKW0167,0,5,1
ALB0892,1,13,7
ALC0788,1,6,4
ALD0529,0,6,1
ALD0544,1,3,1
ALH0402,0,2,1
AMD0077,1,5,2
AMH0464,0,4,2
AMH0794,0,9,4
AMJ0297,1,4,1
AMM0014,1,10,3
AMR0318,1,5,1
AMR0400,0,3,1
AMV0036,0,7,4
AMW0392,0,6,1
ANM0123,13,49,44
ANP0555,12,36,29
ANT0430,0,7,1
AOB0019,2,5,1
AOK0844,2,6,3
AOS0987,1,3,2
APG0307,2,5,3
AQD0820,0,8,2
ARA0252,10,34,29
ARB0834,1,7,1
ARB0881,1,7,1
ARD0509,0,5,4
ARL0034,0,6,1
ASB0796,1,2,0
ASD0577,0,4,0
ASG0048,1,5,0
ASG0692,0,4,1
ASL0378,0,7,0
ASM0575,2,8,1
ASS0206,2,4,1
ASS0517,1,5,2
ASV0946,0,8,1
ATE0869,1,6,1
ATF0274,0,7,0
ATP0662,0,4,1
AVM0947,1,9,2
AWM0764,1,4,1
BAH0875,1,7,1
BAJ0654,0,4,0
BAK0964,1,7,1
BAL0044,0,7,1
BAM0611,2,11,5
BAM0636,1,5,2
BBG0325,1,7,5
BBH0810,2,8,1
BBS0039,0,4,0
BBS0422,1,5,1
BCB0679,0,7,1
BCM0653,3,6,1
BCR0581,0,8,1
BDB0453,1,8,1
BDI0533,1,6,1
BDV0168,0,8,2
BEC0505,1,5,1
BEH0615,0,4,1
BER0314,2,4,3
BHC0665,1,5,1
BHW0458,1,12,5
BIH0745,3,9,4
BIS0247,1,7,1
BJH0354,3,3,1
BJH0811,1,6,0
BJM0111,0,5,0
BJP0134,0,7,0
BJW0619,0,7,1
BKW0374,1,8,1
BLB0114,0,8,1
BLL0929,1,5,2
BLS0678,2,5,1
BMC0547,1,3,1
BMG0917,1,4,2
BMM0112,0,7,0
BMS0877,1,1,0
BMT0528,11,42,35
BNG0237,1,6,1
BNR0965,1,7,0
BQS0525,1,5,2
BRB0355,1,6,2
BRM0995,0,4,0
BRS0734,5,45,38
BSA0431,4,52,45
BSB0990,0,5,0
