user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,7,0
AAF0535,1,5,1
AAF0791,1,6,1
AAL0706,1,5,1
AAM0658,1,6,2
AAN0823,3,4,0
AAS0442,1,7,1
AAV0450,2,8,1
AAW0353,1,5,1
ABC0174,0,5,1
ABC0253,1,2,1
ABH0663,0,6,4
ABM0845,0,3,1
ABN0239,0,8,2
ACC0042,0,4,1
ACV0812,0,5,1
ADC0391,0,8,2
ADD0846,9,45,42
ADF0397,1,7,1
AES0827,1,4,1
AGB0186,1,7,3
AGB0643,2,4,0
AHC0142,1,6,1
AHD0848,0,6,1
AHG0634,0,4,1
AHM0410,1,8,1
AIB0948,1,8,1
AIH0675,0,7,1
AIM0627,1,6,1
AIP0394,0,2,1
AIP0982,1,7,1
AIS0405,1,5,1
AJC0840,6,50,47
AJD0074,1,5,0
AJF0370,1,1,0
AJH0175,0,4,2
AJL0462,1,3,1
AJN0607,1,6,1
AJP0723,0,3,1
AJR0319,1,5,2
AJR0932,0,4,1
AKC0924,1,1,0
AKF0709,1,3,1
AKH0758,0,6,2
AKK0329,1,6,1
AKR0057,1,6,1
AKW0167,0,6,2
ALB0892,1,10,5
ALC0788,1,10,3
ALD0529,0,5,1
ALD0544,1,4,1
ALH0402,0,5,1
AMD0077,1,7,2
AMH0464,0,8,1
AMH0794,0,7,5
AMJ0297,2,6,1
AMM0014,1,11,5
AMR0318,1,7,1
AMR0400,0,2,1
AMV0036,0,4,3
AMW0392,0,4,1
ANM0123,11,63,60
ANP0555,14,30,28
ANT0430,0,3,1
AOB0019,2,8,1
AOK0844,1,2,1
AOS0987,1,6,2
APG0307,1,3,2
AQD0820,0,6,2
ARA0252,9,33,32
ARB0834,1,7,1
ARB0881,2,9,2
ARD0509,0,7,4
ARL0034,0,4,1
ASB0796,1,5,0
ASD0577,0,3,0
ASG0048,1,2,0
ASG0692,0,6,1
ASL0378,0,1,0
ASM0575,1,4,1
ASS0206,2,8,1
ASS0517,0,4,1
ASV0946,0,3,1
ATE0869,1,5,1
ATF0274,0,1,0
ATP0662,0,7,1
AVM0947,1,6,2
AWM0764,1,2,1
BAH0875,1,5,1
BAJ0654,0,7,0
BAK0964,1,2,1
BAL0044,0,8,1
BAM0611,1,9,3
BAM0636,1,3,2
BBG0325,1,7,4
BBH0810,1,5,1
BBS0039,0,7,0
BBS0422,1,6,1
BCB0679,0,4,1
BCM0653,2,4,0
BCR0581,0,2,1
BDB0453,1,6,1
BDI0533,1,6,1
BDV0168,0,4,2
BEC0505,1,7,1
BEH0615,0,7,1
BER0314,1,7,1
BHC0665,1,5,1
BHW0458,1,6,5
BIH0745,1,7,2
BIS0247,2,8,2
BJH0354,6,8,2
BJH0811,2,8,1
BJM0111,0,7,0
BJP0134,0,3,0
BJW0619,0,5,1
BKW0374,1,2,1
BLB0114,0,6,1
BLL0929,1,6,1
BLS0678,2,5,1
BMC0547,1,8,1
BMG0917,1,10,3
BMM0112,0,3,0
BMS0877,1,3,0
BMT0528,9,45,41
BNG0237,3,6,2
BNR0965,1,3,0
BQS0525,1,9,2
BRB0355,1,9,3
BRM0995,0,3,0
BRS0734,4,45,39
BSA0431,5,45,43
BSB0990,0,4,0
BSH0445,0,6,2
BSS0369,2,7,2
BSS0463,2,2,1
BTL0226,1,5,0
BTL0722,1,3,2
BTN0061,0,2,1
BTR0403,0,3,1
BTS0011,0,8,1
BTW0005,2,4,1
BVC0790,0,3,1
BVN0514,1,5,0
BWH0813,14,54,47
BWP0202,1,4,1
BXJ0010,0,6,0
BYP0070,0,7,1
CAA0612,2,3,1
CAB0388,1,5,0
CAB0614,4,2,1
CAC0889,1,4,3
CAH0936,1,2,1
CAM0102,0,3,1
CAM0681,7,62,61
CAN0842,0,4,1
CAS0507,1,6,1
CBB0365,0,10,5
CBG0398,1,2,1
CBG0490,1,5,1
CCA0046,1,6,1
CCC0393,0,7,2
CCH0182,1,5,2
CCH0685,1,6,0
CCL0068,3,3,2
CCM0136,1,4,1
CCM0467,1,3,2
CCM0855,1,8,2
CCR0863,1,6,1
CCW0031,0,9,4
CCW0524,2,7,2
CEB0210,1,5,1
CEJ0109,0,7,0
CEL0561,1,6,1
CFG0959,1,9,2
CFM0767,0,2,0
CFW0264,0,2,1
CGA0629,1,7,1
CGB0637,0,6,1
CGF0337,0,6,2
CHG0146,3,8,2
CHM0821,1,7,0
CIG0052,0,7,1
CIM0271,2,7,1
CIM0926,1,4,1
CJC0494,0,8,1
CJF0802,1,6,1
CJG0470,1,8,1
CJH0702,1,5,1
CJK0200,1,6,1
CJM0138,0,4,3
CJM0521,0,6,2
CJP0952,2,7,1
CJV0286,1,8,1
CKB0427,2,3,2
CKB0482,2,3,1
CKD0680,0,6,4
CKH0144,1,3,1
CKP0721,0,7,0
CLB0774,1,10,6
CLD0894,0,5,0
CLF0852,0,2,1
CLH0703,0,3,2
CLS0296,2,10,4
CMB0912,1,5,1
CMM0487,1,1,0
CMS0454,1,5,1
CMW0783,1,9,3
CNB0900,1,8,1
CNE0352,1,8,1
CNM0800,1,5,1
COF0120,17,41,39
COM0321,1,5,0
CPG0322,1,7,0
CQH0701,1,8,2
CQH0730,1,8,3
CQW0652,1,7,0
CRD0624,1,3,1
CRK0916,0,5,2
CRO0027,1,3,1
CRP0456,1,8,1
CSB0080,0,8,1
CSC0217,1,6,1
CSH0626,0,8,2
CSJ0340,1,3,1
CSL0949,1,5,2
CSP0197,1,4,1
CTA0020,10,36,32
CTR0341,1,5,1
CTR0697,0,7,1
CTW0500,1,6,1
CUD0795,1,7,1
