user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,6,0
AAF0535,1,5,1
AAF0791,1,8,1
AAL0706,2,8,1
AAM0658,1,7,2
AAN0823,2,5,0
AAS0442,1,6,1
AAV0450,2,6,1
AAW0353,1,6,1
ABC0174,0,5,1
ABC0253,1,3,1
ABH0663,0,9,4
ABM0845,0,4,1
ABN0239,0,7,3
ACC0042,0,4,1
ACV0812,0,7,1
ADC0391,0,9,2
ADD0846,9,37,36
ADF0397,1,7,1
AES0827,1,6,2
AGB0186,1,9,3
AGB0643,1,6,0
AHC0142,1,4,1
AHD0848,0,2,1
AHG0634,0,7,1
AHM0410,1,3,1
AIB0948,1,6,1
AIH0675,0,7,1
AIM0627,1,8,1
AIP0394,0,8,1
AIP0982,1,2,1
AIS0405,1,8,1
AJC0840,6,52,46
AJD0074,1,7,0
AJF0370,1,3,0
AJH0175,0,3,2
AJL0462,1,5,1
AJN0607,2,10,3
AJP0723,0,2,1
AJR0319,1,7,2
AJR0932,0,9,2
AKC0924,1,2,0
AKF0709,1,5,1
AKH0758,0,9,3
AKK0329,1,3,1
AKR0057,1,3,1
AKW0167,0,7,1
ALB0892,2,15,8
ALC0788,1,6,4
ALD0529,0,5,2
ALD0544,1,3,1
ALH0402,1,7,3
AMD0077,1,5,3
AMH0464,0,3,1
AMH0794,0,12,5
AMJ0297,1,7,1
AMM0014,1,5,3
AMR0318,1,8,1
AMR0400,0,5,1
AMV0036,0,5,4
AMW0392,0,3,1
ANM0123,12,65,58
ANP0555,16,30,23
ANT0430,0,4,1
AOB0019,2,6,1
AOK0844,1,5,1
AOS0987,1,4,2
APG0307,1,8,2
AQD0820,0,8,2
ARA0252,8,39,36
ARB0834,1,7,1
ARB0881,1,8,1
ARD0509,0,5,4
ARL0034,0,3,1
ASB0796,1,1,0
ASD0577,0,1,0
ASG0048,1,6,0
ASG0692,0,4,1
ASL0378,0,4,0
ASM0575,1,8,1
ASS0206,2,3,1
ASS0517,0,8,1
ASV0946,0,5,1
ATE0869,1,8,1
ATF0274,0,5,0
ATP0662,0,6,1
AVM0947,1,8,2
AWM0764,1,8,1
BAH0875,1,5,1
BAJ0654,0,1,0
BAK0964,1,6,1
BAL0044,0,4,1
BAM0611,1,4,3
BAM0636,1,4,2
BBG0325,1,10,5
BBH0810,1,6,1
BBS0039,0,6,0
BBS0422,1,4,1
BCB0679,0,4,1
BCM0653,1,2,0
BCR0581,0,8,1
BDB0453,1,8,1
BDI0533,2,8,3
BDV0168,0,10,3
BEC0505,1,3,1
BEH0615,0,5,1
BER0314,1,2,1
BHC0665,1,5,1
BHW0458,1,6,4
BIH0745,1,9,2
BIS0247,1,3,1
BJH0354,4,6,1
BJH0811,1,7,0
BJM0111,0,2,0
BJP0134,0,6,0
BJW0619,0,7,1
BKW0374,1,6,1
BLB0114,0,6,1
BLL0929,1,7,1
BLS0678,2,6,1
BMC0547,1,2,1
BMG0917,1,4,2
BMM0112,0,7,0
BMS0877,1,3,0
BMT0528,10,40,39
BNG0237,1,6,1
BNR0965,2,1,0
BQS0525,1,8,2
BRB0355,1,9,2
BRM0995,0,3,0
BRS0734,5,47,40
BSA0431,6,61,54
BSB0990,0,7,0
BSH0445,0,4,1
BSS0369,2,8,2
BSS0463,2,8,1
BTL0226,1,5,0
BTL0722,1,3,2
BTN0061,0,5,1
BTR0403,0,4,1
BTS0011,0,4,1
BTW0005,1,6,1
BVC0790,0,8,1
BVN0514,1,4,0
BWH0813,12,67,62
BWP0202,1,6,1
BXJ0010,0,4,0
BYP0070,0,8,1
CAA0612,2,3,1
CAB0388,1,4,0
CAB0614,2,3,0
CAC0889,1,10,4
CAH0936,1,4,1
CAM0102,1,3,2
CAM0681,8,90,85
CAN0842,0,6,1
CAS0507,2,7,2
CBB0365,0,8,3
CBG0398,1,8,1
CBG0490,1,8,2
CCA0046,1,6,1
CCC0393,0,4,2
CCH0182,2,4,3
CCH0685,1,4,0
CCL0068,2,2,1
CCM0136,1,4,1
CCM0467,1,5,2
CCM0855,1,9,2
CCR0863,1,2,1
CCW0031,0,6,3
CCW0524,1,3,1
CEB0210,1,7,1
CEJ0109,0,2,0
CEL0561,1,7,1
CFG0959,1,5,1
CFM0767,0,5,0
CFW0264,0,6,1
CGA0629,1,6,1
CGB0637,0,3,1
CGF0337,0,7,1
CHG0146,2,3,1
CHM0821,1,6,0
CIG0052,0,8,1
CIM0271,2,2,1
CIM0926,1,2,1
CJC0494,0,8,1
CJF0802,3,7,3
CJG0470,1,7,1
CJH0702,1,5,1
CJK0200,1,4,1
CJM0138,0,10,4
CJM0521,0,3,1
CJP0952,2,8,1
CJV0286,1,2,1
CKB0427,2,5,2
CKB0482,2,8,1
CKD0680,0,6,3
CKH0144,1,9,2
CKP0721,0,7,0
CLB0774,1,9,8
CLD0894,0,6,0
CLF0852,0,4,1
CLH0703,0,5,2
CLS0296,3,12,5
CMB0912,1,6,1
CMM0487,1,4,0
CMS0454,1,2,1
CMW0783,2,5,4
CNB0900,1,7,2
CNE0352,1,5,1
CNM0800,2,9,3
COF0120,15,36,32
COM0321,1,2,0
CPG0322,1,1,0
CQH0701,1,10,3
CQH0730,2,7,5
CQW0652,1,3,0
CRD0624,1,4,1
CRK0916,0,8,1
CRO0027,1,6,1
CRP0456,1,8,1
CSB0080,0,5,1
CSC0217,1,7,1
CSH0626,0,8,2
CSJ0340,1,5,1
CSL0949,1,6,1
CSP0197,0,3,0
CTA0020,9,33,27
CTR0341,1,6,1
CTR0697,0,4,1
CTW0500,1,3,1
CUD0795,1,6,1
CWB0065,3,4,2
CWR0502,2,3,2
CXC0336,11,70,67
CYA0506,0,9,4
DAG0558,1,7,1
DAL0673,1,3,0
DAR0885,1,7,1
DBB0384,0,2,1
DBG0261,6,72,70
DBS0235,0,6,2
DBW0483,0,4,0
DCC0160,6,49,47
DCH0843,1,4,2
DDA0476,0,2,1
DDM0579,1,3,1
DEB0782,0,5,1
DFH0188,1,4,1
DFR0218,0,8,1
DGF0443,9,69,65
DGM0754,0,2,1
DGN0480,0,3,2
DGW0752,19,72,65
DHM0937,1,5,1
DIB0081,1,7,1
DIB0285,0,7,2
DIC0988,1,8,2
DID0650,0,7,4
DIW0118,1,8,6
DJB0159,0,7,0
DJS0682,10,45,42
DKB0631,2,11,4
DLF0377,16,72,70
DLH0029,10,53,46
DLM0051,0,5,1
DLS0383,0,6,0
DMG0358,0,7,4
DMK0257,1,8,5
DMM0623,3,7,3
DOL0332,0,9,2
DOP0562,1,5,1
DPM0423,4,2,1
DPS0262,16,47,43
DRR0162,19,54,47
DRR0242,1,4,0
DSB0731,4,22,21
DSM0591,1,7,5
DTP0379,3,6,1
DTT0076,2,9,4
DVM0265,0,3,1
DVW0103,1,9,2
DZC0228,1,3,1
EAH0466,1,2,1
EBC0390,8,39,37
ECF0828,1,3,1
ECL0930,1,5,1
ECR0822,0,5,1
EDA0684,0,7,1
EDB0714,0,6,1
EFS0882,1,7,0
EGD0132,5,52,46
EGD0409,4,2,1
EGK0893,0,7,1
EHB0420,19,38,32
EHB0824,0,5,0
EHD0584,1,2,1
EHR0096,0,7,1
EIM0156,0,5,2
EIP0997,0,5,4
EIS0041,0,5,2
EJW0884,0,6,1
ELB0847,1,8,3
ELH0960,2,3,0
ELT0769,1,8,2
EMB0531,5,43,40
EMS0317,2,6,1
EMW0105,2,6,4
EMW0772,1,7,1
ENC0234,0,3,0
ENL0100,0,5,2
EPW0434,1,5,3
ERH0449,1,8,1
ESA0642,2,4,0
ESH0135,1,3,2
ESH0283,0,2,1
ESJ0670,0,7,0
ESR0693,1,6,1
ETR0177,1,6,4
ETR0428,8,31,29
EWH0191,1,4,1
EZH0736,12,47,42
EZT0640,1,5,0
FAW0032,1,6,1
FBA0348,0,7,0
FBW0747,1,4,2
FDE0117,1,6,4
FEB0306,5,10,5
FFC0891,1,3,0
FGW0853,2,6,4
FHO0630,1,7,3
FHS0837,0,3,2
FIR0920,1,3,1
FKB0163,8,58,54
FKK0055,2,2,1
FLM0213,7,75,69
FMG0527,4,8,1
FOB0756,0,3,1
FPC0954,2,5,3
FQA0854,0,6,1
FRB0023,1,5,1
FRL0511,0,1,0
FRR0832,0,9,3
FSB0399,1,3,1
FSC0601,0,9,4
FTM0406,1,6,1
FUM0015,2,9,2
FWM0707,1,5,1
FXF0957,1,8,2
GAF0060,2,2,1
GAF0570,1,4,1
GBM0603,1,8,1
GCC0744,1,3,0
GCC0945,3,4,1
GCG0951,0,5,0
GCL0016,0,7,1
GCR0554,0,4,2
GCS0518,1,7,1
GCS0571,1,5,3
GDF0704,0,6,3
GHH0288,0,6,2
GHL0460,0,8,2
GJD0298,2,8,3
GJT0386,0,4,1
GKO0078,1,8,3
GLR0975,1,5,4
GMF0738,1,7,2
GNS0178,6,56,51
GNZ0953,0,8,4
GOK0238,0,5,2
GQF0659,1,5,0
GQP0743,0,5,0
GRC0145,0,8,1
GRM0868,4,22,21
GTD0116,0,5,3
GTD0219,1,8,5
GTD0898,2,8,2
GZB0469,7,45,44
GZC0735,0,8,1
HAC0282,1,4,1
HAD0246,1,6,1
HAH0248,1,5,1
HAH0760,3,3,1
HAM0985,2,5,4
HAV0121,2,4,2
HBB0056,1,8,2
HBO0413,1,4,1
HCC0344,1,3,1
HCL0113,1,4,0
HCL0651,16,50,49
HCM0267,1,8,1
HCS0003,0,5,2
HCV0478,13,97,93
HCW0419,0,6,1
HDD0789,1,5,2
HDD0806,2,8,4
HDH0928,9,59,56
HDJ0446,0,5,4
HDL0748,1,10,6
HDS0367,0,4,0
HFB0347,2,6,4
HGG0240,4,8,1
HGH0595,0,7,1
HGN0287,6,69,62
HIA0414,1,5,1
HIW0536,1,7,1
HJA0018,1,4,1
HJB0742,10,27,20
HJS0072,1,8,1
HKB0418,0,3,2
HKF0831,0,8,1
HKI0171,0,6,4
HKR0628,0,2,1
HLH0512,0,2,1
HLM0933,1,9,3
HMM0108,1,5,1
HMW0713,1,5,4
HOB0994,0,4,2
HPH0075,8,61,59
HPM0986,1,3,1
HPR0585,1,15,8
HRB0351,2,7,0
HRD0635,1,8,5
HRL0540,2,9,5
HRW0550,9,45,39
HSB0196,1,6,1
HSD0457,0,3,1
HSG0818,1,6,4
HSP0290,1,6,2
HTF0641,6,55,52
HTH0007,15,41,36
HVB0037,1,6,1
HVF0067,0,3,1
HWH0646,0,8,3
HWM0342,8,54,53
HWW0436,10,31,30
HWY0038,0,4,2
HXL0968,1,7,2
IAR0694,1,8,1
IAT0263,2,9,2
IBB0359,1,3,1
IBB0696,1,2,1
IBM0671,1,2,0
IBP0883,0,5,2
IBS0836,4,35,34
ICH0294,1,9,2
ICS0956,1,5,1
IDO0176,0,7,1
IEB0153,3,3,1
IHK0841,0,7,2
IIA0092,1,5,3
IIL0513,10,30,26
IIW0249,0,9,4
IJM0139,1,8,5
IJM0444,1,7,0
IJM0776,1,2,0
IJR0825,0,3,2
IJW0851,0,8,2
IKP0472,1,5,0
IKR0401,1,5,1
ILC0838,0,2,1
ILH0958,2,9,8
ILJ0526,1,3,2
ILR0304,9,67,63
IMB0481,1,5,1
IMG0320,1,7,1
IMP0530,14,23,20
IRM0931,1,3,1
IRT0491,2,3,2
IUB0565,3,4,0
IUY0279,2,3,2
IWM0816,0,10,3
IYB0918,1,8,1
JAD0609,2,8,6
JAJ0849,2,5,1
JAM0382,1,8,2
JAV0361,1,7,1
JBD0616,3,12,5
JBM0350,0,7,2
JCC0225,1,1,0
JCG0316,1,3,0
JCR0172,0,8,1
JCR0289,0,5,3
JCR0770,0,6,0
JCR0921,0,8,1
JCV0245,0,10,3
JCW0858,0,10,3
JDB0169,5,4,1
JDC0030,0,1,0
JDF0593,1,6,1
JER0404,1,3,2
JFC0557,0,9,2
JFC0757,2,3,1
JGM0934,0,7,1
JGT0221,3,3,1
JHP0583,0,2,1
JIG0128,1,5,1
JIM0095,0,7,1
JJB0127,1,3,2
JJB0700,0,6,1
JJH0292,1,4,0
JJH0613,1,6,1
JJM0203,0,5,0
JKB0126,2,5,1
JKF0465,0,12,5
JKJ0698,2,7,1
JKM0303,0,4,1
JLM0364,1,7,1
JLW0053,0,6,2
JMB0308,0,4,2
JMC0925,1,3,1
JMD0520,1,4,1
JMH0543,1,8,7
JMK0099,0,5,1
JML0909,1,5,1
JMW0638,1,5,4
JNA0559,0,5,1
JNJ0556,1,3,0
JOL0024,1,4,1
JOM0750,0,8,1
JPA0667,1,6,3
JPW0741,0,6,1
JRF0835,1,2,1
JRG0207,1,6,1
JRH0455,0,10,3
JRL0574,13,54,53
JRS0362,0,6,1
JSA0775,18,67,63
JSH0330,6,25,22
JTM0223,0,3,1
JTS0389,0,5,1
JXH0493,1,7,2
JZD0888,0,7,1
KAC0124,0,8,5
KAL0395,0,6,4
KAT0270,1,4,1
KAT0489,2,1,0
KBB0189,2,4,1
KBC0054,0,9,4
KBG0549,0,6,1
KBL0260,0,2,0
KBP0008,1,5,0
KBS0874,1,5,2
KCB0815,1,7,2
KCF0045,13,44,42
KCO0122,2,7,1
KCS0173,1,5,1
KDS0349,2,5,0
KDT0346,0,3,2
KES0729,0,4,0
KJA0152,0,5,1
KJG0910,1,5,1
KJJ0293,1,6,1
KJM0887,1,4,1
KJP0371,1,4,2
KJS0618,1,8,4
KJW0416,0,2,1
KKC0683,1,4,1
KKS0119,10,45,43
KKW0879,1,3,2
KLH0596,1,7,0
KLM0639,1,3,0
KMB0922,1,4,0
KMS0657,1,8,1
KMW0545,1,7,1
KNB0022,3,5,2
KNG0672,0,7,1
KNW0644,1,3,1
KPC0073,0,6,3
KPP0452,0,7,5
KPR0497,2,11,6
KQC0708,0,6,2
KQS0415,0,6,2
KRG0158,0,9,3
KRL0062,1,2,1
KRL0501,0,8,5
KRM0541,2,8,4
KRV0372,1,6,1
KSH0569,1,10,3
KSP0357,1,4,1
KSP0966,1,3,1
KTG0091,9,41,38
KVS0425,2,5,1
KVT0028,1,6,1
KWC0004,1,6,1
KWE0082,1,6,1
LAF0991,1,8,2
LAM0911,1,12,6
LAP0338,1,11,5
LBC0356,2,8,1
LBF0214,0,3,0
LBH0942,1,3,0
LCB0664,10,44,39
LCC0819,1,5,1
LCD0622,0,4,1
LDB0090,1,5,1
LDD0560,9,42,39
LDG0459,14,39,36
LDM0587,0,6,4
LEM0605,0,8,2
LFS0071,0,4,1
LHB0606,1,2,1
LHB0967,0,7,4
LHL0309,1,5,1
LHN0151,22,47,44
LIM0674,0,6,2
LJB0826,1,5,0
LJJ0905,1,8,2
LJR0523,1,8,3
LJT0817,1,3,0
