user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,3,0
AAF0535,1,2,1
AAF0791,1,2,1
AAL0706,1,7,1
AAM0658,1,5,2
AAN0823,2,4,0
AAS0442,1,2,1
AAV0450,2,6,1
AAW0353,1,5,1
ABC0174,0,4,1
ABC0253,1,2,1
ABH0663,0,10,5
ABM0845,0,7,1
ABN0239,0,5,3
ACC0042,0,4,1
ACV0812,0,6,1
ADC0391,0,5,2
ADD0846,8,50,43
ADF0397,1,7,1
AES0827,1,2,1
AGB0186,1,4,3
AGB0643,1,5,0
AHC0142,1,4,1
AHD0848,0,5,1
AHG0634,0,3,1
AHM0410,1,5,1
AIB0948,1,4,1
AIH0675,0,5,2
AIM0627,1,7,1
AIP0394,0,8,1
AIP0982,1,3,1
AIS0405,1,6,2
AJC0840,6,61,56
AJD0074,1,4,0
AJF0370,1,4,0
AJH0175,0,6,2
AJL0462,1,2,1
AJN0607,1,4,1
AJP0723,0,8,2
AJR0319,1,8,2
AJR0932,0,6,1
AKC0924,1,4,0
AKF0709,1,5,1
AKH0758,0,6,2
AKK0329,1,7,1
AKR0057,1,6,1
AKW0167,0,7,2
ALB0892,1,8,4
ALC0788,1,10,4
ALD0529,0,6,1
ALD0544,1,3,1
ALH0402,0,6,2
AMD0077,1,6,2
AMH0464,0,2,1
AMH0794,0,7,6
AMJ0297,1,6,1
AMM0014,1,9,5
AMR0318,1,4,1
AMR0400,0,3,1
AMV0036,0,8,3
AMW0392,0,6,1
ANM0123,14,58,53
ANP0555,18,35,32
ANT0430,0,3,1
AOB0019,2,2,1
AOK0844,1,3,1
AOS0987,2,5,3
APG0307,1,4,1
AQD0820,0,6,2
ARA0252,8,38,32
ARB0834,1,2,1
ARB0881,1,6,1
ARD0509,0,11,4
ARL0034,0,2,1
ASB0796,1,2,0
ASD0577,0,5,0
ASG0048,1,5,0
ASG0692,0,4,1
ASL0378,0,3,0
ASM0575,1,3,1
ASS0206,3,6,2
ASS0517,0,7,1
ASV0946,0,6,1
ATE0869,2,5,2
ATF0274,0,2,0
ATP0662,0,7,1
AVM0947,1,6,3
AWM0764,1,6,1
BAH0875,1,5,1
BAJ0654,0,3,0
BAK0964,1,5,1
BAL0044,0,3,1
BAM0611,1,4,3
BAM0636,1,7,2
BBG0325,1,6,4
BBH0810,1,7,1
BBS0039,0,7,0
BBS0422,1,7,1
BCB0679,0,7,1
BCM0653,1,6,0
BCR0581,0,3,1
BDB0453,1,8,1
BDI0533,1,6,1
BDV0168,0,4,2
BEC0505,1,3,1
BEH0615,0,7,1
BER0314,1,2,1
BHC0665,1,2,1
BHW0458,1,9,5
BIH0745,1,8,2
BIS0247,1,8,1
BJH0354,5,5,1
BJH0811,1,5,0
BJM0111,0,2,0
BJP0134,0,3,0
BJW0619,0,2,1
BKW0374,1,4,1
BLB0114,0,3,1
BLL0929,1,4,1
BLS0678,2,8,1
BMC0547,1,3,1
BMG0917,1,6,2
BMM0112,0,2,0
BMS0877,1,7,0
BMT0528,11,39,33
BNG0237,1,4,1
BNR0965,1,6,0
BQS0525,1,6,2
BRB0355,1,9,2
BRM0995,0,4,0
BRS0734,4,40,39
BSA0431,4,39,35
BSB0990,0,2,0
BSH0445,0,3,1
BSS0369,1,4,1
BSS0463,2,3,1
BTL0226,1,3,0
BTL0722,1,10,3
BTN0061,0,2,1
BTR0403,0,8,1
BTS0011,0,5,1
BTW0005,1,2,1
BVC0790,0,7,1
BVN0514,1,3,0
BWH0813,19,70,66
BWP0202,2,6,2
BXJ0010,0,6,0
BYP0070,0,2,1
CAA0612,2,5,1
CAB0388,2,4,0
CAB0614,2,3,0
CAC0889,1,4,3
CAH0936,1,3,1
CAM0102,0,5,1
CAM0681,6,62,59
CAN0842,0,8,1
CAS0507,1,2,1
CBB0365,0,10,4
CBG0398,1,3,1
CBG0490,1,4,1
CCA0046,1,6,1
CCC0393,0,5,2
CCH0182,1,9,2
CCH0685,1,5,0
CCL0068,1,5,1
CCM0136,1,7,1
CCM0467,1,4,2
CCM0855,1,9,2
CCR0863,1,8,1
CCW0031,0,8,5
CCW0524,1,6,1
CEB0210,1,7,2
CEJ0109,0,1,0
CEL0561,1,6,1
CFG0959,1,7,2
CFM0767,0,7,0
CFW0264,0,9,2
CGA0629,1,4,1
CGB0637,0,5,1
CGF0337,0,7,1
CHG0146,2,8,1
CHM0821,1,7,0
CIG0052,0,3,1
CIM0271,3,3,2
CIM0926,2,5,3
CJC0494,0,3,1
CJF0802,1,2,1
CJG0470,1,7,1
CJH0702,1,7,1
CJK0200,1,5,1
CJM0138,0,8,4
CJM0521,0,7,1
CJP0952,1,3,0
CJV0286,1,4,1
CKB0427,2,7,2
CKB0482,2,7,1
CKD0680,0,8,3
CKH0144,1,7,1
CKP0721,0,5,0
CLB0774,1,12,6
CLD0894,0,7,0
CLF0852,0,4,1
CLH0703,0,7,2
CLS0296,3,6,5
CMB0912,1,8,1
CMM0487,2,5,0
CMS0454,1,5,1
CMW0783,1,3,2
CNB0900,1,3,1
CNE0352,1,2,1
CNM0800,1,2,1
COF0120,13,32,25
COM0321,1,3,0
CPG0322,1,7,0
CQH0701,1,9,2
CQH0730,1,9,4
CQW0652,1,1,0
CRD0624,1,8,1
CRK0916,0,7,1
CRO0027,1,8,1
CRP0456,2,9,2
CSB0080,0,4,1
CSC0217,1,5,1
CSH0626,0,7,2
CSJ0340,1,4,1
CSL0949,1,8,1
CSP0197,0,6,0
CTA0020,7,28,26
CTR0341,1,6,1
CTR0697,0,6,1
CTW0500,1,3,1
CUD0795,1,2,1
CWB0065,4,7,2
CWR0502,2,7,2
CXC0336,8,54,48
CYA0506,0,7,4
DAG0558,1,8,1
DAL0673,1,3,0
DAR0885,1,3,1
DBB0384,0,8,1
DBG0261,4,59,58
DBS0235,0,6,2
DBW0483,0,3,0
DCC0160,10,75,72
DCH0843,1,9,2
DDA0476,0,3,1
DDM0579,1,7,1
DEB0782,0,7,1
DFH0188,2,3,2
DFR0218,0,7,1
DGF0443,9,58,56
DGM0754,0,4,1
DGN0480,0,5,2
DGW0752,15,56,53
DHM0937,1,5,1
DIB0081,2,8,1
DIB0285,0,3,1
DIC0988,1,5,3
DID0650,1,11,6
DIW0118,1,11,6
DJB0159,0,5,0
DJS0682,10,60,55
DKB0631,1,7,2
DLF0377,20,96,90
DLH0029,9,51,44
DLM0051,0,6,1
DLS0383,0,1,0
DMG0358,0,8,4
DMK0257,1,7,5
DMM0623,1,7,1
DOL0332,0,4,2
DOP0562,1,7,1
DPM0423,3,8,1
DPS0262,12,39,37
DRR0162,15,37,35
DRR0242,2,7,0
DSB0731,7,36,30
DSM0591,1,9,5
DTP0379,1,5,0
DTT0076,1,8,2
DVM0265,0,9,2
DVW0103,1,5,3
DZC0228,1,7,1
EAH0466,1,8,1
EBC0390,11,61,54
ECF0828,1,7,1
ECL0930,1,3,1
ECR0822,0,4,1
EDA0684,0,8,1
EDB0714,0,4,1
EFS0882,1,2,0
EGD0132,9,75,73
EGD0409,3,4,1
EGK0893,0,7,1
EHB0420,14,31,27
EHB0824,0,2,0
EHD0584,3,5,2
EHR0096,0,8,1
EIM0156,0,8,2
EIP0997,0,6,4
EIS0041,1,6,4
EJW0884,0,7,1
ELB0847,0,8,1
ELH0960,2,5,0
ELT0769,1,5,2
EMB0531,6,51,44
EMS0317,2,2,1
EMW0105,1,3,2
EMW0772,1,6,1
ENC0234,0,1,0
ENL0100,0,5,2
EPW0434,1,8,3
ERH0449,1,5,1
ESA0642,2,5,0
ESH0135,1,3,2
ESH0283,0,8,1
ESJ0670,0,5,0
ESR0693,1,7,1
ETR0177,1,6,4
ETR0428,9,34,30
EWH0191,1,8,1
EZH0736,13,41,37
EZT0640,1,2,0
FAW0032,1,7,1
FBA0348,0,6,0
FBW0747,1,3,1
FDE0117,1,6,3
FEB0306,3,4,3
FFC0891,1,4,0
FGW0853,1,7,2
