user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,2,0
AAF0535,1,4,1
AAF0791,1,4,1
AAL0706,1,4,1
AAM0658,1,8,2
AAN0823,3,1,0
AAS0442,1,4,1
AAV0450,3,5,2
AAW0353,1,3,1
ABC0174,0,3,1
ABC0253,1,7,1
ABH0663,0,7,3
ABM0845,0,7,1
ABN0239,0,6,2
ACC0042,0,8,1
ACV0812,0,5,1
ADC0391,0,3,2
ADD0846,8,40,37
ADF0397,1,5,1
AES0827,1,7,1
AGB0186,2,9,5
AGB0643,1,4,0
AHC0142,1,4,1
AHD0848,0,6,1
AHG0634,0,2,1
AHM0410,1,8,1
AIB0948,1,3,1
AIH0675,0,7,2
AIM0627,1,5,1
AIP0394,1,6,3
AIP0982,1,8,1
AIS0405,1,8,1
AJC0840,9,68,67
AJD0074,1,7,0
AJF0370,1,6,0
AJH0175,0,6,2
AJL0462,1,8,1
AJN0607,1,6,1
AJP0723,0,8,1
AJR0319,2,10,3
AJR0932,0,5,1
AKC0924,1,7,0
AKF0709,1,4,1
AKH0758,0,7,2
AKK0329,1,7,1
AKR0057,1,8,1
AKW0167,0,5,1
ALB0892,1,10,4
ALC0788,1,9,3
ALD0529,0,7,2
ALD0544,1,5,1
ALH0402,0,3,1
AMD0077,1,7,3
AMH0464,0,6,1
AMH0794,0,9,5
AMJ0297,1,3,1
AMM0014,1,4,3
AMR0318,1,3,1
AMR0400,0,5,1
AMV0036,0,10,4
AMW0392,0,2,1
ANM0123,11,51,49
ANP0555,15,32,31
ANT0430,0,7,1
AOB0019,2,5,1
AOK0844,1,4,2
AOS0987,1,9,2
APG0307,1,2,1
AQD0820,0,9,2
ARA0252,11,42,41
ARB0834,1,7,1
ARB0881,1,4,1
ARD0509,0,5,4
ARL0034,0,7,1
ASB0796,1,5,0
ASD0577,0,6,0
ASG0048,2,4,1
ASG0692,0,7,1
ASL0378,0,7,0
ASM0575,1,2,1
ASS0206,2,4,1
ASS0517,0,3,1
ASV0946,0,6,1
ATE0869,1,7,1
ATF0274,0,2,0
ATP0662,1,7,3
AVM0947,1,8,2
AWM0764,1,8,1
BAH0875,1,8,1
BAJ0654,0,6,0
BAK0964,1,8,1
BAL0044,0,7,1
BAM0611,1,11,4
BAM0636,1,9,2
BBG0325,1,7,4
BBH0810,3,8,2
BBS0039,0,6,0
BBS0422,1,4,1
BCB0679,0,5,1
BCM0653,3,7,1
BCR0581,0,6,1
BDB0453,1,5,1
BDI0533,1,3,1
BDV0168,0,10,3
BEC0505,1,2,1
BEH0615,1,5,2
BER0314,1,3,1
BHC0665,1,7,1
BHW0458,1,6,4
BIH0745,1,3,2
BIS0247,1,5,1
BJH0354,4,3,1
BJH0811,1,3,0
BJM0111,1,8,1
BJP0134,0,5,0
BJW0619,0,2,1
BKW0374,1,7,1
BLB0114,0,5,2
BLL0929,1,7,1
BLS0678,2,8,1
BMC0547,1,7,1
BMG0917,1,8,2
BMM0112,0,1,0
BMS0877,1,6,0
BMT0528,14,55,50
BNG0237,1,2,1
BNR0965,2,2,0
BQS0525,1,5,2
BRB0355,1,10,3
BRM0995,0,2,0
BRS0734,4,45,39
BSA0431,5,42,41
BSB0990,0,6,0
BSH0445,0,4,1
BSS0369,2,8,2
BSS0463,2,6,1
BTL0226,1,6,0
BTL0722,1,3,2
BTN0061,0,6,1
BTR0403,0,7,1
BTS0011,0,7,1
BTW0005,1,6,1
BVC0790,1,8,3
BVN0514,1,3,0
BWH0813,15,54,52
BWP0202,1,3,1
BXJ0010,0,6,0
BYP0070,0,6,1
CAA0612,1,7,1
CAB0388,1,5,0
CAB0614,2,5,0
CAC0889,1,6,4
CAH0936,1,4,1
CAM0102,0,6,1
CAM0681,7,67,66
CAN0842,0,5,1
CAS0507,1,2,1
CBB0365,0,12,5
CBG0398,1,4,1
CBG0490,1,3,2
CCA0046,1,2,1
CCC0393,0,3,2
CCH0182,1,4,2
CCH0685,1,5,0
CCL0068,1,8,1
CCM0136,1,8,1
CCM0467,1,6,2
CCM0855,1,4,3
CCR0863,1,7,1
CCW0031,0,7,3
CCW0524,1,2,1
CEB0210,1,2,1
CEJ0109,0,5,0
CEL0561,1,7,1
CFG0959,1,5,1
CFM0767,0,5,0
CFW0264,0,8,2
CGA0629,1,4,1
CGB0637,0,4,1
CGF0337,0,7,2
CHG0146,3,5,2
CHM0821,1,2,0
CIG0052,0,2,1
CIM0271,2,4,1
CIM0926,1,3,1
CJC0494,0,4,1
CJF0802,1,3,1
CJG0470,1,3,1
CJH0702,1,5,1
CJK0200,2,3,2
CJM0138,0,12,5
CJM0521,0,2,1
CJP0952,2,6,1
CJV0286,1,2,1
CKB0427,4,11,4
CKB0482,2,5,1
CKD0680,0,8,4
CKH0144,1,7,1
CKP0721,0,1,0
CLB0774,1,7,6
CLD0894,1,4,1
CLF0852,0,7,1
CLH0703,0,9,2
CLS0296,2,10,4
CMB0912,1,2,1
CMM0487,1,5,0
CMS0454,1,5,1
CMW0783,1,9,2
CNB0900,1,6,1
CNE0352,2,10,3
CNM0800,2,7,3
COF0120,15,29,27
COM0321,1,4,0
CPG0322,1,5,0
CQH0701,1,7,2
CQH0730,1,10,4
CQW0652,1,5,0
CRD0624,1,4,1
CRK0916,0,2,1
CRO0027,1,7,1
CRP0456,1,4,1
CSB0080,0,3,1
CSC0217,1,3,1
CSH0626,0,5,2
CSJ0340,1,3,1
CSL0949,1,3,1
CSP0197,0,4,0
CTA0020,11,36,34
CTR0341,3,7,2
CTR0697,0,6,1
CTW0500,1,8,1
CUD0795,1,8,1
CWB0065,3,8,2
CWR0502,2,8,2
CXC0336,9,59,52
CYA0506,0,11,5
DAG0558,1,6,1
DAL0673,1,2,0
DAR0885,1,7,1
DBB0384,0,7,1
DBG0261,5,53,48
DBS0235,0,5,2
DBW0483,0,4,0
DCC0160,9,67,60
DCH0843,1,9,2
DDA0476,0,5,1
DDM0579,1,3,1
DEB0782,0,8,1
DFH0188,1,4,1
DFR0218,0,2,1
DGF0443,11,71,70
DGM0754,0,7,1
DGN0480,0,7,2
DGW0752,15,52,48
