user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,5,0
AAF0535,1,4,1
AAF0791,1,2,1
AAL0706,1,8,1
AAM0658,1,5,2
AAN0823,2,1,0
AAS0442,1,8,1
AAV0450,2,4,1
AAW0353,1,5,1
ABC0174,0,4,1
ABC0253,1,6,2
ABH0663,1,9,6
ABM0845,1,6,2
ABN0239,0,6,2
ACC0042,0,6,1
ACV0812,0,4,1
ADC0391,0,8,2
ADD0846,10,48,43
ADF0397,1,3,1
AES0827,1,2,1
AGB0186,1,7,3
AGB0643,1,1,0
AHC0142,1,5,1
AHD0848,0,3,1
AHG0634,0,8,1
AHM0410,1,8,1
AIB0948,2,8,2
AIH0675,0,5,1
AIM0627,3,6,3
AIP0394,0,7,1
AIP0982,1,2,1
AIS0405,1,3,1
AJC0840,8,68,62
AJD0074,1,6,0
AJF0370,1,4,0
AJH0175,0,8,2
AJL0462,1,7,1
AJN0607,1,3,1
AJP0723,0,8,1
AJR0319,1,4,2
AJR0932,0,2,1
AKC0924,1,6,0
AKF0709,1,2,1
AKH0758,1,6,4
AKK0329,1,7,1
AKR0057,1,3,1
AKW0167,0,8,1
ALB0892,1,7,5
ALC0788,1,7,4
ALD0529,0,5,1
ALD0544,1,6,1
ALH0402,0,6,1
AMD0077,1,10,3
AMH0464,0,4,1
AMH0794,0,7,5
AMJ0297,1,6,1
AMM0014,1,9,4
AMR0318,1,6,1
AMR0400,0,6,1
AMV0036,0,12,5
AMW0392,0,6,1
ANM0123,11,61,55
ANP0555,13,28,26
ANT0430,0,4,1
AOB0019,2,5,1
AOK0844,1,8,1
AOS0987,3,9,4
APG0307,1,4,1
AQD0820,0,6,2
ARA0252,10,32,29
ARB0834,1,2,1
ARB0881,1,6,1
ARD0509,0,9,5
ARL0034,0,2,1
ASB0796,1,2,0
ASD0577,0,4,0
ASG0048,1,1,0
ASG0692,0,8,1
ASL0378,0,3,0
ASM0575,1,5,1
ASS0206,3,6,2
ASS0517,0,5,1
ASV0946,0,4,1
ATE0869,1,7,1
ATF0274,0,5,0
ATP0662,0,2,1
AVM0947,1,3,2
AWM0764,1,2,1
BAH0875,1,6,1
BAJ0654,0,7,0
BAK0964,1,2,1
BAL0044,0,4,1
BAM0611,1,8,4
BAM0636,1,6,2
BBG0325,2,10,8
BBH0810,1,5,1
BBS0039,0,6,0
BBS0422,1,4,1
