user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,7,0
AAF0535,1,3,1
AAF0791,1,4,2
AAL0706,1,7,1
AAM0658,2,9,3
AAN0823,3,1,0
AAS0442,1,4,1
AAV0450,2,8,1
AAW0353,1,6,1
ABC0174,0,2,1
ABC0253,1,3,1
ABH0663,0,11,4
ABM0845,0,2,1
ABN0239,1,6,4
ACC0042,1,4,2
ACV0812,0,2,1
ADC0391,0,6,2
ADD0846,8,49,42
ADF0397,1,7,1
AES0827,1,6,1
AGB0186,1,10,4
AGB0643,1,6,0
AHC0142,1,8,1
AHD0848,0,7,1
AHG0634,0,8,1
AHM0410,1,6,1
AIB0948,2,7,2
AIH0675,0,4,1
AIM0627,1,6,1
AIP0394,0,8,1
AIP0982,1,3,1
AIS0405,1,3,1
AJC0840,7,53,50
AJD0074,1,4,0
AJF0370,1,3,0
AJH0175,0,6,2
AJL0462,1,2,1
AJN0607,1,3,1
AJP0723,0,6,1
AJR0319,1,6,2
AJR0932,0,7,1
AKC0924,1,4,0
AKF0709,1,8,1
AKH0758,0,4,2
AKK0329,1,4,1
AKR0057,1,4,1
AKW0167,0,3,1
ALB0892,1,6,5
ALC0788,1,10,3
ALD0529,0,5,1
ALD0544,1,4,1
ALH0402,1,5,3
AMD0077,1,7,2
AMH0464,0,9,2
AMH0794,0,5,4
AMJ0297,1,6,1
AMM0014,1,6,3
AMR0318,1,2,1
AMR0400,0,6,1
AMV0036,0,10,4
AMW0392,0,8,1
ANM0123,10,53,52
ANP0555,15,36,29
ANT0430,0,2,1
AOB0019,2,8,1
AOK0844,1,2,1
AOS0987,1,4,2
APG0307,1,6,1
AQD0820,0,7,2
ARA0252,8,36,35
ARB0834,1,6,1
ARB0881,2,7,2
ARD0509,0,6,3
ARL0034,0,2,1
ASB0796,1,2,0
ASD0577,0,4,0
ASG0048,1,1,0
ASG0692,0,6,1
ASL0378,0,1,0
ASM0575,1,5,1
ASS0206,2,3,1
ASS0517,0,6,1
ASV0946,0,7,1
ATE0869,1,3,1
ATF0274,0,5,0
ATP0662,0,2,1
AVM0947,1,9,3
AWM0764,1,2,1
BAH0875,1,7,1
BAJ0654,1,4,1
BAK0964,1,5,1
BAL0044,0,6,1
BAM0611,2,9,5
BAM0636,1,7,2
BBG0325,1,9,4
BBH0810,1,5,1
BBS0039,0,1,0
BBS0422,1,4,1
BCB0679,0,2,1
BCM0653,1,6,0
BCR0581,0,4,2
BDB0453,1,5,1
BDI0533,1,5,1
BDV0168,0,7,3
BEC0505,1,4,1
BEH0615,0,6,1
BER0314,1,8,1
BHC0665,1,4,1
BHW0458,3,9,8
BIH0745,1,7,2
BIS0247,1,2,1
BJH0354,4,8,1
BJH0811,2,2,1
BJM0111,0,3,0
BJP0134,0,4,0
BJW0619,0,6,1
BKW0374,1,2,1
BLB0114,0,5,2
BLL0929,1,3,2
BLS0678,2,7,1
BMC0547,1,5,1
BMG0917,1,6,2
BMM0112,0,1,0
BMS0877,1,6,0
BMT0528,10,45,43
BNG0237,1,6,1
BNR0965,2,7,0
BQS0525,1,6,2
BRB0355,1,6,2
BRM0995,0,2,0
BRS0734,5,52,47
BSA0431,7,58,54
BSB0990,0,3,0
BSH0445,0,2,1
BSS0369,1,8,1
BSS0463,2,2,1
BTL0226,1,6,0
BTL0722,1,3,2
BTN0061,0,3,1
BTR0403,0,3,1
BTS0011,0,8,1
BTW0005,1,6,1
BVC0790,0,7,1
BVN0514,3,7,1
BWH0813,16,59,57
BWP0202,1,7,1
BXJ0010,0,5,0
BYP0070,0,3,1
CAA0612,1,7,1
CAB0388,1,6,0
CAB0614,3,7,0
CAC0889,1,10,3
CAH0936,1,7,1
CAM0102,0,8,1
CAM0681,7,59,52
CAN0842,0,6,1
CAS0507,1,3,1
CBB0365,0,4,3
CBG0398,1,6,1
CBG0490,1,5,1
CCA0046,1,8,1
CCC0393,0,4,2
CCH0182,1,3,2
CCH0685,1,1,0
CCL0068,2,2,1
CCM0136,1,4,1
