user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,3,0,0,0,84.45
AAF0535,3,0,0,0,88.49
AAF0791,2,0,0,0,138.05
AAL0706,4,0,0,0,101.66
AAM0658,6,0,1,0,188.89
AAN0823,2,0,0,0,233.56
AAS0442,2,0,0,0,106.39
AAV0450,4,0,0,0,71.39
AAW0353,2,0,0,0,293.41
ABC0174,2,0,0,0,232.3
ABC0253,2,0,0,0,249.79
ABH0663,3,0,0,0,274.89
ABM0845,2,0,0,0,200.89
ABN0239,3,0,0,0,268.0
ACC0042,4,0,0,0,72.49
ACV0812,2,0,0,0,120.74
ADC0391,2,0,0,0,87.75
ADD0846,44,8,4,0,235.41
ADF0397,2,0,0,0,63.84
AES0827,2,0,0,0,62.37
AGB0186,4,0,1,0,282.02
AGB0643,2,0,0,0,227.61
AHC0142,2,0,0,0,79.7
AHD0848,2,0,0,0,57.6
AHG0634,2,0,0,0,77.71
AHM0410,3,0,0,0,216.19
AIB0948,3,0,0,0,237.6
AIH0675,2,0,0,0,226.56
AIM0627,3,0,0,0,130.86
AIP0394,2,0,0,0,238.32
AIP0982,5,0,0,0,180.86
AIS0405,2,0,0,0,213.15
AJC0840,49,10,3,1,194.46
AJD0074,2,0,0,0,106.04
AJF0370,2,0,0,0,259.34
AJH0175,2,0,0,0,122.5
AJL0462,4,0,0,0,110.09
AJN0607,2,0,0,0,85.32
AJP0723,2,0,0,0,128.89
AJR0319,5,0,1,0,86.81
AJR0932,2,0,0,0,299.65
AKC0924,2,0,0,0,262.24
AKF0709,2,0,0,0,113.54
AKH0758,2,0,0,0,178.66
AKK0329,2,0,0,0,279.67
AKR0057,2,0,0,0,118.93
AKW0167,2,0,0,0,138.66
ALB0892,5,0,1,0,86.18
ALC0788,4,0,0,0,152.95
ALD0529,2,0,0,0,214.71
ALD0544,2,0,0,0,117.7
ALH0402,3,0,0,0,295.37
AMD0077,3,0,0,0,219.99
AMH0464,5,0,1,0,262.43
AMH0794,5,0,1,0,72.28
AMJ0297,2,0,0,0,266.02
AMM0014,3,0,0,0,225.7
AMR0318,2,0,0,0,181.18
AMR0400,2,0,0,0,109.67
AMV0036,4,0,0,0,116.75
AMW0392,4,0,0,0,240.72
ANM0123,48,7,9,3,277.41
ANP0555,54,8,10,3,265.46
ANT0430,4,0,1,0,252.95
AOB0019,8,1,1,0,111.13
AOK0844,2,0,0,0,90.47
AOS0987,3,0,0,0,186.73
APG0307,2,0,0,0,290.81
AQD0820,2,0,0,0,207.43
ARA0252,29,3,1,1,292.92
ARB0834,4,0,0,0,268.76
ARB0881,4,0,1,0,184.43
ARD0509,3,0,0,0,61.38
ARL0034,2,0,0,0,279.16
ASB0796,2,0,0,0,142.46
ASD0577,2,0,0,0,206.59
ASG0048,2,0,0,0,70.52
ASG0692,2,0,0,0,198.3
ASL0378,2,0,0,0,288.28
ASM0575,2,0,0,0,94.65
ASS0206,4,0,0,0,150.11
ASS0517,2,0,0,0,227.01
ASV0946,2,0,0,0,172.5
ATE0869,3,0,0,0,218.84
ATF0274,2,0,0,0,185.19
ATP0662,2,0,0,0,212.87
AVM0947,3,0,0,0,146.85
AWM0764,2,0,0,0,214.49
BAH0875,2,0,0,0,156.17
BAJ0654,2,0,0,0,106.96
BAK0964,4,0,0,0,214.32
BAL0044,2,0,0,0,253.36
BAM0611,4,0,0,0,132.0
BAM0636,3,0,0,0,155.52
BBG0325,7,1,1,0,77.64
BBH0810,2,0,0,0,137.18
BBS0039,2,0,0,0,272.81
BBS0422,2,0,0,0,146.16
BCB0679,2,0,0,0,241.6
BCM0653,2,0,0,0,75.94
BCR0581,2,0,0,0,243.36
BDB0453,2,0,0,0,77.68
BDI0533,4,0,0,0,162.72
BDV0168,4,0,0,0,122.91
BEC0505,5,1,0,0,158.67
BEH0615,2,0,0,0,282.04
BER0314,4,0,1,0,197.87
BHC0665,2,0,0,0,278.15
BHW0458,5,0,0,0,288.41
BIH0745,3,0,0,0,210.73
BIS0247,2,0,0,0,206.64
BJH0354,3,0,0,0,257.96
BJH0811,4,0,1,0,248.38
BJM0111,2,0,0,0,219.1
BJP0134,4,0,0,0,220.29
BJW0619,2,0,0,0,275.33
BKW0374,2,0,0,0,201.19
BLB0114,2,0,0,0,56.48
BLL0929,2,0,0,0,192.4
BLS0678,3,0,0,0,263.09
BMC0547,2,0,0,0,269.14
BMG0917,3,0,0,0,237.45
BMM0112,2,0,0,0,65.4
BMS0877,2,0,0,0,52.19
BMT0528,47,11,4,0,294.92
BNG0237,2,0,0,0,135.75
BNR0965,4,0,0,0,93.59
BQS0525,5,1,0,0,263.13
BRB0355,5,0,0,0,296.3
BRM0995,2,0,0,0,103.74
BRS0734,33,2,7,1,90.82
BSA0431,40,4,4,2,83.28
BSB0990,2,0,0,0,184.3
BSH0445,2,0,0,0,171.8
BSS0369,3,0,0,0,154.61
BSS0463,4,0,0,0,84.15
BTL0226,2,0,0,0,91.51
BTL0722,6,0,1,0,126.03
BTN0061,5,0,1,0,193.22
BTR0403,2,0,0,0,226.29
BTS0011,2,0,0,0,62.63
BTW0005,2,0,0,0,207.56
BVC0790,3,0,0,0,240.42
BVN0514,2,0,0,0,76.55
BWH0813,67,15,19,2,143.62
BWP0202,2,0,0,0,205.35
BXJ0010,2,0,0,0,73.15
BYP0070,2,0,0,0,129.36
CAA0612,2,0,0,0,122.09
CAB0388,2,0,0,0,113.99
CAB0614,2,0,0,0,71.94
CAC0889,4,0,0,0,147.81
CAH0936,2,0,0,0,210.83
CAM0102,2,0,0,0,103.32
CAM0681,60,4,10,1,180.46
CAN0842,2,0,0,0,131.82
CAS0507,3,0,0,0,76.53
CBB0365,3,0,0,0,260.6
CBG0398,2,0,0,0,70.65
CBG0490,4,0,0,0,97.9
CCA0046,2,0,0,0,180.41
CCC0393,2,0,0,0,300.0
CCH0182,4,0,0,0,273.28
CCH0685,2,0,0,0,247.31
CCL0068,2,0,0,0,128.52
CCM0136,4,0,1,0,165.1
CCM0467,3,0,0,0,240.45
CCM0855,3,0,0,0,154.42
CCR0863,2,0,0,0,79.44
CCW0031,6,1,1,0,65.39
CCW0524,2,0,0,0,289.23
CEB0210,2,0,0,0,229.94
CEJ0109,2,0,0,0,170.03
CEL0561,2,0,0,0,127.68
CFG0959,2,0,0,0,66.05
CFM0767,4,0,0,0,93.27
CFW0264,2,0,0,0,61.97
CGA0629,2,0,0,0,79.2
CGB0637,2,0,0,0,230.51
CGF0337,2,0,0,0,59.59
CHG0146,4,0,1,0,86.27
CHM0821,2,0,0,0,215.35
CIG0052,2,0,0,0,115.96
CIM0271,5,1,0,0,223.32
CIM0926,2,0,0,0,288.69
CJC0494,2,0,0,0,86.48
CJF0802,3,0,0,0,104.74
CJG0470,2,0,0,0,267.89
CJH0702,2,0,0,0,143.08
CJK0200,6,0,1,0,59.88
CJM0138,3,0,0,0,190.12
CJM0521,2,0,0,0,257.9
CJP0952,2,0,0,0,248.9
CJV0286,2,0,0,0,160.49
CKB0427,5,0,1,0,97.6
CKB0482,4,0,0,0,156.45
CKD0680,3,0,0,0,211.92
CKH0144,3,0,0,0,249.97
CKP0721,2,0,0,0,73.64
CLB0774,5,0,1,0,56.51
CLD0894,5,0,0,0,191.23
CLF0852,2,0,0,0,190.43
CLH0703,2,0,0,0,67.89
CLS0296,6,0,1,0,234.24
CMB0912,4,0,0,0,267.89
CMM0487,2,0,0,0,156.6
CMS0454,3,0,0,0,262.82
CMW0783,3,0,0,0,252.89
CNB0900,2,0,0,0,297.74
CNE0352,3,0,0,0,116.62
CNM0800,2,0,0,0,157.92
COF0120,43,4,7,3,218.23
COM0321,2,0,0,0,217.05
CPG0322,4,0,0,0,271.81
CQH0701,3,0,0,0,248.5
CQH0730,8,1,2,0,167.08
CQW0652,4,0,0,0,278.76
CRD0624,3,0,0,0,127.77
CRK0916,3,0,0,0,299.58
CRO0027,2,0,0,0,289.32
CRP0456,3,0,0,0,230.22
CSB0080,3,0,0,0,95.35
CSC0217,3,0,0,0,196.41
CSH0626,2,0,0,0,284.75
CSJ0340,3,0,0,0,296.11
CSL0949,2,0,0,0,198.01
CSP0197,5,0,0,0,175.69
CTA0020,57,9,14,2,71.02
CTR0341,2,0,0,0,223.19
CTR0697,2,0,0,0,144.74
CTW0500,4,0,0,0,238.93
CUD0795,2,0,0,0,246.03
CWB0065,6,1,1,0,231.76
CWR0502,4,0,0,0,204.05
CXC0336,76,18,10,5,92.96
CYA0506,3,0,0,0,195.22
DAG0558,4,0,0,0,119.29
DAL0673,2,0,0,0,226.98
DAR0885,4,0,0,0,105.52
DBB0384,2,0,0,0,223.28
DBG0261,39,6,6,0,294.77
DBS0235,2,0,0,0,86.07
DBW0483,2,0,0,0,192.72
DCC0160,59,9,10,0,228.71
DCH0843,3,0,0,0,292.03
DDA0476,2,0,0,0,252.83
DDM0579,2,0,0,0,197.8
DEB0782,2,0,0,0,243.46
DFH0188,3,0,0,0,107.99
DFR0218,2,0,0,0,293.89
DGF0443,75,13,5,0,149.16
DGM0754,2,0,0,0,290.59
DGN0480,2,0,0,0,163.0
DGW0752,77,17,15,2,200.98
DHM0937,4,0,0,0,112.66
DIB0081,2,0,0,0,274.38
DIB0285,2,0,0,0,107.6
DIC0988,3,0,0,0,155.37
DID0650,5,0,0,0,54.98
DIW0118,7,1,0,0,175.21
DJB0159,2,0,0,0,95.09
DJS0682,98,9,26,2,94.28
DKB0631,5,1,0,0,57.59
DLF0377,48,3,6,3,266.61
DLH0029,40,4,6,2,74.43
DLM0051,2,0,0,0,70.95
DLS0383,2,0,0,0,279.79
DMG0358,4,0,1,0,240.86
DMK0257,5,0,0,0,61.93
DMM0623,6,1,0,0,82.11
DOL0332,4,0,0,0,56.57
DOP0562,2,0,0,0,187.26
DPM0423,5,1,0,0,100.02
DPS0262,54,5,14,1,139.44
DRR0162,67,16,3,3,141.39
DRR0242,2,0,0,0,212.79
DSB0731,24,1,6,1,247.28
DSM0591,5,0,0,0,111.68
DTP0379,2,0,0,0,185.81
DTT0076,3,0,0,0,208.05
DVM0265,2,0,0,0,127.87
DVW0103,3,0,0,0,204.22
DZC0228,2,0,0,0,138.22
EAH0466,2,0,0,0,142.07
EBC0390,54,5,7,2,67.78
ECF0828,2,0,0,0,78.17
ECL0930,3,0,0,0,221.94
ECR0822,2,0,0,0,278.25
EDA0684,3,0,0,0,129.06
