user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,80.68
AAF0535,3,0,0,0,222.41
AAF0791,5,1,1,0,295.56
AAL0706,2,0,0,0,206.83
AAM0658,3,0,0,0,245.86
AAN0823,2,0,0,0,228.17
AAS0442,2,0,0,0,124.4
AAV0450,4,0,0,0,75.58
AAW0353,2,0,0,0,143.75
ABC0174,2,0,0,0,252.89
ABC0253,4,0,0,0,181.33
ABH0663,5,0,0,0,113.56
ABM0845,2,0,0,0,55.58
ABN0239,2,0,0,0,66.51
ACC0042,2,0,0,0,158.97
ACV0812,2,0,0,0,154.77
ADC0391,2,0,0,0,182.21
ADD0846,49,9,12,2,218.25
ADF0397,2,0,0,0,75.53
AES0827,2,0,0,0,73.49
AGB0186,5,0,0,0,80.1
AGB0643,2,0,0,0,97.72
AHC0142,4,0,0,0,65.14
AHD0848,2,0,0,0,277.22
AHG0634,4,0,0,0,174.04
AHM0410,2,0,0,0,217.87
AIB0948,3,0,0,0,139.01
AIH0675,2,0,0,0,61.8
AIM0627,4,0,1,0,255.42
AIP0394,2,0,0,0,284.42
AIP0982,6,0,0,0,259.29
AIS0405,2,0,0,0,239.32
AJC0840,56,8,8,3,265.62
AJD0074,2,0,0,0,191.64
AJF0370,2,0,0,0,157.47
AJH0175,2,0,0,0,95.62
AJL0462,2,0,0,0,155.27
AJN0607,2,0,0,0,110.77
AJP0723,2,0,0,0,133.23
AJR0319,3,0,0,0,171.42
AJR0932,2,0,0,0,160.04
AKC0924,3,0,0,0,182.49
AKF0709,2,0,0,0,195.28
AKH0758,2,0,0,0,91.49
AKK0329,5,0,0,0,232.21
AKR0057,2,0,0,0,127.44
AKW0167,2,0,0,0,277.06
ALB0892,5,0,0,0,154.89
ALC0788,8,0,1,0,96.75
ALD0529,2,0,0,0,198.86
ALD0544,2,0,0,0,285.58
ALH0402,2,0,0,0,79.61
AMD0077,3,0,0,0,93.75
AMH0464,2,0,0,0,116.22
AMH0794,6,1,1,0,179.26
AMJ0297,2,0,0,0,256.21
AMM0014,4,0,0,0,169.22
AMR0318,4,0,0,0,278.35
AMR0400,3,0,0,0,229.14
AMV0036,3,0,0,0,223.84
AMW0392,2,0,0,0,278.41
ANM0123,74,6,17,5,202.55
ANP0555,33,7,2,0,160.14
ANT0430,2,0,0,0,104.61
AOB0019,4,0,0,0,275.15
AOK0844,2,0,0,0,52.82
AOS0987,4,0,0,0,153.66
APG0307,4,0,0,0,177.77
AQD0820,4,0,0,0,102.64
ARA0252,41,3,2,0,194.53
ARB0834,2,0,0,0,198.09
ARB0881,3,0,0,0,104.23
ARD0509,3,0,0,0,239.52
