user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,3,0,0,0,279.32
AAF0535,3,0,0,0,156.38
AAF0791,2,0,0,0,244.09
AAL0706,2,0,0,0,119.77
AAM0658,4,0,1,0,114.21
AAN0823,2,0,0,0,115.19
AAS0442,3,0,0,0,138.03
AAV0450,8,1,2,0,198.77
AAW0353,3,0,0,0,187.36
ABC0174,4,0,0,0,266.76
ABC0253,2,0,0,0,77.11
ABH0663,4,0,0,0,128.02
ABM0845,2,0,0,0,232.46
ABN0239,2,0,0,0,58.1
ACC0042,2,0,0,0,202.8
ACV0812,2,0,0,0,199.42
ADC0391,2,0,0,0,248.0
ADD0846,38,9,6,0,170.14
ADF0397,2,0,0,0,253.75
AES0827,2,0,0,0,234.51
AGB0186,5,0,0,0,230.83
AGB0643,2,0,0,0,73.5
AHC0142,3,0,0,0,229.05
AHD0848,2,0,0,0,153.23
AHG0634,2,0,0,0,200.35
AHM0410,2,0,0,0,124.12
AIB0948,3,0,0,0,209.87
AIH0675,2,0,0,0,178.69
AIM0627,3,0,0,0,78.53
AIP0394,4,0,0,0,214.34
AIP0982,3,0,0,0,227.27
AIS0405,2,0,0,0,95.17
AJC0840,59,3,3,1,60.96
AJD0074,4,0,0,0,67.26
AJF0370,2,0,0,0,85.63
AJH0175,2,0,0,0,155.71
AJL0462,2,0,0,0,144.21
AJN0607,4,0,1,0,176.01
AJP0723,2,0,0,0,73.91
AJR0319,4,0,1,0,134.88
AJR0932,3,0,0,0,254.1
AKC0924,4,0,0,0,239.24
AKF0709,2,0,0,0,234.89
AKH0758,2,0,0,0,183.62
AKK0329,2,0,0,0,237.61
AKR0057,2,0,0,0,51.93
AKW0167,2,0,0,0,139.04
ALB0892,4,0,1,0,195.58
ALC0788,5,0,1,0,87.62
ALD0529,2,0,0,0,278.09
ALD0544,2,0,0,0,258.03
ALH0402,2,0,0,0,133.26
AMD0077,3,0,0,0,200.92
AMH0464,5,0,0,0,259.96
AMH0794,3,0,0,0,273.69
AMJ0297,3,0,0,0,288.2
AMM0014,3,0,0,0,259.13
AMR0318,4,0,0,0,172.14
