user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,173.86
AAF0535,3,0,0,0,115.94
AAF0791,2,0,0,0,258.46
AAL0706,4,0,0,0,265.36
AAM0658,3,0,0,0,175.13
AAN0823,2,0,0,0,102.34
AAS0442,2,0,0,0,121.72
AAV0450,4,0,0,0,148.42
AAW0353,2,0,0,0,112.84
ABC0174,2,0,0,0,184.27
ABC0253,2,0,0,0,184.09
ABH0663,3,0,0,0,177.17
ABM0845,5,0,0,0,142.24
ABN0239,2,0,0,0,150.4
ACC0042,2,0,0,0,73.26
ACV0812,2,0,0,0,239.66
ADC0391,2,0,0,0,185.18
ADD0846,44,4,4,1,214.97
ADF0397,2,0,0,0,296.69
AES0827,2,0,0,0,95.35
AGB0186,5,0,1,0,61.39
AGB0643,2,0,0,0,132.48
AHC0142,5,1,0,0,267.16
AHD0848,2,0,0,0,158.05
AHG0634,2,0,0,0,263.09
AHM0410,2,0,0,0,90.57
AIB0948,3,0,0,0,146.09
AIH0675,2,0,0,0,87.43
AIM0627,3,0,0,0,298.87
AIP0394,2,0,0,0,205.44
AIP0982,6,0,1,0,138.71
AIS0405,5,1,0,0,232.38
AJC0840,53,5,2,0,205.44
AJD0074,4,0,0,0,93.9
AJF0370,2,0,0,0,130.75
AJH0175,4,0,0,0,114.53
AJL0462,2,0,0,0,76.55
AJN0607,2,0,0,0,240.36
AJP0723,2,0,0,0,76.98
AJR0319,3,0,0,0,54.33
AJR0932,2,0,0,0,207.18
AKC0924,2,0,0,0,184.01
AKF0709,2,0,0,0,145.99
AKH0758,2,0,0,0,254.68
AKK0329,2,0,0,0,70.88
AKR0057,2,0,0,0,206.56
AKW0167,2,0,0,0,102.55
ALB0892,4,0,0,0,297.15
ALC0788,6,1,0,0,294.04
ALD0529,5,0,0,0,159.37
ALD0544,2,0,0,0,134.51
ALH0402,2,0,0,0,218.07
AMD0077,3,0,0,0,212.96
AMH0464,2,0,0,0,186.86
AMH0794,4,0,1,0,197.57
AMJ0297,3,0,0,0,87.52
AMM0014,4,0,1,0,153.38
AMR0318,2,0,0,0,279.65
AMR0400,2,0,0,0,170.04
AMV0036,3,0,0,0,106.73
AMW0392,2,0,0,0,208.86
ANM0123,45,10,2,1,175.27
ANP0555,35,5,3,2,81.71
ANT0430,5,1,0,0,183.93
AOB0019,3,0,0,0,282.34
AOK0844,2,0,0,0,265.35
AOS0987,4,0,0,0,156.27
APG0307,2,0,0,0,77.67
AQD0820,2,0,0,0,284.5
ARA0252,38,8,7,2,171.7
ARB0834,3,0,0,0,203.41
ARB0881,3,0,0,0,126.53
ARD0509,3,0,0,0,128.27
ARL0034,2,0,0,0,72.86
ASB0796,5,0,0,0,281.39
ASD0577,2,0,0,0,120.39
ASG0048,5,1,0,0,225.72
ASG0692,2,0,0,0,235.31
ASL0378,2,0,0,0,244.0
ASM0575,2,0,0,0,165.6
ASS0206,4,0,0,0,188.7
ASS0517,2,0,0,0,171.63
ASV0946,2,0,0,0,65.24
ATE0869,3,0,0,0,58.88
ATF0274,5,0,0,0,222.07
ATP0662,2,0,0,0,99.66
AVM0947,4,0,0,0,167.58
AWM0764,2,0,0,0,170.17
BAH0875,2,0,0,0,244.27
BAJ0654,2,0,0,0,73.28
BAK0964,2,0,0,0,179.29
BAL0044,2,0,0,0,114.96
BAM0611,4,0,0,0,214.12
BAM0636,3,0,0,0,91.64
BBG0325,5,0,0,0,149.56
BBH0810,2,0,0,0,256.76
BBS0039,3,0,0,0,143.01
