user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,96.4
AAF0535,3,0,0,0,205.09
AAF0791,2,0,0,0,183.47
AAL0706,2,0,0,0,269.89
AAM0658,7,1,1,0,120.36
AAN0823,2,0,0,0,95.4
AAS0442,2,0,0,0,181.93
AAV0450,5,0,0,0,192.58
AAW0353,5,0,0,0,88.02
ABC0174,2,0,0,0,55.99
ABC0253,2,0,0,0,279.26
ABH0663,3,0,0,0,243.49
ABM0845,2,0,0,0,283.85
ABN0239,2,0,0,0,191.37
ACC0042,2,0,0,0,280.47
ACV0812,2,0,0,0,186.45
ADC0391,3,0,0,0,206.46
ADD0846,47,2,3,2,53.9
ADF0397,2,0,0,0,167.73
AES0827,2,0,0,0,256.37
AGB0186,5,1,0,0,264.64
AGB0643,2,0,0,0,250.52
AHC0142,2,0,0,0,84.99
AHD0848,2,0,0,0,204.06
AHG0634,3,0,0,0,183.29
AHM0410,2,0,0,0,224.28
AIB0948,3,0,0,0,64.67
AIH0675,2,0,0,0,123.97
AIM0627,3,0,0,0,76.47
AIP0394,2,0,0,0,265.94
AIP0982,3,0,0,0,219.26
AIS0405,2,0,0,0,91.65
AJC0840,50,12,8,1,190.06
AJD0074,4,0,0,0,81.67
AJF0370,2,0,0,0,54.45
AJH0175,2,0,0,0,230.25
AJL0462,3,0,0,0,297.68
AJN0607,2,0,0,0,68.09
AJP0723,2,0,0,0,121.61
AJR0319,6,0,0,0,50.86
AJR0932,2,0,0,0,188.11
AKC0924,2,0,0,0,160.68
AKF0709,2,0,0,0,219.29
AKH0758,2,0,0,0,242.06
AKK0329,2,0,0,0,171.93
AKR0057,2,0,0,0,147.8
AKW0167,2,0,0,0,230.25
ALB0892,4,0,0,0,73.33
ALC0788,3,0,0,0,262.39
ALD0529,2,0,0,0,267.34
ALD0544,2,0,0,0,122.19
ALH0402,2,0,0,0,196.1
AMD0077,3,0,0,0,225.65
AMH0464,2,0,0,0,241.97
AMH0794,4,0,1,0,192.01
AMJ0297,2,0,0,0,144.69
AMM0014,4,0,1,0,164.72
AMR0318,2,0,0,0,75.64
AMR0400,2,0,0,0,61.9
AMV0036,6,1,1,0,128.75
AMW0392,4,0,0,0,151.46
ANM0123,63,8,4,4,185.01
ANP0555,37,3,9,0,59.79
ANT0430,2,0,0,0,93.76
AOB0019,8,1,0,0,206.16
AOK0844,2,0,0,0,150.68
AOS0987,4,0,0,0,285.11
APG0307,2,0,0,0,128.38
AQD0820,2,0,0,0,107.4
ARA0252,39,9,5,1,297.77
ARB0834,2,0,0,0,75.99
ARB0881,3,0,0,0,106.29
ARD0509,3,0,0,0,81.94
ARL0034,2,0,0,0,262.15
ASB0796,4,0,1,0,126.63
ASD0577,5,0,0,0,51.78
ASG0048,2,0,0,0,274.9
ASG0692,2,0,0,0,243.03
ASL0378,2,0,0,0,272.68
ASM0575,5,1,1,0,234.82
ASS0206,4,0,0,0,205.95
ASS0517,2,0,0,0,108.18
ASV0946,2,0,0,0,192.71
ATE0869,3,0,0,0,86.89
ATF0274,2,0,0,0,257.51
ATP0662,4,0,0,0,278.87
AVM0947,3,0,0,0,117.01
AWM0764,2,0,0,0,269.16
BAH0875,2,0,0,0,70.27
BAJ0654,2,0,0,0,189.13
BAK0964,2,0,0,0,189.47
BAL0044,2,0,0,0,87.35
BAM0611,5,0,0,0,210.81
BAM0636,3,0,0,0,114.45
BBG0325,9,1,1,0,97.83
BBH0810,2,0,0,0,193.17
BBS0039,2,0,0,0,126.18
BBS0422,2,0,0,0,201.87
BCB0679,2,0,0,0,236.98
BCM0653,4,0,0,0,175.14
BCR0581,2,0,0,0,146.53
BDB0453,2,0,0,0,141.23
BDI0533,3,0,0,0,239.46
BDV0168,2,0,0,0,153.93
BEC0505,5,1,1,0,83.1
BEH0615,3,0,0,0,299.41
BER0314,2,0,0,0,62.49
BHC0665,2,0,0,0,78.28
BHW0458,5,0,1,0,194.4
BIH0745,4,0,0,0,147.98
BIS0247,2,0,0,0,110.06
BJH0354,6,1,1,0,114.32
BJH0811,2,0,0,0,275.18
BJM0111,2,0,0,0,208.88
BJP0134,2,0,0,0,167.11
BJW0619,2,0,0,0,294.64
BKW0374,2,0,0,0,79.61
BLB0114,2,0,0,0,269.26
BLL0929,2,0,0,0,110.35
BLS0678,3,0,0,0,96.72
BMC0547,5,0,1,0,196.34
BMG0917,3,0,0,0,65.14
BMM0112,2,0,0,0,247.52
BMS0877,2,0,0,0,153.52
BMT0528,37,4,5,2,227.26
BNG0237,4,0,0,0,147.04
BNR0965,2,0,0,0,155.39
BQS0525,3,0,0,0,138.37
BRB0355,3,0,0,0,85.96
BRM0995,2,0,0,0,220.17
BRS0734,48,8,12,2,274.93
BSA0431,33,5,5,0,146.8
BSB0990,2,0,0,0,226.14
BSH0445,2,0,0,0,268.09
BSS0369,3,0,0,0,221.35
BSS0463,6,0,1,0,53.04
BTL0226,2,0,0,0,179.0
BTL0722,3,0,0,0,88.45
BTN0061,2,0,0,0,81.08
BTR0403,2,0,0,0,294.63
BTS0011,2,0,0,0,96.05
BTW0005,2,0,0,0,84.74
BVC0790,2,0,0,0,177.0
BVN0514,2,0,0,0,285.4
BWH0813,51,4,14,1,276.59
BWP0202,3,0,0,0,67.76
BXJ0010,5,1,0,0,59.7
BYP0070,3,0,0,0,56.88
CAA0612,4,0,0,0,215.36
CAB0388,4,0,0,0,206.9
CAB0614,2,0,0,0,155.39
CAC0889,3,0,0,0,127.03
CAH0936,2,0,0,0,53.34
CAM0102,2,0,0,0,252.88
CAM0681,69,3,17,2,58.83
CAN0842,2,0,0,0,107.04
CAS0507,4,0,0,0,68.02
CBB0365,4,0,1,0,133.45
CBG0398,2,0,0,0,118.65
CBG0490,2,0,0,0,152.39
CCA0046,2,0,0,0,106.73
CCC0393,2,0,0,0,131.68
CCH0182,3,0,0,0,245.07
CCH0685,4,0,0,0,79.55
CCL0068,2,0,0,0,70.39
CCM0136,2,0,0,0,246.09
CCM0467,3,0,0,0,174.45
CCM0855,3,0,0,0,88.53
CCR0863,2,0,0,0,297.81
