user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,4,0,0,0,88.38
AAF0535,3,0,0,0,82.64
AAF0791,2,0,0,0,96.73
AAL0706,2,0,0,0,80.55
AAM0658,3,0,0,0,191.92
AAN0823,2,0,0,0,67.94
AAS0442,2,0,0,0,240.97
AAV0450,5,0,1,0,144.64
AAW0353,2,0,0,0,192.92
ABC0174,2,0,0,0,187.45
ABC0253,2,0,0,0,52.58
ABH0663,3,0,0,0,76.89
ABM0845,2,0,0,0,190.68
ABN0239,3,0,0,0,99.54
ACC0042,2,0,0,0,215.28
ACV0812,2,0,0,0,133.83
ADC0391,2,0,0,0,157.99
ADD0846,45,2,2,0,199.28
ADF0397,2,0,0,0,64.91
AES0827,2,0,0,0,212.67
AGB0186,4,0,0,0,116.37
AGB0643,2,0,0,0,143.88
AHC0142,2,0,0,0,227.55
AHD0848,2,0,0,0,127.19
AHG0634,2,0,0,0,202.66
AHM0410,2,0,0,0,174.88
AIB0948,3,0,0,0,272.14
AIH0675,2,0,0,0,124.22
AIM0627,3,0,0,0,149.81
AIP0394,2,0,0,0,68.03
AIP0982,4,0,0,0,192.24
AIS0405,2,0,0,0,60.06
AJC0840,40,7,7,2,90.85
AJD0074,4,0,0,0,176.24
AJF0370,2,0,0,0,184.55
AJH0175,2,0,0,0,88.46
AJL0462,2,0,0,0,184.37
AJN0607,2,0,0,0,127.72
AJP0723,4,0,0,0,217.15
AJR0319,4,0,0,0,110.85
AJR0932,2,0,0,0,239.34
AKC0924,2,0,0,0,151.22
AKF0709,2,0,0,0,67.57
AKH0758,2,0,0,0,118.75
AKK0329,2,0,0,0,127.37
AKR0057,2,0,0,0,216.26
AKW0167,4,0,0,0,63.57
ALB0892,4,0,0,0,220.63
ALC0788,4,0,1,0,201.41
ALD0529,2,0,0,0,52.07
ALD0544,2,0,0,0,151.6
ALH0402,4,0,0,0,97.48
AMD0077,3,0,0,0,299.46
AMH0464,2,0,0,0,53.73
AMH0794,3,0,0,0,117.75
AMJ0297,5,1,0,0,253.22
AMM0014,3,0,0,0,122.54
AMR0318,5,0,1,0,255.78
AMR0400,2,0,0,0,52.72
AMV0036,6,0,1,0,278.66
AMW0392,2,0,0,0,231.77
ANM0123,46,11,9,3,100.26
ANP0555,28,4,6,0,183.29
ANT0430,2,0,0,0,232.99
AOB0019,4,0,0,0,246.42
AOK0844,2,0,0,0,147.6
AOS0987,5,0,0,0,281.25
APG0307,2,0,0,0,127.58
AQD0820,2,0,0,0,287.15
ARA0252,50,9,9,2,141.12
ARB0834,2,0,0,0,257.29
