user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,168.06
AAF0535,3,0,0,0,275.87
AAF0791,2,0,0,0,133.43
AAL0706,2,0,0,0,290.44
AAM0658,4,0,1,0,190.69
AAN0823,2,0,0,0,64.24
AAS0442,2,0,0,0,158.14
AAV0450,3,0,0,0,199.86
AAW0353,2,0,0,0,287.8
ABC0174,2,0,0,0,84.79
ABC0253,2,0,0,0,173.88
ABH0663,3,0,0,0,190.37
ABM0845,3,0,0,0,280.13
ABN0239,2,0,0,0,261.16
ACC0042,2,0,0,0,257.34
ACV0812,2,0,0,0,70.51
ADC0391,4,0,0,0,92.8
ADD0846,56,9,11,0,63.18
ADF0397,5,1,0,0,117.01
AES0827,5,0,0,0,283.54
AGB0186,6,1,1,0,227.42
AGB0643,3,0,0,0,266.71
AHC0142,2,0,0,0,158.89
AHD0848,2,0,0,0,227.53
AHG0634,2,0,0,0,297.19
AHM0410,2,0,0,0,260.52
AIB0948,3,0,0,0,268.67
AIH0675,2,0,0,0,142.21
AIM0627,3,0,0,0,191.95
AIP0394,2,0,0,0,224.55
AIP0982,3,0,0,0,114.3
AIS0405,5,1,1,0,65.84
AJC0840,45,9,12,1,254.66
AJD0074,2,0,0,0,261.82
AJF0370,2,0,0,0,267.83
AJH0175,3,0,0,0,103.56
AJL0462,2,0,0,0,167.68
AJN0607,2,0,0,0,279.36
AJP0723,2,0,0,0,263.89
AJR0319,4,0,0,0,145.18
AJR0932,2,0,0,0,266.16
AKC0924,2,0,0,0,112.52
AKF0709,2,0,0,0,174.03
AKH0758,2,0,0,0,221.89
AKK0329,2,0,0,0,230.42
AKR0057,2,0,0,0,250.66
AKW0167,2,0,0,0,290.05
ALB0892,8,0,1,0,154.63
ALC0788,4,0,0,0,161.44
ALD0529,2,0,0,0,166.39
ALD0544,2,0,0,0,227.74
ALH0402,2,0,0,0,154.7
AMD0077,3,0,0,0,232.15
AMH0464,4,0,0,0,84.04
AMH0794,3,0,0,0,217.05
AMJ0297,2,0,0,0,100.51
AMM0014,6,0,1,0,283.74
AMR0318,3,0,0,0,78.99
AMR0400,2,0,0,0,132.2
AMV0036,3,0,0,0,195.85
AMW0392,2,0,0,0,90.43
ANM0123,65,15,5,1,227.28
ANP0555,37,4,11,1,230.73
ANT0430,2,0,0,0,236.99
AOB0019,4,0,1,0,272.24
AOK0844,2,0,0,0,282.8
AOS0987,3,0,0,0,214.51
APG0307,2,0,0,0,193.48
AQD0820,2,0,0,0,64.18
ARA0252,30,4,6,1,159.26
ARB0834,2,0,0,0,135.4
ARB0881,3,0,0,0,151.08
ARD0509,6,1,0,0,152.78
ARL0034,2,0,0,0,104.75
ASB0796,2,0,0,0,146.78
ASD0577,2,0,0,0,126.91
ASG0048,2,0,0,0,241.94
ASG0692,2,0,0,0,118.6
ASL0378,2,0,0,0,148.91
ASM0575,4,0,0,0,247.26
ASS0206,3,0,0,0,182.62
ASS0517,2,0,0,0,142.18
ASV0946,2,0,0,0,296.55
ATE0869,4,0,0,0,291.36
ATF0274,5,0,1,0,203.19
ATP0662,2,0,0,0,72.11
AVM0947,3,0,0,0,245.05
AWM0764,2,0,0,0,82.41
BAH0875,2,0,0,0,92.71
BAJ0654,2,0,0,0,220.44
BAK0964,4,0,0,0,179.37
BAL0044,2,0,0,0,292.18
BAM0611,5,0,0,0,277.52
BAM0636,3,0,0,0,153.73
BBG0325,10,2,2,0,197.9
BBH0810,3,0,0,0,267.5
BBS0039,3,0,0,0,220.82
BBS0422,2,0,0,0,288.11
BCB0679,2,0,0,0,252.73
BCM0653,3,0,0,0,170.85
BCR0581,2,0,0,0,187.64
BDB0453,2,0,0,0,248.83
BDI0533,2,0,0,0,267.28
BDV0168,2,0,0,0,285.98
BEC0505,3,0,0,0,174.65
BEH0615,2,0,0,0,163.6
BER0314,2,0,0,0,103.97
BHC0665,2,0,0,0,288.3
BHW0458,5,0,0,0,118.49
BIH0745,4,0,0,0,286.27
BIS0247,2,0,0,0,111.5
BJH0354,3,0,0,0,295.34
BJH0811,2,0,0,0,281.21
BJM0111,2,0,0,0,117.54
BJP0134,2,0,0,0,236.78
BJW0619,2,0,0,0,238.48
BKW0374,2,0,0,0,194.47
BLB0114,2,0,0,0,152.33
BLL0929,2,0,0,0,281.93
BLS0678,3,0,0,0,231.15
BMC0547,2,0,0,0,150.96
BMG0917,3,0,0,0,117.7
BMM0112,2,0,0,0,69.62
BMS0877,2,0,0,0,114.58
BMT0528,38,2,7,2,61.24
BNG0237,2,0,0,0,54.94
BNR0965,2,0,0,0,77.69
BQS0525,3,0,0,0,265.38
BRB0355,3,0,0,0,122.24
BRM0995,3,0,0,0,163.69
BRS0734,43,9,10,2,188.27
BSA0431,38,6,8,2,212.23
BSB0990,2,0,0,0,103.02
BSH0445,3,0,0,0,125.22
BSS0369,2,0,0,0,93.92
BSS0463,3,0,0,0,70.5
BTL0226,2,0,0,0,190.01
BTL0722,3,0,0,0,264.96
BTN0061,3,0,0,0,223.71
BTR0403,2,0,0,0,98.15
BTS0011,3,0,0,0,243.77
BTW0005,2,0,0,0,277.54
BVC0790,2,0,0,0,79.91
BVN0514,3,0,0,0,198.19
BWH0813,69,12,17,2,90.37
BWP0202,2,0,0,0,129.43
BXJ0010,2,0,0,0,122.34
BYP0070,2,0,0,0,247.26
CAA0612,2,0,0,0,199.81
CAB0388,2,0,0,0,292.35
CAB0614,4,0,0,0,87.09
CAC0889,3,0,0,0,86.05
CAH0936,2,0,0,0,119.71
CAM0102,2,0,0,0,152.55
CAM0681,55,8,11,3,291.56
CAN0842,2,0,0,0,55.11
CAS0507,3,0,0,0,237.27
CBB0365,3,0,0,0,169.69
CBG0398,2,0,0,0,213.94
CBG0490,2,0,0,0,256.79
CCA0046,2,0,0,0,208.52
CCC0393,2,0,0,0,104.98
CCH0182,3,0,0,0,284.29
CCH0685,5,1,1,0,145.06
CCL0068,2,0,0,0,189.47
CCM0136,4,0,1,0,202.83
CCM0467,3,0,0,0,240.55
CCM0855,3,0,0,0,274.26
CCR0863,2,0,0,0,97.12
CCW0031,3,0,0,0,242.28
CCW0524,4,0,0,0,71.01
CEB0210,5,0,1,0,202.71
CEJ0109,2,0,0,0,258.04
CEL0561,3,0,0,0,65.81
CFG0959,2,0,0,0,190.9
CFM0767,2,0,0,0,120.2
CFW0264,4,0,0,0,289.65
CGA0629,2,0,0,0,196.83
CGB0637,3,0,0,0,293.36
CGF0337,2,0,0,0,77.62
CHG0146,4,0,1,0,226.84
CHM0821,4,0,0,0,257.9
CIG0052,2,0,0,0,203.62
CIM0271,4,0,1,0,75.03
CIM0926,2,0,0,0,79.24
CJC0494,2,0,0,0,261.65
CJF0802,3,0,0,0,170.65
CJG0470,2,0,0,0,194.13
CJH0702,2,0,0,0,65.22
CJK0200,5,0,1,0,148.86
CJM0138,5,0,0,0,219.33
CJM0521,2,0,0,0,220.97
CJP0952,2,0,0,0,60.16
CJV0286,2,0,0,0,163.2
CKB0427,4,0,0,0,218.75
CKB0482,3,0,0,0,147.81
CKD0680,3,0,0,0,114.79
CKH0144,2,0,0,0,114.82
CKP0721,2,0,0,0,75.82
CLB0774,6,1,1,0,253.74
CLD0894,2,0,0,0,139.48
CLF0852,2,0,0,0,237.32
CLH0703,2,0,0,0,84.05
CLS0296,10,2,2,0,69.79
CMB0912,4,0,0,0,86.03
CMM0487,2,0,0,0,76.05
CMS0454,3,0,0,0,122.79
CMW0783,4,0,0,0,262.28
CNB0900,2,0,0,0,276.55
CNE0352,2,0,0,0,81.88
CNM0800,3,0,0,0,64.08
COF0120,36,4,4,1,233.37
COM0321,2,0,0,0,163.88
CPG0322,2,0,0,0,161.11
CQH0701,3,0,0,0,107.09
CQH0730,5,1,1,0,280.72
CQW0652,2,0,0,0,79.24
CRD0624,4,0,0,0,254.61
