user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,67.64
AAF0535,3,0,0,0,157.49
AAF0791,5,1,0,0,239.26
AAL0706,2,0,0,0,161.01
AAM0658,4,0,0,0,97.54
AAN0823,2,0,0,0,262.81
AAS0442,2,0,0,0,110.3
AAV0450,4,0,0,0,91.29
AAW0353,4,0,1,0,214.67
ABC0174,2,0,0,0,156.47
ABC0253,3,0,0,0,67.24
ABH0663,3,0,0,0,189.62
ABM0845,3,0,0,0,62.25
ABN0239,5,0,0,0,58.89
ACC0042,2,0,0,0,161.73
ACV0812,2,0,0,0,153.32
ADC0391,2,0,0,0,50.01
ADD0846,39,4,9,1,129.8
ADF0397,2,0,0,0,77.83
AES0827,2,0,0,0,213.66
AGB0186,6,0,0,0,206.83
AGB0643,2,0,0,0,129.26
AHC0142,2,0,0,0,112.6
AHD0848,2,0,0,0,217.43
AHG0634,2,0,0,0,219.0
AHM0410,3,0,0,0,96.14
AIB0948,3,0,0,0,146.26
AIH0675,2,0,0,0,203.81
AIM0627,3,0,0,0,221.23
AIP0394,2,0,0,0,186.35
AIP0982,3,0,0,0,148.28
AIS0405,2,0,0,0,196.94
AJC0840,57,4,8,4,142.45
AJD0074,2,0,0,0,85.7
AJF0370,2,0,0,0,280.43
AJH0175,2,0,0,0,278.44
AJL0462,2,0,0,0,54.56
AJN0607,2,0,0,0,249.17
AJP0723,4,0,1,0,106.87
AJR0319,3,0,0,0,291.51
AJR0932,3,0,0,0,250.08
AKC0924,2,0,0,0,54.92
AKF0709,2,0,0,0,203.5
AKH0758,4,0,0,0,80.11
AKK0329,2,0,0,0,174.65
AKR0057,3,0,0,0,120.49
AKW0167,2,0,0,0,127.71
ALB0892,5,0,1,0,119.98
ALC0788,3,0,0,0,106.9
ALD0529,2,0,0,0,170.91
ALD0544,2,0,0,0,191.43
ALH0402,2,0,0,0,93.23
AMD0077,3,0,0,0,203.61
AMH0464,2,0,0,0,150.96
AMH0794,3,0,0,0,168.83
AMJ0297,5,1,1,0,295.56
AMM0014,4,0,0,0,299.45
AMR0318,2,0,0,0,133.82
AMR0400,2,0,0,0,291.83
AMV0036,3,0,0,0,62.11
AMW0392,2,0,0,0,144.16
ANM0123,54,8,8,2,189.84
ANP0555,33,5,1,0,149.77
ANT0430,4,0,0,0,143.2
AOB0019,5,1,0,0,127.95
AOK0844,2,0,0,0,75.06
AOS0987,3,0,0,0,252.01
APG0307,2,0,0,0,73.43
AQD0820,2,0,0,0,214.35
ARA0252,38,9,3,2,94.13
ARB0834,2,0,0,0,292.02
ARB0881,3,0,0,0,121.81
ARD0509,3,0,0,0,287.5
ARL0034,2,0,0,0,131.87
ASB0796,2,0,0,0,278.02
ASD0577,2,0,0,0,126.52
ASG0048,4,0,0,0,92.76
ASG0692,2,0,0,0,151.5
ASL0378,2,0,0,0,94.25
ASM0575,2,0,0,0,283.67
ASS0206,4,0,1,0,184.36
ASS0517,3,0,0,0,242.03
ASV0946,2,0,0,0,298.79
ATE0869,3,0,0,0,180.05
ATF0274,4,0,0,0,284.49
ATP0662,2,0,0,0,106.14
AVM0947,3,0,0,0,288.55
AWM0764,2,0,0,0,100.7
BAH0875,2,0,0,0,173.31
BAJ0654,2,0,0,0,71.87
BAK0964,2,0,0,0,209.51
BAL0044,2,0,0,0,229.79
BAM0611,4,0,0,0,251.62
BAM0636,3,0,0,0,237.11
BBG0325,5,1,0,0,90.01
BBH0810,3,0,0,0,82.95
BBS0039,2,0,0,0,101.25
BBS0422,2,0,0,0,159.26
BCB0679,2,0,0,0,179.29
BCM0653,2,0,0,0,127.18
BCR0581,4,0,0,0,71.69
BDB0453,2,0,0,0,61.13
BDI0533,2,0,0,0,83.17
BDV0168,2,0,0,0,292.78
BEC0505,2,0,0,0,147.3
BEH0615,2,0,0,0,188.84
BER0314,2,0,0,0,218.71
BHC0665,2,0,0,0,69.03
BHW0458,6,0,0,0,183.73
BIH0745,6,0,1,0,181.22
BIS0247,4,0,1,0,161.74
BJH0354,4,0,1,0,180.98
BJH0811,4,0,0,0,67.34
BJM0111,2,0,0,0,296.29
BJP0134,2,0,0,0,126.91
BJW0619,2,0,0,0,196.87
BKW0374,2,0,0,0,61.48
BLB0114,2,0,0,0,123.75
BLL0929,3,0,0,0,205.75
BLS0678,4,0,1,0,186.48
BMC0547,2,0,0,0,85.84
BMG0917,3,0,0,0,93.33
BMM0112,4,0,1,0,222.21
BMS0877,2,0,0,0,243.41
BMT0528,73,7,21,5,137.15
BNG0237,2,0,0,0,207.18
BNR0965,2,0,0,0,171.42
BQS0525,3,0,0,0,277.6
BRB0355,6,1,1,0,112.98
BRM0995,2,0,0,0,238.69
BRS0734,40,8,11,2,273.04
BSA0431,40,7,2,1,53.49
BSB0990,2,0,0,0,65.45
BSH0445,2,0,0,0,293.42
BSS0369,2,0,0,0,162.94
BSS0463,3,0,0,0,68.61
BTL0226,2,0,0,0,184.5
BTL0722,3,0,0,0,239.24
BTN0061,2,0,0,0,205.47
BTR0403,2,0,0,0,86.61
BTS0011,2,0,0,0,225.27
BTW0005,2,0,0,0,160.05
BVC0790,2,0,0,0,152.85
BVN0514,2,0,0,0,237.99
BWH0813,48,4,12,0,95.95
BWP0202,2,0,0,0,191.78
BXJ0010,2,0,0,0,116.79
BYP0070,2,0,0,0,269.76
CAA0612,4,0,0,0,191.95
CAB0388,2,0,0,0,207.36
CAB0614,2,0,0,0,285.12
CAC0889,4,0,0,0,152.56
CAH0936,2,0,0,0,280.68
CAM0102,2,0,0,0,298.62
CAM0681,71,11,19,2,147.34
CAN0842,2,0,0,0,62.91
CAS0507,5,0,1,0,96.59
CBB0365,3,0,0,0,74.63
CBG0398,2,0,0,0,239.05
CBG0490,2,0,0,0,76.32
CCA0046,2,0,0,0,263.87
CCC0393,2,0,0,0,279.16
CCH0182,3,0,0,0,99.5
CCH0685,2,0,0,0,254.17
CCL0068,4,0,0,0,77.79
CCM0136,2,0,0,0,109.12
CCM0467,4,0,1,0,247.4
CCM0855,3,0,0,0,152.42
CCR0863,2,0,0,0,183.02
CCW0031,3,0,0,0,191.09
CCW0524,2,0,0,0,165.04
CEB0210,3,0,0,0,178.86
CEJ0109,3,0,0,0,149.73
CEL0561,2,0,0,0,252.49
CFG0959,2,0,0,0,108.83
CFM0767,2,0,0,0,196.41
CFW0264,2,0,0,0,289.64
CGA0629,2,0,0,0,72.49
CGB0637,2,0,0,0,262.95
CGF0337,2,0,0,0,73.15
CHG0146,4,0,0,0,152.0
CHM0821,5,0,0,0,112.09
CIG0052,2,0,0,0,186.31
CIM0271,4,0,0,0,131.61
CIM0926,2,0,0,0,261.11
CJC0494,4,0,1,0,260.12
CJF0802,3,0,0,0,259.22
CJG0470,2,0,0,0,201.58
CJH0702,4,0,0,0,296.29
CJK0200,4,0,1,0,173.23
CJM0138,3,0,0,0,134.05
CJM0521,2,0,0,0,284.77
CJP0952,5,0,0,0,285.33
CJV0286,2,0,0,0,162.79
CKB0427,4,0,1,0,95.32
CKB0482,4,0,0,0,183.75
CKD0680,3,0,0,0,165.35
CKH0144,4,0,0,0,219.66
CKP0721,4,0,0,0,245.11
CLB0774,5,1,0,0,142.66
CLD0894,2,0,0,0,97.64
CLF0852,5,0,0,0,267.35
CLH0703,2,0,0,0,247.54
CLS0296,5,0,0,0,290.53
CMB0912,2,0,0,0,296.73
CMM0487,2,0,0,0,109.87
CMS0454,3,0,0,0,165.01
CMW0783,3,0,0,0,163.13
CNB0900,2,0,0,0,190.58
CNE0352,2,0,0,0,61.43
CNM0800,5,0,0,0,151.95
COF0120,36,2,4,1,298.38
COM0321,2,0,0,0,234.96
CPG0322,3,0,0,0,297.75
CQH0701,3,0,0,0,164.3
CQH0730,4,0,0,0,53.74
CQW0652,4,0,0,0,79.8
CRD0624,2,0,0,0,222.99
CRK0916,2,0,0,0,158.4
CRO0027,2,0,0,0,136.97
CRP0456,3,0,0,0,81.64
CSB0080,2,0,0,0,151.79
CSC0217,4,0,0,0,251.09
CSH0626,2,0,0,0,284.73
CSJ0340,2,0,0,0,66.24
CSL0949,2,0,0,0,208.77
CSP0197,2,0,0,0,297.23
CTA0020,24,5,5,0,234.48
CTR0341,2,0,0,0,249.52
CTR0697,2,0,0,0,239.39
CTW0500,3,0,0,0,223.65
CUD0795,2,0,0,0,97.17
CWB0065,6,1,1,0,271.32
CWR0502,5,0,1,0,113.11
CXC0336,56,11,5,3,72.83
CYA0506,3,0,0,0,156.13
DAG0558,2,0,0,0,68.83
DAL0673,2,0,0,0,105.11
DAR0885,3,0,0,0,80.48
DBB0384,2,0,0,0,206.7
DBG0261,40,7,4,2,268.24
DBS0235,2,0,0,0,122.98
DBW0483,2,0,0,0,77.37
DCC0160,58,11,16,0,187.67
