user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,223.53
AAF0535,3,0,0,0,208.99
AAF0791,2,0,0,0,105.4
AAL0706,2,0,0,0,205.12
AAM0658,3,0,0,0,266.85
AAN0823,2,0,0,0,53.14
AAS0442,2,0,0,0,155.97
AAV0450,6,0,0,0,252.5
AAW0353,2,0,0,0,258.08
ABC0174,2,0,0,0,183.5
ABC0253,2,0,0,0,148.01
ABH0663,3,0,0,0,142.51
ABM0845,2,0,0,0,114.18
ABN0239,2,0,0,0,180.71
ACC0042,2,0,0,0,257.06
ACV0812,4,0,0,0,226.12
ADC0391,2,0,0,0,175.21
ADD0846,35,6,7,0,234.67
ADF0397,2,0,0,0,211.92
AES0827,4,0,0,0,132.36
AGB0186,4,0,0,0,167.4
AGB0643,2,0,0,0,295.4
AHC0142,2,0,0,0,92.23
AHD0848,2,0,0,0,70.46
AHG0634,2,0,0,0,163.01
AHM0410,2,0,0,0,295.84
AIB0948,3,0,0,0,283.31
AIH0675,2,0,0,0,86.63
AIM0627,3,0,0,0,241.77
AIP0394,3,0,0,0,265.5
AIP0982,3,0,0,0,261.88
AIS0405,2,0,0,0,181.02
AJC0840,40,3,5,1,131.84
AJD0074,2,0,0,0,59.63
AJF0370,2,0,0,0,65.62
AJH0175,2,0,0,0,262.02
AJL0462,2,0,0,0,201.17
AJN0607,2,0,0,0,206.65
AJP0723,2,0,0,0,224.74
AJR0319,3,0,0,0,255.12
AJR0932,2,0,0,0,293.3
AKC0924,2,0,0,0,52.37
AKF0709,3,0,0,0,225.31
AKH0758,2,0,0,0,111.72
AKK0329,2,0,0,0,82.04
AKR0057,2,0,0,0,223.87
AKW0167,2,0,0,0,248.5
ALB0892,4,0,0,0,274.22
ALC0788,4,0,0,0,50.87
ALD0529,2,0,0,0,141.3
ALD0544,2,0,0,0,150.86
ALH0402,5,0,1,0,159.89
AMD0077,3,0,0,0,170.52
AMH0464,2,0,0,0,80.14
AMH0794,4,0,0,0,135.56
AMJ0297,2,0,0,0,295.29
AMM0014,4,0,0,0,158.08
AMR0318,3,0,0,0,225.36
AMR0400,2,0,0,0,158.53
AMV0036,3,0,0,0,117.29
AMW0392,2,0,0,0,291.67
ANM0123,69,10,11,1,142.73
ANP0555,34,7,6,2,135.7
ANT0430,4,0,0,0,214.18
AOB0019,3,0,0,0,126.42
AOK0844,3,0,0,0,120.51
AOS0987,4,0,0,0,57.8
APG0307,2,0,0,0,79.09
AQD0820,2,0,0,0,260.21
ARA0252,41,8,4,1,256.79
ARB0834,2,0,0,0,137.17
ARB0881,3,0,0,0,61.32
ARD0509,3,0,0,0,230.01
ARL0034,2,0,0,0,105.13
ASB0796,2,0,0,0,194.8
ASD0577,2,0,0,0,94.12
ASG0048,2,0,0,0,148.81
ASG0692,3,0,0,0,218.52
ASL0378,2,0,0,0,225.39
ASM0575,2,0,0,0,220.63
ASS0206,3,0,0,0,170.13
ASS0517,2,0,0,0,222.89
ASV0946,2,0,0,0,214.8
ATE0869,4,0,0,0,154.62
ATF0274,2,0,0,0,219.09
ATP0662,2,0,0,0,208.92
AVM0947,3,0,0,0,88.48
AWM0764,2,0,0,0,273.66
BAH0875,2,0,0,0,189.19
BAJ0654,2,0,0,0,58.54
BAK0964,2,0,0,0,203.18
BAL0044,2,0,0,0,252.0
BAM0611,5,0,1,0,293.42
BAM0636,3,0,0,0,288.87
BBG0325,5,0,1,0,189.06
BBH0810,2,0,0,0,143.56
BBS0039,2,0,0,0,174.65
BBS0422,2,0,0,0,65.51
BCB0679,2,0,0,0,248.07
BCM0653,2,0,0,0,205.9
BCR0581,2,0,0,0,292.68
BDB0453,2,0,0,0,246.75
BDI0533,4,0,0,0,248.24
BDV0168,2,0,0,0,137.8
BEC0505,2,0,0,0,198.37
BEH0615,5,0,0,0,136.05
BER0314,4,0,1,0,124.05
BHC0665,2,0,0,0,54.79
BHW0458,6,1,0,0,153.78
BIH0745,4,0,0,0,127.58
BIS0247,2,0,0,0,214.79
BJH0354,4,0,0,0,70.89
BJH0811,2,0,0,0,238.05
BJM0111,2,0,0,0,145.12
BJP0134,4,0,0,0,148.77
BJW0619,4,0,0,0,110.24
BKW0374,4,0,0,0,121.07
BLB0114,2,0,0,0,262.4
BLL0929,2,0,0,0,229.44
BLS0678,3,0,0,0,228.06
BMC0547,2,0,0,0,225.81
BMG0917,3,0,0,0,289.19
BMM0112,2,0,0,0,145.57
BMS0877,4,0,0,0,162.51
BMT0528,49,9,10,2,275.1
BNG0237,3,0,0,0,151.71
BNR0965,2,0,0,0,199.77
BQS0525,6,0,1,0,130.96
BRB0355,3,0,0,0,195.58
BRM0995,5,1,0,0,173.78
BRS0734,39,4,2,2,205.46
BSA0431,45,2,12,0,115.39
BSB0990,2,0,0,0,239.09
BSH0445,2,0,0,0,101.94
BSS0369,2,0,0,0,162.61
BSS0463,4,0,0,0,290.4
BTL0226,2,0,0,0,140.88
BTL0722,3,0,0,0,202.04
BTN0061,2,0,0,0,268.72
BTR0403,2,0,0,0,124.22
BTS0011,2,0,0,0,148.42
BTW0005,2,0,0,0,210.32
BVC0790,2,0,0,0,222.62
BVN0514,2,0,0,0,213.31
BWH0813,72,17,9,0,190.41
BWP0202,2,0,0,0,257.47
BXJ0010,2,0,0,0,212.68
BYP0070,2,0,0,0,144.1
CAA0612,2,0,0,0,149.49
CAB0388,2,0,0,0,207.87
CAB0614,2,0,0,0,151.03
CAC0889,3,0,0,0,111.32
CAH0936,2,0,0,0,119.3
CAM0102,2,0,0,0,77.0
CAM0681,56,5,7,1,54.41
CAN0842,2,0,0,0,210.68
CAS0507,3,0,0,0,170.01
CBB0365,5,0,1,0,154.92
CBG0398,5,1,0,0,142.67
CBG0490,2,0,0,0,137.7
CCA0046,3,0,0,0,120.0
CCC0393,2,0,0,0,185.77
CCH0182,8,1,2,0,225.8
CCH0685,2,0,0,0,243.54
CCL0068,2,0,0,0,231.56
CCM0136,2,0,0,0,186.92
CCM0467,3,0,0,0,119.33
CCM0855,3,0,0,0,52.49
CCR0863,2,0,0,0,239.46
CCW0031,4,0,0,0,170.55
CCW0524,2,0,0,0,59.37
CEB0210,2,0,0,0,242.64
CEJ0109,2,0,0,0,196.27
CEL0561,2,0,0,0,210.76
CFG0959,3,0,0,0,96.01
CFM0767,2,0,0,0,287.24
CFW0264,2,0,0,0,204.06
CGA0629,2,0,0,0,155.34
CGB0637,2,0,0,0,238.27
CGF0337,2,0,0,0,131.29
CHG0146,4,0,1,0,132.8
CHM0821,2,0,0,0,199.45
CIG0052,2,0,0,0,148.87
CIM0271,4,0,0,0,100.56
CIM0926,2,0,0,0,136.71
CJC0494,3,0,0,0,271.51
CJF0802,3,0,0,0,69.65
CJG0470,5,1,0,0,148.0
CJH0702,2,0,0,0,132.82
CJK0200,3,0,0,0,163.47
CJM0138,3,0,0,0,193.49
CJM0521,2,0,0,0,190.75
CJP0952,4,0,1,0,234.12
CJV0286,2,0,0,0,261.36
CKB0427,5,0,0,0,56.63
CKB0482,4,0,0,0,277.12
CKD0680,3,0,0,0,244.65
CKH0144,2,0,0,0,268.6
CKP0721,2,0,0,0,239.36
CLB0774,8,0,1,0,229.51
CLD0894,2,0,0,0,290.48
CLF0852,2,0,0,0,268.07
CLH0703,4,0,0,0,100.52
CLS0296,5,0,0,0,108.78
CMB0912,2,0,0,0,187.92
CMM0487,2,0,0,0,65.65
CMS0454,3,0,0,0,138.2
CMW0783,5,0,1,0,167.79
CNB0900,2,0,0,0,255.48
CNE0352,2,0,0,0,213.29
CNM0800,2,0,0,0,61.01
COF0120,38,5,9,1,69.81
COM0321,4,0,0,0,234.76
CPG0322,2,0,0,0,142.64
CQH0701,3,0,0,0,140.06
CQH0730,5,0,1,0,121.28
CQW0652,2,0,0,0,106.93
CRD0624,2,0,0,0,63.21
CRK0916,2,0,0,0,179.29
CRO0027,5,0,1,0,67.51
CRP0456,3,0,0,0,294.68
CSB0080,3,0,0,0,91.07
CSC0217,5,0,0,0,251.47
CSH0626,2,0,0,0,257.39
CSJ0340,2,0,0,0,200.71
CSL0949,2,0,0,0,75.94
CSP0197,2,0,0,0,234.63
CTA0020,33,1,4,1,242.48
CTR0341,3,0,0,0,253.06
CTR0697,2,0,0,0,105.24
CTW0500,5,0,1,0,155.25
CUD0795,3,0,0,0,106.59
CWB0065,5,0,0,0,157.83
CWR0502,4,0,0,0,220.21
CXC0336,46,6,11,0,291.21
CYA0506,5,0,0,0,257.8
DAG0558,2,0,0,0,202.34
DAL0673,2,0,0,0,222.43
DAR0885,2,0,0,0,220.65
DBB0384,2,0,0,0,230.79
DBG0261,39,3,3,1,226.39
DBS0235,2,0,0,0,59.28
DBW0483,3,0,0,0,287.21
DCC0160,49,6,3,2,205.23
DCH0843,3,0,0,0,115.8
DDA0476,2,0,0,0,72.01
DDM0579,4,0,1,0,231.73
DEB0782,2,0,0,0,197.19
DFH0188,5,0,1,0,151.43
DFR0218,2,0,0,0,158.54
DGF0443,61,6,7,1,196.28
DGM0754,5,1,0,0,92.35
DGN0480,2,0,0,0,284.74
DGW0752,50,3,14,3,53.37
DHM0937,2,0,0,0,208.53
DIB0081,2,0,0,0,192.44
DIB0285,2,0,0,0,156.36
DIC0988,3,0,0,0,214.58
DID0650,4,0,0,0,88.77
DIW0118,6,1,1,0,97.4
DJB0159,5,0,0,0,126.03
DJS0682,42,10,5,3,104.29
DKB0631,3,0,0,0,248.37
DLF0377,108,12,28,2,70.64
DLH0029,40,2,3,2,55.17
DLM0051,2,0,0,0,257.0
DLS0383,2,0,0,0,70.36
DMG0358,3,0,0,0,161.77
DMK0257,10,2,2,0,285.41
DMM0623,3,0,0,0,176.96
DOL0332,3,0,0,0,163.09
DOP0562,2,0,0,0,250.98
DPM0423,4,0,0,0,170.61
DPS0262,49,8,5,3,111.15
DRR0162,77,17,5,5,204.27
DRR0242,2,0,0,0,74.72
DSB0731,22,2,1,0,238.09
DSM0591,5,0,0,0,295.2
DTP0379,2,0,0,0,252.84
DTT0076,3,0,0,0,278.56
DVM0265,2,0,0,0,113.96
DVW0103,5,0,0,0,57.2
DZC0228,2,0,0,0,68.03
EAH0466,2,0,0,0,168.06
EBC0390,40,7,8,2,189.1
ECF0828,2,0,0,0,78.2
ECL0930,4,0,1,0,63.15
ECR0822,2,0,0,0,159.79
EDA0684,2,0,0,0,53.54
EDB0714,2,0,0,0,124.7
EFS0882,2,0,0,0,117.39
EGD0132,53,3,5,3,258.28
EGD0409,5,0,0,0,150.7
EGK0893,2,0,0,0,224.33
EHB0420,26,4,1,1,288.36
EHB0824,2,0,0,0,104.24
EHD0584,5,1,0,0,111.39
EHR0096,2,0,0,0,157.1
EIM0156,2,0,0,0,218.12
EIP0997,3,0,0,0,52.62
EIS0041,5,0,1,0,291.11
EJW0884,3,0,0,0,130.74
ELB0847,2,0,0,0,181.46
ELH0960,2,0,0,0,220.7
ELT0769,2,0,0,0,141.28
EMB0531,47,7,9,0,159.16
EMS0317,3,0,0,0,161.17
EMW0105,6,1,1,0,74.82
EMW0772,2,0,0,0,170.42
ENC0234,2,0,0,0,129.38
ENL0100,2,0,0,0,196.68
EPW0434,3,0,0,0,159.89
ERH0449,2,0,0,0,173.84
ESA0642,2,0,0,0,94.68
ESH0135,3,0,0,0,186.07
ESH0283,3,0,0,0,219.97
ESJ0670,2,0,0,0,123.25
ESR0693,2,0,0,0,293.92
ETR0177,4,0,0,0,135.56
ETR0428,35,7,10,2,234.68
EWH0191,2,0,0,0,142.66
EZH0736,57,4,5,2,52.84
EZT0640,2,0,0,0,60.72
FAW0032,2,0,0,0,165.22
FBA0348,2,0,0,0,200.24
FBW0747,2,0,0,0,243.94
FDE0117,3,0,0,0,184.7
FEB0306,6,0,1,0,283.77
FFC0891,2,0,0,0,182.55
FGW0853,3,0,0,0,256.04
FHO0630,3,0,0,0,109.72
FHS0837,2,0,0,0,72.24
FIR0920,3,0,0,0,221.21
FKB0163,49,10,12,0,177.77
FKK0055,3,0,0,0,293.12
FLM0213,47,5,6,0,232.54
FMG0527,7,0,0,0,283.53
FOB0756,2,0,0,0,162.25
FPC0954,2,0,0,0,195.17
FQA0854,2,0,0,0,50.5
FRB0023,3,0,0,0,286.78
FRL0511,2,0,0,0,158.95
FRR0832,2,0,0,0,236.23
FSB0399,4,0,0,0,297.77
FSC0601,4,0,1,0,92.56
FTM0406,2,0,0,0,232.45
FUM0015,3,0,0,0,190.58
FWM0707,3,0,0,0,206.09
FXF0957,2,0,0,0,256.31
GAF0060,3,0,0,0,86.51
GAF0570,2,0,0,0,216.52
GBM0603,5,0,0,0,68.72
GCC0744,4,0,0,0,245.52
GCC0945,5,0,0,0,206.53
GCG0951,2,0,0,0,100.69
GCL0016,2,0,0,0,263.73
GCR0554,2,0,0,0,54.25
GCS0518,2,0,0,0,271.46
GCS0571,3,0,0,0,167.7
GDF0704,3,0,0,0,250.43
GHH0288,2,0,0,0,250.58
GHL0460,2,0,0,0,150.95
GJD0298,3,0,0,0,211.89
GJT0386,2,0,0,0,262.08
GKO0078,2,0,0,0,276.91
GLR0975,5,0,0,0,294.43
GMF0738,2,0,0,0,176.6
GNS0178,61,3,10,3,177.01
GNZ0953,3,0,0,0,157.23
GOK0238,2,0,0,0,104.3
GQF0659,2,0,0,0,259.88
GQP0743,2,0,0,0,250.83
GRC0145,2,0,0,0,68.29
GRM0868,33,7,4,2,295.97
GTD0116,3,0,0,0,227.81
GTD0219,6,0,1,0,212.55
GTD0898,5,0,0,0,70.8
GZB0469,62,14,3,4,156.34
GZC0735,3,0,0,0,127.28
HAC0282,2,0,0,0,218.84
HAD0246,2,0,0,0,209.81
HAH0248,2,0,0,0,194.13
HAH0760,3,0,0,0,143.63
HAM0985,6,0,0,0,88.39
HAV0121,4,0,0,0,139.37
HBB0056,3,0,0,0,209.96
HBO0413,3,0,0,0,267.22
HCC0344,2,0,0,0,207.7
HCL0113,2,0,0,0,128.31
HCL0651,54,7,10,3,57.29
HCM0267,2,0,0,0,141.08
HCS0003,2,0,0,0,128.44
HCV0478,53,6,10,3,219.25
HCW0419,2,0,0,0,144.38
HDD0789,3,0,0,0,254.55
HDD0806,7,0,2,0,195.73
HDH0928,33,7,2,2,290.23
HDJ0446,3,0,0,0,210.38
HDL0748,5,1,1,0,216.53
HDS0367,5,1,0,0,163.87
HFB0347,3,0,0,0,115.96
HGG0240,2,0,0,0,281.34
HGH0595,3,0,0,0,277.35
HGN0287,46,10,10,1,134.44
HIA0414,2,0,0,0,275.6
HIW0536,2,0,0,0,199.66
HJA0018,2,0,0,0,141.83
HJB0742,28,3,3,1,263.25
HJS0072,3,0,0,0,267.86
HKB0418,2,0,0,0,235.66
HKF0831,2,0,0,0,211.55
HKI0171,3,0,0,0,254.36
HKR0628,2,0,0,0,197.8
HLH0512,2,0,0,0,193.92
HLM0933,3,0,0,0,133.64
HMM0108,2,0,0,0,133.66
HMW0713,5,0,0,0,72.59
HOB0994,2,0,0,0,276.64
HPH0075,58,9,8,1,172.58
HPM0986,2,0,0,0,90.3
HPR0585,4,0,0,0,116.85
HRB0351,5,0,0,0,146.23
HRD0635,5,0,0,0,204.3
HRL0540,8,1,1,0,274.22
HRW0550,48,7,14,2,229.54
HSB0196,4,0,0,0,275.29
HSD0457,2,0,0,0,138.9
HSG0818,4,0,1,0,126.13
HSP0290,4,0,0,0,240.85
HTF0641,59,12,16,4,178.24
HTH0007,50,6,7,3,251.06
HVB0037,2,0,0,0,85.04
HVF0067,2,0,0,0,186.25
