user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,127.07
AAF0535,3,0,0,0,53.84
AAF0791,3,0,0,0,284.85
AAL0706,5,0,0,0,268.81
AAM0658,3,0,0,0,148.1
AAN0823,2,0,0,0,103.33
AAS0442,4,0,0,0,266.93
AAV0450,6,0,0,0,131.41
AAW0353,2,0,0,0,149.14
ABC0174,3,0,0,0,143.55
ABC0253,2,0,0,0,247.36
ABH0663,3,0,0,0,242.52
ABM0845,2,0,0,0,167.4
ABN0239,2,0,0,0,250.27
ACC0042,2,0,0,0,242.24
ACV0812,3,0,0,0,243.18
ADC0391,2,0,0,0,207.8
ADD0846,45,9,4,1,249.11
ADF0397,2,0,0,0,239.73
AES0827,2,0,0,0,169.39
AGB0186,4,0,0,0,225.65
AGB0643,5,0,0,0,137.87
AHC0142,2,0,0,0,206.28
AHD0848,2,0,0,0,156.29
AHG0634,2,0,0,0,296.4
AHM0410,4,0,0,0,129.79
AIB0948,4,0,0,0,128.06
AIH0675,2,0,0,0,296.01
AIM0627,3,0,0,0,78.74
AIP0394,2,0,0,0,296.81
AIP0982,3,0,0,0,100.89
AIS0405,2,0,0,0,288.95
AJC0840,48,6,12,2,298.63
AJD0074,2,0,0,0,294.77
AJF0370,2,0,0,0,66.64
AJH0175,2,0,0,0,82.57
AJL0462,2,0,0,0,120.91
AJN0607,2,0,0,0,99.31
AJP0723,2,0,0,0,225.55
AJR0319,5,1,0,0,233.43
AJR0932,2,0,0,0,285.24
AKC0924,2,0,0,0,102.56
AKF0709,4,0,0,0,143.27
AKH0758,2,0,0,0,160.69
AKK0329,4,0,0,0,146.42
AKR0057,2,0,0,0,129.47
AKW0167,2,0,0,0,141.01
ALB0892,4,0,0,0,60.48
ALC0788,4,0,0,0,92.11
ALD0529,2,0,0,0,118.36
ALD0544,2,0,0,0,280.36
ALH0402,2,0,0,0,129.44
AMD0077,3,0,0,0,161.38
AMH0464,2,0,0,0,261.61
AMH0794,3,0,0,0,88.51
AMJ0297,2,0,0,0,273.66
AMM0014,4,0,0,0,206.21
AMR0318,2,0,0,0,296.15
AMR0400,2,0,0,0,202.11
AMV0036,3,0,0,0,120.51
AMW0392,2,0,0,0,250.34
ANM0123,65,4,4,4,260.53
ANP0555,53,4,13,3,193.75
ANT0430,2,0,0,0,125.55
AOB0019,3,0,0,0,136.5
AOK0844,2,0,0,0,189.51
AOS0987,4,0,1,0,120.15
APG0307,3,0,0,0,69.12
AQD0820,2,0,0,0,298.37
ARA0252,35,7,8,0,294.95
ARB0834,2,0,0,0,101.09
ARB0881,3,0,0,0,235.61
ARD0509,6,0,0,0,221.94
ARL0034,2,0,0,0,167.42
ASB0796,2,0,0,0,208.59
ASD0577,3,0,0,0,166.65
ASG0048,2,0,0,0,259.7
ASG0692,2,0,0,0,99.33
ASL0378,4,0,0,0,110.05
ASM0575,3,0,0,0,242.59
ASS0206,3,0,0,0,170.46
ASS0517,2,0,0,0,241.04
ASV0946,2,0,0,0,63.93
ATE0869,3,0,0,0,288.94
ATF0274,2,0,0,0,219.61
ATP0662,2,0,0,0,93.77
AVM0947,5,0,0,0,119.9
AWM0764,5,1,1,0,263.99
BAH0875,2,0,0,0,97.41
BAJ0654,2,0,0,0,280.77
BAK0964,5,0,1,0,249.52
BAL0044,2,0,0,0,134.23
BAM0611,7,0,1,0,84.09
BAM0636,5,1,1,0,223.69
BBG0325,5,1,1,0,236.78
BBH0810,5,1,0,0,183.33
BBS0039,2,0,0,0,184.88
BBS0422,4,0,0,0,220.73
BCB0679,2,0,0,0,139.81
BCM0653,2,0,0,0,298.55
BCR0581,5,0,1,0,209.98
BDB0453,2,0,0,0,181.37
BDI0533,2,0,0,0,231.95
BDV0168,2,0,0,0,239.84
BEC0505,2,0,0,0,272.26
BEH0615,2,0,0,0,156.59
BER0314,2,0,0,0,211.14
BHC0665,2,0,0,0,234.44
BHW0458,6,1,1,0,206.76
BIH0745,3,0,0,0,197.36
BIS0247,2,0,0,0,294.67
BJH0354,3,0,0,0,199.95
BJH0811,3,0,0,0,202.69
BJM0111,3,0,0,0,183.99
BJP0134,2,0,0,0,51.49
BJW0619,2,0,0,0,252.39
BKW0374,2,0,0,0,174.58
BLB0114,2,0,0,0,278.65
BLL0929,2,0,0,0,227.97
BLS0678,3,0,0,0,223.54
BMC0547,2,0,0,0,205.42
BMG0917,3,0,0,0,121.95
BMM0112,2,0,0,0,195.54
BMS0877,2,0,0,0,176.42
BMT0528,49,7,4,0,226.56
BNG0237,2,0,0,0,299.54
BNR0965,2,0,0,0,169.93
BQS0525,3,0,0,0,288.51
BRB0355,3,0,0,0,177.14
BRM0995,4,0,0,0,237.98
BRS0734,40,8,8,2,265.85
BSA0431,35,3,4,0,97.16
BSB0990,2,0,0,0,190.32
BSH0445,2,0,0,0,279.19
BSS0369,2,0,0,0,57.42
BSS0463,4,0,0,0,219.12
BTL0226,4,0,0,0,296.92
BTL0722,3,0,0,0,134.06
BTN0061,5,0,1,0,102.51
BTR0403,2,0,0,0,113.96
BTS0011,4,0,0,0,221.62
BTW0005,2,0,0,0,249.81
BVC0790,2,0,0,0,146.5
BVN0514,2,0,0,0,73.86
BWH0813,53,12,8,4,248.76
BWP0202,2,0,0,0,158.93
BXJ0010,2,0,0,0,148.22
BYP0070,2,0,0,0,118.72
CAA0612,3,0,0,0,202.58
CAB0388,2,0,0,0,255.84
CAB0614,2,0,0,0,224.41
CAC0889,3,0,0,0,168.43
CAH0936,2,0,0,0,115.72
CAM0102,2,0,0,0,157.87
CAM0681,67,13,15,4,202.87
CAN0842,3,0,0,0,174.55
CAS0507,3,0,0,0,252.46
CBB0365,3,0,0,0,257.27
CBG0398,3,0,0,0,241.65
CBG0490,2,0,0,0,143.47
CCA0046,2,0,0,0,97.86
CCC0393,2,0,0,0,185.66
CCH0182,4,0,0,0,99.33
CCH0685,2,0,0,0,78.66
CCL0068,2,0,0,0,185.5
CCM0136,2,0,0,0,53.49
CCM0467,3,0,0,0,274.99
CCM0855,3,0,0,0,127.95
CCR0863,2,0,0,0,292.39
CCW0031,3,0,0,0,90.98
CCW0524,2,0,0,0,186.56
CEB0210,3,0,0,0,86.98
CEJ0109,2,0,0,0,154.02
CEL0561,2,0,0,0,226.74
CFG0959,4,0,0,0,197.93
CFM0767,2,0,0,0,257.45
CFW0264,2,0,0,0,269.85
CGA0629,2,0,0,0,68.22
CGB0637,2,0,0,0,188.07
CGF0337,2,0,0,0,201.38
CHG0146,4,0,1,0,299.41
CHM0821,2,0,0,0,134.11
CIG0052,2,0,0,0,237.72
CIM0271,4,0,0,0,215.04
CIM0926,4,0,0,0,140.98
CJC0494,2,0,0,0,250.87
CJF0802,3,0,0,0,259.76
CJG0470,2,0,0,0,294.46
CJH0702,2,0,0,0,283.39
CJK0200,3,0,0,0,183.68
CJM0138,3,0,0,0,60.57
CJM0521,2,0,0,0,269.45
CJP0952,2,0,0,0,175.24
CJV0286,2,0,0,0,105.54
CKB0427,5,0,1,0,154.72
CKB0482,4,0,0,0,98.56
CKD0680,3,0,0,0,249.8
CKH0144,2,0,0,0,174.8
CKP0721,2,0,0,0,191.48
CLB0774,8,1,2,0,199.7
CLD0894,2,0,0,0,202.04
CLF0852,2,0,0,0,112.51
CLH0703,2,0,0,0,291.35
CLS0296,5,0,1,0,109.8
CMB0912,2,0,0,0,145.55
CMM0487,2,0,0,0,237.86
CMS0454,3,0,0,0,213.88
CMW0783,3,0,0,0,210.07
CNB0900,2,0,0,0,254.22
CNE0352,2,0,0,0,256.33
CNM0800,2,0,0,0,196.24
COF0120,44,7,3,0,157.08
COM0321,2,0,0,0,108.32
CPG0322,2,0,0,0,250.26
CQH0701,3,0,0,0,170.04
CQH0730,4,0,0,0,89.48
CQW0652,2,0,0,0,188.7
CRD0624,2,0,0,0,168.35
CRK0916,3,0,0,0,237.12
CRO0027,4,0,0,0,232.75
CRP0456,3,0,0,0,115.64
CSB0080,2,0,0,0,264.09
CSC0217,4,0,0,0,87.21
CSH0626,2,0,0,0,265.53
CSJ0340,5,0,1,0,242.17
CSL0949,2,0,0,0,192.36
CSP0197,4,0,0,0,205.62
CTA0020,26,2,6,0,291.41
CTR0341,2,0,0,0,188.86
CTR0697,2,0,0,0,295.32
CTW0500,3,0,0,0,107.65
CUD0795,3,0,0,0,280.33
CWB0065,5,0,1,0,54.22
CWR0502,5,1,1,0,163.26
CXC0336,47,10,6,3,275.05
CYA0506,3,0,0,0,71.3
DAG0558,2,0,0,0,65.36
DAL0673,2,0,0,0,167.25
DAR0885,2,0,0,0,102.06
DBB0384,2,0,0,0,139.34
DBG0261,42,8,6,0,295.65
DBS0235,2,0,0,0,151.24
DBW0483,2,0,0,0,195.41
DCC0160,47,8,3,0,197.66
DCH0843,4,0,0,0,222.58
DDA0476,2,0,0,0,97.96
DDM0579,2,0,0,0,119.49
DEB0782,4,0,0,0,168.56
DFH0188,3,0,0,0,218.24
DFR0218,2,0,0,0,205.23
DGF0443,97,9,24,4,147.9
DGM0754,2,0,0,0,121.58
DGN0480,2,0,0,0,238.71
DGW0752,79,18,12,4,52.23
DHM0937,2,0,0,0,285.0
DIB0081,2,0,0,0,251.01
DIB0285,2,0,0,0,136.01
DIC0988,3,0,0,0,208.68
DID0650,3,0,0,0,139.68
DIW0118,7,0,0,0,238.15
DJB0159,2,0,0,0,245.45
DJS0682,45,5,11,2,246.66
DKB0631,3,0,0,0,260.46
DLF0377,68,5,8,0,151.07
DLH0029,43,6,10,1,74.64
DLM0051,2,0,0,0,262.34
DLS0383,2,0,0,0,237.76
DMG0358,5,1,0,0,91.63
DMK0257,9,0,1,0,209.71
DMM0623,4,0,0,0,142.72
DOL0332,2,0,0,0,185.14
DOP0562,2,0,0,0,107.75
DPM0423,6,1,0,0,75.51
DPS0262,57,5,13,0,176.77
DRR0162,45,9,7,1,294.43
DRR0242,2,0,0,0,275.35
DSB0731,21,2,1,0,299.99
DSM0591,4,0,0,0,256.57
DTP0379,2,0,0,0,52.93
DTT0076,3,0,0,0,188.67
DVM0265,2,0,0,0,296.03
DVW0103,3,0,0,0,247.58
DZC0228,2,0,0,0,263.51
EAH0466,2,0,0,0,189.13
EBC0390,64,10,17,0,242.21
ECF0828,2,0,0,0,210.52
ECL0930,4,0,0,0,70.97
ECR0822,2,0,0,0,185.91
EDA0684,2,0,0,0,99.74
EDB0714,2,0,0,0,123.27
EFS0882,2,0,0,0,127.02
EGD0132,42,4,9,2,286.07
EGD0409,4,0,0,0,98.04
EGK0893,2,0,0,0,93.99
EHB0420,37,2,10,0,259.49
EHB0824,2,0,0,0,154.6
EHD0584,4,0,0,0,99.68
EHR0096,2,0,0,0,258.66
EIM0156,2,0,0,0,168.82
EIP0997,3,0,0,0,63.74
EIS0041,3,0,0,0,112.18
EJW0884,2,0,0,0,150.63
ELB0847,2,0,0,0,190.71
ELH0960,2,0,0,0,117.38
ELT0769,4,0,1,0,68.86
EMB0531,45,10,8,1,108.95
EMS0317,3,0,0,0,65.95
EMW0105,3,0,0,0,217.92
EMW0772,2,0,0,0,175.99
ENC0234,3,0,0,0,66.46
ENL0100,2,0,0,0,172.26
EPW0434,3,0,0,0,256.24
ERH0449,2,0,0,0,213.91
ESA0642,5,0,0,0,159.6
ESH0135,3,0,0,0,133.04
ESH0283,2,0,0,0,185.94
ESJ0670,2,0,0,0,261.08
ESR0693,2,0,0,0,85.48
ETR0177,3,0,0,0,92.36
ETR0428,35,7,6,1,249.07
EWH0191,2,0,0,0,117.65
EZH0736,51,12,9,1,214.28
EZT0640,2,0,0,0,52.98
FAW0032,2,0,0,0,236.68
FBA0348,3,0,0,0,296.27
FBW0747,3,0,0,0,60.88
FDE0117,3,0,0,0,73.17
FEB0306,6,0,0,0,285.08
FFC0891,2,0,0,0,163.19
FGW0853,3,0,0,0,95.08
FHO0630,5,0,1,0,162.93
FHS0837,2,0,0,0,159.62
FIR0920,3,0,0,0,291.34
FKB0163,49,4,8,1,114.15
FKK0055,4,0,1,0,97.06
FLM0213,47,3,11,2,90.7
FMG0527,5,0,0,0,174.75
FOB0756,2,0,0,0,216.56
FPC0954,4,0,0,0,233.65
FQA0854,2,0,0,0,271.92
FRB0023,3,0,0,0,180.18
FRL0511,4,0,1,0,247.36
FRR0832,2,0,0,0,232.16
FSB0399,2,0,0,0,107.02
FSC0601,4,0,0,0,244.31
FTM0406,2,0,0,0,152.39
FUM0015,3,0,0,0,233.82
FWM0707,3,0,0,0,289.26
FXF0957,2,0,0,0,116.06
GAF0060,4,0,0,0,296.44
GAF0570,2,0,0,0,123.29
GBM0603,3,0,0,0,206.24
GCC0744,2,0,0,0,119.04
GCC0945,5,0,0,0,192.03
GCG0951,2,0,0,0,204.15
GCL0016,2,0,0,0,193.49
GCR0554,2,0,0,0,263.23
GCS0518,2,0,0,0,190.34
GCS0571,3,0,0,0,158.17
GDF0704,3,0,0,0,67.63
GHH0288,2,0,0,0,264.38
GHL0460,2,0,0,0,283.76
GJD0298,3,0,0,0,114.68
GJT0386,2,0,0,0,122.64
GKO0078,2,0,0,0,159.31
GLR0975,4,0,0,0,286.34
GMF0738,2,0,0,0,94.39
GNS0178,67,14,6,2,77.04
GNZ0953,3,0,0,0,237.73
GOK0238,2,0,0,0,288.67
GQF0659,2,0,0,0,263.35
GQP0743,2,0,0,0,90.76
GRC0145,2,0,0,0,188.51
GRM0868,24,2,4,0,241.94
GTD0116,3,0,0,0,261.38
GTD0219,6,0,1,0,138.32
GTD0898,4,0,0,0,61.25
GZB0469,47,7,14,1,78.12
GZC0735,2,0,0,0,259.76
HAC0282,2,0,0,0,71.41
HAD0246,2,0,0,0,69.53
HAH0248,2,0,0,0,245.57
HAH0760,3,0,0,0,77.89
HAM0985,6,0,1,0,294.87
HAV0121,5,0,1,0,255.68
HBB0056,4,0,1,0,261.09
HBO0413,3,0,0,0,63.98
HCC0344,2,0,0,0,191.47
