user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,5,0,1,0,137.78
AAF0535,3,0,0,0,206.76
AAF0791,4,0,1,0,283.18
AAL0706,2,0,0,0,259.17
AAM0658,8,1,1,0,189.07
AAN0823,2,0,0,0,140.4
AAS0442,2,0,0,0,244.65
AAV0450,6,1,0,0,272.93
AAW0353,2,0,0,0,268.13
ABC0174,2,0,0,0,125.67
ABC0253,2,0,0,0,76.97
ABH0663,3,0,0,0,201.83
ABM0845,3,0,0,0,191.12
ABN0239,2,0,0,0,80.68
ACC0042,2,0,0,0,164.94
ACV0812,2,0,0,0,106.9
ADC0391,2,0,0,0,277.04
ADD0846,42,2,5,0,165.79
ADF0397,2,0,0,0,123.79
AES0827,2,0,0,0,197.62
AGB0186,4,0,0,0,107.67
AGB0643,2,0,0,0,253.86
AHC0142,2,0,0,0,108.38
AHD0848,4,0,0,0,293.35
AHG0634,2,0,0,0,157.7
AHM0410,2,0,0,0,215.32
AIB0948,3,0,0,0,66.64
AIH0675,2,0,0,0,278.06
AIM0627,3,0,0,0,274.91
AIP0394,2,0,0,0,180.72
AIP0982,6,0,0,0,178.0
AIS0405,5,0,0,0,63.27
AJC0840,39,3,10,1,262.0
AJD0074,2,0,0,0,128.87
AJF0370,2,0,0,0,280.47
AJH0175,2,0,0,0,171.5
AJL0462,2,0,0,0,113.72
AJN0607,2,0,0,0,253.58
AJP0723,3,0,0,0,73.34
AJR0319,5,0,0,0,64.29
AJR0932,4,0,0,0,127.73
AKC0924,2,0,0,0,295.61
AKF0709,2,0,0,0,193.46
AKH0758,2,0,0,0,196.85
AKK0329,2,0,0,0,166.02
AKR0057,2,0,0,0,169.13
AKW0167,4,0,0,0,178.19
ALB0892,4,0,0,0,109.31
ALC0788,4,0,0,0,277.07
ALD0529,4,0,0,0,189.35
ALD0544,2,0,0,0,53.48
ALH0402,3,0,0,0,264.31
AMD0077,3,0,0,0,71.77
AMH0464,2,0,0,0,245.24
AMH0794,4,0,0,0,107.94
AMJ0297,2,0,0,0,66.04
AMM0014,3,0,0,0,212.34
AMR0318,2,0,0,0,230.2
AMR0400,5,1,1,0,59.21
AMV0036,4,0,0,0,271.87
AMW0392,2,0,0,0,111.87
ANM0123,58,3,10,3,152.53
ANP0555,39,7,4,2,177.98
ANT0430,2,0,0,0,65.76
AOB0019,5,0,1,0,115.67
AOK0844,2,0,0,0,164.03
AOS0987,3,0,0,0,211.09
APG0307,2,0,0,0,70.21
AQD0820,2,0,0,0,68.53
ARA0252,34,4,8,2,88.29
ARB0834,5,1,1,0,189.68
ARB0881,3,0,0,0,128.51
ARD0509,5,0,0,0,206.8
ARL0034,2,0,0,0,252.72
ASB0796,2,0,0,0,100.05
ASD0577,2,0,0,0,226.13
ASG0048,4,0,0,0,202.14
ASG0692,2,0,0,0,56.98
ASL0378,2,0,0,0,188.53
ASM0575,4,0,0,0,69.81
ASS0206,4,0,0,0,186.28
ASS0517,2,0,0,0,217.98
ASV0946,2,0,0,0,104.9
ATE0869,3,0,0,0,233.24
ATF0274,2,0,0,0,245.68
ATP0662,2,0,0,0,152.64
AVM0947,3,0,0,0,166.58
AWM0764,4,0,0,0,115.7
BAH0875,2,0,0,0,168.7
BAJ0654,2,0,0,0,155.45
BAK0964,2,0,0,0,134.59
BAL0044,2,0,0,0,91.95
BAM0611,4,0,0,0,207.24
BAM0636,3,0,0,0,148.66
BBG0325,4,0,0,0,289.59
BBH0810,2,0,0,0,77.77
BBS0039,2,0,0,0,172.28
BBS0422,2,0,0,0,148.39
BCB0679,2,0,0,0,248.17
BCM0653,2,0,0,0,249.51
BCR0581,2,0,0,0,193.93
BDB0453,2,0,0,0,153.49
BDI0533,2,0,0,0,222.99
BDV0168,2,0,0,0,147.82
BEC0505,3,0,0,0,255.91
BEH0615,2,0,0,0,225.0
BER0314,3,0,0,0,184.75
BHC0665,2,0,0,0,82.02
BHW0458,6,0,1,0,299.4
BIH0745,4,0,0,0,145.8
BIS0247,2,0,0,0,106.87
BJH0354,5,0,0,0,234.79
BJH0811,2,0,0,0,187.39
BJM0111,3,0,0,0,248.27
BJP0134,2,0,0,0,286.27
BJW0619,2,0,0,0,260.17
BKW0374,2,0,0,0,260.22
BLB0114,2,0,0,0,117.59
BLL0929,2,0,0,0,292.7
BLS0678,3,0,0,0,64.24
BMC0547,2,0,0,0,192.91
BMG0917,3,0,0,0,226.29
BMM0112,2,0,0,0,74.06
BMS0877,2,0,0,0,292.37
BMT0528,42,8,4,0,284.69
BNG0237,2,0,0,0,151.85
BNR0965,2,0,0,0,202.55
BQS0525,3,0,0,0,239.44
BRB0355,6,1,1,0,260.45
BRM0995,2,0,0,0,181.15
BRS0734,54,3,9,2,132.5
BSA0431,47,5,5,1,199.29
BSB0990,2,0,0,0,214.58
BSH0445,3,0,0,0,287.35
BSS0369,2,0,0,0,206.82
BSS0463,4,0,0,0,298.14
BTL0226,2,0,0,0,192.3
BTL0722,3,0,0,0,283.27
BTN0061,2,0,0,0,114.53
BTR0403,2,0,0,0,258.73
BTS0011,3,0,0,0,290.95
BTW0005,2,0,0,0,157.32
BVC0790,2,0,0,0,203.8
BVN0514,2,0,0,0,83.96
BWH0813,54,10,10,3,159.58
BWP0202,2,0,0,0,127.85
BXJ0010,5,0,0,0,275.65
BYP0070,2,0,0,0,117.77
CAA0612,2,0,0,0,264.11
CAB0388,2,0,0,0,234.44
CAB0614,5,0,0,0,121.14
CAC0889,4,0,0,0,153.75
CAH0936,2,0,0,0,93.26
CAM0102,2,0,0,0,284.48
CAM0681,48,7,6,3,285.62
CAN0842,5,0,0,0,57.63
CAS0507,3,0,0,0,55.41
CBB0365,3,0,0,0,247.75
CBG0398,3,0,0,0,61.29
CBG0490,2,0,0,0,207.48
CCA0046,2,0,0,0,98.33
CCC0393,3,0,0,0,243.6
CCH0182,5,0,1,0,169.92
CCH0685,5,0,0,0,153.64
CCL0068,2,0,0,0,196.79
CCM0136,5,1,1,0,87.33
CCM0467,3,0,0,0,119.93
CCM0855,3,0,0,0,261.53
CCR0863,2,0,0,0,182.66
CCW0031,3,0,0,0,271.48
CCW0524,3,0,0,0,83.5
CEB0210,2,0,0,0,244.8
CEJ0109,2,0,0,0,182.48
CEL0561,2,0,0,0,266.11
CFG0959,2,0,0,0,56.56
CFM0767,2,0,0,0,234.3
CFW0264,2,0,0,0,81.13
CGA0629,2,0,0,0,225.63
CGB0637,2,0,0,0,100.69
CGF0337,4,0,0,0,238.33
CHG0146,3,0,0,0,144.85
CHM0821,2,0,0,0,285.6
CIG0052,2,0,0,0,207.4
CIM0271,3,0,0,0,128.0
CIM0926,2,0,0,0,62.36
CJC0494,3,0,0,0,167.1
CJF0802,3,0,0,0,161.62
CJG0470,2,0,0,0,240.99
CJH0702,2,0,0,0,187.91
CJK0200,6,1,0,0,236.94
CJM0138,4,0,1,0,253.2
CJM0521,2,0,0,0,267.09
CJP0952,3,0,0,0,235.48
CJV0286,2,0,0,0,227.67
CKB0427,4,0,0,0,70.65
CKB0482,3,0,0,0,226.51
CKD0680,3,0,0,0,133.42
CKH0144,2,0,0,0,87.53
CKP0721,2,0,0,0,203.0
CLB0774,6,1,0,0,273.93
CLD0894,3,0,0,0,246.27
CLF0852,2,0,0,0,111.41
CLH0703,2,0,0,0,53.37
CLS0296,5,0,1,0,53.46
CMB0912,2,0,0,0,95.34
