user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,4,0
AAF0535,2,4,2
AAF0791,1,7,1
AAL0706,1,3,1
AAM0658,1,9,2
AAN0823,2,3,0
AAS0442,1,5,1
AAV0450,2,6,1
AAW0353,1,5,1
ABC0174,0,8,1
ABC0253,1,2,1
ABH0663,0,10,4
ABM0845,0,7,1
ABN0239,0,6,2
ACC0042,0,2,1
ACV0812,0,5,1
ADC0391,0,3,2
ADD0846,8,42,35
ADF0397,1,7,1
AES0827,1,7,1
AGB0186,1,10,4
AGB0643,1,4,0
AHC0142,1,6,2
AHD0848,0,6,1
AHG0634,0,6,1
AHM0410,1,7,1
AIB0948,2,8,2
AIH0675,0,8,1
AIM0627,1,2,1
AIP0394,0,2,1
AIP0982,2,6,2
AIS0405,1,7,1
AJC0840,6,46,43
AJD0074,1,4,0
AJF0370,1,4,0
AJH0175,0,6,2
AJL0462,1,4,1
AJN0607,1,8,1
AJP0723,0,6,1
AJR0319,1,7,2
AJR0932,0,6,1
AKC0924,1,6,0
AKF0709,1,3,1
AKH0758,0,3,2
AKK0329,1,4,1
AKR0057,1,6,1
AKW0167,0,6,2
ALB0892,1,9,5
ALC0788,1,9,3
ALD0529,1,8,3
ALD0544,1,8,1
ALH0402,0,4,1
AMD0077,1,5,2
AMH0464,0,8,1
AMH0794,0,10,5
AMJ0297,1,3,1
AMM0014,1,7,3
AMR0318,1,4,1
AMR0400,0,7,1
AMV0036,0,8,3
AMW0392,0,4,1
ANM0123,14,61,59
ANP0555,19,43,36
ANT0430,0,4,1
AOB0019,2,8,1
AOK0844,1,6,1
AOS0987,1,6,2
APG0307,1,2,1
AQD0820,0,4,2
ARA0252,9,31,27
ARB0834,1,5,1
ARB0881,1,5,1
ARD0509,0,8,4
ARL0034,0,5,1
ASB0796,1,6,0
ASD0577,0,5,0
ASG0048,1,7,0
ASG0692,0,4,1
ASL0378,0,5,0
ASM0575,1,8,1
ASS0206,2,6,1
ASS0517,1,7,2
ASV0946,0,8,1
ATE0869,1,7,1
ATF0274,0,5,0
ATP0662,0,6,1
AVM0947,1,7,2
AWM0764,1,4,1
BAH0875,1,4,1
BAJ0654,0,3,0
BAK0964,1,6,1
BAL0044,0,2,1
BAM0611,2,11,5
BAM0636,1,5,2
BBG0325,1,11,7
BBH0810,2,3,1
BBS0039,0,6,0
BBS0422,2,3,2
BCB0679,0,5,1
BCM0653,1,6,0
BCR0581,0,6,1
BDB0453,1,4,1
