user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,5,0
AAF0535,1,6,1
AAF0791,1,3,1
AAL0706,1,2,1
AAM0658,1,4,2
AAN0823,2,7,0
AAS0442,1,5,1
AAV0450,2,2,1
AAW0353,1,2,1
ABC0174,0,5,2
ABC0253,1,5,1
ABH0663,0,4,3
ABM0845,1,9,2
ABN0239,0,4,2
ACC0042,0,6,1
ACV0812,0,2,1
ADC0391,0,4,2
ADD0846,10,45,40
ADF0397,1,3,1
AES0827,1,3,1
AGB0186,1,11,4
AGB0643,1,2,0
AHC0142,1,6,1
AHD0848,0,7,1
AHG0634,0,8,1
AHM0410,1,2,1
AIB0948,1,4,1
AIH0675,0,3,1
AIM0627,1,6,1
AIP0394,0,5,1
AIP0982,3,6,3
AIS0405,1,3,1
AJC0840,7,51,50
AJD0074,1,1,0
AJF0370,1,3,0
AJH0175,0,9,2
AJL0462,1,6,1
AJN0607,1,5,1
AJP0723,0,3,1
AJR0319,1,3,2
AJR0932,0,5,1
AKC0924,1,7,0
AKF0709,1,4,1
AKH0758,0,9,2
AKK0329,1,6,1
AKR0057,1,8,1
AKW0167,0,2,1
ALB0892,1,9,6
ALC0788,1,4,3
ALD0529,0,3,1
ALD0544,1,7,1
ALH0402,0,6,1
AMD0077,1,7,2
AMH0464,0,6,2
AMH0794,0,7,4
AMJ0297,1,7,1
AMM0014,1,4,3
AMR0318,1,8,1
AMR0400,0,6,1
AMV0036,0,11,5
AMW0392,1,3,2
ANM0123,12,61,56
ANP0555,14,30,27
ANT0430,0,2,1
AOB0019,3,9,2
AOK0844,1,7,1
AOS0987,1,5,2
APG0307,1,3,1
AQD0820,0,8,3
ARA0252,8,36,29
ARB0834,1,6,1
ARB0881,1,2,1
ARD0509,0,5,4
ARL0034,0,8,1
ASB0796,2,8,1
ASD0577,0,1,0
ASG0048,1,1,0
ASG0692,0,2,1
ASL0378,0,3,0
ASM0575,1,7,1
ASS0206,3,9,2
ASS0517,0,5,1
ASV0946,0,3,1
ATE0869,2,7,2
ATF0274,0,5,0
ATP0662,0,9,2
AVM0947,1,9,2
AWM0764,1,2,1
BAH0875,1,7,1
BAJ0654,0,3,0
BAK0964,1,3,1
BAL0044,0,4,2
BAM0611,1,5,4
BAM0636,1,7,2
BBG0325,1,11,5
BBH0810,1,8,1
BBS0039,0,2,0
BBS0422,1,8,1
BCB0679,0,4,1
BCM0653,1,3,0
BCR0581,0,7,2
BDB0453,1,4,1
BDI0533,1,8,1
BDV0168,0,5,2
BEC0505,2,4,2
BEH0615,0,7,1
BER0314,1,4,1
BHC0665,1,2,1
BHW0458,1,10,5
BIH0745,1,6,2
BIS0247,1,8,1
BJH0354,3,6,1
BJH0811,1,5,0
BJM0111,1,4,1
BJP0134,0,3,0
BJW0619,0,7,1
BKW0374,1,3,1
BLB0114,0,8,2
BLL0929,1,2,1
BLS0678,2,8,1
BMC0547,1,4,1
BMG0917,1,3,2
BMM0112,0,2,0
BMS0877,1,4,0
BMT0528,9,48,43
BNG0237,3,3,2
BNR0965,1,5,0
BQS0525,1,4,2
BRB0355,1,7,3
BRM0995,0,1,0
BRS0734,4,47,46
BSA0431,5,54,47
BSB0990,1,2,1
BSH0445,1,5,3
BSS0369,1,4,1
BSS0463,2,8,1
BTL0226,1,4,0
BTL0722,1,4,2
BTN0061,0,8,1
BTR0403,0,3,1
BTS0011,0,3,1
BTW0005,1,7,1
BVC0790,0,2,1
BVN0514,2,2,0
BWH0813,15,62,58
BWP0202,1,3,1
BXJ0010,0,3,0
BYP0070,0,6,1
CAA0612,1,8,1
CAB0388,1,7,0
CAB0614,2,5,0
CAC0889,1,9,5
CAH0936,1,7,1
CAM0102,0,3,1
CAM0681,6,54,53
CAN0842,0,6,1
CAS0507,2,6,2
CBB0365,0,9,3
CBG0398,1,7,1
CBG0490,1,8,1
CCA0046,1,8,1
CCC0393,0,5,2
CCH0182,1,6,2
CCH0685,1,1,0
CCL0068,2,6,1
CCM0136,1,7,1
CCM0467,1,3,2
CCM0855,2,7,4
CCR0863,1,8,1
CCW0031,0,9,3
CCW0524,1,5,1
CEB0210,1,2,1
CEJ0109,0,6,0
CEL0561,1,5,2
CFG0959,1,2,1
CFM0767,0,1,0
CFW0264,0,8,1
CGA0629,1,7,1
CGB0637,0,7,1
CGF0337,0,2,1
CHG0146,2,5,1
CHM0821,1,1,0
CIG0052,0,2,1
CIM0271,2,8,1
CIM0926,1,7,1
CJC0494,0,4,1
CJF0802,2,9,2
CJG0470,2,5,2
CJH0702,1,6,1
CJK0200,1,3,1
CJM0138,1,10,6
CJM0521,0,5,1
CJP0952,1,5,0
CJV0286,1,2,1
CKB0427,2,5,2
CKB0482,2,5,1
CKD0680,0,11,4
CKH0144,1,8,1
CKP0721,0,7,0
CLB0774,1,11,6
CLD0894,0,5,0
CLF0852,0,5,1
CLH0703,0,8,2
CLS0296,2,7,4
CMB0912,1,6,1
CMM0487,1,4,0
CMS0454,1,7,1
CMW0783,1,9,2
CNB0900,1,7,2
CNE0352,1,9,2
CNM0800,1,4,2
COF0120,16,32,26
COM0321,1,2,0
CPG0322,1,6,0
CQH0701,1,7,2
CQH0730,2,9,5
CQW0652,1,2,0
CRD0624,1,4,1
CRK0916,0,6,2
CRO0027,1,2,1
CRP0456,1,2,1
CSB0080,0,6,1
CSC0217,1,8,1
CSH0626,0,4,2
CSJ0340,1,7,1
CSL0949,1,3,1
CSP0197,0,1,0
CTA0020,7,32,29
CTR0341,1,5,1
CTR0697,0,5,1
CTW0500,3,10,3
CUD0795,1,4,1
CWB0065,4,9,2
CWR0502,2,9,2
CXC0336,10,58,56
CYA0506,0,5,4
DAG0558,1,4,2
DAL0673,1,1,0
DAR0885,1,6,1
DBB0384,0,8,1
DBG0261,5,49,48
DBS0235,1,7,4
DBW0483,0,3,0
DCC0160,7,52,50
DCH0843,1,5,2
DDA0476,0,6,1
DDM0579,1,8,1
DEB0782,0,4,1
DFH0188,1,8,1
DFR0218,0,4,1
DGF0443,16,100,97
DGM0754,0,6,1
DGN0480,0,7,2
DGW0752,18,71,64
DHM0937,1,2,1
DIB0081,3,4,2
DIB0285,0,7,2
DIC0988,1,4,2
DID0650,0,10,3
DIW0118,1,11,5
DJB0159,0,7,0
DJS0682,13,47,45
DKB0631,1,9,2
DLF0377,13,67,60
DLH0029,11,55,52
DLM0051,0,7,2
DLS0383,0,3,0
DMG0358,0,5,4
DMK0257,1,8,4
DMM0623,1,3,1
DOL0332,0,5,2
DOP0562,1,3,1
DPM0423,4,5,1
DPS0262,12,39,38
DRR0162,18,49,47
DRR0242,1,6,0
DSB0731,5,24,21
DSM0591,1,13,6
DTP0379,1,3,0
DTT0076,1,3,2
DVM0265,0,8,1
DVW0103,1,3,2
DZC0228,1,4,1
EAH0466,1,3,1
EBC0390,10,59,58
ECF0828,1,8,2
ECL0930,1,2,1
ECR0822,0,5,1
EDA0684,0,4,1
EDB0714,0,4,1
EFS0882,1,1,0
EGD0132,6,53,48
EGD0409,3,2,1
EGK0893,0,7,1
EHB0420,12,24,19
EHB0824,0,2,0
EHD0584,2,5,1
EHR0096,0,3,1
EIM0156,0,7,2
EIP0997,0,5,3
EIS0041,0,9,2
EJW0884,0,2,1
ELB0847,0,5,1
ELH0960,2,4,0
ELT0769,1,3,1
EMB0531,5,46,39
EMS0317,2,8,1
EMW0105,2,6,4
EMW0772,1,2,1
ENC0234,0,1,0
ENL0100,0,7,2
EPW0434,1,9,3
ERH0449,1,3,1
ESA0642,2,5,0
ESH0135,1,9,2
ESH0283,0,4,1
ESJ0670,0,7,0
ESR0693,1,7,1
ETR0177,1,8,3
ETR0428,7,34,28
EWH0191,1,3,1
EZH0736,12,50,44
EZT0640,1,7,0
FAW0032,1,8,1
FBA0348,0,7,0
FBW0747,1,3,1
FDE0117,2,9,6
FEB0306,3,9,4
FFC0891,1,3,0
FGW0853,2,9,4
FHO0630,1,11,5
FHS0837,0,8,2
FIR0920,1,7,1
FKB0163,7,62,60
FKK0055,2,3,1
FLM0213,6,71,65
FMG0527,3,6,1
FOB0756,0,8,1
FPC0954,1,5,2
FQA0854,0,5,1
FRB0023,1,2,1
FRL0511,0,3,0
FRR0832,0,6,2
FSB0399,1,8,1
FSC0601,0,10,5
FTM0406,2,9,3
FUM0015,1,4,1
FWM0707,2,6,2
FXF0957,1,5,2
GAF0060,4,5,3
GAF0570,1,8,1
GBM0603,1,4,1
GCC0744,1,7,0
GCC0945,3,8,1
GCG0951,0,5,0
GCL0016,0,6,1
GCR0554,0,4,2
GCS0518,1,4,1
GCS0571,1,6,3
GDF0704,0,11,4
GHH0288,0,4,2
GHL0460,0,4,2
GJD0298,1,5,2
GJT0386,0,4,1
GKO0078,0,6,1
GLR0975,1,6,3
GMF0738,1,8,1
GNS0178,7,61,56
GNZ0953,0,9,5
GOK0238,0,2,1
GQF0659,1,5,0
GQP0743,0,4,0
GRC0145,0,7,1
GRM0868,6,32,29
GTD0116,0,7,3
GTD0219,2,12,9
GTD0898,2,9,2
GZB0469,6,40,37
GZC0735,0,8,1
HAC0282,1,4,1
HAD0246,1,4,1
HAH0248,1,5,1
HAH0760,3,2,1
HAM0985,2,4,3
HAV0121,3,4,3
HBB0056,2,8,4
HBO0413,1,2,1
HCC0344,1,4,1
HCL0113,1,3,0
HCL0651,21,72,71
HCM0267,1,7,1
HCS0003,0,6,2
HCV0478,8,66,63
HCW0419,0,3,1
HDD0789,1,5,2
HDD0806,3,7,5
HDH0928,6,31,28
HDJ0446,0,9,4
HDL0748,0,7,4
HDS0367,0,3,0
HFB0347,1,3,2
HGG0240,3,3,0
HGH0595,0,7,1
HGN0287,5,67,60
HIA0414,1,2,1
HIW0536,1,8,1
HJA0018,1,3,1
HJB0742,12,24,21
HJS0072,1,6,1
HKB0418,0,7,2
HKF0831,0,2,1
HKI0171,0,12,6
HKR0628,0,3,2
HLH0512,0,7,1
HLM0933,1,9,3
HMM0108,1,2,1
HMW0713,1,7,4
HOB0994,0,6,3
HPH0075,6,57,51
HPM0986,1,7,1
HPR0585,0,10,5
HRB0351,2,3,0
HRD0635,1,10,5
HRL0540,1,5,4
HRW0550,7,37,32
HSB0196,1,4,1
HSD0457,0,7,1
HSG0818,1,5,4
HSP0290,2,5,3
HTF0641,5,53,52
HTH0007,12,45,44
HVB0037,1,5,1
HVF0067,0,2,1
HWH0646,0,8,3
HWM0342,12,83,76
HWW0436,10,39,35
HWY0038,0,7,2
HXL0968,1,10,3
IAR0694,1,8,1
IAT0263,1,5,1
IBB0359,1,2,1
IBB0696,1,7,1
IBM0671,1,3,0
IBP0883,0,5,2
IBS0836,5,30,28
ICH0294,1,8,2
ICS0956,1,3,1
IDO0176,0,7,1
IEB0153,3,2,1
IHK0841,0,4,1
IIA0092,1,9,5
IIL0513,9,33,30
IIW0249,0,10,3
IJM0139,1,10,6
IJM0444,1,2,0
IJM0776,1,6,0
IJR0825,0,6,2
IJW0851,0,5,3
IKP0472,2,5,1
IKR0401,1,4,1
ILC0838,0,8,1
ILH0958,1,8,5
ILJ0526,1,2,1
ILR0304,10,71,64
IMB0481,1,6,1
IMG0320,1,8,1
IMP0530,17,33,26
IRM0931,1,6,2
IRT0491,1,3,1
IUB0565,5,2,0
IUY0279,2,7,2
IWM0816,0,6,3
IYB0918,3,3,2
JAD0609,1,10,4
JAJ0849,1,6,1
JAM0382,1,5,3
JAV0361,1,6,1
JBD0616,2,8,3
JBM0350,0,5,2
JCC0225,2,2,1
JCG0316,1,4,0
JCR0172,0,5,1
JCR0289,0,4,3
JCR0770,0,6,0
JCR0921,0,7,1
JCV0245,0,9,4
JCW0858,0,3,2
JDB0169,3,2,1
JDC0030,0,1,0
JDF0593,2,5,3
JER0404,1,5,1
JFC0557,0,3,2
JFC0757,1,6,0
JGM0934,0,3,1
JGT0221,1,2,0
JHP0583,1,10,3
JIG0128,1,7,1
JIM0095,0,3,1
JJB0127,1,8,2
JJB0700,0,5,1
JJH0292,2,5,1
JJH0613,1,2,1
JJM0203,0,1,0
JKB0126,2,3,1
JKF0465,0,5,4
JKJ0698,2,7,1
JKM0303,0,5,1
JLM0364,3,4,2
JLW0053,0,5,2
JMB0308,0,8,2
JMC0925,1,6,1
JMD0520,2,5,3
JMH0543,1,11,5
JMK0099,0,3,1
JML0909,1,8,1
JMW0638,1,7,4
JNA0559,0,8,1
JNJ0556,1,4,0
JOL0024,1,8,1
JOM0750,0,6,2
JPA0667,1,5,3
JPW0741,0,3,1
