user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,3,0
AAF0535,2,9,2
AAF0791,1,5,1
AAL0706,1,5,1
AAM0658,1,8,2
AAN0823,3,5,0
AAS0442,1,8,1
AAV0450,3,9,2
AAW0353,1,5,1
ABC0174,0,4,1
ABC0253,1,8,1
ABH0663,0,5,3
ABM0845,0,6,1
ABN0239,0,7,2
ACC0042,0,5,1
ACV0812,0,4,1
ADC0391,0,3,2
ADD0846,12,52,50
ADF0397,1,8,1
AES0827,1,6,2
AGB0186,1,7,4
AGB0643,1,5,0
AHC0142,1,8,1
AHD0848,1,5,2
AHG0634,0,3,1
AHM0410,1,8,1
AIB0948,1,5,1
AIH0675,0,6,1
AIM0627,1,6,1
AIP0394,0,7,1
AIP0982,3,10,3
AIS0405,1,6,2
AJC0840,8,68,67
AJD0074,1,6,0
AJF0370,1,2,0
AJH0175,0,6,3
AJL0462,1,4,1
AJN0607,1,2,1
AJP0723,0,4,1
AJR0319,2,5,3
AJR0932,0,5,1
AKC0924,1,6,0
AKF0709,1,3,1
AKH0758,0,6,2
AKK0329,1,6,1
AKR0057,1,6,1
AKW0167,0,3,1
ALB0892,1,11,4
ALC0788,1,4,3
ALD0529,0,4,1
ALD0544,1,6,1
ALH0402,0,4,1
AMD0077,1,6,2
AMH0464,0,4,2
AMH0794,0,13,7
AMJ0297,1,8,1
AMM0014,1,10,3
AMR0318,1,3,1
AMR0400,0,7,1
AMV0036,0,4,3
AMW0392,0,5,1
ANM0123,12,59,52
ANP0555,17,38,35
ANT0430,0,8,1
AOB0019,3,5,2
AOK0844,1,2,1
AOS0987,1,7,2
APG0307,1,4,1
AQD0820,1,7,4
ARA0252,8,37,31
ARB0834,1,3,1
ARB0881,1,8,1
ARD0509,0,11,4
ARL0034,0,8,1
ASB0796,2,3,1
ASD0577,0,3,0
ASG0048,1,3,0
ASG0692,0,6,1
ASL0378,0,2,0
ASM0575,1,6,1
ASS0206,3,4,2
ASS0517,0,2,1
ASV0946,0,8,1
ATE0869,1,8,1
ATF0274,1,5,1
ATP0662,0,5,1
AVM0947,1,9,2
AWM0764,1,7,1
BAH0875,1,6,1
BAJ0654,0,2,0
BAK0964,1,3,1
BAL0044,0,7,1
BAM0611,1,10,3
BAM0636,1,9,2
BBG0325,1,7,5
BBH0810,2,4,1
BBS0039,0,3,0
BBS0422,1,5,1
BCB0679,1,5,2
BCM0653,1,5,0
BCR0581,0,7,2
BDB0453,1,3,1
BDI0533,1,7,1
BDV0168,0,3,2
BEC0505,1,8,1
BEH0615,0,5,1
BER0314,1,3,1
BHC0665,1,8,1
BHW0458,1,9,5
BIH0745,1,8,2
BIS0247,1,2,1
BJH0354,4,5,1
BJH0811,1,2,0
BJM0111,0,6,0
BJP0134,0,7,0
BJW0619,0,7,1
BKW0374,2,5,2
BLB0114,0,8,1
BLL0929,1,6,1
BLS0678,2,6,1
BMC0547,1,4,1
BMG0917,1,7,2
BMM0112,0,7,0
BMS0877,1,4,0
BMT0528,11,39,37
BNG0237,1,8,1
BNR0965,2,4,0
BQS0525,1,8,2
BRB0355,1,8,2
BRM0995,0,5,0
BRS0734,5,51,46
BSA0431,4,36,35
BSB0990,0,4,0
BSH0445,0,8,1
BSS0369,1,4,1
BSS0463,3,4,2
BTL0226,1,6,0
BTL0722,1,5,2
BTN0061,0,6,1
BTR0403,0,3,1
BTS0011,0,4,1
BTW0005,1,6,1
BVC0790,0,3,1
BVN0514,1,3,0
BWH0813,16,48,47
BWP0202,2,3,2
BXJ0010,0,3,0
BYP0070,0,4,1
CAA0612,1,4,1
CAB0388,2,6,0
CAB0614,3,4,0
CAC0889,1,5,3
CAH0936,1,5,1
CAM0102,0,7,1
CAM0681,7,61,59
CAN0842,0,5,1
CAS0507,1,4,1
CBB0365,0,12,5
CBG0398,1,3,1
CBG0490,1,3,1
CCA0046,1,3,2
CCC0393,1,7,4
