user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,5,0
AAF0535,1,5,1
AAF0791,1,7,1
AAL0706,1,4,1
AAM0658,1,4,2
AAN0823,2,4,0
AAS0442,1,3,1
AAV0450,2,6,1
AAW0353,1,6,1
ABC0174,0,5,1
ABC0253,1,2,1
ABH0663,0,4,3
ABM0845,0,3,1
ABN0239,0,7,3
ACC0042,0,6,1
ACV0812,0,2,1
ADC0391,0,7,2
ADD0846,10,43,36
ADF0397,1,6,1
AES0827,1,8,1
AGB0186,1,8,4
AGB0643,1,6,0
AHC0142,1,7,1
AHD0848,0,4,1
AHG0634,0,3,1
AHM0410,1,7,1
AIB0948,2,9,2
AIH0675,0,8,1
AIM0627,1,5,1
AIP0394,0,2,1
AIP0982,1,3,1
AIS0405,1,4,1
AJC0840,6,51,44
AJD0074,1,6,0
AJF0370,1,2,0
AJH0175,0,3,2
AJL0462,1,7,1
AJN0607,1,7,1
AJP0723,0,2,1
AJR0319,1,9,2
AJR0932,0,7,1
AKC0924,1,1,0
AKF0709,1,3,1
AKH0758,0,6,2
AKK0329,1,6,1
AKR0057,1,3,1
AKW0167,0,4,1
ALB0892,1,6,5
ALC0788,1,9,3
ALD0529,0,8,1
ALD0544,1,2,1
ALH0402,0,3,1
AMD0077,1,4,2
AMH0464,0,3,1
AMH0794,0,11,5
AMJ0297,1,2,1
AMM0014,1,9,3
AMR0318,1,4,1
AMR0400,0,3,1
AMV0036,0,8,3
AMW0392,0,6,1
ANM0123,12,47,46
ANP0555,20,46,42
ANT0430,0,9,2
AOB0019,2,6,1
AOK0844,1,3,1
AOS0987,1,3,2
APG0307,1,7,1
AQD0820,0,6,2
ARA0252,8,41,34
ARB0834,1,2,1
ARB0881,1,6,1
ARD0509,0,4,3
ARL0034,0,7,1
ASB0796,1,4,0
ASD0577,0,6,0
ASG0048,1,5,0
ASG0692,0,3,1
ASL0378,0,2,0
ASM0575,1,7,1
ASS0206,2,6,1
ASS0517,0,7,1
ASV0946,0,6,1
ATE0869,1,5,1
ATF0274,0,3,0
ATP0662,0,6,2
AVM0947,1,4,2
AWM0764,1,7,1
BAH0875,1,8,1
BAJ0654,0,3,0
BAK0964,1,7,1
BAL0044,0,5,1
BAM0611,1,5,4
BAM0636,1,4,2
BBG0325,1,8,6
BBH0810,1,8,1
BBS0039,0,1,0
BBS0422,1,7,1
BCB0679,0,4,1
BCM0653,1,3,0
BCR0581,0,2,1
BDB0453,1,4,1
BDI0533,1,8,2
BDV0168,0,5,2
BEC0505,1,3,1
BEH0615,0,4,1
BER0314,1,5,1
BHC0665,1,7,1
BHW0458,2,9,7
BIH0745,1,9,2
BIS0247,1,3,1
BJH0354,4,8,1
BJH0811,1,6,0
BJM0111,0,1,0
BJP0134,0,7,0
BJW0619,0,4,1
BKW0374,1,3,1
BLB0114,0,3,2
BLL0929,1,4,2
BLS0678,2,4,1
BMC0547,1,8,1
BMG0917,1,9,2
BMM0112,0,1,0
BMS0877,1,2,0
BMT0528,9,40,35
BNG0237,1,3,1
BNR0965,1,3,0
BQS0525,1,5,2
BRB0355,2,9,4
BRM0995,0,2,0
BRS0734,5,46,44
BSA0431,5,46,39
BSB0990,0,4,0
BSH0445,0,4,1
BSS0369,1,3,1
BSS0463,2,6,1
BTL0226,1,5,0
BTL0722,1,8,2
BTN0061,0,5,1
BTR0403,0,5,1
BTS0011,0,7,1
BTW0005,1,8,1
BVC0790,0,8,1
BVN0514,1,5,0
BWH0813,16,56,53
BWP0202,1,7,1
BXJ0010,0,2,0
BYP0070,0,8,1
CAA0612,2,6,1
CAB0388,1,7,0
CAB0614,3,5,0
CAC0889,1,8,4
CAH0936,1,7,1
CAM0102,0,8,1
CAM0681,8,91,86
CAN0842,0,4,1
CAS0507,1,5,1
CBB0365,0,4,3
CBG0398,1,7,1
CBG0490,1,5,1
CCA0046,1,6,1
CCC0393,0,8,2
CCH0182,1,9,2
CCH0685,1,6,0
CCL0068,1,8,1
CCM0136,1,5,1
CCM0467,1,4,3
CCM0855,1,8,2
CCR0863,1,5,1
CCW0031,0,10,5
CCW0524,1,3,1
CEB0210,1,7,1
CEJ0109,0,5,0
CEL0561,1,2,1
CFG0959,1,6,1
CFM0767,0,4,0
CFW0264,0,7,1
CGA0629,1,5,1
CGB0637,0,5,1
CGF0337,0,8,1
CHG0146,2,8,1
CHM0821,2,2,1
CIG0052,0,6,1
CIM0271,2,5,1
CIM0926,1,5,1
CJC0494,0,7,1
CJF0802,1,4,1
CJG0470,1,3,1
CJH0702,1,8,1
CJK0200,1,7,1
CJM0138,0,11,4
CJM0521,0,3,1
CJP0952,1,6,0
CJV0286,2,8,2
CKB0427,2,3,2
CKB0482,2,4,1
CKD0680,0,6,5
CKH0144,1,2,1
CKP0721,0,7,0
CLB0774,1,13,6
CLD0894,0,5,0
CLF0852,0,5,2
CLH0703,0,7,2
CLS0296,2,10,3
CMB0912,1,2,1
CMM0487,2,4,0
CMS0454,1,8,1
CMW0783,1,4,2
CNB0900,1,7,1
CNE0352,1,5,1
CNM0800,1,3,1
COF0120,13,40,33
COM0321,1,2,0
CPG0322,1,2,0
CQH0701,2,5,4
CQH0730,3,13,6
CQW0652,1,6,0
CRD0624,2,4,2
CRK0916,0,6,1
CRO0027,1,5,2
CRP0456,1,7,1
CSB0080,0,4,1
CSC0217,1,7,1
CSH0626,0,7,2
CSJ0340,1,4,1
CSL0949,1,4,1
CSP0197,0,4,0
CTA0020,7,31,26
CTR0341,1,3,1
CTR0697,1,4,2
CTW0500,1,2,1
CUD0795,1,5,1
CWB0065,4,5,2
CWR0502,2,9,2
CXC0336,9,52,51
CYA0506,0,6,3
DAG0558,1,3,1
DAL0673,1,3,0
DAR0885,1,7,1
DBB0384,0,2,1
DBG0261,4,53,49
DBS0235,0,6,2
DBW0483,0,1,0
DCC0160,6,47,43
DCH0843,1,8,2
DDA0476,0,4,1
DDM0579,1,7,1
DEB0782,0,8,1
DFH0188,1,6,1
DFR0218,0,2,1
DGF0443,17,101,100
DGM0754,0,4,1
DGN0480,0,7,2
DGW0752,18,73,66
DHM0937,1,8,1
DIB0081,1,6,1
DIB0285,0,7,1
DIC0988,1,6,3
DID0650,0,4,3
DIW0118,1,11,5
DJB0159,0,4,0
DJS0682,15,69,67
DKB0631,1,5,2
DLF0377,18,89,83
DLH0029,9,43,41
DLM0051,0,7,1
DLS0383,0,1,0
DMG0358,0,8,5
DMK0257,3,11,8
DMM0623,1,7,1
DOL0332,0,5,2
DOP0562,1,4,1
DPM0423,5,4,2
DPS0262,12,54,47
DRR0162,19,53,46
DRR0242,1,2,0
DSB0731,6,33,29
DSM0591,1,7,5
DTP0379,1,6,0
DTT0076,1,4,2
DVM0265,0,3,1
DVW0103,2,9,4
DZC0228,1,3,1
EAH0466,1,5,1
EBC0390,7,48,41
ECF0828,1,2,1
ECL0930,1,6,1
ECR0822,1,9,2
EDA0684,0,5,1
EDB0714,0,4,1
EFS0882,1,3,0
EGD0132,6,42,41
EGD0409,4,4,1
EGK0893,0,6,1
EHB0420,13,29,25
EHB0824,0,2,0
EHD0584,1,4,1
EHR0096,0,2,1
EIM0156,0,6,2
EIP0997,0,9,4
EIS0041,0,4,3
EJW0884,0,7,1
ELB0847,0,4,1
ELH0960,2,5,0
ELT0769,1,3,1
EMB0531,7,63,56
EMS0317,2,2,1
EMW0105,1,9,2
EMW0772,1,8,1
ENC0234,0,2,0
ENL0100,0,8,2
EPW0434,1,5,3
ERH0449,1,2,1
ESA0642,2,2,0
ESH0135,1,3,2
ESH0283,0,4,1
ESJ0670,0,5,0
ESR0693,1,7,1
ETR0177,1,6,4
ETR0428,8,35,28
EWH0191,1,4,1
EZH0736,14,49,44
EZT0640,1,2,0
FAW0032,2,4,1
FBA0348,0,2,0
FBW0747,1,8,1
FDE0117,1,9,3
FEB0306,5,10,5
FFC0891,1,1,0
FGW0853,1,7,2
FHO0630,1,9,3
FHS0837,0,7,2
FIR0920,1,5,1
FKB0163,8,59,52
FKK0055,2,7,1
FLM0213,5,46,45
FMG0527,5,5,2
FOB0756,0,4,1
FPC0954,2,5,3
FQA0854,0,5,1
FRB0023,1,2,1
FRL0511,0,3,0
FRR0832,0,5,2
FSB0399,1,3,1
FSC0601,0,10,4
FTM0406,1,3,1
FUM0015,1,5,1
FWM0707,1,7,1
FXF0957,1,2,1
GAF0060,2,7,1
GAF0570,1,7,1
GBM0603,1,4,1
GCC0744,1,3,0
GCC0945,3,8,1
GCG0951,0,5,0
GCL0016,0,8,2
GCR0554,0,8,2
GCS0518,1,7,2
GCS0571,2,10,6
GDF0704,0,11,4
GHH0288,0,5,3
GHL0460,0,7,2
GJD0298,1,8,2
GJT0386,0,5,1
GKO0078,0,6,1
GLR0975,1,10,3
GMF0738,1,3,1
GNS0178,6,73,68
GNZ0953,0,12,7
GOK0238,0,3,1
GQF0659,1,1,0
GQP0743,0,1,0
GRC0145,0,3,2
GRM0868,5,25,24
GTD0116,0,7,5
GTD0219,1,14,7
GTD0898,2,3,2
GZB0469,6,48,44
GZC0735,0,3,1
HAC0282,1,7,1
HAD0246,1,9,2
HAH0248,1,8,1
HAH0760,2,4,1
HAM0985,2,6,4
HAV0121,2,8,2
HBB0056,1,7,2
HBO0413,1,5,1
HCC0344,1,4,1
HCL0113,1,1,0
HCL0651,13,53,52
HCM0267,1,8,1
HCS0003,0,7,2
HCV0478,8,64,57
HCW0419,0,4,1
HDD0789,1,6,2
HDD0806,2,6,4
HDH0928,7,45,42
HDJ0446,1,15,8
HDL0748,0,6,5
HDS0367,0,6,0
HFB0347,1,7,2
HGG0240,2,2,0
HGH0595,0,4,1
HGN0287,7,72,67
HIA0414,1,6,1
HIW0536,1,7,1
HJA0018,1,4,1
HJB0742,10,23,20
HJS0072,1,4,1
HKB0418,0,9,2
HKF0831,0,5,1
HKI0171,0,10,4
HKR0628,0,2,1
HLH0512,0,8,1
HLM0933,1,8,4
HMM0108,1,8,1
HMW0713,1,6,5
HOB0994,0,5,2
HPH0075,5,46,45
HPM0986,1,5,1
HPR0585,1,13,8
HRB0351,1,5,0
HRD0635,1,5,4
HRL0540,2,6,5
HRW0550,6,34,27
HSB0196,1,6,1
HSD0457,0,4,1
HSG0818,1,8,4
HSP0290,1,7,2
