user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,1,0
AAF0535,2,3,2
AAF0791,1,6,1
AAL0706,1,4,1
AAM0658,2,7,3
AAN0823,2,1,0
AAS0442,1,4,1
AAV0450,4,7,3
AAW0353,1,8,1
ABC0174,0,3,2
ABC0253,1,5,1
ABH0663,0,5,3
ABM0845,0,6,1
ABN0239,0,9,2
ACC0042,0,2,1
ACV0812,0,6,1
ADC0391,0,4,3
ADD0846,11,51,50
ADF0397,1,5,1
AES0827,1,4,1
AGB0186,1,8,4
AGB0643,1,1,0
AHC0142,1,6,1
AHD0848,0,7,1
AHG0634,0,4,1
AHM0410,1,4,1
AIB0948,2,5,2
AIH0675,0,5,1
AIM0627,1,7,1
AIP0394,0,7,1
AIP0982,1,3,1
AIS0405,1,3,1
AJC0840,7,53,50
AJD0074,1,6,0
AJF0370,1,3,0
AJH0175,0,5,2
AJL0462,1,7,1
AJN0607,1,6,1
AJP0723,0,5,2
AJR0319,1,9,2
AJR0932,0,2,1
AKC0924,1,7,0
AKF0709,1,4,1
AKH0758,0,6,2
AKK0329,1,7,2
AKR0057,2,5,2
AKW0167,0,8,1
ALB0892,1,12,5
ALC0788,1,6,4
ALD0529,0,3,2
ALD0544,1,3,1
ALH0402,0,4,2
AMD0077,1,3,2
AMH0464,0,8,1
AMH0794,1,9,8
AMJ0297,1,5,1
AMM0014,1,9,4
AMR0318,1,3,1
AMR0400,0,6,1
AMV0036,0,11,4
AMW0392,0,3,1
ANM0123,13,48,45
ANP0555,14,29,23
ANT0430,0,6,1
AOB0019,3,9,2
AOK0844,2,10,3
AOS0987,1,3,2
APG0307,1,3,1
AQD0820,0,9,2
ARA0252,8,31,29
ARB0834,1,2,1
ARB0881,1,4,1
ARD0509,0,6,5
ARL0034,0,2,1
ASB0796,1,4,0
ASD0577,0,1,0
ASG0048,1,6,0
ASG0692,0,3,1
ASL0378,0,6,0
ASM0575,1,3,1
ASS0206,3,7,2
ASS0517,0,4,1
ASV0946,0,3,1
ATE0869,1,6,1
ATF0274,0,5,0
ATP0662,0,4,1
AVM0947,1,8,2
AWM0764,1,3,1
BAH0875,1,4,2
BAJ0654,0,1,0
BAK0964,1,5,1
BAL0044,0,7,2
BAM0611,1,10,4
BAM0636,1,6,2
