user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,4,0
AAF0535,1,2,1
AAF0791,1,2,1
AAL0706,1,7,1
AAM0658,1,7,2
AAN0823,3,2,0
AAS0442,1,2,1
AAV0450,2,5,1
AAW0353,1,7,1
ABC0174,0,5,1
ABC0253,1,8,1
ABH0663,0,5,3
ABM0845,0,7,1
ABN0239,0,6,2
ACC0042,0,2,1
ACV0812,0,7,1
ADC0391,0,7,2
ADD0846,8,47,43
ADF0397,1,8,1
AES0827,1,7,1
AGB0186,1,6,3
AGB0643,1,4,0
AHC0142,1,4,1
AHD0848,0,3,1
AHG0634,0,3,1
AHM0410,1,2,1
AIB0948,3,9,3
AIH0675,0,5,1
AIM0627,3,5,3
AIP0394,0,5,1
AIP0982,1,7,1
AIS0405,2,6,3
AJC0840,7,47,46
AJD0074,1,6,0
AJF0370,1,1,0
AJH0175,1,10,4
AJL0462,1,2,1
AJN0607,1,7,1
AJP0723,0,7,1
AJR0319,2,9,3
AJR0932,0,5,1
AKC0924,1,3,0
AKF0709,1,4,1
AKH0758,0,10,3
AKK0329,1,4,1
AKR0057,1,8,1
AKW0167,0,3,1
ALB0892,1,11,5
ALC0788,1,9,5
ALD0529,0,5,1
ALD0544,1,6,1
ALH0402,0,3,1
AMD0077,1,9,2
AMH0464,0,4,1
AMH0794,0,7,4
AMJ0297,1,5,1
AMM0014,1,11,4
AMR0318,1,5,1
AMR0400,0,2,1
AMV0036,0,9,4
AMW0392,0,6,1
ANM0123,12,45,44
ANP0555,16,29,28
ANT0430,0,8,2
AOB0019,3,8,2
AOK0844,1,8,1
AOS0987,1,3,2
APG0307,1,7,1
AQD0820,0,5,2
ARA0252,8,35,32
ARB0834,1,8,1
ARB0881,1,7,1
ARD0509,0,8,4
ARL0034,0,2,1
ASB0796,1,2,0
ASD0577,0,5,0
ASG0048,1,3,0
ASG0692,0,8,1
ASL0378,0,7,0
ASM0575,1,3,1
ASS0206,2,8,1
ASS0517,0,8,1
ASV0946,0,3,1
ATE0869,1,6,1
ATF0274,0,7,0
ATP0662,0,4,1
AVM0947,1,7,2
AWM0764,1,8,1
BAH0875,1,6,1
BAJ0654,0,3,0
BAK0964,1,7,1
BAL0044,0,6,1
BAM0611,1,8,4
BAM0636,1,4,2
BBG0325,1,13,7
BBH0810,1,8,1
BBS0039,0,6,0
BBS0422,1,4,1
BCB0679,0,4,1
BCM0653,1,2,0
BCR0581,0,5,1
BDB0453,1,5,1
BDI0533,1,4,2
BDV0168,0,9,2
BEC0505,1,8,1
BEH0615,0,5,1
BER0314,1,5,1
BHC0665,2,5,2
BHW0458,1,11,4
BIH0745,1,7,2
BIS0247,1,6,1
BJH0354,3,2,1
BJH0811,1,5,0
BJM0111,0,5,0
BJP0134,1,5,1
BJW0619,1,9,2
BKW0374,1,3,1
BLB0114,0,2,1
BLL0929,1,7,1
BLS0678,2,4,1
BMC0547,1,2,1
BMG0917,2,7,4
BMM0112,1,7,1
BMS0877,1,4,0
BMT0528,9,36,33
BNG0237,1,7,1
BNR0965,2,4,0
BQS0525,1,3,2
BRB0355,1,6,2
BRM0995,0,7,0
BRS0734,4,39,38
BSA0431,4,49,43
BSB0990,0,1,0
BSH0445,0,5,1
BSS0369,1,2,1
BSS0463,2,5,1
BTL0226,1,6,0
BTL0722,1,5,2
BTN0061,0,2,1
BTR0403,0,6,1
BTS0011,0,4,1
BTW0005,2,3,1
BVC0790,0,9,2
BVN0514,2,7,0
BWH0813,14,54,48
BWP0202,1,4,1
BXJ0010,0,2,0
BYP0070,0,6,1
CAA0612,1,4,1
CAB0388,1,4,0
CAB0614,2,4,0
CAC0889,1,11,5
CAH0936,1,3,1
CAM0102,0,2,1
CAM0681,11,98,93
CAN0842,0,7,2
CAS0507,1,2,1
CBB0365,0,8,5
CBG0398,1,4,1
CBG0490,1,6,1
CCA0046,1,4,1
CCC0393,0,3,2
CCH0182,1,8,2
CCH0685,1,2,0
CCL0068,1,2,1
CCM0136,1,6,1
CCM0467,1,8,3
CCM0855,1,6,3
CCR0863,1,8,1
CCW0031,0,7,4
CCW0524,1,3,1
CEB0210,2,8,3
CEJ0109,1,8,1
CEL0561,1,6,1
CFG0959,1,3,1
CFM0767,0,5,0
CFW0264,0,2,1
CGA0629,1,7,1
CGB0637,0,6,1
CGF0337,0,7,1
CHG0146,2,7,1
CHM0821,1,2,0
CIG0052,0,6,1
CIM0271,2,7,1
CIM0926,1,8,1
CJC0494,0,2,1
CJF0802,1,5,1
CJG0470,1,8,1
CJH0702,1,3,1
CJK0200,1,5,1
CJM0138,0,8,5
CJM0521,0,7,1
CJP0952,1,7,0
CJV0286,2,8,2
CKB0427,2,7,2
CKB0482,2,6,1
CKD0680,0,8,4
CKH0144,1,5,1
CKP0721,0,3,0
CLB0774,1,8,5
CLD0894,0,4,0
CLF0852,0,6,2
CLH0703,0,8,2
CLS0296,2,5,4
CMB0912,2,6,3
CMM0487,1,6,0
CMS0454,1,6,1
CMW0783,1,9,2
CNB0900,1,3,1
CNE0352,1,6,1
CNM0800,1,4,1
COF0120,13,35,34
COM0321,1,1,0
CPG0322,1,3,0
CQH0701,1,3,2
CQH0730,1,6,3
CQW0652,1,3,0
CRD0624,1,6,1
CRK0916,0,6,1
CRO0027,1,8,1
CRP0456,2,5,2
CSB0080,0,8,1
CSC0217,1,3,1
CSH0626,0,4,2
CSJ0340,1,6,1
CSL0949,1,6,1
CSP0197,0,2,0
CTA0020,7,29,23
CTR0341,1,6,1
CTR0697,0,3,1
CTW0500,2,6,2
CUD0795,1,6,1
CWB0065,3,4,2
CWR0502,2,6,2
CXC0336,14,86,81
CYA0506,0,5,4
DAG0558,1,3,1
DAL0673,1,4,0
DAR0885,1,5,1
DBB0384,0,5,1
DBG0261,4,56,54
DBS0235,0,5,3
DBW0483,0,7,0
DCC0160,7,49,46
DCH0843,1,4,2
DDA0476,0,4,1
DDM0579,1,8,1
DEB0782,0,4,1
DFH0188,1,7,1
DFR0218,0,4,1
DGF0443,9,70,65
DGM0754,1,5,3
DGN0480,0,7,2
DGW0752,13,50,49
DHM0937,1,3,1
DIB0081,1,4,1
DIB0285,0,2,1
DIC0988,1,6,2
DID0650,0,9,3
DIW0118,1,13,6
DJB0159,0,2,0
DJS0682,16,71,65
DKB0631,1,8,2
DLF0377,12,64,61
DLH0029,9,50,45
DLM0051,0,4,1
DLS0383,0,3,0
DMG0358,0,5,4
DMK0257,2,12,6
DMM0623,1,2,1
DOL0332,0,4,2
DOP0562,1,5,1
