user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,2,0
AAF0535,1,4,1
AAF0791,1,2,1
AAL0706,2,6,1
AAM0658,1,5,2
AAN0823,2,5,0
AAS0442,1,4,1
AAV0450,2,2,1
AAW0353,1,8,1
ABC0174,0,6,2
ABC0253,1,3,1
ABH0663,0,6,4
ABM0845,0,5,1
ABN0239,0,3,2
ACC0042,1,8,2
ACV0812,0,4,1
ADC0391,0,6,2
ADD0846,11,47,46
ADF0397,1,4,1
AES0827,1,3,1
AGB0186,1,8,3
AGB0643,1,6,0
AHC0142,2,10,3
AHD0848,0,5,1
AHG0634,0,5,1
AHM0410,1,2,1
AIB0948,2,5,2
AIH0675,0,3,2
AIM0627,1,8,1
AIP0394,0,4,1
AIP0982,1,2,1
AIS0405,1,6,2
AJC0840,8,65,58
AJD0074,1,2,0
AJF0370,2,8,1
AJH0175,0,3,2
AJL0462,1,3,2
AJN0607,1,4,1
AJP0723,0,4,1
AJR0319,1,7,2
AJR0932,0,3,1
AKC0924,1,2,0
AKF0709,1,8,1
AKH0758,0,8,2
AKK0329,1,3,1
AKR0057,1,8,1
AKW0167,0,3,1
ALB0892,1,6,5
ALC0788,1,9,5
ALD0529,0,4,1
ALD0544,1,4,1
ALH0402,0,4,1
AMD0077,1,8,2
AMH0464,0,8,1
AMH0794,0,12,5
AMJ0297,1,3,1
AMM0014,1,7,5
AMR0318,1,4,1
AMR0400,0,8,1
AMV0036,0,11,4
AMW0392,1,8,2
ANM0123,11,52,50
ANP0555,16,27,25
ANT0430,0,6,1
AOB0019,2,2,1
AOK0844,1,5,1
AOS0987,3,8,4
APG0307,1,5,1
AQD0820,0,6,2
ARA0252,8,38,35
ARB0834,1,5,1
ARB0881,1,2,1
ARD0509,0,10,5
ARL0034,0,6,1
ASB0796,1,6,0
ASD0577,0,4,0
ASG0048,1,5,0
ASG0692,0,2,1
ASL0378,1,7,1
ASM0575,1,3,1
ASS0206,2,4,1
ASS0517,0,2,1
ASV0946,0,4,1
ATE0869,1,4,1
ATF0274,0,4,0
ATP0662,0,4,1
AVM0947,1,5,2
AWM0764,1,7,1
BAH0875,1,6,1
BAJ0654,0,7,0
BAK0964,1,7,1
BAL0044,0,3,1
BAM0611,1,10,4
BAM0636,1,6,2
BBG0325,1,5,4
BBH0810,3,9,2
BBS0039,0,6,0
BBS0422,1,8,1
BCB0679,0,7,1
BCM0653,1,4,0
BCR0581,1,4,3
BDB0453,1,5,1
BDI0533,2,7,3
BDV0168,0,7,2
BEC0505,1,2,1
BEH0615,0,8,1
BER0314,1,5,1
BHC0665,1,4,1
BHW0458,1,8,4
BIH0745,3,5,4
BIS0247,1,3,1
BJH0354,4,7,1
BJH0811,1,1,0
BJM0111,0,7,0
BJP0134,0,6,0
BJW0619,0,8,1
BKW0374,1,8,1
BLB0114,0,6,1
BLL0929,1,6,1
BLS0678,2,8,1
BMC0547,1,5,1
BMG0917,1,7,2
BMM0112,0,4,0
BMS0877,1,5,0
BMT0528,9,44,42
BNG0237,1,4,1
BNR0965,1,5,0
BQS0525,1,4,2
BRB0355,1,6,2
BRM0995,0,1,0
BRS0734,5,39,37
BSA0431,4,43,40
BSB0990,0,1,0
BSH0445,1,7,3
BSS0369,2,7,2
BSS0463,2,3,1
BTL0226,1,3,0
BTL0722,1,5,2
BTN0061,0,2,1
BTR0403,0,7,1
BTS0011,0,5,1
BTW0005,3,6,2
BVC0790,0,4,2
BVN0514,1,4,0
BWH0813,15,59,57
BWP0202,1,3,1
BXJ0010,0,6,0
BYP0070,0,3,1
CAA0612,3,3,2
CAB0388,1,5,0
CAB0614,2,4,0
CAC0889,1,12,5
CAH0936,2,5,2
CAM0102,0,7,1
CAM0681,6,72,68
CAN0842,0,3,1
CAS0507,1,6,1
CBB0365,1,13,6
CBG0398,1,2,1
CBG0490,1,7,1
CCA0046,1,2,1
CCC0393,0,7,2
CCH0182,2,5,3
CCH0685,1,2,0
CCL0068,1,5,1
CCM0136,2,2,1
CCM0467,1,8,3
CCM0855,1,3,2
CCR0863,1,6,1
CCW0031,0,10,3
CCW0524,1,4,1
CEB0210,1,7,1
CEJ0109,0,2,0
CEL0561,1,3,1
CFG0959,1,8,1
CFM0767,0,5,0
CFW0264,0,3,1
CGA0629,2,8,1
CGB0637,0,7,1
CGF0337,0,3,2
CHG0146,2,3,1
CHM0821,1,5,0
CIG0052,0,7,1
CIM0271,2,4,1
CIM0926,1,5,1
CJC0494,0,3,1
CJF0802,2,8,2
CJG0470,1,5,1
CJH0702,1,8,1
CJK0200,1,5,1
CJM0138,0,5,4
CJM0521,0,8,1
CJP0952,1,6,0
CJV0286,1,8,1
CKB0427,2,4,2
CKB0482,2,8,1
CKD0680,0,9,3
CKH0144,1,7,1
CKP0721,0,4,0
CLB0774,1,9,6
CLD0894,0,6,0
CLF0852,1,10,3
CLH0703,0,4,3
CLS0296,2,7,4
CMB0912,1,6,1
CMM0487,1,6,0
CMS0454,1,5,1
CMW0783,1,4,2
CNB0900,1,8,1
CNE0352,1,2,1
CNM0800,1,6,1
COF0120,19,46,39
COM0321,1,1,0
CPG0322,1,3,0
CQH0701,1,4,3
CQH0730,1,7,3
CQW0652,1,2,0
CRD0624,2,9,2
CRK0916,0,4,1
CRO0027,1,4,1
CRP0456,1,5,1
CSB0080,0,6,1
CSC0217,1,8,1
CSH0626,0,6,2
CSJ0340,1,2,1
CSL0949,1,2,1
CSP0197,0,6,0
CTA0020,7,32,29
CTR0341,1,7,1
CTR0697,0,8,1
CTW0500,3,7,3
CUD0795,1,5,1
CWB0065,4,8,2
CWR0502,2,4,2
CXC0336,8,66,61
CYA0506,0,7,4
DAG0558,1,6,1
DAL0673,1,5,0
DAR0885,1,8,1
DBB0384,0,5,1
DBG0261,4,51,45
DBS0235,0,8,2
DBW0483,0,5,0
DCC0160,7,58,54
DCH0843,1,3,2
DDA0476,0,8,1
DDM0579,1,8,1
DEB0782,0,6,1
DFH0188,1,4,1
DFR0218,0,5,1
DGF0443,9,69,67
DGM0754,0,2,1
DGN0480,0,9,2
DGW0752,14,44,43
