user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,2,0
AAF0535,1,8,1
AAF0791,1,2,1
AAL0706,3,7,2
AAM0658,1,7,2
AAN0823,2,2,0
AAS0442,1,2,1
AAV0450,3,9,2
AAW0353,1,4,1
ABC0174,0,2,1
ABC0253,1,3,2
ABH0663,0,5,3
ABM0845,0,2,1
ABN0239,0,5,2
ACC0042,0,5,1
ACV0812,1,9,2
ADC0391,0,3,2
ADD0846,8,41,39
ADF0397,1,7,1
AES0827,1,8,1
AGB0186,1,9,3
AGB0643,1,2,0
AHC0142,1,3,1
AHD0848,0,5,1
AHG0634,0,7,1
AHM0410,1,8,1
AIB0948,1,4,1
AIH0675,0,8,1
AIM0627,1,8,1
AIP0394,0,7,1
AIP0982,1,2,1
AIS0405,1,6,1
AJC0840,7,60,54
AJD0074,1,6,0
AJF0370,1,3,0
AJH0175,1,8,4
AJL0462,2,9,3
AJN0607,1,7,1
AJP0723,0,7,1
AJR0319,1,4,2
AJR0932,0,7,1
AKC0924,1,6,0
AKF0709,1,5,1
AKH0758,0,8,2
AKK0329,1,4,1
AKR0057,1,2,1
AKW0167,0,6,2
ALB0892,1,9,4
ALC0788,1,5,4
ALD0529,1,8,3
ALD0544,1,4,1
ALH0402,0,6,1
AMD0077,1,3,2
AMH0464,0,6,1
AMH0794,0,12,5
AMJ0297,1,7,1
AMM0014,1,5,3
AMR0318,1,7,1
AMR0400,0,6,1
AMV0036,0,7,4
AMW0392,0,2,1
ANM0123,11,60,57
ANP0555,12,28,26
ANT0430,0,8,2
AOB0019,2,4,1
AOK0844,1,8,2
AOS0987,1,6,2
APG0307,1,6,1
AQD0820,0,5,2
ARA0252,9,36,33
ARB0834,1,2,1
ARB0881,2,3,2
ARD0509,0,8,3
ARL0034,0,4,1
ASB0796,1,4,0
ASD0577,0,2,0
ASG0048,1,6,0
ASG0692,0,6,1
ASL0378,0,7,0
ASM0575,2,3,1
ASS0206,2,4,1
ASS0517,0,5,1
ASV0946,0,8,1
ATE0869,3,8,3
ATF0274,0,7,0
ATP0662,0,5,1
AVM0947,1,8,2
AWM0764,1,7,1
BAH0875,1,6,1
BAJ0654,0,1,0
BAK0964,1,6,1
BAL0044,0,7,1
BAM0611,1,10,4
BAM0636,1,3,2
BBG0325,1,7,4
BBH0810,2,4,1
BBS0039,0,4,0
BBS0422,1,6,1
BCB0679,0,8,1
BCM0653,1,3,0
BCR0581,0,6,1
BDB0453,1,4,1
BDI0533,1,6,1
BDV0168,1,7,4
BEC0505,1,6,1
BEH0615,0,7,1
BER0314,1,6,1
BHC0665,1,3,1
BHW0458,1,10,4
BIH0745,1,5,2
BIS0247,1,4,1
BJH0354,3,7,1
BJH0811,1,2,0
BJM0111,0,4,0
BJP0134,0,2,0
BJW0619,0,7,1
BKW0374,2,7,2
BLB0114,0,6,1
BLL0929,1,2,1
BLS0678,2,7,1
BMC0547,1,4,1
BMG0917,1,4,2
BMM0112,0,4,0
BMS0877,1,5,0
BMT0528,11,34,33
BNG0237,1,3,1
BNR0965,1,1,0
BQS0525,1,6,3
BRB0355,1,3,2
BRM0995,0,1,0
BRS0734,5,46,42
BSA0431,8,67,65
BSB0990,0,6,0
BSH0445,0,2,1
BSS0369,1,6,1
BSS0463,2,4,1
BTL0226,2,8,1
BTL0722,1,4,2
BTN0061,0,6,1
BTR0403,0,2,1
BTS0011,0,7,1
BTW0005,2,4,1
BVC0790,0,4,1
BVN0514,1,4,0
BWH0813,14,53,48
BWP0202,1,6,1
BXJ0010,0,1,0
BYP0070,0,6,1
CAA0612,3,5,2
CAB0388,2,1,0
CAB0614,2,1,0
CAC0889,1,11,4
CAH0936,1,5,1
CAM0102,0,7,1
CAM0681,7,72,68
CAN0842,0,3,1
CAS0507,1,4,1
CBB0365,0,7,3
CBG0398,1,4,1
CBG0490,1,6,1
CCA0046,1,4,1
CCC0393,0,3,2
CCH0182,2,6,3
CCH0685,2,2,0
CCL0068,1,6,1
CCM0136,2,3,1
CCM0467,1,4,2
CCM0855,1,8,2
CCR0863,1,6,1
CCW0031,0,5,4
CCW0524,1,2,1
CEB0210,1,2,1
CEJ0109,0,5,0
CEL0561,1,2,1
CFG0959,1,7,1
CFM0767,0,7,0
CFW0264,0,2,1
CGA0629,1,6,1
CGB0637,1,9,2
CGF0337,0,8,1
CHG0146,2,2,1
CHM0821,1,1,0
CIG0052,0,2,1
CIM0271,2,4,1
CIM0926,1,6,1
CJC0494,1,4,2
CJF0802,1,8,1
CJG0470,1,6,1
CJH0702,1,3,1
CJK0200,1,5,1
CJM0138,0,7,4
CJM0521,0,6,2
CJP0952,1,3,0
CJV0286,1,6,1
CKB0427,2,8,2
CKB0482,3,8,2
CKD0680,0,7,4
CKH0144,1,4,2
CKP0721,0,2,0
CLB0774,1,7,5
CLD0894,0,1,0
CLF0852,0,2,1
CLH0703,0,4,2
CLS0296,2,8,3
CMB0912,1,7,2
CMM0487,1,4,0
CMS0454,1,4,1
CMW0783,1,8,3
CNB0900,1,6,1
CNE0352,1,8,2
CNM0800,1,6,1
COF0120,13,34,31
COM0321,1,2,0
CPG0322,1,7,0
CQH0701,1,5,2
CQH0730,1,4,3
CQW0652,1,2,0
CRD0624,1,8,1
CRK0916,1,7,3
CRO0027,1,2,1
CRP0456,1,3,1
CSB0080,0,4,1
CSC0217,1,4,1
CSH0626,0,4,2
CSJ0340,1,8,1
CSL0949,2,8,3
CSP0197,0,5,0
CTA0020,11,33,32
CTR0341,3,6,2
CTR0697,0,3,1
CTW0500,1,2,1
CUD0795,1,2,1
CWB0065,3,6,2
CWR0502,2,7,2
CXC0336,8,58,51
CYA0506,0,7,3
DAG0558,1,8,2
DAL0673,1,6,0
DAR0885,1,2,1
DBB0384,0,6,1
DBG0261,5,57,50
DBS0235,0,6,2
DBW0483,0,2,0
DCC0160,7,56,51
DCH0843,1,6,2
DDA0476,0,6,1
DDM0579,2,3,2
DEB0782,0,6,1
DFH0188,3,5,3
DFR0218,0,2,1
DGF0443,9,59,52
DGM0754,0,8,1
DGN0480,0,8,2
DGW0752,13,58,57
DHM0937,1,8,1
DIB0081,1,8,1
DIB0285,0,3,1
DIC0988,1,6,2
DID0650,0,6,3
DIW0118,1,12,6
DJB0159,0,4,0
DJS0682,17,65,64
DKB0631,1,4,2
DLF0377,14,50,49
DLH0029,9,51,48
DLM0051,0,8,1
DLS0383,0,3,0
DMG0358,0,4,3
DMK0257,1,7,4
DMM0623,1,5,1
DOL0332,0,4,2
DOP0562,1,7,1
DPM0423,5,3,2
DPS0262,13,47,40
DRR0162,12,44,40
DRR0242,1,2,0
DSB0731,7,34,28
DSM0591,1,12,6
DTP0379,1,2,0
DTT0076,1,8,3
DVM0265,0,6,1
DVW0103,1,4,3
DZC0228,1,2,1
EAH0466,2,9,2
EBC0390,8,48,46
ECF0828,2,7,3
ECL0930,3,10,3
ECR0822,0,4,1
EDA0684,0,4,1
EDB0714,0,5,2
EFS0882,1,1,0
EGD0132,6,46,44
EGD0409,3,7,1
EGK0893,0,2,1
EHB0420,21,39,34
EHB0824,0,4,0
EHD0584,1,2,1
EHR0096,0,7,1
EIM0156,0,7,2
EIP0997,0,7,4
EIS0041,0,8,2
EJW0884,0,6,1
ELB0847,0,3,1
ELH0960,2,5,0
ELT0769,1,2,1
EMB0531,6,54,52
EMS0317,2,6,1
EMW0105,1,4,3
EMW0772,1,5,1
ENC0234,0,2,0
ENL0100,0,6,2
EPW0434,1,9,4
ERH0449,1,4,1
ESA0642,2,1,0
ESH0135,1,4,3
ESH0283,0,8,1
ESJ0670,0,4,0
ESR0693,1,7,1
ETR0177,1,6,3
ETR0428,9,29,27
EWH0191,1,5,1
EZH0736,19,49,48
EZT0640,1,5,0
FAW0032,1,3,1
FBA0348,0,5,0
FBW0747,1,7,1
FDE0117,1,6,4
FEB0306,3,8,3
FFC0891,1,6,0
FGW0853,1,4,2
FHO0630,1,9,3
FHS0837,0,9,2
FIR0920,1,5,1
FKB0163,7,57,52
FKK0055,2,5,1
FLM0213,5,51,46
FMG0527,4,4,1
FOB0756,0,7,1
FPC0954,1,7,1
FQA0854,0,5,1
FRB0023,1,4,1
FRL0511,1,7,1
FRR0832,1,9,4
FSB0399,1,8,1
FSC0601,0,10,4
FTM0406,1,5,1
FUM0015,1,2,1
FWM0707,1,8,1
FXF0957,2,10,3
GAF0060,4,4,3
GAF0570,1,8,1
GBM0603,1,7,1
GCC0744,1,6,0
GCC0945,3,8,1
GCG0951,0,5,0
GCL0016,0,8,1
GCR0554,1,9,4
GCS0518,1,9,2
GCS0571,1,11,4
GDF0704,0,10,3
GHH0288,0,5,2
GHL0460,0,4,2
GJD0298,1,3,2
GJT0386,0,4,1
GKO0078,0,5,1
GLR0975,1,9,4
GMF0738,1,7,1
GNS0178,6,64,57
GNZ0953,0,12,5
GOK0238,0,8,1
GQF0659,1,4,0
GQP0743,0,2,0
GRC0145,0,8,1
GRM0868,5,25,20
GTD0116,0,5,3
GTD0219,1,10,5
GTD0898,2,9,2
GZB0469,7,41,38
GZC0735,0,7,1
HAC0282,1,7,1
HAD0246,1,8,1
HAH0248,1,7,1
HAH0760,2,4,1
HAM0985,2,11,4
HAV0121,3,4,3
HBB0056,2,6,4
HBO0413,1,5,1
HCC0344,2,4,2
HCL0113,1,1,0
HCL0651,17,63,61
HCM0267,3,8,2
HCS0003,0,4,2
HCV0478,9,75,69
HCW0419,0,3,1
HDD0789,1,7,3
HDD0806,4,12,6
HDH0928,9,57,56
HDJ0446,0,11,4
HDL0748,0,8,3
HDS0367,0,6,0
HFB0347,1,8,2
HGG0240,3,4,0
HGH0595,0,4,1
HGN0287,5,57,54
HIA0414,1,4,1
HIW0536,1,5,1
HJA0018,1,4,1
HJB0742,11,25,23
HJS0072,1,6,1
HKB0418,0,7,2
HKF0831,0,3,1
HKI0171,0,11,5
HKR0628,0,7,1
HLH0512,1,4,3
HLM0933,1,12,5
HMM0108,1,7,1
HMW0713,1,8,5
HOB0994,0,8,2
HPH0075,5,51,47
HPM0986,1,6,1
HPR0585,0,11,5
HRB0351,2,1,0
HRD0635,1,10,4
HRL0540,1,6,4
HRW0550,6,24,21
HSB0196,1,8,1
HSD0457,0,3,1
HSG0818,1,7,4
HSP0290,1,7,2
HTF0641,5,56,55
HTH0007,16,44,39
HVB0037,1,8,1
HVF0067,0,5,1
HWH0646,0,9,4
HWM0342,10,68,61
HWW0436,9,40,34
HWY0038,0,6,3
HXL0968,1,4,2
IAR0694,2,4,1
IAT0263,1,7,1
IBB0359,1,3,1
IBB0696,1,2,1
IBM0671,1,2,0
IBP0883,1,7,4
IBS0836,5,34,30
ICH0294,1,3,2
ICS0956,1,4,1
IDO0176,0,7,1
IEB0153,3,7,1
IHK0841,0,7,1
IIA0092,1,4,3
IIL0513,17,46,42
IIW0249,1,11,6
IJM0139,1,6,5
IJM0444,1,3,0
