user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,4,0
AAF0535,1,6,1
AAF0791,1,5,1
AAL0706,1,5,1
AAM0658,1,8,2
AAN0823,2,6,0
AAS0442,1,3,1
AAV0450,3,7,2
AAW0353,1,8,1
ABC0174,0,5,1
ABC0253,1,5,1
ABH0663,0,7,5
ABM0845,0,3,1
ABN0239,0,6,2
ACC0042,0,4,1
ACV0812,0,8,1
ADC0391,0,6,2
ADD0846,9,36,35
ADF0397,1,7,1
AES0827,1,5,1
AGB0186,1,9,3
AGB0643,1,5,0
AHC0142,1,2,1
AHD0848,0,6,1
AHG0634,0,8,1
AHM0410,1,4,1
AIB0948,2,6,2
AIH0675,0,7,2
AIM0627,1,5,1
AIP0394,0,9,2
AIP0982,1,4,1
AIS0405,1,5,1
AJC0840,6,51,44
AJD0074,1,3,0
AJF0370,1,3,0
AJH0175,0,7,2
AJL0462,1,9,2
AJN0607,1,5,1
AJP0723,0,8,1
AJR0319,2,9,3
AJR0932,0,5,1
AKC0924,1,6,0
AKF0709,1,4,1
AKH0758,0,5,3
AKK0329,1,2,1
AKR0057,1,4,1
AKW0167,0,6,1
ALB0892,1,11,5
ALC0788,1,10,5
ALD0529,0,5,2
ALD0544,1,5,1
ALH0402,0,4,1
AMD0077,1,4,2
AMH0464,0,5,1
AMH0794,0,6,5
AMJ0297,1,6,1
AMM0014,1,9,3
AMR0318,1,8,1
AMR0400,0,5,1
AMV0036,0,7,4
AMW0392,0,4,1
ANM0123,12,54,53
ANP0555,15,29,22
ANT0430,0,7,1
AOB0019,2,6,1
AOK0844,1,3,1
AOS0987,3,10,4
APG0307,1,2,1
AQD0820,0,9,3
ARA0252,9,36,32
ARB0834,1,8,1
ARB0881,1,3,1
ARD0509,0,11,4
ARL0034,0,4,1
ASB0796,1,3,0
ASD0577,0,1,0
ASG0048,1,3,0
ASG0692,0,7,1
ASL0378,0,3,0
ASM0575,1,8,1
ASS0206,3,9,2
ASS0517,0,4,1
ASV0946,0,4,1
ATE0869,2,5,2
ATF0274,0,1,0
ATP0662,0,4,1
AVM0947,1,10,3
AWM0764,1,5,1
BAH0875,1,4,1
BAJ0654,0,4,0
BAK0964,1,6,1
BAL0044,0,5,1
BAM0611,1,9,3
BAM0636,1,7,2
BBG0325,1,10,4
BBH0810,1,8,1
BBS0039,0,2,0
BBS0422,1,6,1
BCB0679,0,3,1
BCM0653,1,3,0
BCR0581,0,5,1
BDB0453,1,2,1
BDI0533,1,7,1
BDV0168,0,9,2
BEC0505,1,4,1
BEH0615,0,7,1
BER0314,1,7,2
BHC0665,1,3,1
BHW0458,1,11,5
BIH0745,3,9,4
BIS0247,1,6,1
BJH0354,5,3,1
BJH0811,1,1,0
BJM0111,0,1,0
BJP0134,0,7,0
BJW0619,0,8,1
BKW0374,1,4,1
BLB0114,0,2,1
BLL0929,1,3,1
BLS0678,2,6,1
BMC0547,1,4,1
BMG0917,1,5,2
BMM0112,0,2,0
BMS0877,1,7,0
BMT0528,11,47,42
BNG0237,1,6,1
BNR0965,1,1,0
BQS0525,1,4,2
BRB0355,1,8,2
BRM0995,1,4,1
BRS0734,5,43,42
BSA0431,4,49,44
BSB0990,0,4,0
BSH0445,0,8,1
BSS0369,1,4,1
BSS0463,2,5,1
BTL0226,1,1,0
BTL0722,1,7,3
BTN0061,0,7,1
BTR0403,0,2,1
BTS0011,0,4,1
BTW0005,1,8,1
BVC0790,0,6,1
BVN0514,1,3,0
BWH0813,15,63,61
BWP0202,1,3,1
BXJ0010,0,2,0
BYP0070,0,5,1
CAA0612,1,4,1
CAB0388,1,6,0
CAB0614,3,3,0
CAC0889,1,6,4
CAH0936,1,7,1
CAM0102,0,6,1
CAM0681,9,92,85
CAN0842,0,2,1
CAS0507,1,7,1
CBB0365,0,9,5
CBG0398,1,5,1
CBG0490,1,4,1
CCA0046,1,7,1
CCC0393,0,6,2
CCH0182,2,8,3
CCH0685,1,1,0
CCL0068,2,2,1
CCM0136,1,3,1
CCM0467,1,7,2
CCM0855,1,7,3
CCR0863,1,6,1
CCW0031,1,7,6
CCW0524,1,4,1
CEB0210,1,3,1
CEJ0109,0,6,0
CEL0561,1,5,2
CFG0959,1,8,1
CFM0767,0,6,0
CFW0264,0,5,1
CGA0629,1,3,1
CGB0637,0,8,1
CGF0337,0,6,1
CHG0146,2,2,1
CHM0821,1,3,0
CIG0052,0,8,1
CIM0271,3,7,2
CIM0926,1,6,1
CJC0494,0,4,1
CJF0802,3,5,3
CJG0470,1,7,1
CJH0702,1,2,1
CJK0200,1,7,1
CJM0138,0,9,3
CJM0521,0,6,1
CJP0952,1,5,0
CJV0286,1,6,1
CKB0427,2,3,2
CKB0482,2,7,1
CKD0680,0,8,4
CKH0144,1,2,1
CKP0721,0,1,0
CLB0774,1,7,5
CLD0894,0,1,0
CLF0852,0,4,1
CLH0703,0,4,2
CLS0296,2,10,4
CMB0912,1,3,2
CMM0487,1,5,0
CMS0454,1,6,1
CMW0783,1,3,2
CNB0900,1,2,1
CNE0352,1,8,1
CNM0800,1,8,1
COF0120,16,32,31
COM0321,1,7,0
CPG0322,2,6,0
CQH0701,1,9,2
CQH0730,1,4,3
CQW0652,1,5,0
CRD0624,1,4,1
CRK0916,0,7,1
CRO0027,1,8,1
CRP0456,1,3,1
CSB0080,0,4,1
CSC0217,1,2,1
CSH0626,0,9,2
CSJ0340,1,6,1
CSL0949,1,2,1
CSP0197,0,5,0
CTA0020,8,38,31
CTR0341,3,5,2
CTR0697,0,6,1
CTW0500,1,2,1
CUD0795,1,5,1
CWB0065,3,9,2
CWR0502,3,9,3
CXC0336,8,58,55
CYA0506,0,7,3
DAG0558,1,7,2
DAL0673,1,3,0
DAR0885,1,3,1
DBB0384,0,7,1
DBG0261,5,56,50
DBS0235,0,5,2
DBW0483,0,3,0
DCC0160,6,57,53
DCH0843,1,5,2
DDA0476,0,7,1
DDM0579,1,8,1
DEB0782,0,5,1
DFH0188,1,7,1
DFR0218,0,7,1
DGF0443,10,55,54
DGM0754,0,3,1
DGN0480,0,5,2
DGW0752,23,75,72
DHM0937,1,6,1
DIB0081,3,6,2
