user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,7,0
AAF0535,1,5,1
AAF0791,1,2,1
AAL0706,2,2,1
AAM0658,3,10,4
AAN0823,3,5,0
AAS0442,1,3,1
AAV0450,2,2,1
AAW0353,1,7,1
ABC0174,0,8,1
ABC0253,1,8,1
ABH0663,0,8,5
ABM0845,0,5,1
ABN0239,0,8,2
ACC0042,0,8,1
ACV0812,0,8,1
ADC0391,0,7,2
ADD0846,8,46,39
ADF0397,1,2,1
AES0827,1,4,1
AGB0186,1,9,4
AGB0643,1,2,0
AHC0142,1,4,1
AHD0848,0,7,1
AHG0634,0,7,1
AHM0410,1,5,1
AIB0948,1,4,1
AIH0675,0,3,2
AIM0627,1,6,1
AIP0394,0,4,1
AIP0982,1,7,1
AIS0405,1,7,1
AJC0840,6,52,45
AJD0074,1,7,0
AJF0370,1,4,0
AJH0175,0,3,2
AJL0462,1,3,1
AJN0607,1,8,2
AJP0723,0,5,1
AJR0319,1,5,2
AJR0932,0,4,1
AKC0924,1,2,0
AKF0709,1,7,1
AKH0758,0,6,2
AKK0329,1,3,1
AKR0057,1,8,1
AKW0167,0,3,2
ALB0892,1,10,5
ALC0788,1,7,4
ALD0529,0,8,1
ALD0544,1,5,1
ALH0402,0,8,1
AMD0077,1,8,3
AMH0464,0,3,1
AMH0794,0,14,7
AMJ0297,1,4,1
AMM0014,1,8,4
AMR0318,1,2,1
AMR0400,0,4,1
AMV0036,0,5,3
AMW0392,0,7,1
ANM0123,13,44,43
ANP0555,15,30,25
ANT0430,0,2,1
AOB0019,2,7,1
AOK0844,1,8,1
AOS0987,1,7,2
APG0307,1,7,1
AQD0820,0,6,2
ARA0252,10,33,27
ARB0834,1,4,1
ARB0881,1,6,1
ARD0509,0,7,3
ARL0034,0,6,1
ASB0796,1,3,0
ASD0577,0,4,0
ASG0048,1,5,0
ASG0692,0,6,1
ASL0378,0,4,0
ASM0575,1,4,1
ASS0206,2,5,1
ASS0517,0,6,1
ASV0946,0,6,1
ATE0869,2,9,2
ATF0274,0,1,0
ATP0662,0,2,1
AVM0947,1,3,2
AWM0764,1,5,1
BAH0875,1,3,1
BAJ0654,0,4,0
BAK0964,1,6,1
BAL0044,0,2,1
BAM0611,1,7,4
BAM0636,1,9,2
BBG0325,1,6,5
BBH0810,1,3,1
BBS0039,0,6,0
BBS0422,1,8,1
BCB0679,0,5,1
BCM0653,1,7,0
BCR0581,0,3,1
BDB0453,1,5,1
BDI0533,1,6,1
BDV0168,0,4,2
BEC0505,2,3,2
BEH0615,0,6,1
BER0314,1,4,2
BHC0665,1,4,1
BHW0458,1,8,4
BIH0745,3,5,4
BIS0247,1,4,1
BJH0354,4,4,1
BJH0811,1,1,0
BJM0111,0,6,0
BJP0134,1,3,1
BJW0619,0,3,1
BKW0374,1,3,1
BLB0114,0,3,1
BLL0929,1,2,1
BLS0678,2,7,1
BMC0547,1,4,1
BMG0917,1,4,2
BMM0112,0,3,0
BMS0877,1,7,0
BMT0528,14,50,49
BNG0237,1,2,1
BNR0965,2,4,0
BQS0525,1,9,2
BRB0355,1,4,2
BRM0995,0,7,0
BRS0734,5,41,38
BSA0431,4,47,40
BSB0990,0,5,0
BSH0445,0,6,1
BSS0369,1,5,1
BSS0463,2,5,1
BTL0226,1,6,0
BTL0722,1,8,2
BTN0061,0,5,1
BTR0403,0,8,1
BTS0011,0,5,1
BTW0005,1,4,1
BVC0790,0,3,1
BVN0514,2,2,0
BWH0813,14,59,53
BWP0202,1,7,1
BXJ0010,0,5,0
BYP0070,1,6,2
CAA0612,1,5,1
CAB0388,1,5,0
CAB0614,3,7,0
CAC0889,1,5,4
CAH0936,1,4,1
CAM0102,0,5,1
CAM0681,7,64,59
CAN0842,0,3,1
CAS0507,1,4,1
CBB0365,0,6,4
CBG0398,1,5,1
CBG0490,1,4,1
CCA0046,1,3,2
CCC0393,0,7,2
CCH0182,1,8,2
CCH0685,2,6,0
CCL0068,3,6,2
CCM0136,1,7,1
CCM0467,1,3,2
CCM0855,1,5,2
CCR0863,1,4,1
CCW0031,0,8,3
CCW0524,1,8,1
CEB0210,1,8,1
CEJ0109,0,4,0
CEL0561,2,9,3
CFG0959,1,6,1
CFM0767,0,3,0
CFW0264,0,6,1
CGA0629,1,8,1
CGB0637,0,4,1
CGF0337,0,2,1
CHG0146,3,8,2
CHM0821,1,2,0
CIG0052,0,4,1
CIM0271,2,5,1
CIM0926,1,6,1
CJC0494,0,8,1
CJF0802,1,4,1
CJG0470,1,4,1
CJH0702,1,2,1
CJK0200,1,8,1
CJM0138,0,10,3
CJM0521,0,6,1
CJP0952,1,2,0
CJV0286,1,5,1
CKB0427,2,5,2
CKB0482,2,4,1
CKD0680,0,4,3
CKH0144,1,6,1
CKP0721,0,3,0
CLB0774,1,13,8
CLD0894,0,6,0
CLF0852,0,6,1
CLH0703,0,4,2
CLS0296,2,6,4
CMB0912,1,9,2
CMM0487,1,1,0
CMS0454,1,6,1
CMW0783,1,4,2
CNB0900,1,5,1
CNE0352,1,4,1
CNM0800,1,3,2
COF0120,18,43,37
COM0321,1,6,0
CPG0322,2,5,0
CQH0701,1,8,2
CQH0730,1,5,4
CQW0652,1,1,0
CRD0624,1,7,1
CRK0916,0,6,1
CRO0027,1,8,1
CRP0456,1,6,1
CSB0080,0,2,1
CSC0217,1,4,1
CSH0626,0,5,2
CSJ0340,1,7,1
CSL0949,1,6,1
CSP0197,0,6,0
CTA0020,9,26,25
CTR0341,1,4,1
CTR0697,0,8,1
CTW0500,2,6,2
CUD0795,1,3,1
