user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,6,0
AAF0535,1,5,1
AAF0791,1,8,1
AAL0706,1,5,1
AAM0658,2,4,3
AAN0823,2,3,0
AAS0442,1,6,1
AAV0450,2,5,1
AAW0353,1,2,1
ABC0174,0,7,1
ABC0253,1,4,2
ABH0663,0,8,3
ABM0845,0,3,1
ABN0239,0,6,2
ACC0042,0,5,1
ACV0812,0,2,1
ADC0391,0,7,2
ADD0846,12,51,46
ADF0397,1,5,1
AES0827,1,4,1
AGB0186,1,6,3
AGB0643,1,2,0
AHC0142,1,8,1
AHD0848,0,4,1
AHG0634,1,6,2
AHM0410,2,3,2
AIB0948,1,7,1
AIH0675,0,2,1
AIM0627,1,7,1
AIP0394,0,8,1
AIP0982,1,3,1
AIS0405,1,3,1
AJC0840,8,65,62
AJD0074,1,5,0
AJF0370,2,7,1
AJH0175,0,6,2
AJL0462,1,5,2
AJN0607,1,3,1
AJP0723,0,5,1
AJR0319,1,5,2
AJR0932,0,7,2
AKC0924,1,1,0
AKF0709,1,3,1
AKH0758,0,4,2
AKK0329,1,3,1
AKR0057,1,8,1
AKW0167,0,2,1
ALB0892,1,10,5
ALC0788,1,8,5
ALD0529,0,6,1
ALD0544,1,7,1
ALH0402,0,5,1
AMD0077,1,6,2
AMH0464,0,7,1
AMH0794,0,10,4
AMJ0297,2,3,1
AMM0014,1,10,4
AMR0318,1,7,1
AMR0400,0,3,1
AMV0036,0,11,4
AMW0392,0,5,1
ANM0123,11,48,47
ANP0555,17,42,36
ANT0430,0,3,1
AOB0019,3,9,2
AOK0844,1,3,1
AOS0987,1,6,2
APG0307,1,7,1
AQD0820,0,9,2
ARA0252,9,42,35
ARB0834,1,6,1
ARB0881,1,8,1
ARD0509,0,8,4
ARL0034,0,3,1
ASB0796,2,8,1
ASD0577,0,2,0
ASG0048,1,3,0
ASG0692,0,4,1
ASL0378,0,4,0
ASM0575,1,3,1
ASS0206,2,6,1
ASS0517,0,8,1
ASV0946,0,6,1
ATE0869,3,9,3
ATF0274,0,3,0
ATP0662,0,4,1
AVM0947,1,8,2
AWM0764,1,3,1
BAH0875,1,8,1
BAJ0654,0,5,0
BAK0964,1,5,1
BAL0044,0,4,1
BAM0611,1,9,3
BAM0636,1,3,2
BBG0325,1,7,4
BBH0810,2,4,1
BBS0039,0,4,0
BBS0422,1,4,1
BCB0679,0,6,1
BCM0653,1,6,0
BCR0581,0,7,1
BDB0453,1,2,1
BDI0533,1,4,2
BDV0168,0,5,2
BEC0505,1,6,1
BEH0615,0,8,1
BER0314,1,2,1
BHC0665,1,5,1
BHW0458,1,6,4
BIH0745,2,4,3
BIS0247,1,5,1
BJH0354,5,2,1
BJH0811,1,7,0
BJM0111,0,1,0
BJP0134,0,2,0
BJW0619,1,3,2
BKW0374,1,4,1
BLB0114,0,4,1
BLL0929,1,3,1
BLS0678,2,6,1
BMC0547,1,8,1
BMG0917,1,5,2
BMM0112,0,5,0
BMS0877,1,3,0
BMT0528,9,51,44
BNG0237,1,7,1
BNR0965,1,6,0
BQS0525,2,7,4
BRB0355,1,9,2
BRM0995,0,2,0
BRS0734,6,60,55
BSA0431,4,47,40
BSB0990,0,3,0
BSH0445,0,6,2
BSS0369,1,6,1
BSS0463,2,5,1
BTL0226,1,4,0
BTL0722,1,8,2
BTN0061,0,4,1
BTR0403,0,2,1
BTS0011,0,3,2
BTW0005,1,5,1
BVC0790,0,8,1
BVN0514,1,5,0
BWH0813,13,59,55
BWP0202,1,5,1
BXJ0010,0,7,0
BYP0070,0,2,1
CAA0612,1,7,1
CAB0388,1,5,0
CAB0614,2,5,0
CAC0889,1,5,3
CAH0936,1,5,1
CAM0102,0,5,1
CAM0681,6,67,66
CAN0842,0,2,1
CAS0507,1,4,1
CBB0365,0,9,4
CBG0398,2,9,2
CBG0490,1,2,1
CCA0046,1,3,2
CCC0393,0,3,2
CCH0182,1,4,2
CCH0685,1,2,0
CCL0068,1,5,1
CCM0136,1,7,1
CCM0467,1,3,2
CCM0855,1,5,2
CCR0863,1,4,1
CCW0031,0,9,4
CCW0524,1,4,1
CEB0210,1,2,1
CEJ0109,0,2,0
CEL0561,1,3,1
CFG0959,1,6,1
CFM0767,0,4,0
CFW0264,0,3,1
CGA0629,1,8,1
CGB0637,0,2,1
CGF0337,0,6,1
CHG0146,2,6,1
CHM0821,1,4,0
CIG0052,0,2,1
CIM0271,2,4,1
CIM0926,1,2,1
CJC0494,0,6,1
CJF0802,1,5,1
CJG0470,1,2,1
CJH0702,1,2,1
CJK0200,2,5,2
CJM0138,0,11,4
CJM0521,0,4,2
CJP0952,1,2,0
CJV0286,1,6,1
CKB0427,2,8,2
CKB0482,2,5,1
CKD0680,0,10,4
CKH0144,1,4,1
CKP0721,0,6,0
CLB0774,1,10,5
CLD0894,0,4,0
CLF0852,0,7,1
CLH0703,0,3,2
CLS0296,3,11,5
CMB0912,1,6,1
CMM0487,1,4,0
CMS0454,1,5,1
CMW0783,1,9,2
CNB0900,1,2,1
CNE0352,1,4,1
CNM0800,1,6,1
COF0120,16,36,29
COM0321,1,6,0
CPG0322,1,5,0
CQH0701,1,9,2
CQH0730,1,8,4
CQW0652,1,3,0
CRD0624,2,7,2
CRK0916,0,8,1
CRO0027,1,4,1
CRP0456,1,3,1
CSB0080,0,2,1
CSC0217,1,7,1
CSH0626,0,7,2
CSJ0340,1,6,1
CSL0949,1,5,2
CSP0197,1,8,1
CTA0020,9,32,27
CTR0341,1,7,1
CTR0697,0,6,1
CTW0500,1,2,1
CUD0795,1,8,1
CWB0065,5,7,3
CWR0502,2,5,2
CXC0336,11,70,65
CYA0506,0,5,3
DAG0558,2,4,3
DAL0673,1,3,0
DAR0885,1,4,1
DBB0384,0,8,1
DBG0261,6,74,71
DBS0235,0,9,3
DBW0483,0,5,0
DCC0160,10,77,76
DCH0843,1,5,3
DDA0476,0,7,1
DDM0579,1,5,1
DEB0782,0,7,1
DFH0188,1,4,1
DFR0218,0,7,1
DGF0443,11,67,65
DGM0754,0,7,1
DGN0480,0,5,2
DGW0752,16,51,48
DHM0937,2,4,1
DIB0081,1,7,1
DIB0285,0,7,1
DIC0988,1,8,2
DID0650,0,8,3
DIW0118,1,9,6
DJB0159,0,4,0
DJS0682,17,69,62
DKB0631,1,7,2
DLF0377,12,60,53
DLH0029,10,51,48
DLM0051,0,3,1
DLS0383,0,4,0
DMG0358,0,4,3
DMK0257,3,11,8
DMM0623,1,8,1
DOL0332,0,5,2
DOP0562,1,3,1
DPM0423,3,7,1
DPS0262,14,48,43
DRR0162,12,35,32
DRR0242,1,6,0
DSB0731,5,25,19
DSM0591,1,12,5
DTP0379,1,5,0
DTT0076,1,6,2
DVM0265,0,5,1
DVW0103,1,5,3
DZC0228,1,4,1
EAH0466,1,5,1
EBC0390,8,53,48
ECF0828,2,5,3
ECL0930,1,8,1
ECR0822,0,5,1
EDA0684,0,7,1
EDB0714,0,3,1
EFS0882,1,3,0
EGD0132,6,56,54
EGD0409,4,4,1
EGK0893,0,7,1
EHB0420,13,22,21
EHB0824,0,1,0
EHD0584,1,3,1
EHR0096,0,2,1
EIM0156,0,3,2
EIP0997,1,9,6
EIS0041,0,5,2
EJW0884,0,7,1
ELB0847,0,2,1
ELH0960,2,4,0
ELT0769,1,6,1
EMB0531,7,65,63
EMS0317,2,8,1
EMW0105,1,7,2
EMW0772,2,6,3
ENC0234,0,7,0
ENL0100,0,5,3
EPW0434,1,6,3
ERH0449,2,3,2
ESA0642,2,2,0
ESH0135,1,7,2
ESH0283,0,6,1
ESJ0670,0,5,0
ESR0693,1,7,2
ETR0177,1,8,3
ETR0428,7,34,33
EWH0191,2,9,3
EZH0736,13,44,37
EZT0640,2,2,1
FAW0032,1,3,1
FBA0348,0,5,0
FBW0747,1,3,2
FDE0117,1,7,3
FEB0306,4,11,4
FFC0891,1,6,0
FGW0853,1,5,2
FHO0630,1,5,4
FHS0837,0,6,2
FIR0920,1,6,1
FKB0163,7,71,66
FKK0055,2,2,1
FLM0213,6,67,63
FMG0527,4,6,1
FOB0756,0,5,1
FPC0954,1,7,1
FQA0854,0,6,1
FRB0023,1,4,1
FRL0511,0,2,0
FRR0832,0,4,2
FSB0399,1,7,2
FSC0601,0,5,4
FTM0406,1,5,1
FUM0015,2,8,2
FWM0707,1,6,1
FXF0957,1,6,1
GAF0060,2,8,1
GAF0570,1,8,1
GBM0603,1,4,1
GCC0744,1,5,0
GCC0945,4,4,1
GCG0951,0,3,0
GCL0016,0,7,1
GCR0554,0,8,2
GCS0518,1,3,1
GCS0571,1,6,5
GDF0704,0,7,4
GHH0288,1,11,4
GHL0460,0,4,2
GJD0298,2,8,3
GJT0386,0,8,1
GKO0078,0,3,2
GLR0975,1,5,3
GMF0738,1,6,1
GNS0178,9,84,81
GNZ0953,0,11,7
GOK0238,0,8,1
GQF0659,1,5,0
GQP0743,0,4,0
GRC0145,0,3,2
GRM0868,5,32,27
GTD0116,0,8,4
GTD0219,2,15,9
GTD0898,2,5,2
GZB0469,6,44,43
GZC0735,0,8,1
HAC0282,1,6,1
HAD0246,1,6,2
HAH0248,1,6,1
HAH0760,2,8,1
HAM0985,3,12,5
HAV0121,2,5,2
HBB0056,1,7,2
HBO0413,1,5,1
HCC0344,1,3,1
HCL0113,2,3,1
HCL0651,15,47,44
HCM0267,1,6,1
HCS0003,0,8,2
HCV0478,7,73,68
HCW0419,0,5,1
HDD0789,1,9,2
HDD0806,2,7,4
HDH0928,6,39,33
HDJ0446,0,7,5
HDL0748,0,7,5
HDS0367,0,7,0
HFB0347,1,6,2
HGG0240,3,7,0
HGH0595,0,4,1
HGN0287,8,76,73
HIA0414,1,4,1
HIW0536,1,4,1
HJA0018,1,9,2
HJB0742,10,27,22
HJS0072,1,8,1
HKB0418,0,9,2
HKF0831,0,2,1
HKI0171,0,10,7
HKR0628,0,8,1
HLH0512,0,3,1
HLM0933,1,7,4
HMM0108,1,8,1
HMW0713,1,7,4
HOB0994,0,8,2
HPH0075,6,55,48
HPM0986,1,4,1
HPR0585,0,10,5
HRB0351,1,5,0
HRD0635,1,10,4
HRL0540,2,11,5
HRW0550,5,28,23
HSB0196,1,6,1
HSD0457,0,6,1
HSG0818,1,8,5
HSP0290,1,3,2
HTF0641,9,82,79
HTH0007,15,49,45
HVB0037,2,6,1
HVF0067,0,5,1
HWH0646,0,5,4
HWM0342,8,50,46
HWW0436,10,36,31
HWY0038,0,9,2
HXL0968,1,8,2
IAR0694,1,3,1
IAT0263,1,3,1
IBB0359,1,2,1
IBB0696,1,8,1
IBM0671,1,6,0
IBP0883,0,5,2
IBS0836,4,28,26
ICH0294,1,3,2
ICS0956,1,2,1
IDO0176,0,4,1
IEB0153,5,7,2
IHK0841,0,3,1
IIA0092,1,8,5
IIL0513,10,36,30
IIW0249,0,10,5
IJM0139,1,6,5
IJM0444,1,2,0
IJM0776,1,7,0
IJR0825,1,5,4
IJW0851,0,3,2
IKP0472,1,1,0
IKR0401,1,4,1
ILC0838,0,6,1
ILH0958,1,7,4
ILJ0526,1,2,1
ILR0304,8,50,47
IMB0481,1,3,1
IMG0320,1,8,1
IMP0530,14,25,23
IRM0931,1,4,1
IRT0491,1,2,1
IUB0565,3,3,0
IUY0279,2,8,2
IWM0816,0,10,4
IYB0918,2,2,1
JAD0609,1,7,4
JAJ0849,2,6,1
JAM0382,1,9,2
JAV0361,1,6,1
JBD0616,2,8,3
JBM0350,0,9,2
JCC0225,1,6,0
JCG0316,1,5,0
JCR0172,0,8,1
JCR0289,0,10,3
JCR0770,0,3,0
JCR0921,0,2,1
JCV0245,0,5,3
JCW0858,0,10,3
JDB0169,5,2,1
JDC0030,0,1,0
JDF0593,1,3,1
JER0404,2,6,3
JFC0557,0,7,2
JFC0757,1,5,0
JGM0934,1,4,2
JGT0221,1,1,0
JHP0583,0,6,1
JIG0128,1,2,1
JIM0095,0,2,1
JJB0127,1,8,2
JJB0700,0,6,1
JJH0292,1,4,0
JJH0613,1,8,1
JJM0203,0,7,0
JKB0126,4,8,2
JKF0465,0,9,4
JKJ0698,2,7,1
JKM0303,0,7,1
JLM0364,1,6,1
JLW0053,0,6,2
JMB0308,0,4,3
JMC0925,1,5,1
JMD0520,1,8,1
JMH0543,2,12,8
JMK0099,0,4,1
JML0909,1,6,1
JMW0638,1,5,4
JNA0559,0,8,1
JNJ0556,1,1,0
JOL0024,1,3,1
JOM0750,0,4,1
JPA0667,1,6,3
JPW0741,0,7,1
JRF0835,2,6,1
JRG0207,1,8,1
JRH0455,0,8,4
JRL0574,10,48,47
JRS0362,0,2,1
JSA0775,12,45,39
JSH0330,8,34,30
JTM0223,0,2,1
JTS0389,0,7,1
JXH0493,1,9,2
JZD0888,0,3,1
KAC0124,0,6,3
KAL0395,0,6,5
KAT0270,2,4,3
KAT0489,1,4,0
KBB0189,2,7,1
KBC0054,0,7,3
KBG0549,0,8,1
KBL0260,0,4,0
KBP0008,1,7,0
KBS0874,1,7,2
KCB0815,1,4,2
KCF0045,20,64,63
KCO0122,3,4,2
KCS0173,1,4,1
KDS0349,2,5,0
KDT0346,0,7,1
KES0729,0,2,0
KJA0152,0,6,1
KJG0910,1,5,1
KJJ0293,1,8,1
KJM0887,1,2,1
KJP0371,1,7,2
KJS0618,0,8,2
KJW0416,0,6,1
KKC0683,1,8,1
KKS0119,13,72,67
KKW0879,1,7,2
KLH0596,1,5,0
KLM0639,1,5,0
KMB0922,1,4,0
KMS0657,1,7,1
KMW0545,1,4,1
KNB0022,3,7,2
KNG0672,0,8,1
KNW0644,1,2,1
KPC0073,0,6,3
KPP0452,0,15,8
KPR0497,1,11,4
KQC0708,0,6,2
KQS0415,0,4,1
KRG0158,0,6,2
KRL0062,1,3,1
KRL0501,0,7,5
KRM0541,1,8,3
KRV0372,3,9,2
KSH0569,1,9,5
KSP0357,1,2,1
KSP0966,1,8,1
KTG0091,12,71,66
KVS0425,2,5,1
KVT0028,1,5,1
KWC0004,1,8,1
KWE0082,1,7,1
LAF0991,1,3,2
LAM0911,1,12,8
LAP0338,2,10,6
LBC0356,2,8,1
LBF0214,0,1,0
LBH0942,1,3,0
LCB0664,11,64,62
LCC0819,1,4,1
LCD0622,1,9,2
LDB0090,1,5,1
LDD0560,8,46,43
LDG0459,15,39,38
LDM0587,1,11,6
LEM0605,0,4,2
LFS0071,1,4,2
LHB0606,1,2,1
LHB0967,0,10,4
LHL0309,1,4,1
LHN0151,14,34,31
LIM0674,0,10,3
LJB0826,1,3,0
LJJ0905,1,9,3
LJR0523,1,7,4
LJT0817,1,4,0
