user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,7,0
AAF0535,2,9,2
AAF0791,1,7,1
AAL0706,1,6,1
AAM0658,1,4,2
AAN0823,3,5,0
AAS0442,1,6,1
AAV0450,2,8,1
AAW0353,1,6,1
ABC0174,0,9,2
ABC0253,1,3,1
ABH0663,0,11,4
ABM0845,0,7,1
ABN0239,0,9,2
ACC0042,0,2,1
ACV0812,0,3,1
ADC0391,0,9,2
ADD0846,9,47,42
ADF0397,1,8,1
AES0827,1,7,1
AGB0186,1,6,3
AGB0643,1,5,0
AHC0142,1,8,2
AHD0848,0,2,1
AHG0634,0,8,1
AHM0410,1,5,1
AIB0948,1,7,1
AIH0675,1,5,3
AIM0627,1,4,1
AIP0394,0,5,1
AIP0982,1,4,1
AIS0405,1,6,1
AJC0840,6,44,42
AJD0074,1,4,0
AJF0370,1,6,0
AJH0175,0,6,2
AJL0462,1,4,2
AJN0607,1,6,1
AJP0723,0,4,1
AJR0319,1,8,2
AJR0932,0,4,1
AKC0924,1,5,0
AKF0709,1,4,1
AKH0758,0,8,2
AKK0329,1,8,2
AKR0057,1,8,1
AKW0167,0,4,1
ALB0892,1,9,4
ALC0788,1,8,4
ALD0529,0,5,1
ALD0544,1,7,1
ALH0402,0,5,1
AMD0077,2,6,4
AMH0464,0,5,1
AMH0794,0,5,4
AMJ0297,1,5,1
AMM0014,1,6,3
AMR0318,1,6,1
AMR0400,0,4,1
AMV0036,0,5,3
AMW0392,0,4,1
ANM0123,16,67,62
ANP0555,12,37,30
ANT0430,0,8,1
AOB0019,3,5,2
AOK0844,1,4,1
AOS0987,1,6,2
APG0307,1,2,1
AQD0820,0,3,2
ARA0252,14,50,46
ARB0834,1,4,1
ARB0881,1,4,1
ARD0509,0,7,3
ARL0034,1,9,2
ASB0796,1,6,0
ASD0577,0,5,0
ASG0048,1,5,0
ASG0692,0,4,1
ASL0378,0,5,0
ASM0575,1,7,1
ASS0206,2,8,1
ASS0517,0,4,1
ASV0946,0,7,1
ATE0869,1,7,1
ATF0274,0,1,0
ATP0662,0,2,1
AVM0947,1,8,3
AWM0764,1,6,1
BAH0875,1,3,1
BAJ0654,0,5,0
BAK0964,1,4,1
BAL0044,0,4,1
BAM0611,1,5,3
BAM0636,1,3,2
BBG0325,1,11,4
BBH0810,1,4,1
BBS0039,0,2,0
BBS0422,1,3,1
BCB0679,0,7,1
BCM0653,1,2,0
BCR0581,1,5,3
BDB0453,1,7,1
BDI0533,1,8,1
BDV0168,0,8,2
BEC0505,1,5,1
BEH0615,0,6,1
BER0314,1,7,1
BHC0665,1,8,1
BHW0458,1,5,4
BIH0745,1,8,2
BIS0247,1,6,1
BJH0354,4,5,1
BJH0811,1,6,0
BJM0111,0,5,0
BJP0134,0,3,0
BJW0619,0,6,1
BKW0374,1,2,1
BLB0114,1,6,3
BLL0929,1,3,1
BLS0678,2,4,1
BMC0547,1,7,1
BMG0917,1,8,2
BMM0112,0,4,0
BMS0877,1,1,0
BMT0528,10,46,39
BNG0237,1,6,1
BNR0965,1,7,0
BQS0525,2,6,4
BRB0355,1,7,2
BRM0995,0,7,0
BRS0734,5,38,36
BSA0431,6,59,52
BSB0990,0,7,0
BSH0445,0,2,1
BSS0369,1,3,1
BSS0463,2,2,1
BTL0226,1,7,0
BTL0722,1,3,2
BTN0061,0,4,1
BTR0403,0,6,1
BTS0011,0,7,1
BTW0005,1,5,1
BVC0790,0,4,2
BVN0514,1,1,0
BWH0813,18,78,77
BWP0202,1,5,1
BXJ0010,0,5,0
BYP0070,0,6,1
CAA0612,1,4,1
CAB0388,1,1,0
CAB0614,2,5,0
CAC0889,1,6,3
CAH0936,1,4,1
CAM0102,0,4,1
CAM0681,6,57,56
CAN0842,0,6,1
CAS0507,1,2,1
CBB0365,0,8,4
CBG0398,1,6,1
CBG0490,1,7,1
CCA0046,1,2,1
CCC0393,0,6,3
CCH0182,1,7,2
CCH0685,1,6,0
