user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,3,0
AAF0535,1,4,1
AAF0791,1,6,1
AAL0706,2,2,1
AAM0658,1,4,2
AAN0823,3,6,0
AAS0442,1,4,1
AAV0450,2,6,1
AAW0353,2,7,2
ABC0174,0,4,1
ABC0253,1,6,2
ABH0663,0,9,3
ABM0845,0,7,1
ABN0239,0,6,2
ACC0042,0,5,1
ACV0812,0,4,1
ADC0391,0,4,2
ADD0846,10,35,33
ADF0397,1,8,1
AES0827,1,2,1
AGB0186,2,11,5
AGB0643,1,4,0
AHC0142,2,5,3
AHD0848,0,3,1
AHG0634,0,5,1
AHM0410,1,4,1
AIB0948,2,3,2
AIH0675,0,5,1
AIM0627,1,2,1
AIP0394,0,5,1
AIP0982,1,6,1
AIS0405,1,4,1
AJC0840,10,75,74
AJD0074,1,4,0
AJF0370,1,7,0
AJH0175,0,3,2
AJL0462,1,8,1
AJN0607,1,4,1
AJP0723,0,2,1
AJR0319,1,4,2
AJR0932,0,8,1
AKC0924,2,7,1
AKF0709,1,6,1
AKH0758,0,7,2
AKK0329,1,5,1
AKR0057,1,8,1
AKW0167,0,8,1
ALB0892,2,10,8
ALC0788,1,9,4
ALD0529,0,8,2
ALD0544,1,4,1
ALH0402,0,6,1
AMD0077,1,8,2
AMH0464,0,6,1
AMH0794,0,7,4
AMJ0297,1,2,1
AMM0014,1,7,4
AMR0318,1,8,1
AMR0400,0,8,1
AMV0036,0,6,5
AMW0392,0,8,1
ANM0123,12,66,60
ANP0555,13,32,31
ANT0430,0,7,1
AOB0019,3,6,2
AOK0844,1,5,2
AOS0987,1,5,2
APG0307,1,8,1
AQD0820,0,9,2
ARA0252,9,42,35
ARB0834,1,2,1
ARB0881,1,2,1
ARD0509,0,8,5
ARL0034,1,9,2
ASB0796,1,3,0
ASD0577,0,3,0
ASG0048,1,2,0
ASG0692,0,4,1
ASL0378,0,4,0
ASM0575,2,7,1
ASS0206,2,7,1
ASS0517,0,4,1
ASV0946,0,8,1
ATE0869,2,8,2
ATF0274,0,4,0
ATP0662,0,3,1
AVM0947,1,4,2
AWM0764,1,3,1
BAH0875,1,8,1
BAJ0654,1,8,1
BAK0964,1,4,1
BAL0044,0,8,1
BAM0611,1,9,4
BAM0636,1,4,2
BBG0325,1,12,5
BBH0810,3,9,2
BBS0039,1,4,1
BBS0422,1,5,1
BCB0679,0,2,1
BCM0653,1,1,0
BCR0581,0,4,1
BDB0453,1,5,1
BDI0533,1,6,1
BDV0168,1,6,4
BEC0505,1,2,1
BEH0615,0,8,1
BER0314,1,3,2
BHC0665,1,8,1
BHW0458,1,5,4
BIH0745,2,5,3
BIS0247,1,5,1
BJH0354,3,7,1
BJH0811,1,3,0
BJM0111,0,4,0
BJP0134,0,2,0
BJW0619,0,7,1
BKW0374,1,5,1
BLB0114,0,5,1
BLL0929,1,8,1
BLS0678,2,5,1
BMC0547,1,7,1
BMG0917,1,6,3
BMM0112,0,1,0
BMS0877,1,6,0
BMT0528,14,51,49
BNG0237,1,3,1
BNR0965,1,1,0
BQS0525,1,6,2
BRB0355,1,8,3
BRM0995,0,5,0
BRS0734,4,49,44
BSA0431,4,42,37
BSB0990,0,6,0
BSH0445,0,7,1
BSS0369,1,2,1
BSS0463,2,8,1
BTL0226,1,2,0
BTL0722,1,6,2
BTN0061,0,5,1
BTR0403,0,4,1
BTS0011,0,3,1
BTW0005,1,5,1
BVC0790,0,4,1
BVN0514,1,7,0
BWH0813,13,57,52
BWP0202,1,5,1
BXJ0010,0,2,0
BYP0070,1,3,2
CAA0612,1,5,1
CAB0388,1,5,0
CAB0614,2,3,0
CAC0889,1,11,4
CAH0936,1,4,1
CAM0102,0,4,1
CAM0681,6,73,71
CAN0842,0,6,1
CAS0507,1,6,1
CBB0365,0,12,5
CBG0398,1,6,1
CBG0490,1,8,1
CCA0046,1,3,1
CCC0393,0,5,2
CCH0182,1,4,2
CCH0685,1,6,0
CCL0068,2,7,1
CCM0136,1,6,1
CCM0467,1,6,2
CCM0855,2,6,4
CCR0863,1,3,1
CCW0031,0,4,3
CCW0524,1,3,1
CEB0210,1,8,2
CEJ0109,0,2,0
CEL0561,1,7,1
CFG0959,1,3,1
CFM0767,0,6,0
CFW0264,1,7,3
CGA0629,1,5,1
CGB0637,0,7,1
CGF0337,0,6,2
CHG0146,2,4,1
CHM0821,1,3,0
CIG0052,0,2,1
CIM0271,2,3,1
CIM0926,1,8,1
CJC0494,0,5,1
CJF0802,1,3,1
CJG0470,1,7,1
CJH0702,2,9,2
CJK0200,1,5,1
CJM0138,0,5,3
CJM0521,0,4,2
CJP0952,1,1,0
CJV0286,1,5,1
CKB0427,2,4,2
CKB0482,2,6,1
CKD0680,0,4,3
CKH0144,1,7,1
CKP0721,0,2,0
CLB0774,1,9,5
CLD0894,0,7,0
CLF0852,0,3,1
CLH0703,0,7,2
CLS0296,2,5,3
CMB0912,1,8,1
CMM0487,1,4,0
CMS0454,1,4,1
CMW0783,1,9,2
CNB0900,1,8,2
CNE0352,1,8,1
CNM0800,1,4,1
COF0120,19,48,41
COM0321,1,5,0
CPG0322,1,2,0
CQH0701,1,4,2
CQH0730,1,6,4
CQW0652,1,3,0
CRD0624,1,3,1
CRK0916,0,5,1
CRO0027,1,6,1
CRP0456,1,4,1
CSB0080,0,2,1
CSC0217,2,7,2
CSH0626,0,5,2
CSJ0340,1,8,1
CSL0949,1,4,2
CSP0197,1,6,1
CTA0020,7,35,30
CTR0341,1,4,1
CTR0697,0,2,1
CTW0500,3,8,3
CUD0795,1,7,1
CWB0065,5,6,3
CWR0502,2,9,2
CXC0336,10,59,53
CYA0506,0,10,3
DAG0558,1,8,1
DAL0673,1,5,0
DAR0885,1,2,1
DBB0384,0,7,1
DBG0261,5,58,56
DBS0235,0,8,3
DBW0483,0,1,0
DCC0160,7,51,50
DCH0843,1,4,2
DDA0476,0,8,1
DDM0579,1,3,1
DEB0782,0,4,1
DFH0188,1,8,1
DFR0218,0,2,1
DGF0443,12,86,82
DGM0754,0,3,1
DGN0480,0,7,3
DGW0752,14,62,55
DHM0937,1,8,1
DIB0081,1,7,1
DIB0285,0,6,1
DIC0988,1,4,2
DID0650,0,9,4
DIW0118,1,8,5
DJB0159,0,2,0
DJS0682,13,60,54
DKB0631,1,4,2
DLF0377,10,65,60
DLH0029,10,52,48
DLM0051,0,3,1
DLS0383,0,6,0
DMG0358,0,10,3
DMK0257,1,6,4
DMM0623,1,7,1
DOL0332,0,5,3
DOP0562,1,2,1
DPM0423,3,5,1
DPS0262,16,57,51
DRR0162,15,41,34
DRR0242,1,3,0
DSB0731,5,27,23
DSM0591,1,8,4
DTP0379,1,1,0
DTT0076,1,5,2
DVM0265,0,2,1
DVW0103,1,10,3
DZC0228,1,6,1
EAH0466,1,8,1
EBC0390,7,47,41
ECF0828,1,3,1
ECL0930,1,2,1
ECR0822,0,2,1
EDA0684,0,7,1
EDB0714,0,6,1
EFS0882,1,3,0
EGD0132,5,48,42
EGD0409,4,7,1
EGK0893,0,6,1
EHB0420,14,32,27
EHB0824,0,1,0
EHD0584,1,8,1
EHR0096,1,5,2
EIM0156,0,7,2
EIP0997,0,5,4
EIS0041,0,7,2
EJW0884,0,5,1
ELB0847,0,3,1
ELH0960,2,6,0
ELT0769,1,8,2
EMB0531,6,54,47
EMS0317,2,3,1
EMW0105,1,4,2
EMW0772,1,5,1
ENC0234,0,3,0
ENL0100,0,7,2
EPW0434,1,6,3
ERH0449,1,6,1
ESA0642,2,6,0
ESH0135,1,9,3
ESH0283,0,5,1
ESJ0670,0,7,0
ESR0693,1,3,1
ETR0177,1,11,5
ETR0428,9,31,28
EWH0191,1,3,1
EZH0736,13,54,47
EZT0640,2,2,1
FAW0032,1,8,1
FBA0348,0,6,0
FBW0747,2,4,3
FDE0117,1,10,4
FEB0306,3,5,3
FFC0891,1,1,0
FGW0853,1,4,2
FHO0630,1,9,3
FHS0837,0,9,2
FIR0920,1,8,1
FKB0163,7,59,52
FKK0055,2,3,1
FLM0213,4,49,47
FMG0527,4,3,1
FOB0756,0,5,1
FPC0954,1,2,1
FQA0854,1,7,2
FRB0023,1,2,1
FRL0511,0,4,0
FRR0832,1,10,4
FSB0399,1,7,1
FSC0601,0,12,5
FTM0406,1,5,1
FUM0015,1,4,1
FWM0707,3,8,3
FXF0957,2,7,3
GAF0060,4,6,3
GAF0570,1,5,1
GBM0603,1,6,1
GCC0744,1,5,0
GCC0945,3,4,1
GCG0951,0,5,0
GCL0016,0,8,1
GCR0554,0,9,2
GCS0518,1,4,1
