user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,1,7,0
AAF0535,1,3,1
AAF0791,1,8,1
AAL0706,1,2,1
AAM0658,1,5,2
AAN0823,3,7,0
AAS0442,1,7,1
AAV0450,2,3,1
AAW0353,1,4,1
ABC0174,0,3,1
ABC0253,1,8,1
ABH0663,0,8,5
ABM0845,0,5,1
ABN0239,0,5,2
ACC0042,0,5,1
ACV0812,0,2,1
ADC0391,1,10,4
ADD0846,8,42,35
ADF0397,1,6,1
AES0827,1,8,1
AGB0186,2,10,5
AGB0643,1,3,0
AHC0142,1,4,1
AHD0848,0,2,1
AHG0634,0,6,1
AHM0410,2,8,2
AIB0948,1,3,1
AIH0675,0,6,1
AIM0627,1,5,1
AIP0394,0,4,1
AIP0982,1,2,1
AIS0405,1,6,2
AJC0840,6,59,53
AJD0074,1,5,0
AJF0370,1,4,0
AJH0175,0,3,2
AJL0462,1,8,1
AJN0607,1,6,1
AJP0723,0,6,1
AJR0319,1,6,2
AJR0932,0,7,1
AKC0924,1,4,0
AKF0709,1,8,1
AKH0758,0,3,2
AKK0329,1,3,1
AKR0057,1,7,1
AKW0167,0,6,1
ALB0892,1,11,5
ALC0788,1,10,3
ALD0529,0,8,1
ALD0544,1,2,1
ALH0402,0,2,1
AMD0077,1,4,2
AMH0464,0,2,1
AMH0794,0,12,5
AMJ0297,1,5,1
AMM0014,1,8,3
AMR0318,1,3,1
AMR0400,0,8,1
AMV0036,0,8,3
AMW0392,0,8,1
ANM0123,12,60,54
ANP0555,14,29,22
ANT0430,0,8,1
AOB0019,3,7,2
AOK0844,1,3,1
AOS0987,1,8,2
APG0307,1,5,2
AQD0820,0,7,2
ARA0252,8,38,36
ARB0834,1,3,1
ARB0881,1,5,1
ARD0509,0,6,3
ARL0034,0,7,1
ASB0796,1,3,0
ASD0577,0,3,0
ASG0048,1,7,0
ASG0692,1,5,2
ASL0378,1,4,1
ASM0575,1,7,1
ASS0206,2,2,1
ASS0517,0,7,1
ASV0946,0,6,1
ATE0869,1,7,1
ATF0274,0,4,0
ATP0662,0,8,1
AVM0947,1,3,2
AWM0764,1,3,1
BAH0875,1,7,1
BAJ0654,0,4,0
BAK0964,1,5,1
BAL0044,0,7,1
BAM0611,1,6,4
BAM0636,1,10,3
BBG0325,1,11,5
BBH0810,1,3,1
BBS0039,0,2,0
BBS0422,1,2,1
BCB0679,0,4,1
BCM0653,2,2,0
BCR0581,0,4,1
BDB0453,1,8,1
BDI0533,2,9,3
BDV0168,0,3,2
BEC0505,1,5,1
BEH0615,0,3,1
BER0314,1,6,1
BHC0665,1,3,1
BHW0458,1,8,5
BIH0745,2,5,3
BIS0247,1,5,1
BJH0354,5,2,1
BJH0811,1,4,0
BJM0111,0,1,0
BJP0134,0,5,0
BJW0619,0,3,1
BKW0374,1,6,1
BLB0114,0,5,1
BLL0929,1,5,1
BLS0678,2,2,1
BMC0547,1,4,1
BMG0917,1,3,2
BMM0112,0,2,0
BMS0877,1,7,0
BMT0528,10,43,38
BNG0237,1,5,1
BNR0965,1,7,0
BQS0525,1,4,3
BRB0355,1,3,2
BRM0995,0,3,0
BRS0734,7,60,57
BSA0431,6,56,51
BSB0990,0,5,0
BSH0445,0,2,1
BSS0369,1,6,1
BSS0463,2,2,1
BTL0226,2,8,1
BTL0722,1,4,2
BTN0061,0,3,1
BTR0403,0,4,1
BTS0011,0,5,1
BTW0005,1,8,1
BVC0790,0,2,1
BVN0514,1,4,0
BWH0813,16,55,49
BWP0202,1,7,1
BXJ0010,0,7,0
BYP0070,0,5,1
CAA0612,1,6,1
CAB0388,1,7,0
CAB0614,3,6,0
CAC0889,1,10,4
CAH0936,1,8,1
CAM0102,0,2,1
CAM0681,6,78,72
CAN0842,0,3,1
CAS0507,1,3,1
CBB0365,0,6,3
CBG0398,1,2,1
CBG0490,1,8,1
CCA0046,1,7,2
CCC0393,0,6,2
CCH0182,1,6,2
CCH0685,1,7,0
CCL0068,3,5,2
CCM0136,1,5,1
