user,usb_insertions,files_accessed,sensitive_files_accessed
AAE0190,2,7,1
AAF0535,1,8,1
AAF0791,1,5,1
AAL0706,1,6,1
AAM0658,1,3,2
AAN0823,2,2,0
AAS0442,1,5,1
AAV0450,2,6,1
AAW0353,1,2,1
ABC0174,0,4,1
ABC0253,1,5,1
ABH0663,0,5,4
ABM0845,0,8,1
ABN0239,0,4,2
ACC0042,0,2,1
ACV0812,0,7,1
ADC0391,0,7,2
ADD0846,8,45,39
ADF0397,1,4,1
AES0827,1,4,1
AGB0186,2,10,5
AGB0643,1,3,0
AHC0142,1,7,1
AHD0848,0,8,1
AHG0634,0,7,1
AHM0410,1,3,1
AIB0948,3,9,3
AIH0675,0,6,1
AIM0627,1,5,1
AIP0394,0,6,1
AIP0982,1,3,1
AIS0405,1,3,1
AJC0840,7,50,43
AJD0074,1,1,0
AJF0370,1,2,0
AJH0175,0,6,2
AJL0462,1,4,2
AJN0607,1,6,1
AJP0723,0,6,1
AJR0319,1,3,2
AJR0932,1,5,3
AKC0924,1,2,0
AKF0709,1,2,1
AKH0758,0,3,2
AKK0329,1,6,1
AKR0057,1,3,1
AKW0167,0,7,1
ALB0892,1,6,5
ALC0788,1,8,4
ALD0529,0,5,1
ALD0544,1,6,1
ALH0402,0,6,1
AMD0077,1,8,2
AMH0464,0,4,1
AMH0794,0,11,5
AMJ0297,2,4,1
AMM0014,1,9,3
AMR0318,1,2,1
AMR0400,0,3,1
AMV0036,0,11,5
AMW0392,0,2,1
ANM0123,14,51,44
ANP0555,12,35,31
ANT0430,0,4,1
AOB0019,2,4,1
AOK0844,1,3,1
AOS0987,1,5,2
APG0307,1,4,1
AQD0820,0,9,3
ARA0252,12,40,37
ARB0834,1,3,1
ARB0881,1,3,1
ARD0509,0,5,4
ARL0034,0,2,1
ASB0796,1,7,0
ASD0577,0,6,0
ASG0048,1,6,0
ASG0692,0,6,1
ASL0378,0,4,0
ASM0575,1,6,1
ASS0206,2,8,1
ASS0517,0,4,1
ASV0946,0,5,1
ATE0869,1,2,1
ATF0274,0,5,0
ATP0662,0,8,1
AVM0947,1,9,3
AWM0764,1,4,1
BAH0875,1,7,1
BAJ0654,0,6,0
BAK0964,1,4,1
BAL0044,0,4,1
BAM0611,1,9,4
BAM0636,1,9,2
BBG0325,1,7,4
BBH0810,1,3,1
BBS0039,0,1,0
BBS0422,1,8,1
BCB0679,0,8,1
BCM0653,1,6,0
BCR0581,0,6,1
BDB0453,1,7,1
BDI0533,1,2,1
BDV0168,0,6,2
BEC0505,1,3,1
BEH0615,0,3,1
BER0314,1,2,1
BHC0665,1,8,1
BHW0458,1,7,5
BIH0745,3,10,4
BIS0247,1,4,1
BJH0354,5,4,1
BJH0811,1,2,0
BJM0111,0,5,0
BJP0134,0,3,0
BJW0619,0,8,1
BKW0374,1,6,1
BLB0114,0,4,1
BLL0929,1,7,1
BLS0678,2,8,1
BMC0547,1,5,1
BMG0917,1,6,2
BMM0112,0,3,0
BMS0877,1,3,0
BMT0528,10,34,33
BNG0237,1,6,1
BNR0965,1,2,0
BQS0525,2,11,4
BRB0355,1,3,2
BRM0995,0,5,0
BRS0734,7,57,51
BSA0431,4,42,36
BSB0990,0,6,0
BSH0445,0,2,1
BSS0369,1,5,1
BSS0463,3,5,2
BTL0226,1,4,0
BTL0722,1,5,3
BTN0061,0,3,1
BTR0403,0,2,1
BTS0011,0,4,1
BTW0005,1,5,1
BVC0790,0,6,1
BVN0514,1,3,0
BWH0813,17,75,71
BWP0202,1,7,1
BXJ0010,1,2,1
BYP0070,0,5,1
CAA0612,1,3,1
CAB0388,2,6,0
CAB0614,2,2,0
CAC0889,1,4,3
CAH0936,1,8,1
CAM0102,0,5,1
CAM0681,6,72,71
CAN0842,0,7,1
CAS0507,2,9,2
CBB0365,0,4,3
CBG0398,1,6,1
CBG0490,1,3,1
CCA0046,2,10,3
CCC0393,0,7,3
CCH0182,1,3,2
CCH0685,1,4,0
CCL0068,1,7,1
CCM0136,1,2,1
CCM0467,1,3,2
CCM0855,1,7,2
CCR0863,1,3,1
CCW0031,0,7,3
CCW0524,1,4,1
CEB0210,1,6,1
CEJ0109,0,7,0
CEL0561,1,2,1
CFG0959,1,7,1
CFM0767,0,1,0
CFW0264,0,3,1
CGA0629,1,3,1
CGB0637,1,7,2
CGF0337,0,9,2
CHG0146,2,8,1
CHM0821,1,5,0
CIG0052,0,5,1
CIM0271,2,8,1
CIM0926,1,7,2
CJC0494,0,8,1
CJF0802,1,8,1
CJG0470,1,5,1
CJH0702,1,4,1
CJK0200,1,7,1
CJM0138,0,5,4
CJM0521,0,3,1
CJP0952,1,2,0
CJV0286,1,3,1
CKB0427,2,8,2
CKB0482,2,4,1
CKD0680,0,9,4
CKH0144,1,5,1
CKP0721,0,7,0
CLB0774,1,12,6
CLD0894,0,2,0
CLF0852,0,3,1
CLH0703,0,7,2
CLS0296,2,4,3
CMB0912,1,8,1
CMM0487,1,6,0
CMS0454,1,6,1
CMW0783,1,9,3
CNB0900,1,6,1
CNE0352,1,5,1
CNM0800,1,4,1
COF0120,18,40,38
COM0321,1,3,0
CPG0322,1,4,0
CQH0701,1,4,2
CQH0730,3,8,6
