user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,209.35
AAF0535,3,0,0,0,194.81
AAF0791,4,0,0,0,121.61
AAL0706,4,0,0,0,58.05
AAM0658,4,0,0,0,272.97
AAN0823,2,0,0,0,214.13
AAS0442,2,0,0,0,218.76
AAV0450,4,0,0,0,258.81
AAW0353,2,0,0,0,70.11
ABC0174,2,0,0,0,257.1
ABC0253,2,0,0,0,60.15
ABH0663,3,0,0,0,267.56
ABM0845,3,0,0,0,197.68
ABN0239,2,0,0,0,179.62
ACC0042,2,0,0,0,105.86
ACV0812,2,0,0,0,241.14
ADC0391,2,0,0,0,197.36
ADD0846,38,4,5,1,148.47
ADF0397,2,0,0,0,137.38
AES0827,2,0,0,0,214.89
AGB0186,4,0,0,0,190.85
AGB0643,2,0,0,0,103.46
AHC0142,2,0,0,0,77.24
AHD0848,4,0,0,0,187.95
AHG0634,2,0,0,0,103.23
AHM0410,2,0,0,0,66.55
AIB0948,3,0,0,0,148.69
AIH0675,2,0,0,0,289.63
AIM0627,3,0,0,0,250.66
AIP0394,2,0,0,0,91.27
AIP0982,3,0,0,0,222.99
AIS0405,5,0,0,0,241.21
AJC0840,52,5,11,0,288.35
AJD0074,2,0,0,0,187.54
AJF0370,2,0,0,0,163.04
AJH0175,2,0,0,0,139.2
AJL0462,2,0,0,0,153.68
AJN0607,2,0,0,0,177.14
AJP0723,2,0,0,0,167.81
AJR0319,3,0,0,0,245.64
AJR0932,4,0,1,0,76.58
AKC0924,2,0,0,0,60.65
AKF0709,2,0,0,0,253.3
AKH0758,2,0,0,0,109.65
AKK0329,2,0,0,0,160.3
AKR0057,2,0,0,0,287.99
AKW0167,2,0,0,0,193.64
ALB0892,7,0,0,0,233.38
ALC0788,4,0,0,0,240.85
ALD0529,2,0,0,0,50.53
ALD0544,5,0,0,0,291.67
ALH0402,5,0,1,0,292.13
AMD0077,3,0,0,0,130.79
AMH0464,2,0,0,0,247.31
AMH0794,4,0,1,0,58.21
AMJ0297,2,0,0,0,134.97
AMM0014,6,1,0,0,208.82
AMR0318,2,0,0,0,190.13
AMR0400,2,0,0,0,205.4
AMV0036,4,0,0,0,55.67
AMW0392,2,0,0,0,71.95
ANM0123,50,6,11,3,240.43
ANP0555,40,5,9,0,245.04
ANT0430,2,0,0,0,180.8
