user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,5,0,0,0,125.96
AAF0535,4,0,1,0,116.72
AAF0791,5,1,0,0,62.31
AAL0706,2,0,0,0,246.89
AAM0658,3,0,0,0,294.94
AAN0823,2,0,0,0,185.74
AAS0442,5,0,1,0,298.98
AAV0450,4,0,1,0,130.96
AAW0353,4,0,0,0,231.69
ABC0174,4,0,0,0,189.88
ABC0253,2,0,0,0,204.28
ABH0663,3,0,0,0,118.35
ABM0845,2,0,0,0,191.71
ABN0239,2,0,0,0,177.81
ACC0042,4,0,0,0,122.2
ACV0812,2,0,0,0,68.84
ADC0391,2,0,0,0,69.72
ADD0846,48,9,5,0,104.9
ADF0397,2,0,0,0,53.33
AES0827,2,0,0,0,96.35
AGB0186,5,0,1,0,189.62
AGB0643,2,0,0,0,124.58
AHC0142,2,0,0,0,196.36
AHD0848,2,0,0,0,181.07
AHG0634,2,0,0,0,133.69
AHM0410,2,0,0,0,293.59
AIB0948,5,0,1,0,218.7
AIH0675,5,0,1,0,55.13
AIM0627,5,0,1,0,269.34
AIP0394,2,0,0,0,111.06
AIP0982,3,0,0,0,82.56
AIS0405,3,0,0,0,87.88
AJC0840,70,3,20,2,129.56
AJD0074,2,0,0,0,193.23
AJF0370,2,0,0,0,59.23
AJH0175,2,0,0,0,274.69
AJL0462,2,0,0,0,219.18
AJN0607,2,0,0,0,171.7
AJP0723,2,0,0,0,235.47
AJR0319,4,0,0,0,212.36
AJR0932,2,0,0,0,65.95
AKC0924,2,0,0,0,161.49
AKF0709,4,0,0,0,224.2
AKH0758,3,0,0,0,274.5
AKK0329,4,0,0,0,147.58
AKR0057,2,0,0,0,204.95
AKW0167,5,1,0,0,266.57
ALB0892,4,0,0,0,214.21
ALC0788,6,0,0,0,224.91
ALD0529,2,0,0,0,163.0
ALD0544,2,0,0,0,297.89
ALH0402,2,0,0,0,249.83
AMD0077,5,1,0,0,142.77
AMH0464,2,0,0,0,236.17
AMH0794,3,0,0,0,117.25
AMJ0297,2,0,0,0,201.8
AMM0014,6,0,1,0,161.55
AMR0318,2,0,0,0,154.73
AMR0400,4,0,0,0,198.46
AMV0036,3,0,0,0,159.56
AMW0392,3,0,0,0,223.38
ANM0123,65,4,18,2,209.93
ANP0555,37,7,1,1,120.45
ANT0430,2,0,0,0,187.1
AOB0019,3,0,0,0,115.29
AOK0844,2,0,0,0,149.73
AOS0987,5,0,1,0,123.72
APG0307,2,0,0,0,175.19
AQD0820,2,0,0,0,196.07
ARA0252,31,6,4,2,177.12
ARB0834,2,0,0,0,73.43
ARB0881,3,0,0,0,59.0
ARD0509,3,0,0,0,185.88
ARL0034,2,0,0,0,151.26
ASB0796,2,0,0,0,239.79
ASD0577,2,0,0,0,189.67
ASG0048,2,0,0,0,79.41
ASG0692,2,0,0,0,236.02
ASL0378,4,0,0,0,149.33
ASM0575,2,0,0,0,151.62
ASS0206,5,0,0,0,239.54
ASS0517,2,0,0,0,221.08
ASV0946,3,0,0,0,99.07
ATE0869,6,0,1,0,278.64
ATF0274,2,0,0,0,201.39
ATP0662,2,0,0,0,171.77
AVM0947,3,0,0,0,178.43
AWM0764,4,0,1,0,244.6
BAH0875,2,0,0,0,220.58
BAJ0654,2,0,0,0,234.46
BAK0964,2,0,0,0,60.56
BAL0044,5,0,0,0,79.31
BAM0611,7,1,0,0,95.71
BAM0636,3,0,0,0,180.68
BBG0325,10,1,2,0,293.75
BBH0810,2,0,0,0,55.48
BBS0039,2,0,0,0,123.82
BBS0422,2,0,0,0,248.17
BCB0679,4,0,1,0,149.29
BCM0653,2,0,0,0,273.9
BCR0581,2,0,0,0,291.06
BDB0453,2,0,0,0,233.8
BDI0533,2,0,0,0,58.97
BDV0168,2,0,0,0,201.67
BEC0505,2,0,0,0,60.0
BEH0615,2,0,0,0,263.75
BER0314,2,0,0,0,163.42
BHC0665,2,0,0,0,170.91
BHW0458,6,1,1,0,68.49
BIH0745,6,0,1,0,51.39
BIS0247,3,0,0,0,52.64
BJH0354,6,1,1,0,78.81
BJH0811,2,0,0,0,136.91
BJM0111,2,0,0,0,113.5
BJP0134,2,0,0,0,245.62
BJW0619,2,0,0,0,298.24
BKW0374,2,0,0,0,225.91
BLB0114,2,0,0,0,206.38
BLL0929,3,0,0,0,115.26
BLS0678,3,0,0,0,292.75
BMC0547,3,0,0,0,150.35
BMG0917,3,0,0,0,95.69
BMM0112,2,0,0,0,225.57
BMS0877,2,0,0,0,289.82
BMT0528,45,6,5,3,64.14
BNG0237,2,0,0,0,271.68
BNR0965,2,0,0,0,228.85
BQS0525,3,0,0,0,80.89
BRB0355,3,0,0,0,215.76
BRM0995,2,0,0,0,68.2
BRS0734,45,11,10,1,159.05
BSA0431,38,2,2,2,75.98
BSB0990,2,0,0,0,127.22
BSH0445,2,0,0,0,194.48
BSS0369,2,0,0,0,215.57
BSS0463,3,0,0,0,131.21
BTL0226,2,0,0,0,266.32
BTL0722,3,0,0,0,251.63
BTN0061,2,0,0,0,88.05
BTR0403,2,0,0,0,284.64
BTS0011,2,0,0,0,152.83
BTW0005,2,0,0,0,175.79
BVC0790,2,0,0,0,101.37
BVN0514,2,0,0,0,296.86
BWH0813,49,11,13,0,206.01
BWP0202,2,0,0,0,214.33
BXJ0010,5,1,1,0,81.53
BYP0070,2,0,0,0,193.9
CAA0612,2,0,0,0,206.45
CAB0388,2,0,0,0,106.51
CAB0614,2,0,0,0,195.32
CAC0889,8,1,0,0,276.43
CAH0936,2,0,0,0,125.15
CAM0102,2,0,0,0,125.33
CAM0681,62,9,15,2,230.33
CAN0842,2,0,0,0,150.06
CAS0507,3,0,0,0,169.41
CBB0365,3,0,0,0,225.31
CBG0398,2,0,0,0,276.21
CBG0490,2,0,0,0,126.63
CCA0046,2,0,0,0,167.04
CCC0393,2,0,0,0,193.46
CCH0182,5,0,1,0,143.68
CCH0685,5,0,0,0,161.36
CCL0068,2,0,0,0,296.24
CCM0136,2,0,0,0,57.98
CCM0467,3,0,0,0,134.13
CCM0855,3,0,0,0,192.99
CCR0863,2,0,0,0,246.33
CCW0031,3,0,0,0,265.23
CCW0524,2,0,0,0,157.77
CEB0210,2,0,0,0,213.15
CEJ0109,2,0,0,0,149.54
CEL0561,2,0,0,0,187.25
CFG0959,2,0,0,0,120.32
CFM0767,2,0,0,0,128.38
CFW0264,5,0,0,0,180.55
CGA0629,2,0,0,0,160.86
CGB0637,2,0,0,0,170.2
CGF0337,2,0,0,0,238.65
CHG0146,4,0,0,0,190.74
CHM0821,3,0,0,0,227.6
CIG0052,2,0,0,0,210.45
CIM0271,4,0,0,0,220.95
CIM0926,2,0,0,0,253.21
CJC0494,2,0,0,0,257.64
CJF0802,3,0,0,0,74.38
CJG0470,2,0,0,0,78.8
CJH0702,2,0,0,0,249.66
CJK0200,3,0,0,0,65.73
CJM0138,3,0,0,0,170.11
CJM0521,2,0,0,0,106.85
CJP0952,2,0,0,0,223.4
CJV0286,2,0,0,0,198.6
CKB0427,5,0,0,0,149.51
CKB0482,4,0,0,0,134.01
CKD0680,3,0,0,0,132.76
CKH0144,3,0,0,0,118.76
CKP0721,2,0,0,0,225.88
CLB0774,5,1,0,0,168.58
CLD0894,2,0,0,0,114.28
CLF0852,2,0,0,0,172.58
CLH0703,2,0,0,0,236.64
CLS0296,8,0,0,0,207.87
CMB0912,2,0,0,0,173.92
CMM0487,2,0,0,0,194.39
CMS0454,3,0,0,0,262.19
CMW0783,5,0,0,0,186.27
CNB0900,2,0,0,0,221.92
CNE0352,2,0,0,0,123.96
CNM0800,2,0,0,0,194.48
COF0120,38,2,8,2,80.41
COM0321,2,0,0,0,288.9
CPG0322,2,0,0,0,207.15
CQH0701,3,0,0,0,217.52
CQH0730,5,0,1,0,102.52
CQW0652,3,0,0,0,286.53
CRD0624,4,0,0,0,114.94
CRK0916,2,0,0,0,72.44
CRO0027,4,0,1,0,175.79
CRP0456,3,0,0,0,274.01
CSB0080,2,0,0,0,275.25
CSC0217,3,0,0,0,139.14
CSH0626,3,0,0,0,140.18
CSJ0340,2,0,0,0,131.78
CSL0949,2,0,0,0,265.66
CSP0197,4,0,0,0,83.39
CTA0020,37,7,9,2,114.63
CTR0341,2,0,0,0,52.5
CTR0697,4,0,0,0,110.06
CTW0500,3,0,0,0,283.24
CUD0795,4,0,0,0,228.96
CWB0065,5,0,1,0,228.26
CWR0502,10,1,2,0,195.4
CXC0336,49,6,12,3,280.79
CYA0506,3,0,0,0,173.71
DAG0558,2,0,0,0,73.83
DAL0673,4,0,0,0,235.91
DAR0885,3,0,0,0,74.38
DBB0384,2,0,0,0,107.95
DBG0261,49,9,14,3,123.84
DBS0235,2,0,0,0,273.86
DBW0483,2,0,0,0,120.42
DCC0160,40,4,8,0,219.37
DCH0843,3,0,0,0,59.76
DDA0476,2,0,0,0,113.26
DDM0579,3,0,0,0,135.56
DEB0782,2,0,0,0,127.79
DFH0188,3,0,0,0,69.54
DFR0218,4,0,0,0,281.34
DGF0443,64,14,13,3,124.36
DGM0754,2,0,0,0,201.37
DGN0480,3,0,0,0,204.55
DGW0752,77,7,8,1,131.39
DHM0937,2,0,0,0,81.31
DIB0081,2,0,0,0,95.04
DIB0285,2,0,0,0,158.84
DIC0988,5,1,0,0,88.54
DID0650,3,0,0,0,57.56
DIW0118,6,1,0,0,226.7
DJB0159,2,0,0,0,126.15
DJS0682,100,23,8,3,110.03
DKB0631,3,0,0,0,290.2
DLF0377,65,10,5,2,207.57
DLH0029,57,6,10,2,295.59
DLM0051,2,0,0,0,286.34
DLS0383,5,1,1,0,264.16
DMG0358,3,0,0,0,181.06
DMK0257,11,2,1,0,257.79
DMM0623,3,0,0,0,248.34
DOL0332,2,0,0,0,253.67
DOP0562,2,0,0,0,183.56
DPM0423,4,0,0,0,156.84
DPS0262,42,6,3,2,144.34
DRR0162,42,2,4,2,76.63
DRR0242,2,0,0,0,257.17
DSB0731,27,6,2,0,62.66
DSM0591,5,1,0,0,173.39
DTP0379,2,0,0,0,256.37
DTT0076,3,0,0,0,162.64
DVM0265,3,0,0,0,289.64
DVW0103,3,0,0,0,241.05
DZC0228,2,0,0,0,150.98
EAH0466,2,0,0,0,87.04
EBC0390,92,20,14,2,163.9
ECF0828,2,0,0,0,206.02
ECL0930,3,0,0,0,271.34
ECR0822,2,0,0,0,222.15
EDA0684,2,0,0,0,146.87
EDB0714,3,0,0,0,142.59
EFS0882,2,0,0,0,278.9
EGD0132,54,8,11,2,289.69
EGD0409,4,0,0,0,90.97
EGK0893,2,0,0,0,264.83
EHB0420,31,5,3,0,109.56
EHB0824,2,0,0,0,198.17
EHD0584,5,1,0,0,237.95
EHR0096,2,0,0,0,241.94
EIM0156,2,0,0,0,220.55
EIP0997,3,0,0,0,247.82
EIS0041,2,0,0,0,117.58
EJW0884,2,0,0,0,270.22
ELB0847,2,0,0,0,72.67
ELH0960,2,0,0,0,130.75
ELT0769,2,0,0,0,203.43
EMB0531,45,4,11,1,245.64
EMS0317,4,0,0,0,174.88
EMW0105,3,0,0,0,257.53
EMW0772,2,0,0,0,191.54
ENC0234,2,0,0,0,204.64
ENL0100,2,0,0,0,61.67
EPW0434,4,0,0,0,237.45
ERH0449,2,0,0,0,296.78
ESA0642,4,0,1,0,200.79
ESH0135,3,0,0,0,81.24
ESH0283,2,0,0,0,154.97
ESJ0670,2,0,0,0,201.74
ESR0693,2,0,0,0,229.44
ETR0177,4,0,1,0,144.37
ETR0428,36,8,3,2,203.61
EWH0191,2,0,0,0,192.55
EZH0736,42,7,8,0,131.01
EZT0640,2,0,0,0,175.4
FAW0032,2,0,0,0,68.67
FBA0348,2,0,0,0,121.1
FBW0747,3,0,0,0,286.64
FDE0117,8,1,1,0,202.47
FEB0306,12,2,2,0,107.78
FFC0891,2,0,0,0,235.47
FGW0853,3,0,0,0,68.86
FHO0630,7,1,1,0,201.88
FHS0837,5,0,0,0,243.19
FIR0920,3,0,0,0,95.51
FKB0163,50,10,5,2,149.09
FKK0055,4,0,0,0,68.31
FLM0213,51,11,4,0,252.3
FMG0527,4,0,0,0,75.02
FOB0756,2,0,0,0,139.09
FPC0954,2,0,0,0,143.65
FQA0854,2,0,0,0,72.91
FRB0023,3,0,0,0,278.32
FRL0511,5,0,1,0,225.82
FRR0832,2,0,0,0,195.73
FSB0399,2,0,0,0,202.91
FSC0601,6,1,0,0,86.83
FTM0406,2,0,0,0,116.01
FUM0015,3,0,0,0,53.69
FWM0707,3,0,0,0,144.12
FXF0957,2,0,0,0,68.26
GAF0060,3,0,0,0,57.42
GAF0570,4,0,1,0,199.87
GBM0603,3,0,0,0,189.7
GCC0744,2,0,0,0,202.73
GCC0945,10,2,1,0,216.6
GCG0951,4,0,0,0,281.28
GCL0016,4,0,1,0,84.21
GCR0554,4,0,0,0,171.12
GCS0518,2,0,0,0,99.57
GCS0571,3,0,0,0,156.69
GDF0704,3,0,0,0,118.77
GHH0288,2,0,0,0,284.78
GHL0460,4,0,0,0,59.88
GJD0298,4,0,0,0,192.37
GJT0386,2,0,0,0,181.76
GKO0078,2,0,0,0,170.8
GLR0975,4,0,0,0,98.73
GMF0738,4,0,0,0,61.68
GNS0178,118,28,11,2,147.0
GNZ0953,3,0,0,0,293.07
GOK0238,2,0,0,0,259.43
GQF0659,2,0,0,0,249.21
GQP0743,2,0,0,0,68.99
