user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,138.41
AAF0535,3,0,0,0,104.18
AAF0791,2,0,0,0,259.68
AAL0706,2,0,0,0,87.75
AAM0658,4,0,0,0,285.72
AAN0823,2,0,0,0,91.49
AAS0442,2,0,0,0,146.81
AAV0450,4,0,0,0,146.71
AAW0353,4,0,1,0,223.92
ABC0174,2,0,0,0,91.52
ABC0253,2,0,0,0,209.87
ABH0663,5,0,0,0,286.17
ABM0845,2,0,0,0,146.9
ABN0239,2,0,0,0,200.94
ACC0042,2,0,0,0,143.88
ACV0812,3,0,0,0,262.35
ADC0391,2,0,0,0,224.26
ADD0846,57,6,6,4,116.85
ADF0397,2,0,0,0,180.06
AES0827,2,0,0,0,55.18
AGB0186,4,0,1,0,101.19
AGB0643,2,0,0,0,163.36
AHC0142,2,0,0,0,250.58
AHD0848,2,0,0,0,151.67
AHG0634,2,0,0,0,168.28
AHM0410,2,0,0,0,98.38
AIB0948,3,0,0,0,51.92
AIH0675,2,0,0,0,197.14
AIM0627,3,0,0,0,291.36
AIP0394,2,0,0,0,123.9
AIP0982,5,0,1,0,65.57
AIS0405,2,0,0,0,282.12
AJC0840,49,5,13,2,160.97
AJD0074,2,0,0,0,220.76
AJF0370,2,0,0,0,258.86
AJH0175,2,0,0,0,55.18
AJL0462,2,0,0,0,58.6
AJN0607,2,0,0,0,51.39
AJP0723,2,0,0,0,166.16
AJR0319,6,1,0,0,262.41
AJR0932,4,0,0,0,218.6
AKC0924,2,0,0,0,229.86
AKF0709,5,0,0,0,152.94
AKH0758,2,0,0,0,221.75
AKK0329,2,0,0,0,83.53
AKR0057,2,0,0,0,116.1
AKW0167,2,0,0,0,260.7
ALB0892,6,1,0,0,135.23
ALC0788,4,0,1,0,150.63
ALD0529,5,0,1,0,140.26
ALD0544,2,0,0,0,234.09
ALH0402,2,0,0,0,107.7
AMD0077,3,0,0,0,187.99
AMH0464,2,0,0,0,50.21
AMH0794,4,0,0,0,137.07
AMJ0297,2,0,0,0,99.94
AMM0014,3,0,0,0,298.46
AMR0318,2,0,0,0,173.51
AMR0400,2,0,0,0,169.24
AMV0036,3,0,0,0,194.45
AMW0392,2,0,0,0,254.24
ANM0123,49,5,8,0,227.21
ANP0555,37,9,6,0,151.24
ANT0430,2,0,0,0,97.14
AOB0019,6,1,0,0,200.39
AOK0844,2,0,0,0,127.9
AOS0987,3,0,0,0,211.55
APG0307,2,0,0,0,146.8
AQD0820,4,0,1,0,286.24
ARA0252,46,8,3,0,241.33
ARB0834,2,0,0,0,58.54
ARB0881,3,0,0,0,111.85
ARD0509,3,0,0,0,180.18
ARL0034,2,0,0,0,225.1
ASB0796,2,0,0,0,155.26
ASD0577,2,0,0,0,229.4
ASG0048,2,0,0,0,195.14
ASG0692,2,0,0,0,239.86
ASL0378,2,0,0,0,131.04
ASM0575,2,0,0,0,64.9
ASS0206,3,0,0,0,123.14
ASS0517,2,0,0,0,224.39
ASV0946,2,0,0,0,265.27
ATE0869,3,0,0,0,178.77
ATF0274,2,0,0,0,168.97
ATP0662,5,0,1,0,230.38
AVM0947,6,0,1,0,166.63
AWM0764,2,0,0,0,282.83
BAH0875,2,0,0,0,78.08
BAJ0654,2,0,0,0,142.34
BAK0964,2,0,0,0,249.96
BAL0044,5,0,0,0,150.13
BAM0611,5,0,0,0,261.29
BAM0636,3,0,0,0,79.9
BBG0325,6,0,0,0,192.9
BBH0810,2,0,0,0,232.02
BBS0039,2,0,0,0,239.64
BBS0422,2,0,0,0,155.4
BCB0679,2,0,0,0,122.01
BCM0653,5,1,0,0,183.02
BCR0581,2,0,0,0,299.78
BDB0453,2,0,0,0,139.13
BDI0533,2,0,0,0,296.72
BDV0168,3,0,0,0,275.79
BEC0505,4,0,0,0,85.41
BEH0615,2,0,0,0,96.74
BER0314,2,0,0,0,169.96
BHC0665,2,0,0,0,271.19
BHW0458,5,0,1,0,155.56
BIH0745,3,0,0,0,118.37
BIS0247,3,0,0,0,165.74
BJH0354,3,0,0,0,259.63
BJH0811,2,0,0,0,80.98
BJM0111,2,0,0,0,111.25
BJP0134,2,0,0,0,249.25
BJW0619,4,0,0,0,187.8
BKW0374,2,0,0,0,179.55
BLB0114,5,0,0,0,204.56
BLL0929,2,0,0,0,251.77
BLS0678,3,0,0,0,207.61
BMC0547,2,0,0,0,296.56
BMG0917,3,0,0,0,175.87
BMM0112,3,0,0,0,170.04
BMS0877,3,0,0,0,279.07
BMT0528,38,8,11,2,91.53
BNG0237,2,0,0,0,91.03
BNR0965,2,0,0,0,131.46
BQS0525,3,0,0,0,159.13
BRB0355,3,0,0,0,187.81
BRM0995,2,0,0,0,242.24
BRS0734,46,10,10,2,93.21
BSA0431,32,3,6,2,280.79
BSB0990,2,0,0,0,215.08
BSH0445,2,0,0,0,88.14
BSS0369,2,0,0,0,234.27
BSS0463,3,0,0,0,252.14
BTL0226,2,0,0,0,94.59
BTL0722,3,0,0,0,216.71
BTN0061,3,0,0,0,207.68
BTR0403,2,0,0,0,210.37
BTS0011,4,0,0,0,262.78
BTW0005,2,0,0,0,250.35
BVC0790,2,0,0,0,280.42
BVN0514,2,0,0,0,51.77
BWH0813,53,8,15,0,167.49
BWP0202,4,0,1,0,78.91
BXJ0010,2,0,0,0,163.82
BYP0070,2,0,0,0,77.54
CAA0612,4,0,0,0,85.87
CAB0388,2,0,0,0,225.27
CAB0614,2,0,0,0,184.78
CAC0889,5,1,1,0,206.49
CAH0936,2,0,0,0,280.27
CAM0102,2,0,0,0,138.28
CAM0681,68,9,10,3,247.65
CAN0842,2,0,0,0,283.03
CAS0507,3,0,0,0,112.94
CBB0365,3,0,0,0,83.11
CBG0398,2,0,0,0,143.25
CBG0490,2,0,0,0,241.65
CCA0046,2,0,0,0,287.92
CCC0393,2,0,0,0,52.31
CCH0182,4,0,0,0,66.59
CCH0685,2,0,0,0,247.92
CCL0068,2,0,0,0,151.4
CCM0136,2,0,0,0,146.55
CCM0467,3,0,0,0,285.33
CCM0855,3,0,0,0,109.39
CCR0863,2,0,0,0,188.08
CCW0031,3,0,0,0,124.26
CCW0524,2,0,0,0,264.4
CEB0210,2,0,0,0,190.62
CEJ0109,2,0,0,0,243.03
CEL0561,2,0,0,0,63.78
CFG0959,2,0,0,0,189.15
CFM0767,3,0,0,0,72.27
CFW0264,2,0,0,0,143.9
CGA0629,3,0,0,0,219.26
CGB0637,2,0,0,0,76.61
CGF0337,2,0,0,0,145.2
CHG0146,6,0,1,0,196.9
CHM0821,2,0,0,0,241.51
CIG0052,2,0,0,0,192.97
CIM0271,4,0,0,0,189.75
CIM0926,2,0,0,0,131.6
CJC0494,2,0,0,0,236.63
CJF0802,3,0,0,0,120.91
CJG0470,2,0,0,0,123.84
CJH0702,2,0,0,0,156.08
CJK0200,3,0,0,0,97.92
CJM0138,3,0,0,0,278.02
CJM0521,2,0,0,0,174.15
CJP0952,2,0,0,0,255.1
CJV0286,2,0,0,0,256.21
CKB0427,4,0,0,0,223.16
CKB0482,4,0,1,0,55.97
CKD0680,3,0,0,0,112.69
CKH0144,2,0,0,0,188.23
CKP0721,2,0,0,0,131.64
CLB0774,9,1,1,0,124.91
CLD0894,2,0,0,0,282.0
CLF0852,2,0,0,0,247.53
CLH0703,2,0,0,0,90.77
CLS0296,9,0,0,0,136.82
CMB0912,2,0,0,0,231.37
CMM0487,2,0,0,0,180.56
CMS0454,3,0,0,0,289.01
CMW0783,4,0,0,0,210.95
CNB0900,2,0,0,0,289.99
CNE0352,2,0,0,0,286.59
CNM0800,2,0,0,0,220.66
COF0120,64,14,4,1,183.83
COM0321,2,0,0,0,293.47
CPG0322,2,0,0,0,182.15
CQH0701,4,0,0,0,274.0
CQH0730,4,0,1,0,156.16
CQW0652,2,0,0,0,143.08
CRD0624,5,1,0,0,193.56
CRK0916,2,0,0,0,271.62
CRO0027,2,0,0,0,272.31
CRP0456,3,0,0,0,217.6
CSB0080,2,0,0,0,216.35
CSC0217,3,0,0,0,78.04
CSH0626,2,0,0,0,83.59
CSJ0340,5,0,0,0,222.89
CSL0949,2,0,0,0,152.3
CSP0197,2,0,0,0,135.14
CTA0020,35,4,5,2,84.47
CTR0341,2,0,0,0,114.97
CTR0697,2,0,0,0,108.68
CTW0500,3,0,0,0,64.63
CUD0795,3,0,0,0,151.89
CWB0065,7,0,1,0,279.41
CWR0502,4,0,0,0,231.44
