user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,4,0,1,0,60.52
AAF0535,3,0,0,0,148.71
AAF0791,2,0,0,0,160.16
AAL0706,2,0,0,0,149.68
AAM0658,3,0,0,0,242.5
AAN0823,2,0,0,0,253.88
AAS0442,2,0,0,0,118.64
AAV0450,6,0,1,0,295.63
AAW0353,2,0,0,0,150.12
ABC0174,2,0,0,0,154.45
ABC0253,2,0,0,0,252.74
ABH0663,3,0,0,0,211.92
ABM0845,2,0,0,0,131.26
ABN0239,2,0,0,0,150.92
ACC0042,2,0,0,0,118.64
ACV0812,2,0,0,0,134.44
ADC0391,3,0,0,0,280.81
ADD0846,45,10,13,1,246.64
ADF0397,2,0,0,0,154.02
AES0827,2,0,0,0,119.97
AGB0186,7,0,0,0,218.62
AGB0643,4,0,1,0,158.74
AHC0142,4,0,0,0,279.04
AHD0848,2,0,0,0,204.33
AHG0634,2,0,0,0,113.2
AHM0410,2,0,0,0,105.49
AIB0948,6,0,0,0,112.61
AIH0675,2,0,0,0,215.86
AIM0627,3,0,0,0,223.32
AIP0394,2,0,0,0,67.31
AIP0982,3,0,0,0,167.4
AIS0405,2,0,0,0,64.06
AJC0840,49,8,11,1,83.99
AJD0074,2,0,0,0,138.51
AJF0370,2,0,0,0,137.26
AJH0175,2,0,0,0,193.7
AJL0462,2,0,0,0,259.2
AJN0607,2,0,0,0,261.5
AJP0723,3,0,0,0,184.63
AJR0319,7,0,1,0,148.72
AJR0932,2,0,0,0,92.77
AKC0924,2,0,0,0,122.3
AKF0709,4,0,0,0,135.43
AKH0758,2,0,0,0,289.74
AKK0329,2,0,0,0,211.88
AKR0057,2,0,0,0,199.14
AKW0167,2,0,0,0,273.32
ALB0892,4,0,1,0,113.83
ALC0788,3,0,0,0,218.56
ALD0529,5,0,1,0,203.71
ALD0544,3,0,0,0,200.85
ALH0402,2,0,0,0,181.26
AMD0077,3,0,0,0,58.58
AMH0464,2,0,0,0,53.76
AMH0794,4,0,0,0,279.86
AMJ0297,2,0,0,0,142.82
AMM0014,5,1,1,0,70.59
AMR0318,2,0,0,0,117.87
AMR0400,2,0,0,0,281.02
AMV0036,3,0,0,0,250.0
AMW0392,2,0,0,0,60.25
ANM0123,103,5,10,7,148.97
ANP0555,37,4,4,1,73.87
ANT0430,4,0,1,0,57.84
AOB0019,4,0,0,0,229.82
AOK0844,2,0,0,0,212.58
AOS0987,5,0,0,0,261.45
APG0307,2,0,0,0,273.96
AQD0820,2,0,0,0,173.63
ARA0252,38,9,9,1,173.59
ARB0834,2,0,0,0,209.79
ARB0881,5,0,0,0,62.09
ARD0509,3,0,0,0,67.19
ARL0034,2,0,0,0,208.0
ASB0796,2,0,0,0,78.09
ASD0577,3,0,0,0,78.3
ASG0048,2,0,0,0,127.62
ASG0692,5,1,0,0,252.37
ASL0378,2,0,0,0,126.95
ASM0575,4,0,0,0,146.38
ASS0206,3,0,0,0,147.33
ASS0517,4,0,1,0,248.31
ASV0946,2,0,0,0,91.15
ATE0869,3,0,0,0,243.48
ATF0274,3,0,0,0,176.09
ATP0662,2,0,0,0,130.68
AVM0947,3,0,0,0,157.1
AWM0764,2,0,0,0,51.82
BAH0875,2,0,0,0,101.27
BAJ0654,2,0,0,0,76.71
BAK0964,2,0,0,0,141.18
BAL0044,2,0,0,0,112.54
BAM0611,5,0,1,0,229.77
BAM0636,3,0,0,0,132.27
BBG0325,4,0,0,0,194.14
BBH0810,2,0,0,0,184.92
BBS0039,2,0,0,0,128.19
BBS0422,2,0,0,0,113.22
BCB0679,2,0,0,0,258.37
BCM0653,2,0,0,0,285.6
BCR0581,2,0,0,0,167.66
BDB0453,3,0,0,0,119.48
BDI0533,4,0,1,0,84.11
BDV0168,2,0,0,0,236.69
BEC0505,2,0,0,0,150.3
BEH0615,3,0,0,0,178.33
BER0314,2,0,0,0,141.91
BHC0665,2,0,0,0,110.27
BHW0458,6,0,0,0,275.36
BIH0745,6,0,1,0,250.4
BIS0247,2,0,0,0,226.36
BJH0354,6,1,0,0,130.38
BJH0811,2,0,0,0,213.95
BJM0111,2,0,0,0,154.65
BJP0134,2,0,0,0,230.88
BJW0619,2,0,0,0,267.88
BKW0374,2,0,0,0,134.82
BLB0114,2,0,0,0,128.75
BLL0929,2,0,0,0,218.36
BLS0678,3,0,0,0,244.63
BMC0547,2,0,0,0,241.43
BMG0917,3,0,0,0,260.25
BMM0112,2,0,0,0,89.36
BMS0877,2,0,0,0,262.75
BMT0528,43,6,7,1,211.07
BNG0237,2,0,0,0,129.32
BNR0965,2,0,0,0,276.63
BQS0525,3,0,0,0,227.41
BRB0355,3,0,0,0,220.48
BRM0995,4,0,0,0,59.68
BRS0734,43,5,8,3,279.42
BSA0431,47,4,9,3,138.49
