user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,265.9
AAF0535,3,0,0,0,106.67
AAF0791,2,0,0,0,86.48
AAL0706,2,0,0,0,87.74
AAM0658,8,1,2,0,211.8
AAN0823,2,0,0,0,95.75
AAS0442,2,0,0,0,116.87
AAV0450,4,0,0,0,57.91
AAW0353,5,1,1,0,88.03
ABC0174,2,0,0,0,125.62
ABC0253,2,0,0,0,286.36
ABH0663,3,0,0,0,232.34
ABM0845,2,0,0,0,163.16
ABN0239,2,0,0,0,144.48
ACC0042,3,0,0,0,112.41
ACV0812,2,0,0,0,75.0
ADC0391,2,0,0,0,136.34
ADD0846,35,6,8,2,237.2
ADF0397,2,0,0,0,249.63
AES0827,2,0,0,0,154.49
AGB0186,4,0,1,0,208.43
AGB0643,2,0,0,0,254.29
AHC0142,2,0,0,0,177.68
AHD0848,2,0,0,0,267.03
AHG0634,2,0,0,0,168.27
AHM0410,2,0,0,0,109.1
AIB0948,3,0,0,0,215.35
AIH0675,2,0,0,0,298.09
AIM0627,3,0,0,0,88.0
AIP0394,2,0,0,0,297.21
AIP0982,6,0,0,0,145.63
AIS0405,3,0,0,0,75.13
AJC0840,42,6,2,0,271.74
AJD0074,2,0,0,0,134.58
AJF0370,5,0,1,0,230.02
AJH0175,2,0,0,0,202.89
AJL0462,3,0,0,0,294.37
AJN0607,2,0,0,0,130.3
AJP0723,2,0,0,0,143.34
AJR0319,5,0,1,0,234.64
AJR0932,2,0,0,0,278.0
AKC0924,2,0,0,0,234.95
AKF0709,4,0,1,0,107.0
AKH0758,2,0,0,0,191.49
AKK0329,2,0,0,0,228.96
AKR0057,2,0,0,0,226.4
AKW0167,2,0,0,0,184.53
ALB0892,4,0,0,0,238.43
ALC0788,3,0,0,0,242.89
ALD0529,3,0,0,0,267.62
ALD0544,2,0,0,0,221.63
ALH0402,2,0,0,0,244.37
AMD0077,3,0,0,0,265.34
AMH0464,2,0,0,0,189.66
AMH0794,6,0,1,0,254.67
AMJ0297,5,0,0,0,104.98
AMM0014,3,0,0,0,265.13
AMR0318,2,0,0,0,121.85
AMR0400,2,0,0,0,188.88
AMV0036,3,0,0,0,242.4
AMW0392,2,0,0,0,204.15
ANM0123,53,4,5,3,126.46
ANP0555,33,4,9,2,272.13
ANT0430,2,0,0,0,156.01
AOB0019,4,0,0,0,283.96
AOK0844,2,0,0,0,259.5
AOS0987,6,0,1,0,150.72
APG0307,2,0,0,0,174.23
AQD0820,2,0,0,0,82.78
ARA0252,55,3,3,2,170.38
ARB0834,2,0,0,0,237.71
ARB0881,6,1,1,0,143.16
ARD0509,3,0,0,0,266.67
ARL0034,2,0,0,0,292.6
ASB0796,2,0,0,0,276.61
ASD0577,2,0,0,0,105.21
ASG0048,2,0,0,0,129.83
ASG0692,2,0,0,0,228.42
ASL0378,2,0,0,0,252.77
ASM0575,2,0,0,0,100.7
ASS0206,4,0,0,0,245.36
ASS0517,2,0,0,0,243.54
ASV0946,4,0,0,0,169.24
ATE0869,3,0,0,0,199.88
ATF0274,3,0,0,0,135.27
ATP0662,2,0,0,0,230.75
AVM0947,3,0,0,0,51.88
AWM0764,2,0,0,0,197.92
BAH0875,2,0,0,0,195.28
BAJ0654,2,0,0,0,239.91
BAK0964,2,0,0,0,140.89
BAL0044,2,0,0,0,292.77
BAM0611,5,0,1,0,274.78
BAM0636,4,0,0,0,61.49
BBG0325,4,0,0,0,241.55
BBH0810,5,0,0,0,247.19
BBS0039,2,0,0,0,147.32
BBS0422,4,0,0,0,207.56
BCB0679,2,0,0,0,190.34
BCM0653,2,0,0,0,127.88
BCR0581,2,0,0,0,178.73
BDB0453,2,0,0,0,289.81
BDI0533,3,0,0,0,168.8
BDV0168,2,0,0,0,213.18
BEC0505,2,0,0,0,257.25
BEH0615,2,0,0,0,100.71
BER0314,2,0,0,0,105.63
BHC0665,2,0,0,0,110.47
BHW0458,5,0,0,0,252.37
BIH0745,3,0,0,0,215.77
BIS0247,2,0,0,0,241.64
BJH0354,4,0,1,0,76.34
BJH0811,5,0,0,0,251.64
BJM0111,2,0,0,0,208.41
BJP0134,2,0,0,0,149.38
BJW0619,5,1,1,0,252.11
BKW0374,2,0,0,0,171.78
BLB0114,2,0,0,0,275.0
BLL0929,2,0,0,0,223.18
BLS0678,4,0,0,0,148.67
BMC0547,4,0,0,0,299.44
BMG0917,3,0,0,0,115.26
BMM0112,5,0,0,0,283.33
BMS0877,2,0,0,0,210.58
BMT0528,40,2,7,2,272.71
BNG0237,2,0,0,0,165.84
BNR0965,3,0,0,0,293.47
BQS0525,3,0,0,0,186.11
BRB0355,3,0,0,0,292.79
BRM0995,2,0,0,0,103.78
BRS0734,37,6,6,1,87.56
BSA0431,46,8,6,3,156.39
BSB0990,2,0,0,0,132.79
BSH0445,2,0,0,0,86.4
BSS0369,4,0,0,0,55.14
BSS0463,4,0,1,0,81.17
BTL0226,2,0,0,0,72.55
BTL0722,3,0,0,0,243.16
BTN0061,2,0,0,0,70.26
BTR0403,2,0,0,0,112.1
BTS0011,2,0,0,0,192.98
BTW0005,2,0,0,0,106.65
BVC0790,2,0,0,0,204.09
BVN0514,2,0,0,0,163.96
BWH0813,60,7,13,0,101.14
BWP0202,2,0,0,0,282.52
BXJ0010,5,0,0,0,199.56
BYP0070,2,0,0,0,224.5
CAA0612,2,0,0,0,60.28
CAB0388,2,0,0,0,140.51
CAB0614,2,0,0,0,200.05
CAC0889,3,0,0,0,235.88
CAH0936,2,0,0,0,149.11
CAM0102,2,0,0,0,122.68
CAM0681,70,15,13,0,50.64
CAN0842,2,0,0,0,192.53
CAS0507,3,0,0,0,109.71
CBB0365,3,0,0,0,206.54
CBG0398,2,0,0,0,278.49
CBG0490,2,0,0,0,90.62
CCA0046,2,0,0,0,108.12
CCC0393,2,0,0,0,140.54
CCH0182,3,0,0,0,57.72
CCH0685,5,0,0,0,295.17
CCL0068,2,0,0,0,152.32
CCM0136,2,0,0,0,191.76
CCM0467,3,0,0,0,195.17
CCM0855,3,0,0,0,50.32
CCR0863,2,0,0,0,146.01
CCW0031,3,0,0,0,277.47
CCW0524,2,0,0,0,164.17
CEB0210,2,0,0,0,291.93
CEJ0109,2,0,0,0,150.34
CEL0561,2,0,0,0,266.51
CFG0959,2,0,0,0,282.63
CFM0767,2,0,0,0,190.02
CFW0264,2,0,0,0,244.29
CGA0629,4,0,1,0,215.61
CGB0637,2,0,0,0,132.73
CGF0337,2,0,0,0,112.37
CHG0146,4,0,0,0,184.31
CHM0821,2,0,0,0,80.1
CIG0052,2,0,0,0,67.6
CIM0271,3,0,0,0,179.72
CIM0926,4,0,0,0,184.16
CJC0494,2,0,0,0,213.69
CJF0802,3,0,0,0,250.17
CJG0470,2,0,0,0,253.05
CJH0702,2,0,0,0,219.76
CJK0200,3,0,0,0,235.11
CJM0138,3,0,0,0,53.82
CJM0521,2,0,0,0,79.62
CJP0952,4,0,0,0,57.39
CJV0286,2,0,0,0,235.93
CKB0427,4,0,1,0,64.44
CKB0482,8,0,2,0,243.09
CKD0680,6,1,0,0,177.48
CKH0144,2,0,0,0,150.49
CKP0721,2,0,0,0,120.24
CLB0774,5,0,1,0,206.89
CLD0894,2,0,0,0,163.3
CLF0852,3,0,0,0,270.54
