user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,3,0,0,0,172.37
AAF0535,3,0,0,0,162.87
AAF0791,2,0,0,0,140.21
AAL0706,2,0,0,0,139.28
AAM0658,6,1,1,0,193.2
AAN0823,3,0,0,0,211.07
AAS0442,2,0,0,0,281.77
AAV0450,3,0,0,0,55.66
AAW0353,2,0,0,0,272.93
ABC0174,2,0,0,0,53.64
ABC0253,4,0,1,0,94.83
ABH0663,3,0,0,0,290.97
ABM0845,2,0,0,0,244.85
ABN0239,4,0,0,0,60.15
ACC0042,2,0,0,0,263.96
ACV0812,2,0,0,0,77.27
ADC0391,2,0,0,0,164.41
ADD0846,44,6,4,2,152.2
ADF0397,2,0,0,0,231.5
AES0827,2,0,0,0,226.3
AGB0186,4,0,1,0,106.3
AGB0643,3,0,0,0,93.17
AHC0142,2,0,0,0,81.16
AHD0848,2,0,0,0,222.35
AHG0634,2,0,0,0,115.8
AHM0410,4,0,1,0,55.9
AIB0948,3,0,0,0,85.49
AIH0675,2,0,0,0,200.38
AIM0627,3,0,0,0,256.38
AIP0394,2,0,0,0,250.2
AIP0982,3,0,0,0,153.85
AIS0405,2,0,0,0,156.58
AJC0840,66,11,19,1,143.06
AJD0074,2,0,0,0,222.32
AJF0370,5,0,1,0,84.8
AJH0175,4,0,0,0,109.0
AJL0462,2,0,0,0,147.81
AJN0607,2,0,0,0,265.24
AJP0723,2,0,0,0,209.03
AJR0319,3,0,0,0,241.93
AJR0932,2,0,0,0,69.14
AKC0924,5,0,0,0,137.15
AKF0709,2,0,0,0,276.08
AKH0758,3,0,0,0,125.18
AKK0329,5,1,1,0,133.05
AKR0057,2,0,0,0,188.85
AKW0167,2,0,0,0,109.12
ALB0892,8,0,0,0,299.8
ALC0788,6,1,0,0,247.0
ALD0529,2,0,0,0,169.87
ALD0544,2,0,0,0,187.32
ALH0402,2,0,0,0,254.32
AMD0077,4,0,0,0,57.71
AMH0464,2,0,0,0,186.9
AMH0794,5,0,1,0,202.14
AMJ0297,2,0,0,0,203.16
AMM0014,5,0,0,0,64.23
AMR0318,2,0,0,0,241.97
AMR0400,2,0,0,0,165.16
AMV0036,5,0,0,0,192.64
AMW0392,3,0,0,0,101.06
ANM0123,58,9,5,2,122.19
ANP0555,36,3,4,1,211.2
ANT0430,2,0,0,0,93.96
AOB0019,4,0,0,0,246.77
AOK0844,2,0,0,0,256.79
AOS0987,4,0,1,0,299.54
APG0307,2,0,0,0,233.85
AQD0820,2,0,0,0,238.08
ARA0252,43,7,8,2,222.95
ARB0834,2,0,0,0,70.3
ARB0881,3,0,0,0,291.97
ARD0509,3,0,0,0,299.64
ARL0034,2,0,0,0,106.33
ASB0796,4,0,1,0,208.8
ASD0577,3,0,0,0,278.1
ASG0048,2,0,0,0,137.39
ASG0692,2,0,0,0,252.04
ASL0378,5,1,0,0,122.79
ASM0575,2,0,0,0,139.44
ASS0206,3,0,0,0,56.04
ASS0517,2,0,0,0,229.73
ASV0946,2,0,0,0,185.72
ATE0869,6,1,0,0,74.65
ATF0274,3,0,0,0,257.33
ATP0662,2,0,0,0,248.02
AVM0947,3,0,0,0,266.67
AWM0764,2,0,0,0,232.56
BAH0875,2,0,0,0,156.48
BAJ0654,2,0,0,0,280.01
BAK0964,5,0,1,0,223.75
BAL0044,2,0,0,0,131.03
BAM0611,9,0,0,0,181.69
BAM0636,3,0,0,0,136.28
BBG0325,5,0,0,0,173.95
BBH0810,2,0,0,0,184.62
BBS0039,2,0,0,0,156.39
BBS0422,2,0,0,0,75.83
BCB0679,2,0,0,0,185.48
BCM0653,2,0,0,0,143.41
BCR0581,5,0,0,0,86.16
BDB0453,2,0,0,0,222.33
