user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,161.36
AAF0535,3,0,0,0,185.5
AAF0791,2,0,0,0,59.84
AAL0706,2,0,0,0,248.07
AAM0658,3,0,0,0,104.72
AAN0823,2,0,0,0,169.96
AAS0442,2,0,0,0,153.93
AAV0450,4,0,0,0,83.77
AAW0353,2,0,0,0,281.37
ABC0174,3,0,0,0,193.52
ABC0253,2,0,0,0,276.17
ABH0663,4,0,0,0,89.0
ABM0845,2,0,0,0,182.83
ABN0239,2,0,0,0,226.51
ACC0042,2,0,0,0,168.06
ACV0812,2,0,0,0,282.4
ADC0391,2,0,0,0,100.05
ADD0846,38,6,5,2,52.31
ADF0397,2,0,0,0,240.58
AES0827,5,1,0,0,84.81
AGB0186,6,1,1,0,243.19
AGB0643,4,0,1,0,165.83
AHC0142,2,0,0,0,134.77
AHD0848,2,0,0,0,136.97
AHG0634,2,0,0,0,233.25
AHM0410,2,0,0,0,194.0
AIB0948,6,1,0,0,87.36
AIH0675,2,0,0,0,252.79
AIM0627,3,0,0,0,104.89
AIP0394,2,0,0,0,90.41
AIP0982,4,0,0,0,243.98
AIS0405,2,0,0,0,247.57
AJC0840,51,6,13,3,88.38
AJD0074,4,0,0,0,289.67
AJF0370,2,0,0,0,83.77
AJH0175,2,0,0,0,221.05
AJL0462,3,0,0,0,57.36
AJN0607,2,0,0,0,230.37
AJP0723,2,0,0,0,136.56
AJR0319,4,0,0,0,81.59
AJR0932,2,0,0,0,78.45
AKC0924,2,0,0,0,55.83
AKF0709,4,0,0,0,136.91
AKH0758,2,0,0,0,55.95
AKK0329,2,0,0,0,81.99
AKR0057,2,0,0,0,103.74
AKW0167,5,0,1,0,58.31
ALB0892,4,0,0,0,208.4
ALC0788,3,0,0,0,216.53
ALD0529,2,0,0,0,64.82
ALD0544,2,0,0,0,212.83
ALH0402,2,0,0,0,98.48
AMD0077,3,0,0,0,209.93
AMH0464,2,0,0,0,289.85
