user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,149.58
AAF0535,6,0,1,0,297.56
AAF0791,2,0,0,0,124.94
AAL0706,2,0,0,0,236.49
AAM0658,3,0,0,0,229.86
AAN0823,2,0,0,0,62.41
AAS0442,2,0,0,0,276.65
AAV0450,3,0,0,0,51.18
AAW0353,4,0,0,0,263.18
ABC0174,2,0,0,0,160.01
ABC0253,5,0,0,0,141.83
ABH0663,3,0,0,0,227.02
ABM0845,2,0,0,0,222.61
ABN0239,3,0,0,0,124.25
ACC0042,2,0,0,0,167.89
ACV0812,5,0,0,0,200.73
ADC0391,4,0,0,0,169.07
ADD0846,36,2,2,1,213.02
ADF0397,2,0,0,0,127.82
AES0827,2,0,0,0,54.08
AGB0186,4,0,0,0,83.98
AGB0643,2,0,0,0,80.83
AHC0142,2,0,0,0,288.12
AHD0848,2,0,0,0,50.76
AHG0634,3,0,0,0,90.96
AHM0410,2,0,0,0,89.61
AIB0948,5,0,1,0,283.17
AIH0675,5,0,1,0,261.84
AIM0627,5,0,1,0,281.81
AIP0394,2,0,0,0,142.27
AIP0982,3,0,0,0,99.17
AIS0405,2,0,0,0,217.44
AJC0840,57,5,7,2,142.53
AJD0074,2,0,0,0,190.03
AJF0370,2,0,0,0,217.27
AJH0175,2,0,0,0,189.25
AJL0462,2,0,0,0,233.9
AJN0607,2,0,0,0,154.58
AJP0723,4,0,0,0,128.61
AJR0319,4,0,0,0,67.81
AJR0932,2,0,0,0,214.56
AKC0924,2,0,0,0,224.48
AKF0709,2,0,0,0,257.07
AKH0758,2,0,0,0,212.26
AKK0329,2,0,0,0,96.24
AKR0057,2,0,0,0,200.84
AKW0167,2,0,0,0,57.78
ALB0892,4,0,0,0,192.31
ALC0788,4,0,0,0,212.49
ALD0529,3,0,0,0,103.84
ALD0544,2,0,0,0,151.01
ALH0402,2,0,0,0,87.91
AMD0077,5,0,1,0,234.19
AMH0464,3,0,0,0,247.73
AMH0794,4,0,1,0,191.66
AMJ0297,3,0,0,0,248.2
AMM0014,3,0,0,0,221.15
AMR0318,2,0,0,0,291.86
AMR0400,2,0,0,0,194.33
AMV0036,3,0,0,0,137.08
AMW0392,2,0,0,0,188.8
ANM0123,87,13,5,0,138.82
ANP0555,55,3,9,0,278.86
ANT0430,2,0,0,0,204.68
AOB0019,6,0,0,0,161.3
AOK0844,3,0,0,0,131.02
AOS0987,3,0,0,0,140.61
APG0307,2,0,0,0,181.71
AQD0820,2,0,0,0,192.92
ARA0252,61,8,11,1,251.95
ARB0834,2,0,0,0,258.34
ARB0881,3,0,0,0,122.77
ARD0509,3,0,0,0,156.29
ARL0034,2,0,0,0,190.81
ASB0796,2,0,0,0,106.87
ASD0577,2,0,0,0,295.72
ASG0048,2,0,0,0,91.83
ASG0692,4,0,0,0,195.96
ASL0378,2,0,0,0,201.9
ASM0575,2,0,0,0,218.06
ASS0206,4,0,0,0,218.92
ASS0517,2,0,0,0,144.58
ASV0946,2,0,0,0,266.53
ATE0869,3,0,0,0,53.49
ATF0274,2,0,0,0,202.32
ATP0662,2,0,0,0,264.47
AVM0947,3,0,0,0,248.31
AWM0764,2,0,0,0,278.67
BAH0875,2,0,0,0,166.07
BAJ0654,2,0,0,0,228.19
BAK0964,2,0,0,0,180.12
BAL0044,4,0,0,0,218.89
BAM0611,4,0,0,0,159.71
BAM0636,3,0,0,0,76.44
BBG0325,10,2,2,0,77.83
BBH0810,2,0,0,0,232.69
BBS0039,5,1,1,0,71.33
