user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,163.47
AAF0535,3,0,0,0,88.22
AAF0791,2,0,0,0,90.64
AAL0706,2,0,0,0,289.99
AAM0658,4,0,1,0,143.55
AAN0823,2,0,0,0,267.72
AAS0442,2,0,0,0,147.28
AAV0450,3,0,0,0,227.11
AAW0353,2,0,0,0,188.54
ABC0174,2,0,0,0,62.42
ABC0253,2,0,0,0,66.02
ABH0663,3,0,0,0,285.88
ABM0845,2,0,0,0,291.48
ABN0239,2,0,0,0,203.27
ACC0042,2,0,0,0,129.0
ACV0812,2,0,0,0,263.03
ADC0391,2,0,0,0,189.81
ADD0846,38,5,3,2,135.65
ADF0397,2,0,0,0,274.79
AES0827,2,0,0,0,260.87
AGB0186,4,0,0,0,248.77
AGB0643,3,0,0,0,285.66
AHC0142,5,0,0,0,144.67
AHD0848,2,0,0,0,147.95
AHG0634,2,0,0,0,284.01
AHM0410,2,0,0,0,233.19
AIB0948,3,0,0,0,154.73
AIH0675,2,0,0,0,188.81
AIM0627,3,0,0,0,53.7
AIP0394,2,0,0,0,234.75
AIP0982,3,0,0,0,158.75
AIS0405,3,0,0,0,107.34
AJC0840,46,3,3,2,164.51
AJD0074,2,0,0,0,213.03
AJF0370,2,0,0,0,287.97
AJH0175,2,0,0,0,283.17
AJL0462,2,0,0,0,299.71
AJN0607,2,0,0,0,136.19
AJP0723,3,0,0,0,150.99
AJR0319,3,0,0,0,292.92
AJR0932,2,0,0,0,281.64
AKC0924,5,0,1,0,82.99
AKF0709,2,0,0,0,183.24
AKH0758,2,0,0,0,53.33
AKK0329,3,0,0,0,132.23
AKR0057,2,0,0,0,190.08
AKW0167,2,0,0,0,173.78
ALB0892,5,0,0,0,290.04
ALC0788,3,0,0,0,115.05
ALD0529,2,0,0,0,121.24
ALD0544,2,0,0,0,275.61
ALH0402,2,0,0,0,52.95
AMD0077,5,0,0,0,231.6
AMH0464,4,0,0,0,53.86
AMH0794,4,0,1,0,242.32
AMJ0297,2,0,0,0,199.44
AMM0014,4,0,1,0,241.44
AMR0318,2,0,0,0,156.0
AMR0400,2,0,0,0,51.43
AMV0036,3,0,0,0,79.88
AMW0392,2,0,0,0,94.79
ANM0123,52,6,6,2,171.84
ANP0555,55,4,4,3,141.4
ANT0430,4,0,0,0,136.51
AOB0019,4,0,0,0,189.91
AOK0844,2,0,0,0,147.99
AOS0987,3,0,0,0,111.92
APG0307,4,0,0,0,219.59
AQD0820,2,0,0,0,98.76
ARA0252,48,10,3,3,70.72
ARB0834,2,0,0,0,61.57
ARB0881,5,0,1,0,116.02
ARD0509,3,0,0,0,129.05
ARL0034,2,0,0,0,60.52
ASB0796,4,0,1,0,110.15
ASD0577,3,0,0,0,213.32
ASG0048,2,0,0,0,127.55
ASG0692,2,0,0,0,184.6
ASL0378,2,0,0,0,98.79
ASM0575,2,0,0,0,133.31
ASS0206,3,0,0,0,68.83
ASS0517,2,0,0,0,180.55
ASV0946,2,0,0,0,217.23
ATE0869,3,0,0,0,282.04
ATF0274,2,0,0,0,112.0
ATP0662,4,0,0,0,80.9
AVM0947,3,0,0,0,272.6
AWM0764,2,0,0,0,103.71
BAH0875,2,0,0,0,143.19
BAJ0654,2,0,0,0,256.62
BAK0964,2,0,0,0,134.33
BAL0044,2,0,0,0,209.15
BAM0611,5,1,1,0,280.07
BAM0636,5,0,1,0,110.51
BBG0325,4,0,0,0,150.69
BBH0810,2,0,0,0,267.73
BBS0039,2,0,0,0,258.86
BBS0422,2,0,0,0,109.76
BCB0679,2,0,0,0,80.86
BCM0653,2,0,0,0,262.77
BCR0581,2,0,0,0,141.43
BDB0453,3,0,0,0,251.06
BDI0533,2,0,0,0,286.39
BDV0168,5,0,1,0,201.12
BEC0505,3,0,0,0,287.57
BEH0615,2,0,0,0,241.57
BER0314,3,0,0,0,120.87
BHC0665,5,0,1,0,62.34
BHW0458,9,1,0,0,137.58
BIH0745,3,0,0,0,280.45
BIS0247,2,0,0,0,81.85
BJH0354,4,0,1,0,112.7
BJH0811,3,0,0,0,54.95
BJM0111,2,0,0,0,213.4
BJP0134,2,0,0,0,210.9
BJW0619,2,0,0,0,191.0
BKW0374,2,0,0,0,288.82
BLB0114,2,0,0,0,65.06
BLL0929,2,0,0,0,284.7
BLS0678,3,0,0,0,110.65
BMC0547,5,0,1,0,192.1
BMG0917,3,0,0,0,140.63
BMM0112,4,0,0,0,106.77
BMS0877,2,0,0,0,162.36
BMT0528,53,7,14,2,95.37
BNG0237,2,0,0,0,78.4
BNR0965,4,0,0,0,78.31
BQS0525,3,0,0,0,177.64
BRB0355,3,0,0,0,111.11
BRM0995,2,0,0,0,291.46
BRS0734,38,6,5,2,280.58
BSA0431,41,6,6,1,116.87
BSB0990,2,0,0,0,181.89
BSH0445,4,0,0,0,113.61
BSS0369,2,0,0,0,132.26
BSS0463,3,0,0,0,189.71
