user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,263.97
AAF0535,5,0,1,0,156.43
AAF0791,3,0,0,0,66.13
AAL0706,4,0,1,0,164.55
AAM0658,4,0,0,0,230.83
AAN0823,5,1,0,0,138.03
AAS0442,2,0,0,0,294.35
AAV0450,6,1,0,0,126.65
AAW0353,2,0,0,0,119.07
ABC0174,2,0,0,0,123.95
ABC0253,3,0,0,0,202.86
ABH0663,3,0,0,0,202.05
ABM0845,2,0,0,0,74.45
ABN0239,2,0,0,0,236.02
ACC0042,3,0,0,0,163.83
ACV0812,2,0,0,0,146.84
ADC0391,2,0,0,0,226.42
ADD0846,35,5,9,2,238.11
ADF0397,2,0,0,0,205.25
AES0827,3,0,0,0,52.19
AGB0186,5,0,0,0,266.35
AGB0643,5,1,1,0,92.41
AHC0142,2,0,0,0,98.76
AHD0848,2,0,0,0,218.95
AHG0634,2,0,0,0,87.17
AHM0410,2,0,0,0,86.62
AIB0948,3,0,0,0,195.59
AIH0675,4,0,0,0,106.11
AIM0627,3,0,0,0,185.88
AIP0394,2,0,0,0,91.08
AIP0982,3,0,0,0,222.38
AIS0405,2,0,0,0,60.48
AJC0840,48,6,5,2,252.4
AJD0074,2,0,0,0,215.02
AJF0370,2,0,0,0,104.1
AJH0175,2,0,0,0,126.4
AJL0462,2,0,0,0,105.06
AJN0607,2,0,0,0,103.02
AJP0723,2,0,0,0,142.16
AJR0319,4,0,1,0,242.17
AJR0932,2,0,0,0,270.34
AKC0924,2,0,0,0,71.03
AKF0709,2,0,0,0,51.89
AKH0758,2,0,0,0,290.73
AKK0329,2,0,0,0,192.19
AKR0057,2,0,0,0,146.9
AKW0167,2,0,0,0,54.28
ALB0892,5,0,0,0,132.34
ALC0788,6,0,1,0,241.61
ALD0529,2,0,0,0,94.65
ALD0544,2,0,0,0,66.98
ALH0402,2,0,0,0,143.5
AMD0077,3,0,0,0,242.87
AMH0464,2,0,0,0,265.71
AMH0794,8,0,0,0,278.15
AMJ0297,3,0,0,0,245.6
AMM0014,5,0,1,0,130.16
AMR0318,2,0,0,0,119.73
AMR0400,2,0,0,0,112.12
AMV0036,3,0,0,0,125.44
AMW0392,4,0,0,0,183.11
ANM0123,61,14,18,3,258.73
ANP0555,34,6,6,0,293.11
ANT0430,4,0,1,0,174.93
AOB0019,4,0,0,0,117.7
AOK0844,2,0,0,0,284.25
AOS0987,3,0,0,0,54.63
APG0307,2,0,0,0,267.51
AQD0820,2,0,0,0,211.08
ARA0252,35,2,9,2,91.39
ARB0834,4,0,0,0,254.59
ARB0881,6,1,1,0,254.14
ARD0509,5,0,1,0,104.26
ARL0034,5,0,0,0,148.77
ASB0796,2,0,0,0,288.69
ASD0577,2,0,0,0,82.5
ASG0048,2,0,0,0,291.42
ASG0692,2,0,0,0,253.91
ASL0378,2,0,0,0,52.46
ASM0575,2,0,0,0,89.88
ASS0206,4,0,1,0,100.57
ASS0517,2,0,0,0,199.88
ASV0946,2,0,0,0,114.97
ATE0869,3,0,0,0,127.34
ATF0274,2,0,0,0,139.14
ATP0662,2,0,0,0,139.82
AVM0947,3,0,0,0,94.85
AWM0764,3,0,0,0,213.39
BAH0875,3,0,0,0,88.82
BAJ0654,2,0,0,0,122.65
BAK0964,2,0,0,0,242.3
BAL0044,2,0,0,0,275.16
BAM0611,5,1,1,0,72.84
BAM0636,3,0,0,0,238.27
BBG0325,5,0,1,0,114.56
BBH0810,2,0,0,0,193.8
BBS0039,2,0,0,0,208.5
BBS0422,2,0,0,0,292.04
BCB0679,2,0,0,0,286.34
BCM0653,2,0,0,0,244.01
BCR0581,2,0,0,0,248.79
