user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,298.75
AAF0535,3,0,0,0,192.06
AAF0791,2,0,0,0,50.13
AAL0706,4,0,1,0,165.21
AAM0658,3,0,0,0,246.09
AAN0823,2,0,0,0,104.48
AAS0442,3,0,0,0,218.61
AAV0450,4,0,1,0,86.67
AAW0353,2,0,0,0,261.34
ABC0174,2,0,0,0,142.16
ABC0253,2,0,0,0,170.93
ABH0663,3,0,0,0,117.69
ABM0845,2,0,0,0,175.93
ABN0239,2,0,0,0,148.18
ACC0042,2,0,0,0,165.95
ACV0812,3,0,0,0,271.15
ADC0391,2,0,0,0,81.52
ADD0846,72,16,15,2,69.85
ADF0397,2,0,0,0,68.07
AES0827,3,0,0,0,63.83
AGB0186,7,1,2,0,284.64
AGB0643,4,0,0,0,262.68
AHC0142,5,0,1,0,255.89
AHD0848,2,0,0,0,142.92
AHG0634,2,0,0,0,265.78
AHM0410,2,0,0,0,101.48
AIB0948,3,0,0,0,262.98
AIH0675,2,0,0,0,289.34
AIM0627,3,0,0,0,135.48
AIP0394,4,0,1,0,239.18
AIP0982,3,0,0,0,103.02
AIS0405,2,0,0,0,224.15
AJC0840,56,6,14,4,170.72
AJD0074,2,0,0,0,105.73
AJF0370,3,0,0,0,56.26
AJH0175,2,0,0,0,189.5
AJL0462,2,0,0,0,267.72
AJN0607,2,0,0,0,132.18
AJP0723,2,0,0,0,278.21
AJR0319,3,0,0,0,159.17
AJR0932,4,0,0,0,52.38
AKC0924,2,0,0,0,154.44
AKF0709,4,0,0,0,103.07
AKH0758,2,0,0,0,229.87
AKK0329,2,0,0,0,284.42
AKR0057,2,0,0,0,141.98
AKW0167,2,0,0,0,123.94
ALB0892,5,0,1,0,53.66
ALC0788,4,0,0,0,111.51
ALD0529,2,0,0,0,71.52
ALD0544,2,0,0,0,65.23
ALH0402,2,0,0,0,296.44
AMD0077,3,0,0,0,240.44
AMH0464,2,0,0,0,257.34
AMH0794,3,0,0,0,89.91
AMJ0297,4,0,0,0,250.28
AMM0014,3,0,0,0,188.73
AMR0318,4,0,0,0,247.48
AMR0400,4,0,0,0,240.95
AMV0036,3,0,0,0,141.25
AMW0392,2,0,0,0,155.01
ANM0123,48,11,6,3,281.14
ANP0555,34,6,8,1,276.05
ANT0430,2,0,0,0,69.01
AOB0019,4,0,0,0,290.02
AOK0844,2,0,0,0,201.22
AOS0987,8,1,2,0,233.98
APG0307,2,0,0,0,208.17
AQD0820,2,0,0,0,248.55
ARA0252,28,3,8,0,221.19
ARB0834,2,0,0,0,69.95
ARB0881,3,0,0,0,274.76
ARD0509,3,0,0,0,233.8
ARL0034,2,0,0,0,159.58
ASB0796,5,0,0,0,105.24
ASD0577,2,0,0,0,268.9
ASG0048,2,0,0,0,120.63
ASG0692,2,0,0,0,166.34
ASL0378,4,0,1,0,198.32
ASM0575,3,0,0,0,224.72
ASS0206,3,0,0,0,296.68
ASS0517,4,0,1,0,133.16
ASV0946,2,0,0,0,229.35
ATE0869,3,0,0,0,200.88
ATF0274,2,0,0,0,298.06
ATP0662,2,0,0,0,98.33
AVM0947,3,0,0,0,113.91
AWM0764,2,0,0,0,153.0
BAH0875,2,0,0,0,277.18
BAJ0654,2,0,0,0,142.15
BAK0964,2,0,0,0,243.64
BAL0044,2,0,0,0,61.43
BAM0611,5,0,1,0,70.17
BAM0636,3,0,0,0,78.0
BBG0325,5,0,0,0,273.19
