user,total_emails,external_emails,attachments_sent,bcc_in_email,avg_email_size
AAE0190,2,0,0,0,239.14
AAF0535,3,0,0,0,78.5
AAF0791,2,0,0,0,176.42
AAL0706,2,0,0,0,74.37
AAM0658,4,0,1,0,122.44
AAN0823,2,0,0,0,163.39
AAS0442,2,0,0,0,182.25
AAV0450,3,0,0,0,260.73
AAW0353,2,0,0,0,167.61
ABC0174,3,0,0,0,74.42
ABC0253,5,0,0,0,129.08
ABH0663,3,0,0,0,111.08
ABM0845,2,0,0,0,152.98
ABN0239,2,0,0,0,182.56
ACC0042,2,0,0,0,94.33
ACV0812,2,0,0,0,97.27
ADC0391,2,0,0,0,135.16
ADD0846,43,6,12,2,214.1
ADF0397,2,0,0,0,252.39
AES0827,2,0,0,0,214.49
AGB0186,10,1,1,0,155.29
AGB0643,2,0,0,0,117.51
AHC0142,3,0,0,0,141.01
AHD0848,2,0,0,0,166.16
AHG0634,3,0,0,0,158.78
AHM0410,2,0,0,0,263.78
AIB0948,4,0,0,0,196.85
AIH0675,2,0,0,0,286.87
AIM0627,3,0,0,0,199.31
AIP0394,2,0,0,0,232.14
AIP0982,3,0,0,0,141.54
AIS0405,3,0,0,0,211.46
AJC0840,44,9,7,1,274.39
AJD0074,2,0,0,0,161.86
AJF0370,2,0,0,0,291.67
AJH0175,2,0,0,0,136.76
AJL0462,2,0,0,0,218.44
AJN0607,2,0,0,0,103.19
AJP0723,2,0,0,0,219.83
AJR0319,3,0,0,0,180.06
AJR0932,2,0,0,0,130.13
AKC0924,2,0,0,0,282.15
AKF0709,2,0,0,0,204.18
AKH0758,2,0,0,0,59.1
AKK0329,2,0,0,0,115.26
AKR0057,2,0,0,0,134.31
AKW0167,2,0,0,0,57.18
ALB0892,5,0,1,0,138.93
ALC0788,6,0,0,0,264.53
ALD0529,2,0,0,0,250.77
ALD0544,2,0,0,0,102.93
ALH0402,2,0,0,0,132.6
AMD0077,3,0,0,0,117.14
AMH0464,5,1,0,0,75.97
AMH0794,4,0,0,0,122.89
AMJ0297,3,0,0,0,171.94
AMM0014,4,0,0,0,214.87
AMR0318,2,0,0,0,87.78
AMR0400,2,0,0,0,205.76
AMV0036,3,0,0,0,89.86
AMW0392,2,0,0,0,59.91
ANM0123,54,6,6,2,169.52
ANP0555,40,5,7,1,126.65
ANT0430,2,0,0,0,96.43
AOB0019,4,0,0,0,146.23
AOK0844,2,0,0,0,244.23
AOS0987,3,0,0,0,67.55
APG0307,2,0,0,0,147.05
AQD0820,2,0,0,0,238.28
ARA0252,39,3,10,0,109.26
ARB0834,2,0,0,0,66.53
ARB0881,3,0,0,0,111.65
ARD0509,5,0,0,0,84.15
ARL0034,3,0,0,0,202.4
ASB0796,2,0,0,0,222.36
ASD0577,2,0,0,0,119.91
ASG0048,2,0,0,0,110.58
ASG0692,5,0,0,0,140.37
ASL0378,2,0,0,0,282.34
ASM0575,2,0,0,0,71.3
ASS0206,4,0,1,0,136.55
ASS0517,2,0,0,0,200.68
ASV0946,4,0,0,0,108.2
ATE0869,3,0,0,0,219.1
ATF0274,2,0,0,0,274.33
ATP0662,2,0,0,0,133.61
AVM0947,3,0,0,0,283.18
AWM0764,5,0,0,0,179.2
BAH0875,2,0,0,0,184.24
BAJ0654,2,0,0,0,178.41
BAK0964,2,0,0,0,140.58
BAL0044,5,0,1,0,298.34
BAM0611,4,0,0,0,114.39
BAM0636,3,0,0,0,192.82
BBG0325,5,0,1,0,207.92
BBH0810,5,0,0,0,240.75
BBS0039,2,0,0,0,175.07
BBS0422,2,0,0,0,142.57
BCB0679,2,0,0,0,289.41
BCM0653,2,0,0,0,88.66
BCR0581,2,0,0,0,176.57
BDB0453,4,0,0,0,111.27
BDI0533,2,0,0,0,107.08
BDV0168,2,0,0,0,111.45
BEC0505,2,0,0,0,263.18
BEH0615,2,0,0,0,108.35
BER0314,2,0,0,0,106.88
BHC0665,2,0,0,0,183.3
BHW0458,9,1,2,0,183.11
BIH0745,5,0,1,0,215.38
BIS0247,4,0,0,0,165.49
BJH0354,3,0,0,0,104.09
BJH0811,2,0,0,0,89.2
BJM0111,2,0,0,0,114.43
BJP0134,2,0,0,0,173.48
BJW0619,2,0,0,0,115.07
BKW0374,2,0,0,0,151.72
BLB0114,2,0,0,0,200.2
BLL0929,2,0,0,0,242.02
BLS0678,3,0,0,0,68.77
BMC0547,2,0,0,0,251.1
BMG0917,3,0,0,0,190.79
BMM0112,3,0,0,0,107.9
BMS0877,2,0,0,0,53.41
BMT0528,38,7,4,0,232.09
BNG0237,2,0,0,0,146.97
BNR0965,2,0,0,0,116.01
BQS0525,4,0,0,0,208.31
BRB0355,3,0,0,0,227.61
BRM0995,2,0,0,0,124.42
BRS0734,37,4,9,1,183.16
BSA0431,35,3,5,0,193.92
